time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2
1837,222,79,112,16190.54,8.838,18,27,59.927,37.72,0.50846046
1838,222,77,112,16197.37,8.837,18,28,60.204,37.72,0.50873786
1839,223,76,112,16207.33,8.837,18,28,60.355,37.72,0.50901526
1840,226,76,112,16215.62,8.837,18,28,60.298,37.72,0.50929266
1841,226,77,112,16224.54,8.836,18,28,60.155,37.72,0.50957006
1842,225,79,112,16236.32,8.834,18,27,60.129,37.72,0.50984746
1843,224,80,111,16244.48,8.837,18,27,60.168,37.72,0.5101248
1844,223,80,111,16252.08,8.837,18,27,60.158,37.72,0.5104022
1845,224,79,111,16261.15,8.837,18,27,59.993,37.72,0.5106796
1846,225,79,111,16269.43,8.837,18,27,59.756,37.72,0.510957
1847,225,81,111,16278.04,8.837,18,27,59.564,37.72,0.5112344
1848,224,82,111,16288.07,8.838,18,26,58.719,37.72,0.5115118
1849,223,81,111,16296.35,8.837,18,26,58.538,37.72,0.5117892
1850,222,79,111,16304.94,8.837,18,27,59.247,37.72,0.5120666
1851,223,78,111,16314.97,8.838,18,27,59.963,37.72,0.51234394
1852,223,77,111,16323.12,8.837,18,28,60.325,37.72,0.51262134
1853,223,76,112,16330.76,8.837,18,28,60.711,37.72,0.51289874
1854,223,75,113,16340.12,8.837,18,28,61.151,37.72,0.51317614
1855,224,75,112,16350.16,8.838,18,29,61.129,37.72,0.51345354
1856,224,75,112,16358.45,8.837,18,29,60.729,37.72,0.51373094
1857,224,75,112,16367.05,8.837,18,29,60.472,37.72,0.51400834
1858,224,75,112,16377.07,8.838,18,29,60.42,37.73,0.51428574
1859,225,76,112,16385.35,8.837,18,28,60.769,37.73,0.5145631
1860,224,77,112,16393.64,8.837,18,28,61.353,37.73,0.5148405
1861,223,76,111,16402.1,8.837,18,28,61.97,37.73,0.5151179
1862,224,75,110,16411.49,8.838,18,29,62.36889,37.73,0.5153953
1863,223,74,110,16420.54,8.837,18,29,62.34182,37.73,0.5156727
1864,223,74,110,16428.5,8.836,18,29,62.009,37.73,0.5159501
1865,224,74,110,16435.37,8.834,18,29,61.128,37.73,0.5162275
1866,224,74,111,16445.39,8.838,18,29,59.784,37.73,0.5165049
1867,224,74,110,16454.01,8.837,18,29,58.276,37.73,0.5167822
1868,223,73,110,16464.03,8.838,18,29,56.642,37.73,0.5170596
1869,224,73,110,16472.3,8.837,18,29,54.866,37.73,0.517337
1870,226,75,111,16480.46,8.837,18,29,53.414,37.73,0.5176144
1871,227,77,111,16488.08,8.837,18,28,51.995,37.73,0.5178918
1872,224,77,111,16497.47,8.837,18,28,50.893,37.73,0.5181692
1873,223,76,111,16507.82,8.839,18,28,50.261,37.73,0.5184466
1874,224,76,111,16517.85,8.838,18,28,49.959,37.73,0.51872396
1875,224,77,113,16526.46,8.837,18,28,50.084,37.73,0.51900136
1876,224,77,113,16536.48,8.838,18,28,50.448,37.73,0.51927876
1877,223,76,113,16544.76,8.837,18,28,50.983,37.73,0.51955616
1878,223,76,113,16553.04,8.837,18,28,51.473,37.73,0.51983356
1879,223,76,114,16561.5,8.836,18,28,51.906,37.73,0.52011096
1880,223,75,114,16570.76,8.832,18,28,52.259,37.73,0.52038836
1881,224,75,114,16577.88,8.845,18,29,52.397,37.73,0.52066576
1882,224,74,114,16586.16,8.837,18,29,52.435,37.73,0.5209431
1883,224,74,114,16594.77,8.837,18,29,52.556,37.73,0.5212205
1884,224,75,114,16604.79,8.838,18,29,52.892,37.73,0.5214979
1885,225,75,114,16613.07,8.837,18,29,53.181,37.73,0.5217753
1886,224,76,114,16621.35,8.837,18,28,53.427776,37.73,0.5220527
1887,223,76,114,16629.96,8.837,18,28,53.517,37.73,0.5223301
1888,223,75,114,16639.86,8.838,18,28,53.332726,37.73,0.5226075
1889,223,74,114,16647.48,8.837,18,29,52.994,37.73,0.5228849
1890,224,74,114,16656.87,8.837,18,29,52.737778,37.73,0.52316225
1891,224,74,114,16666.89,8.838,18,29,52.583637,37.73,0.52343965
1892,224,74,114,16675.17,8.837,18,29,52.622,37.73,0.52371705
1893,225,74,114,16683.45,8.837,18,29,52.801,37.73,0.52399445
1894,227,76,114,16692.05,8.837,18,29,53.154,37.73,0.52427185
1895,226,78,114,16702.08,8.838,18,28,53.56,37.73,0.52454925
1896,223,78,114,16710.69,8.837,18,27,54.002,37.73,0.52482665
1897,223,77,114,16720.59,8.838,18,28,54.301,37.73,0.52510405
1898,224,77,115,16728.36,8.837,18,28,54.329,37.73,0.5253814
1899,224,77,115,16739.32,8.838,18,28,54.363,37.73,0.5256588
1900,224,77,114,16747.62,8.837,18,28,54.462,37.73,0.5259362
1901,224,77,115,16755.9,8.837,18,28,54.45,37.73,0.5262136
1902,224,77,115,16764.18,8.837,18,28,54.117,37.73,0.526491
1903,224,77,116,16772.79,8.837,18,28,54.618,37.73,0.5267684
1904,225,77,115,16782.8,8.838,18,28,55.191,37.73,0.5270458
1905,224,78,115,16791.07,8.837,18,27,55.202,37.73,0.5273232
1906,223,77,115,16799.15,8.837,18,28,55.442,37.74,0.5276005
1907,223,75,114,16806.05,8.837,18,28,55.963,37.74,0.5278779
1908,224,76,114,16816.27,8.837,18,28,56.802,37.74,0.5281553
1909,225,77,113,16826.28,8.838,18,28,57.866,37.74,0.5284327
1910,224,78,113,16834.54,8.837,18,27,58.785,37.74,0.5287101
1911,222,76,113,16843.16,8.837,18,28,59.297,37.74,0.5289875
1912,223,75,112,16853.19,8.838,18,28,59.707,37.74,0.5292649
1913,224,75,112,16861.47,8.837,18,29,60.041,37.74,0.5295423
1914,224,74,111,16870.09,8.837,18,29,60.314,37.74,0.52981967
1915,224,74,111,16879.88,8.838,18,29,60.327,37.74,0.53009707
1916,224,75,111,16886.76,8.837,18,29,59.979,37.74,0.53037447
1917,225,75,111,16896.64,8.837,18,29,59.663,37.74,0.53065187
1918,225,75,111,16905.26,8.837,18,29,59.385,37.74,0.53092927
1919,224,76,111,16915.22,8.838,18,28,58.946,37.74,0.53120667
1920,223,76,111,16923.57,8.837,18,28,58.483,37.74,0.53148407
1921,224,75,111,16931.85,8.837,18,29,58.082,37.74,0.53176147
1922,224,75,110,16940.46,8.837,18,29,57.818,37.74,0.5320388
1923,224,76,110,16950.48,8.838,18,28,57.619,37.74,0.5323162
1924,224,76,110,16958.54,8.837,18,28,57.046,37.74,0.5325936
1925,224,76,111,16965.44,8.837,18,28,56.6,37.74,0.532871
1926,223,75,111,16977.17,8.838,18,28,56.68,37.74,0.5331484
1927,223,74,111,16984.08,8.837,18,29,56.855,37.74,0.5334258
1928,224,74,111,16994.29,8.837,18,29,56.757,37.74,0.5337032
1929,224,74,111,17004.31,8.838,18,29,56.419,37.74,0.5339806
1930,225,76,111,17012.58,8.837,18,28,56.092,37.74,0.53425795
1931,225,77,110,17020.64,8.837,18,28,55.922,37.74,0.53453535
1932,225,77,110,17027.55,8.837,18,28,55.939,37.74,0.53481275
1933,224,76,110,17039.28,8.838,18,28,55.914,37.74,0.53509015
1934,223,75,109,17046.18,8.837,18,28,55.829,37.74,0.53536755
1935,225,77,110,17056.05,8.837,18,28,55.483,37.74,0.53564495
1936,225,77,110,17064.68,8.837,18,28,55.233,37.74,0.53592235
1937,223,76,110,17074.69,8.838,18,28,55.742,37.74,0.53619975
1938,223,75,111,17082.94,8.837,18,28,56.47,37.74,0.5364771
1939,225,75,110,17091.25,8.837,18,29,57.013,37.74,0.5367545
1940,225,75,110,17099.53,8.837,18,29,57.535,37.74,0.5370319
1941,224,77,110,17108.14,8.837,18,28,57.934444,37.74,0.5373093
1942,223,77,110,17117.92,8.838,18,28,58.181,37.74,0.5375867
1943,223,75,110,17124.84,8.837,18,28,58.185455,37.74,0.5378641
1944,224,75,110,17134.78,8.837,18,29,58.083,37.74,0.5381415
1945,224,75,110,17143.4,8.839,18,29,57.867,37.74,0.5384189
1946,224,75,110,17153.32,8.837,18,29,57.812,37.74,0.5386962
1947,224,75,110,17161.96,8.837,18,29,57.895,37.75,0.5389736
1948,224,75,111,17171.97,8.838,18,29,57.893,37.75,0.539251
1949,224,76,112,17180.26,8.837,18,28,58.308,37.75,0.5395284
1950,224,76,113,17188.54,8.837,18,28,58.708,37.75,0.5398058
1951,225,76,113,17196.6,8.837,18,28,58.85,37.75,0.5400832
1952,225,77,113,17203.5,8.837,18,28,58.786,37.75,0.5403606
1953,224,77,113,17213.56,8.837,18,28,58.758,37.75,0.540638
1954,225,77,112,17222.96,8.838,18,28,58.544,37.75,0.54091537
1955,225,78,112,17232.35,8.837,18,28,58.406,37.75,0.54119277
1956,225,79,112,17242.36,8.838,18,27,58.481,37.75,0.54147017
1957,225,80,112,17250.64,8.837,18,27,58.47,37.75,0.54174757
1958,223,80,112,17258.92,8.837,18,27,58.351,37.75,0.54202497
1959,222,79,112,17267.27,8.837,18,27,58.213,37.75,0.54230237
1960,222,77,112,17275.89,8.839,18,28,58.126,37.75,0.54257977
1961,223,76,112,17285.2,8.837,18,28,57.915,37.75,0.54285717
1962,223,75,112,17295.85,8.838,18,28,57.8,37.75,0.5431345
1963,223,73,111,17302.39,8.834,18,29,57.767,37.75,0.5434119
1964,223,73,111,17311.01,8.837,18,29,57.832,37.75,0.5436893
1965,225,75,110,17321.02,8.838,18,29,58.058,37.75,0.5439667
1966,227,77,111,17329.63,8.837,18,28,58.262,37.75,0.5442441
1967,225,79,111,17339.65,8.838,18,27,58.323,37.75,0.5445215
1968,223,78,111,17347.9,8.837,18,27,58.25,37.75,0.5447989
1969,223,76,111,17356.21,8.837,18,28,58.169,37.75,0.5450763
1970,224,76,111,17364.79,8.837,18,28,58.169,37.75,0.54535365
1971,224,77,111,17374.85,8.838,18,28,58.239,37.75,0.54563105
1972,224,77,112,17383.13,8.837,18,28,58.184,37.75,0.54590845
1973,224,77,111,17391.41,8.837,18,28,57.958,37.75,0.54618585
1974,224,76,112,17399.69,8.837,18,28,57.922,37.75,0.54646325
1975,224,76,111,17407.97,8.837,18,28,58.011,37.75,0.54674065
1976,225,78,111,17416.59,8.837,18,28,58.092,37.75,0.54701805
1977,225,78,111,17426.6,8.838,18,28,58.094,37.75,0.54729545
1978,224,77,111,17434.88,8.837,18,28,57.894,37.75,0.5475728
1979,223,77,109,17443.5,8.837,18,28,57.712,37.75,0.5478502
1980,224,77,109,17453.83,8.839,18,28,57.823,37.75,0.5481276
1981,224,78,109,17463.79,8.838,18,27,57.959,37.75,0.548405
1982,223,78,109,17472.14,8.837,18,27,58.078,37.75,0.5486824
1983,222,76,110,17480.42,8.837,18,28,57.945,37.75,0.5489598
1984,223,75,110,17488.7,8.837,18,28,57.275,37.75,0.5492372
1985,225,76,109,17497.32,8.837,18,28,56.791,37.75,0.5495146
1986,226,78,109,17507.33,8.838,18,28,56.576,37.75,0.54979193
1987,225,79,109,17515.61,8.837,18,27,56.701,37.75,0.55006933
1988,223,77,109,17523.89,8.837,18,28,56.988,37.75,0.55034673
1989,223,77,110,17532.18,8.837,18,28,57.181,37.75,0.55062413
1990,224,77,110,17540.45,8.837,18,28,57.714,37.75,0.55090153
1991,225,78,110,17549.07,8.837,18,28,58.663,37.75,0.55117893
1992,224,78,111,17558.86,8.838,18,27,59.646,37.75,0.55145633
1993,224,78,111,17565.76,8.837,18,27,60.26,37.75,0.55173373
1994,224,77,112,17577.69,8.838,18,28,60.598183,37.75,0.5520111
1995,225,78,112,17585.87,8.837,18,28,61.018,37.75,0.5522885
1996,224,79,112,17593.64,8.837,18,27,61.526,37.75,0.5525659
1997,224,80,113,17604.63,8.838,18,27,61.763,37.75,0.5528433
1998,223,79,113,17612.9,8.837,18,27,61.881,37.76,0.5531207
1999,223,78,113,17621.18,8.837,18,27,61.708,37.76,0.5533981
2000,223,78,113,17629.46,8.837,18,27,61.403,37.76,0.5536755
2001,224,77,112,17637.71,8.837,18,28,61.242,37.76,0.5539529
2002,224,77,113,17646.08,8.837,18,28,61.156,37.76,0.5542302
2003,224,77,113,17654.71,8.839,18,28,60.958,37.76,0.5545076
2004,224,77,113,17664.66,8.837,18,28,60.706,37.76,0.554785
2005,223,76,114,17673.28,8.837,18,28,60.425,37.76,0.5550624
2006,223,75,114,17683.29,8.838,18,28,60.012,37.76,0.5553398
2007,224,75,114,17691.56,8.837,18,29,59.467,37.76,0.5556172
2008,224,75,114,17699.86,8.837,18,29,58.909,37.76,0.5558946
2009,224,75,114,17708.53,8.839,18,29,58.759,37.76,0.55617195
2010,224,75,114,17718.47,8.837,18,29,58.803,37.76,0.55644935
2011,225,75,113,17726.76,8.837,18,29,58.745,37.76,0.55672675
2012,226,77,112,17735.04,8.837,18,28,58.719,37.76,0.55700415
2013,225,78,112,17743.32,8.837,18,28,58.731,37.76,0.55728155
2014,224,78,111,17751.94,8.837,18,27,58.639,37.76,0.55755895
2015,223,77,112,17761.95,8.838,18,28,58.378,37.76,0.55783635
2016,223,76,112,17770.22,8.837,18,28,58.1,37.76,0.55811375
2017,224,76,112,17778.46,8.837,18,28,57.769,37.76,0.5583911
2018,225,77,112,17787.4,8.836,18,28,57.411,37.76,0.5586685
2019,225,77,113,17799.21,8.834,18,28,57.188,37.76,0.5589459
2020,224,77,113,17807.48,8.837,18,28,57.258,37.76,0.5592233
2021,224,77,113,17815.79,8.837,18,28,57.435,37.76,0.5595007
2022,223,77,114,17824.45,8.839,18,28,57.524,37.76,0.5597781
2023,223,76,114,17832.74,8.837,18,28,57.457,37.76,0.5600555
2024,224,75,113,17839.92,8.834,18,29,57.368,37.76,0.5603329
2025,223,75,113,17850.27,8.839,18,28,57.333,37.76,0.56061023
2026,224,75,112,17860.45,8.838,18,29,57.553,37.76,0.56088763
2027,225,76,112,17868.76,8.837,18,28,58.118,37.76,0.56116503
2028,223,76,112,17876.92,8.837,18,28,58.686,37.76,0.56144243
2029,223,75,112,17883.25,8.834,18,28,58.962,37.76,0.56171983
2030,223,75,111,17891.62,8.837,18,28,58.997,37.76,0.56199723
2031,224,75,111,17901.88,8.838,18,29,59.048,37.76,0.56227463
2032,224,75,111,17910.23,8.837,18,29,59.144,37.76,0.56255203
2033,223,75,110,17919.65,8.839,18,28,59.121,37.76,0.5628294
2034,223,74,110,17929.61,8.837,18,29,59.011,37.76,0.5631068
2035,225,74,110,17937.87,8.837,18,29,58.824,37.76,0.5633842
2036,226,76,109,17946.52,8.837,18,28,58.481,37.76,0.5636616
2037,225,77,109,17956.5,8.838,18,28,58.137,37.76,0.563939
2038,224,77,109,17964.82,8.837,18,28,57.992,37.76,0.5642164
2039,224,76,109,17973.1,8.837,18,28,58.041,37.76,0.5644938
2040,224,75,110,17981.72,8.837,18,29,58.115,37.76,0.5647712
2041,224,75,110,17991.73,8.838,18,29,58.081,37.76,0.5650485
2042,224,75,110,18000.01,8.837,18,29,58.066,37.77,0.5653259
2043,224,75,110,18008.62,8.837,18,29,58.157,37.77,0.5656033
2044,224,75,110,18018.64,8.838,18,29,58.219,37.77,0.5658807
2045,224,75,111,18026.92,8.837,18,29,57.865,37.77,0.5661581
2046,224,75,111,18035.54,8.837,18,29,57.428,37.77,0.5664355
2047,224,74,111,18045.54,8.838,18,29,57.692,37.77,0.5667129
2048,224,74,110,18053.81,8.837,18,29,58.462,37.77,0.5669903
2049,224,74,110,18062.38,8.837,18,29,59.212,37.77,0.56726766
2050,225,74,110,18072.46,8.838,18,29,59.583,37.77,0.56754506
2051,225,74,110,18080.74,8.837,18,29,59.632,37.77,0.56782246
2052,224,75,111,18089.07,8.837,18,29,59.698,37.77,0.56809986
2053,224,76,111,18097.7,8.839,18,28,59.65889,37.77,0.56837726
2054,223,75,111,18107.62,8.837,18,28,59.572727,37.77,0.56865466
2055,224,74,110,18115.93,8.837,18,29,59.403,37.77,0.56893206
2056,224,74,110,18124.55,8.837,18,29,59.066,37.77,0.56920946
2057,225,75,110,18134.56,8.838,18,29,58.812,37.77,0.5694868
2058,224,76,111,18142.83,8.837,18,28,59.123,37.77,0.5697642
2059,223,76,111,18151.4,8.837,18,28,59.345,37.77,0.5700416
2060,223,74,111,18161.13,8.838,18,29,59.559,37.77,0.570319
2061,224,74,111,18167.68,8.834,18,29,59.844,37.77,0.5705964
2062,224,74,111,18175.96,8.837,18,29,60.114,37.77,0.5708738
2063,224,74,112,18184.58,8.837,18,29,60.227,37.77,0.5711512
2064,224,75,112,18194.59,8.838,18,29,60.22,37.77,0.5714286
2065,224,74,112,18203.21,8.837,18,29,60.189,37.77,0.57170594
2066,224,74,111,18213.22,8.838,18,29,60.09,37.77,0.57198334
2067,224,73,111,18221.5,8.837,18,29,59.872,37.77,0.57226074
2068,224,73,110,18230.13,8.837,18,29,59.511,37.77,0.57253814
2069,224,73,110,18240.13,8.838,18,29,59.262,37.77,0.57281554
2070,225,73,110,18248.41,8.837,18,29,59.202,37.77,0.57309294
2071,225,74,110,18257.03,8.837,18,29,59.106,37.77,0.57337034
2072,224,75,110,18267.04,8.838,18,29,58.792,37.77,0.57364774
2073,223,75,110,18275.33,8.837,18,28,58.601,37.77,0.5739251
2074,224,74,110,18283.95,8.837,18,29,58.65,37.77,0.5742025
2075,225,75,110,18293.95,8.838,18,29,58.721,37.77,0.5744799
2076,225,76,111,18302.2,8.837,18,28,58.415,37.77,0.5747573
2077,224,76,112,18310.52,8.837,18,28,58.007,37.77,0.5750347
2078,223,76,112,18319.14,8.837,18,28,57.999,37.77,0.5753121
2079,224,75,112,18328.57,8.838,18,29,58.314,37.77,0.5755895
2080,224,75,112,18333.34,8.834,18,29,58.852,37.77,0.5758669
2081,223,74,112,18343.63,8.837,18,29,59.394,37.77,0.5761442
2082,223,74,112,18352.26,8.837,18,29,59.807,37.77,0.5764216
2083,224,75,112,18362.26,8.838,18,29,60.027,37.77,0.576699
2084,225,75,112,18370.52,8.837,18,29,60.213,37.77,0.5769764
2085,224,74,112,18379.17,8.837,18,29,60.261,37.77,0.5772538
2086,223,73,112,18389.18,8.838,18,29,60.155,37.77,0.5775312
2087,224,73,111,18397.8,8.833,18,29,59.841,37.77,0.5778086
2088,224,73,111,18407.8,8.824,18,29,59.536,37.77,0.578086
2089,224,73,110,18416.42,8.861,18,29,59.354,37.77,0.57836336
2090,224,72,109,18426.39,8.838,18,30,59.264,37.77,0.57864076
2091,225,73,110,18434.69,8.837,18,29,59.077,37.77,0.57891816
2092,225,74,110,18442.65,8.836,18,29,58.947,37.77,0.57919556
2093,224,74,110,18449.5,8.834,18,29,59.067,37.77,0.57947296
2094,224,74,111,18459.55,8.838,18,29,59.215,37.77,0.57975036
2095,224,74,111,18467.81,8.837,18,29,59.283,37.77,0.58002776
2096,224,74,111,18476.46,8.837,18,29,59.148,37.77,0.58030516
2097,224,74,111,18486.33,8.838,18,29,58.906,37.77,0.5805825
2098,224,74,111,18493.98,8.837,18,29,58.795,37.78,0.5808599
2099,224,74,111,18503.35,8.837,18,29,58.472,37.78,0.5811373
2100,224,74,110,18513.34,8.838,18,29,58.431,37.78,0.5814147
2101,224,73,110,18521.96,8.837,18,29,58.93778,37.78,0.5816921
2102,224,73,109,18532.01,8.838,18,29,59.62091,37.78,0.5819695
2103,224,73,109,18540.29,8.837,18,29,60.244,37.78,0.5822469
2104,223,74,110,18548.22,8.836,18,29,60.7,37.78,0.5825243
2105,223,74,110,18554.8,8.834,18,29,60.998,37.78,0.58280164
2106,224,73,110,18563.46,8.838,18,29,61.249,37.78,0.58307904
2107,224,73,110,18573.72,8.837,18,29,61.452,37.78,0.58335644
2108,224,73,109,18583.76,8.838,18,29,61.514,37.78,0.58363384
2109,224,73,109,18592.04,8.837,18,29,61.471,37.78,0.58391124
2110,225,74,109,18600.32,8.837,18,29,61.388,37.78,0.58418864
2111,226,76,110,18608.93,8.837,18,28,61.237,37.78,0.58446604
2112,225,77,111,18618.87,8.838,18,28,61.124,37.78,0.58474344
2113,223,76,111,18627.2,8.837,18,28,60.876,37.78,0.5850208
2114,223,76,111,18635.51,8.837,18,28,60.685,37.78,0.5852982
2115,223,75,111,18644.1,8.837,18,28,60.378,37.78,0.5855756
2116,225,75,111,18653.91,8.838,18,29,60.233,37.78,0.585853
2117,225,76,111,18660.78,8.837,18,28,60.342,37.78,0.5861304
2118,224,77,112,18669.05,8.837,18,28,60.163,37.78,0.5864078
2119,224,77,112,18679.31,8.837,18,28,59.752,37.78,0.5866852
2120,223,76,112,18689.32,8.838,18,28,59.83,37.78,0.5869626
2121,222,74,112,18697.96,8.837,18,29,59.875,37.78,0.5872399
2122,224,73,111,18707.74,8.838,18,29,59.822,37.78,0.5875173
2123,224,73,110,18714.63,8.837,18,29,59.329,37.78,0.5877947
2124,224,74,110,18722.87,8.837,18,29,58.373,37.78,0.5880721
2125,224,75,110,18734.87,8.838,18,29,57.919,37.78,0.5883495
2126,225,75,110,18743.15,8.837,18,29,57.796,37.78,0.5886269
2127,224,75,110,18751.72,8.837,18,29,57.642,37.78,0.5889043
2128,223,74,110,18761.78,8.838,18,29,57.788,37.78,0.5891817
2129,224,74,110,18770.06,8.837,18,29,58.134,37.78,0.58945906
2130,225,75,110,18778.34,8.837,18,29,58.624,37.78,0.58973646
2131,225,76,110,18786.93,8.837,18,28,59.603,37.78,0.59001386
2132,223,75,110,18796.74,8.838,18,28,60.81,37.78,0.59029126
2133,222,73,110,18803.61,8.837,18,29,61.937,37.78,0.59056866
2134,223,73,110,18811.78,8.834,18,29,62.818,37.78,0.59084606
2135,224,74,109,18821.82,8.838,18,29,63.487,37.78,0.59112346
2136,224,73,109,18830.09,8.837,18,29,63.882,37.78,0.59140086
2137,224,72,109,18838.67,8.837,18,30,64.098,37.78,0.5916782
2138,224,72,109,18848.7,8.838,18,30,64.163,37.78,0.5919556
2139,225,72,109,18857.01,8.837,18,30,64.059,37.78,0.592233
2140,226,74,109,18865.64,8.837,18,29,63.753,37.78,0.5925104
2141,224,75,109,18875.41,8.838,18,29,63.205,37.78,0.5927878
2142,223,75,109,18882.3,8.837,18,28,62.229,37.78,0.5930652
2143,224,75,110,18892.2,8.837,18,29,61.242,37.78,0.5933426
2144,224,75,110,18900.82,8.837,18,29,60.612,37.78,0.59361994
2145,224,75,110,18910.6,8.838,18,29,60.19,37.78,0.59389734
2146,225,76,110,18917.5,8.837,18,28,59.846,37.78,0.59417474
2147,225,77,110,18927.39,8.837,18,28,59.429,37.78,0.59445214
2148,223,76,110,18935.74,8.837,18,28,58.906,37.78,0.59472954
2149,223,75,111,18944.36,8.839,18,28,58.353,37.78,0.59500694
2150,224,76,111,18954.18,8.837,18,28,57.858,37.78,0.59528434
2151,224,77,111,18961.82,8.837,18,28,57.314,37.78,0.59556174
2152,224,76,111,18971.21,8.837,18,28,56.88,37.78,0.5958391
2153,223,75,111,18981.21,8.838,18,28,56.562,37.78,0.5961165
2154,223,74,111,18989.49,8.837,18,29,56.109,37.78,0.5963939
2155,224,74,111,18998.11,8.837,18,29,55.864,37.78,0.5966713
2156,224,74,111,19008.09,8.838,18,29,55.766,37.78,0.5969487
2157,224,74,111,19016.4,8.837,18,29,55.511,37.78,0.5972261
2158,225,75,111,19025.0,8.837,18,29,55.065,37.79,0.5975035
2159,225,76,111,19034.8,8.838,18,28,55.603,37.79,0.5977809
2160,224,76,111,19041.7,8.837,18,28,56.583,37.79,0.5980582
2161,223,76,112,19049.94,8.837,18,28,57.345,37.79,0.5983356
2162,223,74,112,19061.94,8.838,18,29,57.907,37.79,0.598613
2163,224,74,112,19070.22,8.837,18,29,58.323,37.79,0.5988904
2164,224,74,112,19078.85,8.837,18,29,58.639,37.79,0.5991678
2165,224,75,112,19088.73,8.838,18,29,58.942,37.79,0.5994452
2166,224,75,112,19096.36,8.837,18,29,59.15,37.79,0.5997226
2167,224,74,112,19105.04,8.836,18,29,59.273,37.79,0.6
2168,223,74,112,19111.97,8.834,18,29,59.327,37.79,0.60027736
2169,224,74,112,19121.97,8.838,18,29,59.299,37.79,0.60055476
2170,224,74,112,19130.13,8.837,18,29,59.15,37.79,0.60083216
2171,224,74,112,19137.88,8.837,18,29,58.885,37.79,0.60110956
2172,224,74,112,19148.88,8.838,18,29,58.626,37.79,0.60138696
2173,224,74,112,19157.16,8.837,18,29,58.343,37.79,0.60166436
2174,225,75,112,19165.45,8.837,18,29,58.067,37.79,0.60194176
2175,224,75,113,19174.08,8.837,18,29,57.708,37.79,0.60221916
2176,224,75,113,19184.08,8.838,18,29,57.414,37.79,0.6024965
2177,224,75,112,19192.23,8.837,18,29,57.375,37.79,0.6027739
2178,224,75,113,19200.03,8.837,18,29,57.423,37.79,0.6030513
2179,224,75,113,19210.99,8.838,18,29,57.573,37.79,0.6033287
2180,224,76,113,19219.27,8.837,18,28,57.787,37.79,0.6036061
2181,223,75,113,19227.9,8.837,18,28,57.976,37.79,0.6038835
2182,222,73,113,19237.9,8.838,18,29,58.145,37.79,0.6041609
2183,223,73,113,19246.18,8.837,18,29,58.248,37.79,0.6044383
2184,224,73,113,19254.8,8.837,18,29,58.192,37.79,0.60471565
2185,224,74,112,19264.8,8.838,18,29,57.977,37.79,0.60499305
2186,224,74,112,19273.23,8.837,18,29,57.802,37.79,0.60527045
2187,224,73,112,19282.63,8.838,18,29,57.771,37.79,0.60554785
2188,225,73,112,19291.71,8.837,18,29,57.953,37.79,0.60582525
2189,225,74,112,19300.0,8.837,18,29,58.179,37.79,0.60610265
2190,224,75,112,19308.64,8.837,18,29,58.282,37.79,0.60638005
2191,224,76,112,19318.64,8.838,18,28,58.40889,37.79,0.60665745
2192,224,76,112,19326.91,8.837,18,28,58.44909,37.79,0.6069348
2193,223,76,112,19335.2,8.837,18,28,58.529,37.79,0.6072122
2194,224,75,112,19343.81,8.837,18,29,58.557,37.79,0.6074896
2195,224,75,113,19353.58,8.838,18,29,58.536,37.79,0.607767
2196,224,76,114,19360.48,8.837,18,28,58.423,37.79,0.6080444
2197,223,76,115,19370.02,8.836,18,28,58.057,37.79,0.6083218
2198,224,74,115,19377.24,8.834,18,29,58.062,37.79,0.6085992
2199,225,74,115,19389.02,8.834,18,29,58.385,37.79,0.6088766
2200,225,75,115,19397.29,8.837,18,29,59.094,37.79,0.6091539
2201,225,77,115,19405.58,8.837,18,28,59.927,37.79,0.6094313
2202,225,78,115,19413.86,8.837,18,28,60.679,37.79,0.6097087
2203,224,78,114,19422.33,8.837,18,27,61.387,37.79,0.6099861
2204,223,77,113,19431.66,8.838,18,28,61.9,37.79,0.6102635
2205,223,77,113,19440.0,8.837,18,28,62.193,37.79,0.6105409
2206,224,77,113,19449.05,8.837,18,28,62.379,37.79,0.6108183
2207,224,76,113,19457.34,8.837,18,28,62.445,37.8,0.6110957
2208,225,77,113,19465.96,8.837,18,28,62.203,37.8,0.61137307
2209,224,77,114,19475.96,8.838,18,28,61.599,37.8,0.61165047
2210,223,76,114,19484.24,8.837,18,28,60.727,37.8,0.61192787
2211,224,76,114,19492.53,8.837,18,28,60.194,37.8,0.61220527
2212,224,76,113,19501.15,8.837,18,28,59.79889,37.8,0.61248267
2213,224,76,113,19511.03,8.838,18,28,59.825455,37.8,0.61276007
2214,224,76,112,19518.6,8.837,18,28,60.356,37.8,0.61303747
2215,225,77,112,19526.95,8.837,18,28,60.938,37.8,0.61331487
2216,224,78,112,19536.0,8.837,18,27,61.196,37.8,0.6135922
2217,222,76,112,19544.62,8.837,18,28,61.363,37.8,0.6138696
2218,222,75,112,19554.5,8.838,18,28,61.258,37.8,0.614147
2219,224,75,112,19562.02,8.837,18,29,60.806,37.8,0.6144244
2220,225,75,111,19569.55,8.837,18,29,60.485,37.8,0.6147018
2221,224,76,111,19581.41,8.838,18,28,60.185,37.8,0.6149792
2222,223,75,111,19588.98,8.837,18,28,59.788,37.8,0.6152566
2223,224,75,111,19597.48,8.837,18,29,59.645,37.8,0.615534
