time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
1405,329,73,133,13097.76,10.189,22,43,449:453:451,37.81,33.15,28.5,292.0,85.0,0.7,0.7,0.107871324,28.5,85.0
1406,330,73,133,13107.95,10.189,22,43,456:449,37.81,33.15,27.1,307.0,86.0,0.7,0.7,0.107871324,27.1,86.0
1407,336,72,133,13118.14,10.189,22,45,449:449,37.81,33.15,27.1,309.0,86.0,0.7,0.7,0.107871324,27.1,86.0
1408,334,74,133,13128.32,10.189,22,43,453:444,37.81,33.15,27.9,282.0,79.0,0.7,0.7,0.107871324,27.9,79.0
1409,327,74,134,13138.51,10.189,22,42,460:433:444,37.81,33.15,27.9,284.0,77.0,0.7,0.7,0.107871324,27.9,77.0
1410,329,73,134,13148.7,10.189,22,43,449:444,37.81,33.2,29.2,272.0,76.0,0.7,0.7,0.107871324,29.2,76.0
1411,328,71,134,13158.89,10.189,22,44,444:449,37.81,33.15,29.2,239.0,71.0,0.7,0.7,0.107871324,29.2,71.0
1412,335,71,134,13169.08,10.189,22,45,449:439:444,37.81,33.15,29.8,257.0,78.0,0.7,0.7,0.107871324,29.8,78.0
1413,331,72,134,13179.27,10.189,22,44,441:453,37.81,33.15,29.8,271.0,83.0,0.7,0.7,0.107871324,29.8,83.0
1414,331,73,134,13189.49,10.189,22,43,441,37.81,33.15,29.8,271.0,83.0,0.7,0.7,0.107871324,29.8,83.0
1415,330,72,135,13199.65,10.189,22,44,887:448,37.81,33.2,28.4,313.0,87.0,0.8,0.8,0.107871324,28.4,87.0
1416,334,72,135,13209.84,10.189,22,44,441:444,37.81,33.15,28.4,313.0,87.0,0.8,0.8,0.107871324,28.4,87.0
1417,330,72,135,13220.03,10.189,22,44,441:441:453,37.81,33.15,29.8,323.0,88.0,0.8,0.8,0.107871324,29.8,88.0
1418,332,73,135,13230.22,10.189,22,43,444:448,37.81,33.2,29.8,323.0,88.0,0.8,0.8,0.107871324,29.8,88.0
1419,331,73,134,13240.4,10.189,22,43,444:449,37.81,33.2,30.2,328.0,93.0,0.8,0.8,0.107871324,30.2,93.0
1420,329,73,135,13250.59,10.189,22,43,441:449,37.81,33.2,30.0,321.0,96.0,0.8,0.8,0.107871324,30.0,96.0
1421,334,72,135,13260.78,10.189,22,44,441:444:444,37.82,33.2,30.0,321.0,96.0,0.8,0.8,0.107871324,30.0,96.0
1422,334,73,135,13270.97,10.189,22,44,448:444,37.82,33.2,30.0,325.0,98.0,0.8,0.8,0.107871324,30.0,98.0
1423,330,75,135,13281.16,10.189,22,42,449:437,37.82,33.2,28.6,342.0,98.0,0.8,0.8,0.107871324,28.6,98.0
1424,332,75,135,13291.35,10.189,22,42,444:449,37.82,33.2,28.6,345.0,96.0,0.8,0.8,0.107871324,28.6,96.0
1425,330,76,135,13301.54,10.189,22,41,444:448,37.82,33.2,28.6,377.0,99.0,0.8,0.8,0.107871324,28.6,99.0
1426,329,75,134,13311.73,10.189,22,42,444:894,37.82,33.2,28.6,379.0,92.0,0.8,0.8,0.107871324,28.6,92.0
1427,331,74,134,13321.93,10.189,22,43,449:465,37.82,33.2,28.4,334.0,85.0,0.8,0.8,0.107871324,28.4,85.0
1428,327,73,134,13332.1,10.189,22,43,425:448,37.82,33.2,28.4,313.0,79.0,0.8,0.8,0.107871324,28.4,79.0
1429,332,73,134,13342.29,10.189,22,43,469:430:444,37.82,33.2,28.4,303.0,87.0,0.8,0.8,0.107871324,28.4,87.0
1430,334,74,134,13352.48,10.189,22,43,449:453,37.82,33.2,28.4,303.0,87.0,0.8,0.8,0.107871324,28.4,87.0
1431,329,74,134,13362.67,10.189,22,42,444:444,37.82,33.2,29.7,276.0,92.0,0.8,0.8,0.107871324,29.7,92.0
1432,330,73,134,13372.86,10.189,22,43,456:444,37.82,33.2,29.7,292.0,102.0,0.8,0.8,0.107871324,29.7,102.0
1433,331,73,134,13383.17,10.31,22,43,453:444:444,37.82,33.2,31.8,281.0,96.0,0.8,0.8,0.107871324,31.8,96.0
1434,328,72,134,13393.48,10.31,22,44,449:449,37.82,33.2,31.8,280.0,93.0,0.8,0.8,0.107871324,31.8,93.0
1435,334,72,134,13403.79,10.31,22,44,885,37.82,33.2,31.8,270.0,84.0,0.8,0.8,0.107871324,31.8,84.0
1436,333,73,134,13414.1,10.31,22,44,444:444,37.83,33.2,31.8,255.0,76.0,0.8,0.8,0.107871324,31.8,76.0
1437,332,73,134,13424.41,10.31,22,43,453:449,37.83,33.25,31.8,255.0,76.0,0.8,0.8,0.107871324,31.8,76.0
1438,330,74,134,13434.6,10.189,22,43,449:448:444,37.83,33.25,30.9,283.0,69.0,0.8,0.8,0.107871324,30.9,69.0
1439,328,74,134,13444.79,10.189,22,42,444:449,37.83,33.25,30.9,283.0,69.0,0.8,0.8,0.107871324,30.9,69.0
1440,330,72,134,13454.98,10.189,22,44,444:444,37.83,33.25,27.6,325.0,74.0,0.8,0.8,0.107871324,27.6,74.0
1441,326,72,134,13465.17,10.189,22,43,441:451,37.83,33.2,27.6,325.0,74.0,0.8,0.8,0.107871324,27.6,74.0
1442,330,72,134,13475.36,10.189,22,44,444:449:441,37.83,33.2,26.7,308.0,77.0,0.8,0.8,0.107871324,26.7,77.0
1443,334,73,134,13485.55,10.189,22,44,449:449,37.83,33.2,26.7,304.0,80.0,0.8,0.8,0.107871324,26.7,80.0
1444,334,75,134,13495.74,10.189,22,43,444:444,37.83,33.2,26.7,301.0,84.0,0.8,0.8,0.107871324,26.7,84.0
1445,326,74,135,13505.92,10.189,22,42,460:425:444,37.83,33.25,26.7,285.0,88.0,0.8,0.8,0.107871324,26.7,88.0
1446,330,74,135,13516.12,10.189,22,43,449,37.83,33.25,27.1,276.0,82.0,0.8,0.8,0.107871324,27.1,82.0
1447,330,73,135,13526.3,10.189,22,43,437:449:444,37.83,33.25,27.1,278.0,83.0,0.8,0.8,0.107871324,27.1,83.0
1448,333,72,135,13536.49,10.189,22,44,444:441,37.83,33.25,29.7,272.0,85.0,0.8,0.8,0.107871324,29.7,85.0
1449,331,73,135,13546.68,10.189,22,43,444:444,37.83,33.25,29.7,261.0,81.0,0.8,0.8,0.107871324,29.7,81.0
1450,330,73,135,13556.87,10.189,22,43,444:441:441,37.83,33.25,31.8,269.0,87.0,0.8,0.8,0.107871324,31.8,87.0
1451,331,73,135,13567.06,10.189,22,43,448:444,37.83,33.25,31.8,275.0,95.0,0.8,0.8,0.107871324,31.8,95.0
1452,331,73,134,13577.25,10.189,22,43,465:441,37.83,33.25,31.6,287.0,94.0,0.8,0.8,0.107871324,31.6,94.0
1453,327,72,135,13587.44,10.189,22,43,430:444,37.83,33.25,31.6,299.0,96.0,0.8,0.8,0.107871324,31.6,96.0
1454,332,71,135,13597.63,10.189,22,45,449:441,37.84,33.25,31.2,288.0,91.0,0.8,0.8,0.107871324,31.2,91.0
1455,331,71,135,13607.82,10.189,22,45,444:444:449,37.84,33.25,31.2,288.0,86.0,0.8,0.8,0.107871324,31.2,86.0
1456,331,71,135,13618.0,10.189,22,45,444:444,37.84,33.25,31.2,310.0,89.0,0.8,0.8,0.107871324,31.2,89.0
1457,334,71,135,13628.19,10.189,22,45,441:444,37.84,33.25,31.2,310.0,87.0,0.8,0.8,0.107871324,31.2,87.0
1458,333,71,135,13638.38,10.189,22,45,444:441,37.84,33.25,30.2,300.0,87.0,0.8,0.8,0.107871324,30.2,87.0
1459,328,73,135,13648.57,10.189,22,43,437:449:441,37.84,33.25,30.2,318.0,91.0,0.8,0.8,0.107871324,30.2,91.0
1460,334,73,135,13658.76,10.189,22,44,444:444,37.84,33.25,30.2,306.0,92.0,0.8,0.8,0.107871324,30.2,92.0
1461,330,73,135,13668.95,10.189,22,43,439:890,37.84,33.25,30.2,281.0,91.0,0.8,0.8,0.107871324,30.2,91.0
1462,329,73,135,13679.14,10.189,22,43,441:437,37.84,33.25,30.8,274.0,88.0,0.8,0.8,0.107871324,30.8,88.0
1463,334,73,135,13689.33,10.189,22,44,453:444,37.84,33.25,30.8,271.0,88.0,0.8,0.8,0.107871324,30.8,88.0
1464,330,73,135,13699.52,10.189,22,43,449:439,37.84,33.25,29.9,287.0,87.0,0.8,0.8,0.107871324,29.9,87.0
1465,334,74,135,13709.7,10.189,22,43,444:449,37.84,33.3,29.9,290.0,84.0,0.8,0.8,0.107871324,29.9,84.0
1466,331,74,135,13719.89,10.189,22,43,444:449:441,37.84,33.3,29.9,277.0,77.0,0.8,0.8,0.107871324,29.9,77.0
1467,337,76,135,13730.08,10.189,22,42,465:421,37.84,33.25,29.9,285.0,76.0,0.8,0.8,0.107871324,29.9,76.0
1468,327,77,135,13740.28,10.189,22,41,449:444,37.84,33.3,29.9,285.0,76.0,0.8,0.8,0.107871324,29.9,76.0
1469,325,77,135,13750.46,10.189,22,40,465:425,37.84,33.3,28.0,277.0,71.0,0.8,0.8,0.107871324,28.0,71.0
1470,329,73,135,13760.65,10.189,22,43,441:444,37.84,33.25,28.0,277.0,71.0,0.8,0.8,0.107871324,28.0,71.0
1471,331,73,135,13770.84,10.189,22,43,444:437:441,37.84,33.3,27.2,287.0,78.0,0.8,0.8,0.107871324,27.2,78.0
1472,338,73,135,13781.03,10.189,22,44,444:444,37.84,33.3,27.2,287.0,78.0,0.8,0.8,0.107871324,27.2,78.0
1473,336,77,135,13791.22,10.189,22,42,444:437,37.84,33.3,26.8,312.0,85.0,0.8,0.8,0.107871324,26.8,85.0
1474,326,77,136,13801.4,10.189,22,40,439:441,37.84,33.3,26.8,316.0,89.0,0.8,0.8,0.107871324,26.8,89.0
1475,325,77,136,13811.59,10.189,22,40,444:441:441,37.84,33.3,26.2,304.0,83.0,0.8,0.8,0.107871324,26.2,83.0
1476,329,75,136,13821.78,10.189,22,42,453:421,37.84,33.3,26.2,321.0,86.0,0.8,0.8,0.107871324,26.2,86.0
1477,331,73,136,13831.97,10.189,22,43,444:437:441,37.84,33.3,26.2,321.0,86.0,0.8,0.8,0.107871324,26.2,86.0
1478,327,73,136,13842.16,10.189,22,43,437:444,37.84,33.3,26.2,248.0,63.0,0.8,0.8,0.107871324,26.2,63.0
1479,333,75,136,13852.35,10.189,22,42,433:444,37.84,33.3,26.2,248.0,63.0,0.8,0.8,0.107871324,26.2,63.0
1480,326,75,136,13862.54,10.189,22,42,433:437,37.84,33.25,27.3,252.0,73.0,0.8,0.8,0.107871324,27.3,73.0
1481,333,75,137,13872.74,10.189,22,42,441:437:437,37.84,33.3,27.3,252.0,73.0,0.8,0.8,0.107871324,27.3,73.0
1482,329,75,137,13882.92,10.189,22,42,437,37.84,33.3,27.0,286.0,81.0,0.8,0.8,0.107871324,27.0,81.0
1483,328,75,137,13893.11,10.189,22,42,453:421:437,37.85,33.3,27.0,323.0,95.0,0.8,0.8,0.107871324,27.0,95.0
1484,329,73,136,13903.29,10.189,22,43,439:453,37.85,33.3,26.5,304.0,87.0,0.8,0.8,0.107871324,26.5,87.0
1485,334,72,137,13913.48,10.189,22,44,421:441:444,37.85,33.3,26.5,312.0,85.0,0.8,0.8,0.107871324,26.5,85.0
1486,334,73,137,13923.67,10.189,22,44,437:437,37.85,33.3,28.4,305.0,89.0,0.8,0.8,0.107871324,28.4,89.0
1487,328,73,136,13933.86,10.189,22,43,444:441,37.85,33.3,28.4,281.0,84.0,0.8,0.8,0.107871324,28.4,84.0
1488,332,73,136,13944.05,10.189,22,43,441:441,37.85,33.3,30.3,284.0,87.0,0.8,0.8,0.107871324,30.3,87.0
1489,332,73,136,13954.24,10.189,22,43,444:444,37.85,33.3,30.3,293.0,96.0,0.8,0.8,0.107871324,30.3,96.0
1490,331,73,136,13964.43,10.189,22,43,444:439:449,37.85,33.3,29.7,291.0,92.0,0.8,0.8,0.107871324,29.7,92.0
1491,332,73,135,13974.65,10.189,22,43,449:449,37.85,33.3,29.7,290.0,89.0,0.8,0.8,0.107871324,29.7,89.0
1492,332,74,135,13984.81,10.189,22,43,469:444:421,37.85,33.3,29.5,304.0,89.0,0.8,0.8,0.107871324,29.5,89.0
1493,331,74,135,13995.0,10.189,22,43,453:448,37.85,33.3,29.5,310.0,88.0,0.8,0.8,0.107871324,29.5,88.0
1494,332,75,135,14005.18,10.189,22,42,465:425,37.85,33.3,30.4,298.0,86.0,0.8,0.8,0.107871324,30.4,86.0
1495,325,74,134,14015.37,10.189,22,42,449:469,37.86,33.3,30.4,303.0,87.0,0.8,0.8,0.107871324,30.4,87.0
1496,333,72,135,14025.56,10.189,22,44,430:444,37.86,33.3,30.4,289.0,87.0,0.8,0.8,0.107871324,30.4,87.0
1497,335,74,134,14035.75,10.189,22,43,448:449:444,37.86,33.3,30.4,268.0,85.0,0.8,0.8,0.107871324,30.4,85.0
1498,332,74,134,14045.94,10.189,22,43,444:444,37.86,33.3,30.7,260.0,83.0,0.8,0.8,0.107871324,30.7,83.0
1499,329,74,134,14056.14,10.189,22,42,449:449,37.86,33.3,30.7,253.0,84.0,0.8,0.8,0.107871324,30.7,84.0
1500,329,74,134,14066.32,10.189,22,42,448:465,37.86,33.3,30.0,276.0,84.0,0.8,0.8,0.107871324,30.0,84.0
1501,333,74,134,14076.51,10.189,22,43,425:449,37.86,33.35,30.0,284.0,83.0,0.8,0.8,0.107871324,30.0,83.0
1502,329,74,134,14086.7,10.189,22,42,449:444,37.86,33.35,30.9,274.0,80.0,0.8,0.8,0.107871324,30.9,80.0
1503,329,73,134,14096.89,10.189,22,43,449:444:449,37.86,33.35,30.9,289.0,81.0,0.8,0.8,0.107871324,30.9,81.0
1504,334,74,134,14107.07,10.189,22,43,441:465,37.86,33.35,32.0,300.0,90.0,0.8,0.8,0.107871324,32.0,90.0
1505,327,74,134,14117.26,10.189,22,42,433:449,37.86,33.35,32.0,288.0,93.0,0.8,0.8,0.107871324,32.0,93.0
1506,332,73,134,14127.45,10.189,22,43,453:449,37.86,33.35,30.5,320.0,99.0,0.8,0.8,0.107871324,30.5,99.0
1507,331,73,134,14137.64,10.189,22,43,444:449:449,37.86,33.35,30.5,353.0,110.0,0.8,0.8,0.107871324,30.5,110.0
1508,331,73,133,14147.83,10.189,22,43,444:472,37.86,33.35,29.4,302.0,93.0,0.8,0.8,0.107871324,29.4,93.0
1509,333,73,134,14158.02,10.189,22,44,449:430:444,37.86,33.35,31.2,283.0,91.0,0.8,0.8,0.107871324,31.2,91.0
1510,333,73,133,14168.21,10.189,22,0,456:469,37.86,33.35,31.2,283.0,91.0,0.8,0.8,0.107871324,31.2,91.0
1511,333,73,134,14178.4,10.189,22,0,449:433,37.86,33.35,32.5,253.0,88.0,0.8,0.8,0.107871324,32.5,88.0
1512,0,0,134,14188.59,10.189,22,0,449:449,37.86,33.35,32.5,253.0,88.0,0.8,0.8,0.107871324,32.5,88.0
1513,330,72,134,14198.78,10.189,22,44,472:430,37.86,33.35,31.4,286.0,99.0,0.8,0.8,0.107871324,31.4,99.0
1514,331,72,134,14208.96,10.189,22,44,444:456:449,37.86,33.35,31.4,297.0,96.0,0.8,0.8,0.107871324,31.4,96.0
1515,333,72,133,14219.15,10.189,22,44,453,37.86,33.35,31.4,289.0,89.0,0.8,0.8,0.107871324,31.4,89.0
1516,333,73,133,14229.46,10.31,22,44,469:428:453,37.86,33.35,31.4,288.0,84.0,0.8,0.8,0.107871324,31.4,84.0
1517,329,73,134,14239.77,10.31,22,43,472:425,37.86,33.35,31.4,283.0,83.0,0.8,0.8,0.107871324,31.4,83.0
1518,329,74,134,14249.96,10.189,22,42,465:430,37.86,33.35,31.4,274.0,78.0,0.8,0.8,0.107871324,31.4,78.0
1519,330,73,134,14260.15,10.189,22,43,453:444,37.86,33.35,31.4,274.0,78.0,0.8,0.8,0.107871324,31.4,78.0
1520,331,72,134,14270.34,10.189,22,44,467:430,37.86,33.35,29.3,261.0,70.0,0.8,0.8,0.107871324,29.3,70.0
1521,336,76,134,14280.53,10.189,22,42,441:453:444,37.86,33.35,29.3,261.0,70.0,0.8,0.8,0.107871324,29.3,70.0
1522,332,76,135,14290.72,10.189,22,42,465:421,37.86,33.35,28.9,267.0,72.0,0.8,0.8,0.107871324,28.9,72.0
1523,326,77,135,14300.91,10.189,22,40,460:430,37.87,33.35,28.9,267.0,72.0,0.8,0.8,0.107871324,28.9,72.0
1524,329,73,134,14311.12,10.189,22,43,449:444:460,37.87,33.35,27.1,303.0,78.0,0.8,0.8,0.107871324,27.1,78.0
1525,331,73,135,14321.29,10.189,22,43,425:441,37.87,33.35,27.1,331.0,88.0,0.8,0.8,0.107871324,27.1,88.0
1526,330,72,135,14331.48,10.189,22,44,444:444:441,37.87,33.35,27.1,331.0,88.0,0.8,0.8,0.107871324,27.1,88.0
1527,332,73,135,14341.66,10.189,22,43,437:444,37.87,33.4,26.8,330.0,84.0,0.8,0.8,0.107871324,26.8,84.0
1528,336,73,135,14351.85,10.189,22,44,441,37.87,33.4,26.8,314.0,85.0,0.8,0.8,0.107871324,26.8,85.0
1529,328,72,136,14362.04,10.189,22,44,875:444,37.87,33.4,26.8,283.0,82.0,0.8,0.8,0.107871324,26.8,82.0
1530,330,73,136,14372.23,10.189,22,43,444:441,37.87,33.4,29.1,288.0,87.0,0.8,0.8,0.107871324,29.1,87.0
1531,333,72,135,14382.42,10.189,22,44,444:437:453,37.87,33.4,29.1,288.0,87.0,0.8,0.8,0.107871324,29.1,87.0
1532,334,73,135,14392.61,10.189,22,44,444:444,37.87,33.4,29.1,291.0,92.0,0.8,0.8,0.107871324,29.1,92.0
1533,329,74,135,14402.8,10.189,22,42,437:465,37.87,33.4,28.3,302.0,89.0,0.8,0.8,0.107871324,28.3,89.0
1534,333,74,135,14412.99,10.189,22,43,430:444,37.87,33.4,28.3,302.0,89.0,0.8,0.8,0.107871324,28.3,89.0
1535,331,74,135,14423.18,10.189,22,43,444:444:444,37.87,33.4,28.3,283.0,73.0,0.9,0.9,0.107871324,28.3,73.0
1536,326,73,135,14433.38,10.189,22,43,444,37.87,33.4,28.3,283.0,73.0,0.9,0.9,0.107871324,28.3,73.0
1537,332,72,135,14443.55,10.189,22,44,444:441:449,37.87,33.4,30.0,270.0,76.0,0.9,0.9,0.107871324,30.0,76.0
1538,338,72,134,14453.74,10.189,22,45,444:460,37.87,33.4,30.9,229.0,72.0,0.9,0.9,0.107871324,30.9,72.0
1539,333,75,135,14463.93,10.189,22,42,444:425,37.87,33.4,30.9,229.0,72.0,0.9,0.9,0.107871324,30.9,72.0
1540,330,75,135,14474.12,10.189,22,42,465:421:460,37.87,33.4,32.8,261.0,96.0,0.9,0.9,0.107871324,32.8,96.0
1541,329,75,135,14484.31,10.189,22,42,421:449,37.87,33.4,32.8,261.0,96.0,0.9,0.9,0.107871324,32.8,96.0
1542,333,75,136,14494.5,10.189,22,42,456:421:441,37.87,33.4,32.6,317.0,105.0,0.9,0.9,0.107871324,32.6,105.0
1543,330,75,136,14504.69,10.189,22,42,460:414,37.87,33.4,32.6,385.0,123.0,0.9,0.9,0.107871324,32.6,123.0
1544,329,74,136,14514.88,10.189,22,42,437:449,37.87,33.4,36.1,356.0,118.0,0.9,0.9,0.107871324,36.1,118.0
1545,328,73,137,14525.07,10.189,22,43,444:421,37.87,33.4,36.1,356.0,109.0,0.9,0.9,0.107871324,36.1,109.0
1546,332,73,136,14535.25,10.189,22,43,456:418:453,37.87,33.4,35.1,363.0,112.0,0.9,0.9,0.107871324,35.1,112.0
1547,333,73,137,14545.44,10.189,22,44,421:437,37.87,33.4,35.1,338.0,114.0,0.9,0.9,0.107871324,35.1,114.0
1548,331,74,137,14555.63,10.189,22,43,441:433,37.87,33.4,31.4,369.0,110.0,0.9,0.9,0.107871324,31.4,110.0
1549,328,73,137,14565.82,10.189,22,43,451:421,37.87,33.4,31.4,404.0,110.0,0.9,0.9,0.107871324,31.4,110.0
1550,333,72,138,14576.01,10.189,22,44,437:433:433,37.87,33.4,29.2,377.0,106.0,0.9,0.9,0.107871324,29.2,106.0
1551,336,74,137,14586.2,10.189,22,43,437:441,37.87,33.4,29.2,377.0,100.0,0.9,0.9,0.107871324,29.2,100.0
1552,333,76,137,14596.39,10.189,22,42,439:437,37.87,33.4,29.2,377.0,100.0,0.9,0.9,0.107871324,29.2,100.0
1553,325,75,137,14606.58,10.189,22,41,456:418,37.87,33.4,29.3,375.0,106.0,0.9,0.9,0.107871324,29.3,106.0
1554,325,73,137,14616.77,10.189,22,43,433:441,37.87,33.4,29.3,375.0,106.0,0.9,0.9,0.107871324,29.3,106.0
1555,333,73,137,14626.96,10.189,22,44,441:433:432,37.88,33.4,27.5,349.0,92.0,0.9,0.9,0.107871324,27.5,92.0
1556,331,72,137,14637.14,10.189,22,44,441:437,37.88,33.4,27.5,349.0,92.0,0.9,0.9,0.107871324,27.5,92.0
1557,331,72,137,14647.34,10.189,22,44,437:437:437,37.88,33.4,27.5,324.0,94.0,0.9,0.9,0.107871324,27.5,94.0
1558,331,73,137,14657.52,10.189,22,43,441:444,37.88,33.4,27.5,273.0,84.0,0.9,0.9,0.107871324,27.5,84.0
1559,328,72,137,14667.71,10.189,22,44,456:421,37.88,33.4,28.7,281.0,85.0,0.9,0.9,0.107871324,28.7,85.0
1560,331,72,137,14677.9,10.189,22,44,887,37.88,33.4,28.7,287.0,93.0,0.9,0.9,0.107871324,28.7,93.0
1561,331,73,136,14688.09,10.189,22,43,441:441:439,37.88,33.4,27.8,274.0,85.0,0.9,0.9,0.107871324,27.8,85.0
1562,308,73,136,14698.28,10.189,22,40,437:441,37.88,33.4,27.8,274.0,78.0,0.9,0.9,0.107871324,27.8,78.0
1563,195,73,136,14708.47,10.189,22,26,441:437,37.88,33.4,30.8,275.0,85.0,0.9,0.9,0.107871324,30.8,85.0
1564,109,76,136,14715.83,7.353,22,14,444:883,37.88,33.45,30.8,264.0,84.0,0.9,0.9,0.107871324,30.8,84.0
1565,106,77,137,14723.17,7.353,22,13,456:418,37.88,33.4,32.6,269.0,86.0,0.9,0.9,0.107871324,32.6,86.0
1566,107,75,136,14730.53,7.353,22,14,449:449,37.88,33.4,32.6,279.0,96.0,0.9,0.9,0.107871324,32.6,96.0
1567,105,72,136,14737.88,7.353,22,14,441:444,37.88,33.45,29.8,322.0,97.0,0.9,0.9,0.107871324,29.8,97.0
1568,104,68,136,14744.85,6.97,22,15,437:439,37.88,33.45,29.8,343.0,95.0,0.9,0.9,0.107871324,29.8,95.0
1569,108,65,136,14751.86,6.97,22,16,444:444,37.89,33.45,29.8,343.0,95.0,0.9,0.9,0.107871324,29.8,95.0
1570,108,63,135,14758.79,6.97,22,16,444:444:465,37.89,33.4,28.0,410.0,92.0,0.9,0.9,0.107871324,28.0,92.0
1571,105,62,136,14765.76,6.97,22,16,441:418,37.89,33.4,28.0,410.0,92.0,0.9,0.9,0.107871324,28.0,92.0
1572,106,58,136,14772.73,6.97,22,17,448,37.89,33.4,28.0,412.0,85.0,0.9,0.9,0.107871324,28.0,85.0
1573,107,58,136,14779.7,6.97,22,18,910:421:444,37.89,33.4,26.1,334.0,70.0,0.9,0.9,0.107871324,26.1,70.0
1574,108,56,135,14786.67,6.97,22,18,465:425,37.89,33.45,26.1,334.0,70.0,0.9,0.9,0.107871324,26.1,70.0
1575,109,53,135,14793.64,6.97,22,20,456:444,37.89,33.45,26.1,256.0,55.0,0.9,0.9,0.107871324,26.1,55.0
1576,108,53,135,14800.61,6.97,22,19,449:890,37.89,33.4,22.1,273.0,57.0,0.9,0.9,0.107871324,22.1,57.0
1577,110,54,135,14807.58,6.97,22,19,441:453,37.89,33.45,22.1,273.0,57.0,0.9,0.9,0.107871324,22.1,57.0
1578,110,56,134,14814.55,6.97,22,19,448:449,37.89,33.45,21.6,290.0,63.0,0.9,0.9,0.107871324,21.6,63.0
1579,107,57,134,14821.52,6.97,22,18,444:456,37.89,33.4,21.6,290.0,63.0,0.9,0.9,0.107871324,21.6,63.0
1580,106,58,134,14828.49,6.97,22,17,449:453,37.89,33.45,21.6,287.0,69.0,0.9,0.9,0.107871324,21.6,69.0
1581,108,58,133,14835.46,6.97,22,18,901:453,37.89,33.45,21.6,285.0,74.0,0.9,0.9,0.107871324,21.6,74.0
1582,110,56,133,14842.43,6.97,22,19,453:453,37.89,33.4,24.3,256.0,68.0,0.9,0.9,0.107871324,24.3,68.0
1583,108,57,133,14849.4,6.97,22,18,449:449,37.89,33.4,24.3,239.0,69.0,0.9,0.9,0.107871324,24.3,69.0
1584,107,57,133,14856.37,6.97,22,18,,37.89,33.4,24.3,239.0,69.0,0.9,0.9,0.107871324,24.3,69.0
1585,107,57,133,14863.35,6.97,22,18,1366:453,37.89,33.4,26.8,237.0,69.0,0.9,0.9,0.107871324,26.8,69.0
1586,107,57,132,14870.31,6.97,22,18,444:465,37.89,33.4,26.8,216.0,63.0,0.9,0.9,0.107871324,26.8,63.0
1587,108,55,132,14877.28,6.97,22,19,456:917,37.89,33.4,27.3,234.0,63.0,0.9,0.9,0.107871324,27.3,63.0
1588,107,54,132,14884.25,6.97,22,19,456:460,37.89,33.4,27.3,234.0,63.0,0.9,0.9,0.107871324,27.3,63.0
1589,106,53,131,14891.22,6.97,22,19,465,37.89,33.4,27.3,234.0,63.0,0.9,0.9,0.107871324,27.3,63.0
1590,107,52,131,14898.19,6.97,22,20,917:906,37.89,33.4,27.3,234.0,53.0,0.9,0.9,0.107871324,27.3,53.0
1591,109,53,131,14905.17,6.97,22,20,460:465,37.89,33.4,27.3,234.0,53.0,0.9,0.9,0.107871324,27.3,53.0
1592,110,53,131,14912.13,6.97,22,20,460:453,37.89,33.4,26.9,230.0,56.0,0.9,0.9,0.107871324,26.9,56.0
1593,108,54,131,14919.1,6.97,22,19,465:456,37.89,33.4,26.9,230.0,56.0,0.9,0.9,0.107871324,26.9,56.0
1594,107,55,130,14926.07,6.97,22,19,472:472,37.89,33.4,26.9,230.0,56.0,0.9,0.9,0.107871324,26.9,56.0
1595,108,55,129,14933.04,6.97,22,19,472:472,37.89,33.45,24.1,286.0,66.0,0.9,0.9,0.107871324,24.1,66.0
1596,110,56,129,14940.01,6.97,22,19,469:476,37.89,33.45,24.1,286.0,66.0,0.9,0.9,0.107871324,24.1,66.0
1597,111,58,128,14946.98,6.97,22,18,472:472,37.89,33.4,24.1,307.0,79.0,0.9,0.9,0.107871324,24.1,79.0
1598,109,60,128,14953.95,6.97,22,17,472:479,37.89,33.4,24.1,307.0,79.0,0.9,0.9,0.107871324,24.1,79.0
1599,106,63,127,14960.92,6.97,22,16,472:944,37.89,33.45,27.1,305.0,89.0,0.9,0.9,0.107871324,27.1,89.0
1600,106,61,127,14967.89,6.97,22,17,488:483,37.89,33.45,27.1,285.0,99.0,0.9,0.9,0.107871324,27.1,99.0
1601,107,59,126,14974.86,6.97,22,17,483:476,37.89,33.4,29.3,283.0,91.0,0.9,0.9,0.107871324,29.3,91.0
1602,107,58,126,14981.83,6.97,22,18,476:479,37.89,33.4,29.3,291.0,92.0,0.9,0.9,0.107871324,29.3,92.0
1603,109,58,126,14988.8,6.97,22,18,488,37.89,33.4,29.3,291.0,92.0,0.9,0.9,0.107871324,29.3,92.0
1604,110,59,126,14995.77,6.97,22,18,479:476:476,37.9,33.4,26.8,304.0,71.0,0.9,0.9,0.107871324,26.8,71.0
1605,110,59,125,15002.74,6.97,22,18,479:479,37.9,33.4,26.8,304.0,71.0,0.9,0.9,0.107871324,26.8,71.0
1606,106,62,125,15009.71,6.97,22,16,483:476,37.9,33.4,26.8,329.0,67.0,0.9,0.9,0.107871324,26.8,67.0
1607,105,60,125,15016.68,6.97,22,17,479:499,37.9,33.4,27.7,254.0,54.0,0.9,0.9,0.107871324,27.7,54.0
