time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,respiration,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
664,280,79,128,6333.4,9.865,20,34,48.293,37.42,31.4,27.04,318.9,0.0,0.088654846,26.17,82.81
665,280,79,128,6342.52,9.973,20,34,48.649,37.43,31.4,26.69,321.1,0.0,0.08878816,25.97,83.26
666,282,79,127,6352.85,10.197,20,34,49.064,37.43,31.4,26.69,322.1,0.0,0.08892148,25.75,82.94
667,282,80,127,6362.37,10.197,20,34,49.429,37.43,31.4,26.69,322.3,0.0,0.08905479,25.52,82.13
668,281,81,128,6372.34,10.044,20,33,49.705,37.43,31.4,26.69,322.6,0.0,0.08918811,25.38,81.65
669,280,82,127,6383.93,9.908,20,33,49.895,37.43,31.45,26.69,323.0,0.0,0.08932143,25.37,81.6
670,279,83,127,6393.44,9.806,20,32,50.075,37.43,31.4,26.45,323.8,0.0,0.08945474,25.37,81.69
671,278,82,128,6402.55,9.519,20,32,50.262,37.43,31.4,26.45,325.7,0.0,0.08958805,25.4,82.15
672,279,81,128,6412.05,9.841,20,33,50.357,37.43,31.45,26.45,327.5,0.0,0.08972137,25.43,82.61
673,280,80,129,6421.16,10.197,20,33,50.308,37.43,31.4,26.45,329.1,0.0,0.08985469,25.45,82.94
674,281,80,129,6432.37,10.197,20,34,50.171,37.43,31.45,26.45,329.9,0.0,0.089988,25.43,82.83
675,282,82,129,6443.1,10.197,20,33,50.024,37.43,31.4,25.11,330.6,0.0,0.090121314,25.4,82.71
676,281,83,129,6452.21,9.957,20,32,50.16,37.43,31.45,25.11,331.3,0.0,0.090254635,25.38,82.57
677,280,84,129,6463.42,9.789,20,32,50.251,37.43,31.4,25.11,329.0,0.0,0.09038795,25.28,81.62
678,280,84,129,6474.17,9.967,20,32,49.996,37.43,31.45,25.11,326.7,0.0,0.09052126,25.18,80.68
679,279,84,130,6482.45,9.677,20,32,49.714,37.43,31.4,25.11,325.7,0.0,0.09065458,25.17,81.6
680,279,83,129,6491.57,9.696,20,32,49.47,37.43,31.45,25.01,324.9,0.0,0.090787895,25.18,82.87
681,280,82,128,6501.08,9.951,20,33,49.084,37.43,31.45,25.01,324.4,0.0,0.09092121,25.2,83.48
682,279,82,128,6510.2,9.679,20,32,48.907,37.43,31.4,25.01,324.1,0.0,0.09105453,25.22,83.74
683,279,82,128,6520.55,9.469,20,32,48.976,37.43,31.45,25.01,323.7,0.0,0.09118784,25.25,84.01
684,279,81,129,6530.9,9.469,20,33,49.066,37.43,31.45,25.01,323.6,0.0,0.091321155,25.28,84.14
685,279,80,128,6541.24,9.469,20,33,49.012,37.43,31.45,24.94,324.0,0.0,0.091454476,25.31,83.95
686,280,79,128,6550.75,9.612,20,34,48.936,37.44,31.4,24.94,324.4,0.0,0.09158779,25.34,83.76
687,282,80,127,6559.04,9.974,20,34,49.01,37.44,31.45,24.94,324.7,0.0,0.0917211,25.38,83.57
688,284,82,127,6567.78,10.197,20,33,49.045,37.44,31.4,24.94,324.4,0.0,0.091854416,25.38,83.34
689,282,84,126,6578.11,10.01,20,32,48.915,37.44,31.4,24.94,323.2,0.0,0.09198774,25.36,83.08
690,280,84,127,6589.54,9.664,20,32,48.824,37.44,31.4,25.29,322.3,0.0,0.09212105,25.35,82.98
691,279,84,127,6598.36,9.677,20,32,48.704,37.44,31.45,25.29,322.5,0.0,0.09225436,25.35,83.64
692,280,83,127,6608.33,9.607,20,32,48.714,37.44,31.45,25.29,322.9,0.0,0.09238768,25.37,84.22
693,281,84,127,6619.07,9.972,20,32,48.638,37.44,31.45,25.29,323.9,0.0,0.092521,25.42,84.33
694,281,85,127,6628.19,10.075,20,32,48.719,37.44,31.4,25.29,325.0,0.0,0.09265431,25.47,84.44
695,280,85,127,6637.69,9.721,20,31,48.804,37.45,31.4,25.12,325.0,0.0,0.09278763,25.51,84.36
696,278,85,127,6647.62,9.464,20,31,48.947,37.45,31.45,25.12,324.8,0.0,0.092920944,25.55,84.22
697,279,84,127,6658.39,9.682,20,32,49.138,37.45,31.4,25.12,324.5,0.0,0.09305426,25.58,84.08
698,281,83,127,6667.52,10.016,20,32,49.37,37.45,31.4,25.12,324.3,0.0,0.09318758,25.62,84.04
699,281,83,127,6677.03,10.023,20,32,49.607,37.45,31.45,25.12,324.6,0.0,0.09332089,25.7,84.42
700,281,84,127,6686.99,9.974,20,32,49.597,37.45,31.4,27.77,324.8,0.0,0.093454204,25.78,84.77
701,280,84,128,6697.74,9.744,20,32,49.628,37.45,31.45,27.77,324.7,0.0,0.093587525,25.91,84.75
702,279,84,128,6706.01,9.463,20,32,49.542,37.45,31.45,27.77,324.7,0.0,0.09372084,26.04,84.74
703,280,83,128,6715.96,9.706,20,32,49.307,37.45,31.45,27.77,324.7,0.0,0.09385415,26.18,84.7
704,281,84,128,6726.7,10.118,20,32,48.98,37.45,31.45,27.77,324.6,0.0,0.093987465,26.35,84.62
705,280,85,128,6735.83,9.902,20,31,48.863,37.45,31.45,26.78,324.6,0.0,0.094120786,26.53,84.53
706,278,85,128,6745.34,9.467,20,31,48.941,37.46,31.45,26.78,324.9,0.0,0.0942541,26.72,84.47
707,278,83,128,6753.62,9.463,20,32,48.928,37.46,31.45,26.78,326.0,0.0,0.09438741,26.97,84.48
708,279,82,128,6762.75,9.519,20,32,48.922,37.46,31.4,26.78,327.2,0.0,0.09452073,27.22,84.5
709,279,81,127,6773.94,9.639,20,33,48.942,37.46,31.45,26.78,327.9,0.0,0.094654046,27.4,84.68
710,280,80,127,6784.67,9.673,20,33,48.728,37.46,31.4,26.91,328.5,0.0,0.09478736,27.56,84.91
711,281,79,127,6793.79,9.865,20,34,48.466,37.46,31.4,26.91,327.9,0.0,0.09492068,27.75,84.88
712,281,80,126,6804.15,10.133,20,34,48.477,37.46,31.45,26.91,325.7,0.0,0.09505399,27.98,84.52
713,280,81,126,6813.66,9.805,20,33,48.5,37.46,31.45,26.91,324.5,0.0,0.09518731,28.07,84.52
714,280,81,125,6822.78,9.696,20,33,48.479,37.46,31.4,26.91,323.9,0.0,0.09532063,28.09,84.7
715,280,81,126,6833.96,10.049,20,33,48.644,37.46,31.4,26.6,323.8,0.0,0.09545394,28.11,84.89
716,280,81,127,6844.71,9.82,20,33,48.905,37.46,31.4,26.6,325.2,0.0,0.09558725,28.14,85.11
717,279,82,126,6852.99,9.463,20,32,49.218,37.46,31.4,26.6,328.6,0.0,0.095720574,28.2,85.66
718,279,81,126,6862.11,9.578,20,33,49.604,37.46,31.4,26.6,330.9,0.0,0.09585389,28.24,86.15
719,280,81,126,6871.62,9.929,20,33,49.986,37.46,31.4,26.6,330.5,0.0,0.0959872,28.24,86.34
720,280,81,126,6880.74,9.955,20,33,50.169,37.46,31.4,26.79,330.1,0.0,0.096120514,28.24,86.54
721,279,81,126,6891.94,9.594,20,33,50.093,37.46,31.4,26.79,330.2,0.0,0.096253835,28.17,86.97
722,280,80,126,6902.68,9.833,20,33,50.046,37.46,31.4,26.79,330.3,0.0,0.09638715,28.09,87.44
723,282,81,127,6911.78,10.197,20,33,49.807,37.46,31.4,26.79,330.4,0.0,0.09652046,28.0,87.9
724,282,83,127,6921.27,10.046,20,32,49.609,37.46,31.4,26.79,331.4,0.0,0.09665378,27.92,88.29
725,279,84,127,6930.4,9.68,20,32,49.474,37.46,31.4,26.13,332.2,0.0,0.096787095,27.84,88.56
726,278,82,127,6941.61,9.561,20,32,49.528,37.46,31.4,26.13,331.7,0.0,0.09692041,27.79,88.54
727,280,81,126,6952.34,9.898,20,33,49.743,37.46,31.45,26.13,331.2,0.0,0.09705373,27.72,88.5
728,283,82,126,6960.59,10.197,20,33,49.883,37.47,31.4,26.13,331.0,0.0,0.09718704,27.65,88.42
729,284,85,126,6970.56,10.197,20,32,50.002,37.47,31.4,26.13,330.7,0.0,0.097320355,27.58,88.34
730,281,87,127,6981.33,9.899,20,31,50.159,37.47,31.4,25.68,330.4,0.0,0.097453676,27.49,88.29
731,278,86,127,6990.45,9.465,20,31,50.129,37.47,31.4,25.68,330.0,0.0,0.09758699,27.38,88.26
732,277,83,127,6999.66,9.6,20,32,50.02,37.47,31.4,25.68,329.5,0.0,0.0977203,27.27,88.21
733,279,82,127,7009.1,9.95,20,32,49.79,37.47,31.4,25.68,328.9,0.0,0.097853616,27.11,88.09
734,280,82,128,7021.5,9.902,20,33,49.394,37.47,31.4,25.68,330.8,0.0,0.09798694,26.95,88.25
735,279,80,128,7031.01,9.467,20,33,49.01,37.47,31.4,25.39,334.6,0.0,0.09812025,26.79,88.62
736,279,79,127,7040.13,9.761,20,34,48.726,37.47,31.4,25.39,338.3,0.0,0.09825356,26.63,89.0
737,280,79,127,7050.48,10.197,20,34,48.637,37.47,31.4,25.39,338.3,0.0,0.098386884,26.45,88.92
738,281,79,126,7059.99,10.197,20,34,48.603,37.47,31.4,25.39,338.1,0.0,0.0985202,26.26,88.8
739,282,81,125,7068.41,10.197,20,33,48.692,37.47,31.4,25.39,337.3,0.0,0.09865351,26.1,88.72
740,282,82,125,7077.82,10.197,20,33,48.876,37.47,31.4,24.41,336.0,0.0,0.09878683,25.96,88.68
741,281,83,126,7089.57,10.152,20,32,48.968,37.47,31.4,24.41,334.7,0.0,0.098920144,25.81,88.65
742,281,83,127,7099.13,10.012,20,32,49.045,37.47,31.4,24.41,333.6,0.0,0.09905346,25.66,88.71
743,281,84,127,7108.85,10.087,20,32,49.149,37.47,31.4,24.41,332.4,0.0,0.09918678,25.51,88.83
744,281,84,127,7118.39,10.009,20,32,49.383,37.47,31.4,24.41,331.8,0.0,0.09932009,25.38,88.69
745,280,85,127,7129.55,9.657,20,31,49.78,37.47,31.4,24.54,331.3,0.0,0.099453405,25.27,88.42
746,279,84,127,7138.46,9.888,20,32,50.098,37.47,31.4,24.54,330.9,0.0,0.099586725,25.17,88.23
747,279,84,128,7148.18,9.862,20,32,50.21,37.47,31.4,24.54,331.3,0.0,0.09972004,25.22,88.47
748,278,83,128,7157.45,9.465,20,32,50.099,37.47,31.4,24.54,331.6,0.0,0.09985335,25.26,88.7
749,279,82,128,7169.3,9.711,20,32,49.609,37.47,31.4,24.54,331.9,0.0,0.099986665,25.3,88.94
750,281,81,127,7180.02,10.118,20,33,48.82,37.47,31.4,24.63,337.1,0.0,0.100119986,25.42,89.81
751,282,82,127,7188.77,10.197,20,33,48.041,37.48,31.4,24.63,341.3,0.0,0.1002533,25.51,90.26
752,282,83,127,7198.14,10.007,20,32,47.606,37.48,31.4,24.63,341.1,0.0,0.10038661,25.49,89.4
753,280,84,126,7208.65,9.616,20,32,47.417,37.48,31.4,24.63,341.0,0.0,0.10051993,25.46,88.54
754,280,84,127,7219.39,9.833,20,32,47.383,37.48,31.4,24.63,340.6,0.0,0.100653246,25.4,88.17
755,281,84,127,7227.67,10.197,20,32,47.644,37.5,31.4,25.08,340.0,0.0,0.10078656,25.3,88.24
756,282,85,127,7237.63,10.091,20,32,48.046,37.5,31.4,25.08,339.3,0.0,0.10091988,25.22,88.29
757,281,86,127,7248.37,10.042,20,31,48.53,37.5,31.4,25.08,337.4,0.0,0.10105319,25.22,88.23
758,281,87,127,7258.32,10.197,20,31,48.851,37.5,31.4,25.08,335.7,0.0,0.10118651,25.23,88.17
759,280,87,127,7269.05,9.971,20,31,48.922,37.5,31.4,25.08,334.8,0.0,0.10131983,25.23,88.23
760,280,87,127,7277.33,9.568,20,31,48.873,37.5,31.4,25.38,334.0,0.0,0.10145314,25.23,88.29
761,279,88,127,7287.29,9.655,20,30,48.8,37.5,31.4,25.38,333.0,0.0,0.10158645,25.32,87.82
762,279,87,128,7298.03,9.745,20,31,48.619,37.5,31.4,25.38,332.1,0.0,0.101719774,25.44,87.22
763,277,86,128,7307.16,9.465,20,31,48.444,37.5,31.35,25.38,331.0,0.0,0.10185309,25.51,86.93
764,277,84,127,7316.35,9.467,20,31,48.138,37.5,31.4,25.38,330.0,0.0,0.1019864,25.57,86.75
765,278,81,127,7325.11,9.659,20,33,47.956,37.5,31.4,28.34,328.9,0.0,0.102119714,25.64,86.56
766,280,80,126,7335.3,9.951,20,33,47.847,37.5,31.4,28.34,327.8,0.0,0.102253035,25.7,86.38
767,280,80,126,7345.25,9.82,20,33,47.834,37.5,31.4,28.34,326.8,0.0,0.10238635,25.76,86.19
768,280,80,126,7356.85,9.972,20,33,47.719,37.5,31.35,28.34,328.7,0.0,0.10251966,25.95,87.48
769,281,80,125,7367.2,10.197,20,34,47.652,37.5,31.35,28.34,331.1,0.0,0.10265298,26.15,88.98
770,281,81,125,7376.71,9.97,20,33,47.78,37.5,31.4,28.73,333.0,0.0,0.102786295,26.34,89.61
771,281,82,126,7384.99,9.786,20,33,47.955,37.5,31.35,28.73,334.8,0.0,0.10291961,26.52,89.77
772,281,82,126,7394.95,9.926,20,33,48.061,37.51,31.35,28.73,336.2,0.0,0.10305293,26.67,89.9
773,280,82,126,7406.53,9.789,20,33,47.926,37.51,31.4,28.73,336.0,0.0,0.10318624,26.72,89.91
774,279,81,126,7416.04,9.929,20,33,47.788,37.51,31.4,28.73,335.9,0.0,0.103319556,26.77,89.92
775,280,81,126,7425.17,9.901,20,33,47.593,37.51,31.35,29.39,335.7,0.0,0.103452876,26.82,89.93
776,280,81,126,7434.67,9.685,20,33,47.486,37.51,31.35,29.39,335.6,0.0,0.10358619,26.9,90.03
777,280,81,126,7443.78,10.08,20,33,47.37,37.51,31.35,29.39,335.4,0.0,0.1037195,27.01,90.26
778,280,81,126,7454.99,10.043,20,33,47.409,37.51,31.35,29.39,334.9,0.0,0.103852816,27.13,90.34
779,280,81,126,7465.72,9.674,20,33,47.398,37.51,31.35,29.39,333.6,0.0,0.10398614,27.27,90.16
780,280,81,126,7474.84,9.638,20,33,47.179,37.51,31.35,29.83,333.7,0.0,0.10411945,27.39,90.18
781,280,80,126,7485.19,9.953,20,33,46.92,37.51,31.35,29.83,334.6,0.0,0.10425276,27.5,90.32
782,280,80,126,7494.71,10.103,20,33,46.918,37.51,31.35,29.83,334.9,0.0,0.104386084,27.64,90.61
783,281,81,127,7503.83,10.197,20,33,47.117,37.51,31.35,29.83,335.2,0.0,0.1045194,27.79,90.92
784,281,82,127,7515.02,10.091,20,33,47.455,37.51,31.35,29.83,335.5,0.0,0.10465271,27.93,91.78
785,280,83,127,7525.75,9.743,20,32,47.754,37.51,31.35,28.94,335.9,0.0,0.10478603,28.08,93.06
786,279,82,127,7534.87,9.697,20,32,47.964,37.51,31.35,28.94,335.5,0.0,0.104919344,28.21,93.55
787,280,82,127,7544.38,9.951,20,33,48.006,37.51,31.35,28.94,334.9,0.0,0.10505266,28.33,93.82
788,280,82,128,7553.51,9.791,20,33,47.859,37.51,31.35,28.94,334.3,0.0,0.10518598,28.46,94.09
789,280,81,128,7563.86,9.746,20,33,47.693,37.51,31.35,28.94,333.5,0.0,0.10531929,28.58,93.98
790,279,81,128,7574.21,9.633,20,33,47.558,37.51,31.35,29.13,332.7,0.0,0.105452605,28.7,93.85
791,279,81,128,7583.71,9.467,20,33,47.506,37.51,31.35,29.13,331.2,0.0,0.105585925,28.84,93.61
792,279,80,128,7592.45,9.514,20,33,47.569,37.52,31.35,29.13,328.7,0.0,0.10571924,28.99,93.19
793,280,79,127,7602.5,9.804,20,34,47.551,37.52,31.3,29.13,327.2,0.0,0.10585255,29.12,92.93
794,280,79,127,7612.69,10.044,20,34,47.632,37.52,31.3,29.13,326.9,0.0,0.105985865,29.22,92.85
795,280,79,127,7621.82,9.91,20,34,47.689,37.52,31.3,28.87,325.8,0.0,0.106119186,29.33,92.6
796,281,80,127,7632.17,10.103,20,34,47.586,37.52,31.3,28.87,323.3,0.0,0.1062525,29.46,92.06
797,280,80,127,7641.68,9.969,20,33,47.474,37.52,31.35,28.87,323.2,0.0,0.10638581,29.41,92.67
798,280,80,127,7651.65,9.813,20,33,47.212,37.52,31.35,28.87,323.6,0.0,0.10651913,29.31,93.5
799,280,81,127,7663.22,9.876,20,33,46.967,37.52,31.35,28.87,323.8,0.0,0.106652446,29.27,93.24
800,279,81,127,7672.73,9.691,20,33,46.809,37.52,31.3,27.91,324.0,0.0,0.10678576,29.23,92.98
801,280,80,126,7681.85,9.975,20,33,46.692,37.52,31.35,27.91,322.0,0.0,0.10691908,29.16,92.79
802,281,80,125,7691.05,9.99,20,34,46.756,37.52,31.35,27.91,318.5,0.0,0.10705239,29.09,92.7
803,280,80,126,7699.8,9.776,20,33,46.76,37.52,31.3,27.91,317.9,0.0,0.10718571,29.1,93.0
804,281,81,126,7710.83,10.039,20,33,46.94,37.52,31.35,27.91,317.3,0.0,0.10731903,29.12,93.29
805,280,81,127,7722.03,9.805,20,33,47.152,37.52,31.3,27.66,316.2,0.0,0.10745234,29.19,93.66
806,279,81,127,7732.76,9.612,20,33,47.344,37.52,31.3,27.66,314.5,0.0,0.10758565,29.32,94.09
807,281,80,127,7741.88,9.975,20,34,47.547,37.52,31.3,27.66,312.8,0.0,0.107718974,29.45,94.01
808,281,80,126,7751.39,10.044,20,34,47.774,37.52,31.3,27.66,311.1,0.0,0.10785229,29.59,93.45
809,280,81,126,7759.67,9.675,20,33,47.969,37.52,31.3,27.66,310.5,0.0,0.1079856,29.71,93.14
810,279,82,126,7768.8,9.519,20,32,48.185,37.52,31.3,27.49,312.4,0.0,0.108118914,29.79,93.35
811,280,82,126,7780.0,9.69,20,33,48.321,37.53,31.3,27.49,314.4,0.0,0.108252235,29.88,93.56
812,280,81,126,7790.73,9.973,20,33,48.382,37.53,31.3,27.49,314.4,0.0,0.10838555,29.91,93.18
813,281,81,126,7799.84,10.132,20,33,48.374,37.53,31.3,27.49,314.0,0.0,0.10851886,29.93,92.66
814,280,82,126,7809.35,9.804,20,33,48.46,37.53,31.3,27.49,314.9,0.0,0.10865218,29.89,92.53
815,279,82,126,7818.48,9.519,20,32,48.526,37.54,31.3,26.99,316.8,0.0,0.108785495,29.79,92.72
816,280,81,126,7829.67,9.845,20,33,48.53,37.54,31.3,26.99,316.3,0.0,0.10891881,29.67,91.66
817,281,82,127,7840.4,9.969,20,33,48.468,37.54,31.3,26.99,314.4,0.0,0.10905213,29.54,90.37
818,279,83,126,7849.53,9.624,20,32,48.222,37.54,31.3,26.99,311.8,0.0,0.10918544,29.41,89.5
819,279,82,126,7859.03,9.844,20,32,48.015,37.54,31.3,26.99,310.5,0.0,0.109318756,29.35,89.1
820,282,82,126,7869.01,10.197,20,33,47.828,37.55,31.3,27.44,310.9,0.0,0.109452076,29.37,89.32
821,282,84,126,7879.74,10.044,20,32,47.82,37.55,31.3,27.44,311.3,0.0,0.10958539,29.39,89.55
822,280,85,126,7888.02,9.675,20,31,47.877,37.55,31.3,27.44,312.5,0.0,0.1097187,29.53,90.12
823,280,85,126,7897.99,9.709,20,31,47.928,37.55,31.3,27.44,313.9,0.0,0.10985202,29.7,90.75
824,281,86,126,7908.71,10.119,20,31,47.912,37.55,31.3,27.44,315.5,0.0,0.10998534,29.74,90.95
825,281,87,127,7917.83,10.133,20,31,48.06,37.55,31.3,28.14,317.1,0.0,0.11011865,29.78,91.14
826,280,88,127,7928.19,10.039,20,30,48.305,37.55,31.25,28.14,318.9,0.0,0.11025196,29.82,91.58
827,279,87,127,7938.54,9.806,20,31,48.519,37.55,31.3,28.14,320.8,0.0,0.110385284,29.87,92.12
828,279,86,128,7948.89,9.643,20,31,48.69,37.55,31.3,28.14,322.8,0.0,0.1105186,29.88,92.25
829,281,86,127,7958.39,10.018,20,31,48.692,37.55,31.3,28.14,324.2,0.0,0.11065191,29.85,92.41
830,281,86,127,7967.52,9.954,20,31,48.436,37.55,31.25,29.78,324.8,0.0,0.11078523,29.79,92.7
831,279,87,127,7977.88,9.547,20,31,48.167,37.55,31.3,29.78,325.5,0.0,0.110918544,29.74,92.99
832,279,86,127,7987.38,9.467,20,31,48.043,37.55,31.25,29.78,325.4,0.0,0.11105186,29.62,92.66
833,278,85,128,7996.5,9.466,20,31,47.843,37.55,31.25,29.78,323.9,0.0,0.11118518,29.42,91.3
834,278,83,127,8006.01,9.614,20,32,47.729,37.55,31.25,29.78,322.3,0.0,0.11131849,29.06,90.39
835,280,82,127,8015.53,9.962,20,33,47.773,37.55,31.25,29.7,320.9,0.0,0.111451805,28.65,89.86
836,282,84,128,8026.17,10.197,20,32,47.841,37.55,31.25,29.7,320.4,0.0,0.111585125,28.37,89.8
837,282,87,128,8036.69,10.143,20,31,47.91,37.55,31.25,29.7,319.9,0.0,0.11171844,28.1,89.74
838,281,88,128,8047.1,9.841,20,30,48.031,37.55,31.25,29.7,319.3,0.0,0.11185175,27.79,89.85
839,279,87,127,8055.15,9.463,20,31,48.179,37.55,31.25,29.7,318.7,0.0,0.111985065,27.48,89.97
840,279,86,127,8065.67,9.657,20,31,48.405,37.56,31.25,28.46,319.3,0.0,0.112118386,27.24,90.19
841,280,86,127,8076.39,10.043,20,31,48.567,37.56,31.25,28.46,320.2,0.0,0.1122517,27.03,90.45
842,280,86,127,8084.67,9.897,20,31,48.674,37.56,31.25,28.46,321.1,0.0,0.11238501,26.82,90.71
843,278,84,128,8093.42,9.465,20,32,48.876,37.56,31.25,28.46,320.1,0.0,0.11251833,26.77,91.29
844,278,83,127,8104.2,9.59,20,32,49.143,37.56,31.25,28.46,319.1,0.0,0.112651646,26.73,91.86
845,278,82,127,8115.72,9.672,20,32,49.48,37.56,31.25,27.63,319.1,0.0,0.11278496,26.71,91.83
846,278,81,126,8124.0,9.463,20,33,49.911,37.56,31.25,27.63,319.4,0.0,0.11291828,26.69,91.66
847,279,81,126,8133.13,9.699,20,33,50.177,37.56,31.2,27.63,319.6,0.0,0.11305159,26.67,91.48
848,282,80,126,8142.64,10.104,20,34,50.091,37.56,31.2,27.63,319.9,0.0,0.11318491,26.67,90.68
849,283,82,125,8152.62,10.197,20,33,49.816,37.56,31.25,27.63,320.1,0.0,0.11331823,26.68,89.8
850,282,84,125,8164.17,10.073,20,32,49.607,37.56,31.2,28.26,320.3,0.0,0.11345154,26.69,88.92
851,280,86,126,8173.67,9.718,20,31,49.481,37.56,31.2,28.26,319.7,0.0,0.11358485,26.68,87.89
852,279,86,125,8182.81,9.466,20,31,49.447,37.56,31.2,28.26,317.0,0.0,0.113718174,26.61,86.49
853,280,85,125,8193.16,9.768,20,31,49.478,37.56,31.2,28.26,315.2,0.0,0.11385149,26.52,85.88
854,281,85,125,8202.36,10.197,20,32,49.531,37.56,31.2,28.26,315.1,0.0,0.1139848,26.37,86.78
855,280,86,126,8211.83,9.945,20,31,49.603,37.56,31.15,27.9,315.1,0.0,0.114118114,26.22,87.68
856,279,86,126,8223.36,9.465,20,31,49.454,37.56,31.15,27.9,317.8,0.0,0.114251435,25.96,88.43
857,279,85,126,8231.64,9.61,20,31,49.06,37.56,31.15,27.9,320.2,0.0,0.11438475,25.76,88.84
858,280,84,126,8241.62,9.976,20,32,48.363,37.56,31.15,27.9,320.0,0.0,0.11451806,25.74,88.85
859,280,84,126,8252.34,9.896,20,32,47.39,37.56,31.2,27.9,319.8,0.0,0.11465138,25.72,88.86
860,279,84,126,8261.48,9.579,20,32,46.442,37.57,31.15,27.65,320.5,0.0,0.114784695,25.65,89.25
861,280,83,126,8270.97,9.931,20,32,45.674,37.57,31.15,27.65,321.8,0.0,0.11491801,25.56,89.93
862,280,83,126,8280.09,9.953,20,32,45.383,37.57,31.15,27.65,322.5,0.0,0.11505133,25.63,89.85
863,279,83,125,8290.44,9.547,20,32,45.473,37.57,31.15,27.65,323.2,0.0,0.11518464,25.71,89.77
864,278,82,126,8300.79,9.469,20,32,45.615,37.57,31.15,27.65,323.9,0.0,0.115317956,25.82,89.94
865,279,81,125,8309.74,9.59,20,33,45.773,37.57,31.15,27.88,324.8,0.0,0.11545128,25.98,90.38
866,280,80,125,8317.91,9.92,20,33,46.038,37.57,31.15,27.88,325.4,0.0,0.11558459,26.14,90.67
867,280,80,125,8329.79,10.012,20,33,46.226,37.57,31.15,27.88,325.6,0.0,0.1157179,26.28,90.74
868,281,80,124,8339.29,9.931,20,34,46.429,37.57,31.15,27.88,325.9,0.0,0.11585122,26.4,90.82
869,281,81,124,8349.26,10.197,20,33,46.747,37.57,31.15,27.88,326.3,0.0,0.11598454,26.42,90.91
870,282,82,124,8360.84,10.197,20,33,47.166,37.57,31.15,29.22,326.8,0.0,0.11611785,26.43,91.0
871,281,83,125,8370.32,10.044,20,32,47.48,37.57,31.15,29.22,327.3,0.0,0.11625116,26.58,91.07
872,279,83,125,8378.58,9.676,20,32,47.684,37.57,31.15,29.22,327.8,0.0,0.116384484,26.81,91.14
873,279,83,125,8388.58,9.608,20,32,47.726,37.57,31.15,29.22,328.6,0.0,0.1165178,26.93,91.19
874,280,82,125,8400.17,9.974,20,33,47.571,37.57,31.15,29.22,329.5,0.0,0.11665111,26.96,91.19
875,280,82,125,8409.67,9.968,20,33,47.342,37.59,31.15,30.11,328.7,0.0,0.11678443,27.01,90.76
876,280,82,125,8418.8,9.803,20,33,47.317,37.59,31.15,30.11,327.8,0.0,0.116917744,27.06,90.33
877,280,82,124,8429.99,10.049,20,33,47.434,37.59,31.15,30.11,330.3,0.0,0.11705106,27.15,90.7
878,280,84,124,8440.72,10.119,20,32,47.535,37.59,31.15,30.11,333.4,0.0,0.11718438,27.25,91.29
879,280,84,125,8448.99,9.897,20,32,47.687,37.59,31.15,30.11,333.4,0.0,0.11731769,27.38,91.39
880,279,83,125,8458.1,9.578,20,32,47.815,37.59,31.15,29.52,333.5,0.0,0.117451005,27.51,91.5
881,280,82,126,8469.29,9.93,20,33,47.904,37.59,31.15,29.52,334.3,0.0,0.117584325,27.56,91.97
882,280,82,126,8480.0,10.045,20,33,48.015,37.59,31.15,29.52,335.5,0.0,0.11771764,27.56,92.65
883,280,83,126,8489.17,9.911,20,32,47.747,37.59,31.15,29.52,336.7,0.0,0.11785095,27.57,93.32
884,280,83,127,8498.68,10.104,20,32,47.352,37.59,31.15,29.52,337.9,0.0,0.117984265,27.58,93.99
885,279,84,127,8507.81,9.898,20,32,46.947,37.59,31.15,29.13,339.5,0.0,0.118117586,27.62,95.11
886,278,82,128,8518.16,9.583,20,32,46.318,37.59,31.15,29.13,342.2,0.0,0.1182509,27.8,97.58
887,279,81,127,8528.49,9.866,20,33,45.928,37.59,31.15,29.13,340.8,0.0,0.11838421,28.09,98.34
888,280,81,127,8537.99,9.804,20,33,45.661,37.59,31.15,29.13,339.2,0.0,0.11851753,28.32,98.02
889,281,82,128,8547.14,9.765,20,33,45.394,37.59,31.1,29.13,340.0,0.0,0.118650846,28.42,97.49
890,281,83,128,8557.88,10.148,20,32,45.359,37.59,31.15,29.26,340.9,0.0,0.11878416,28.52,96.95
891,281,84,128,8568.5,9.859,20,32,45.58,37.59,31.15,29.26,340.1,0.0,0.11891748,28.54,96.67
892,279,83,128,8577.31,9.463,20,32,46.142,37.59,31.15,29.26,339.0,0.0,0.11905079,28.53,96.47
893,279,82,128,8586.47,9.7,20,32,46.757,37.59,31.15,29.26,338.1,0.0,0.11918411,28.56,96.11
894,280,82,128,8595.97,10.104,20,33,47.318,37.6,31.15,29.26,337.2,0.0,0.11931743,28.55,95.77
895,280,83,128,8605.95,9.945,20,32,47.727,37.6,31.15,29.35,335.9,0.0,0.11945074,28.34,95.51
896,280,83,127,8617.52,9.65,20,32,47.852,37.6,31.1,29.35,335.6,0.0,0.119584054,28.15,95.33
897,279,82,127,8627.03,9.629,20,32,47.988,37.6,31.15,29.35,336.5,0.0,0.119717374,27.98,95.24
898,280,82,127,8635.31,9.684,20,33,47.986,37.6,31.1,29.35,337.4,0.0,0.11985069,27.81,95.15
