time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,respiration,tidal_volume,tidal_volume_min,PercentageinZ2,TymeBreathRate,TymeVentilation
1436,331,78,132,12887.01,10.197,17,41,48.7,37.53,28.37,370.6,102.6,0.179927,28.37,102.6
1437,330,79,132,12897.33,10.197,17,40,47.9,37.53,28.33,369.6,102.6,0.179927,28.33,102.6
1438,330,78,132,12907.7,10.197,17,40,47.7,37.53,28.29,369.4,102.7,0.179927,28.29,102.7
1439,329,78,133,12916.82,10.197,17,40,46.9,37.53,28.25,369.3,102.7,0.179927,28.25,102.7
1440,331,78,132,12926.34,10.197,17,41,48.0,37.53,28.21,369.0,102.7,0.179927,28.21,102.7
1441,332,79,132,12936.69,10.197,17,40,48.4,37.53,28.18,367.7,102.4,0.179927,28.18,102.4
1442,331,80,131,12947.04,10.197,17,40,48.1,37.53,28.13,366.2,102.0,0.179927,28.13,102.0
1443,329,79,131,12957.38,10.197,17,40,48.3,37.53,28.06,364.4,101.3,0.179927,28.06,101.3
1444,329,78,131,12969.23,10.197,17,40,48.3,37.53,28.0,363.9,101.0,0.179927,28.0,101.0
1445,330,79,131,12980.14,10.197,17,40,49.6,37.53,27.94,363.5,100.8,0.179927,27.94,100.8
1446,331,80,132,12989.0,10.197,17,40,49.9,37.53,27.87,363.4,100.8,0.179927,27.87,100.8
1447,329,79,132,12998.79,10.197,17,40,49.7,37.53,27.78,364.4,101.3,0.179927,27.78,101.3
1448,328,78,132,13009.12,10.197,17,40,50.5,37.53,27.7,365.2,101.7,0.179927,27.7,101.7
1449,328,77,133,13019.48,10.197,17,41,50.8,37.53,27.66,365.2,101.4,0.179927,27.66,101.4
1450,330,78,133,13029.84,10.197,17,40,50.9,37.53,27.61,365.3,101.0,0.179927,27.61,101.0
1451,332,79,132,13038.7,10.197,17,40,51.6,37.53,27.57,364.0,100.6,0.179927,27.57,100.6
1452,332,79,133,13048.45,10.197,17,40,50.9,37.53,27.53,362.5,100.3,0.179927,27.53,100.3
1453,330,79,132,13058.82,10.197,17,40,49.3,37.53,27.5,360.6,99.97,0.179927,27.5,99.97
1454,328,78,133,13069.17,10.197,17,40,49.1,37.53,27.48,358.3,99.72,0.179927,27.48,99.72
1455,329,78,132,13081.03,10.197,17,40,49.2,37.53,27.47,357.0,99.78,0.179927,27.47,99.78
1456,331,79,132,13091.95,10.197,17,40,48.9,37.53,27.5,358.7,100.7,0.179927,27.5,100.7
1457,330,79,131,13102.27,10.197,17,40,49.3,37.53,27.52,360.4,101.6,0.179927,27.52,101.6
1458,329,79,131,13112.64,10.197,17,40,48.5,37.53,27.54,361.8,102.0,0.179927,27.54,102.0
1459,330,78,131,13121.5,10.197,17,40,47.9,37.53,27.56,363.2,102.5,0.179927,27.56,102.5
1460,330,78,131,13131.25,10.197,17,40,48.0,37.53,27.55,364.5,102.9,0.179927,27.55,102.9
1461,332,79,132,13141.62,10.197,17,40,47.5,37.53,27.47,365.9,103.0,0.179927,27.47,103.0
1462,332,81,131,13150.48,10.197,17,39,46.5,37.54,27.39,367.1,103.2,0.179927,27.39,103.2
1463,330,81,130,13160.26,10.197,17,39,46.2,37.54,27.31,367.0,102.9,0.179927,27.31,102.9
1464,329,80,130,13172.06,10.197,17,39,46.0,37.54,27.25,367.2,102.8,0.179927,27.25,102.8
1465,328,79,130,13183.01,10.197,17,40,45.4,37.54,27.24,368.4,103.2,0.179927,27.24,103.2
1466,330,78,130,13193.38,10.197,17,40,46.2,37.54,27.23,369.5,103.6,0.179927,27.23,103.6
1467,331,79,130,13203.73,10.197,17,40,45.8,37.54,27.21,370.2,103.5,0.179927,27.21,103.5
1468,330,79,130,13212.59,10.197,17,40,46.1,37.54,27.19,370.9,103.4,0.179927,27.19,103.4
1469,329,79,130,13222.36,10.197,17,40,46.0,37.54,27.2,369.3,102.8,0.179927,27.2,102.8
1470,331,80,130,13231.44,10.197,17,40,46.8,37.54,27.21,367.6,102.3,0.179927,27.21,102.3
1471,331,80,130,13242.33,10.197,17,40,46.7,37.54,27.26,366.1,102.2,0.179927,27.26,102.2
1472,330,79,130,13254.91,10.197,17,40,47.6,37.54,27.3,364.7,102.2,0.179927,27.3,102.2
1473,329,79,130,13265.83,10.197,17,40,47.4,37.54,27.39,365.5,102.7,0.179927,27.39,102.7
1474,330,79,132,13274.69,10.197,17,40,47.3,37.54,27.5,367.7,103.4,0.179927,27.5,103.4
1475,330,80,132,13284.46,10.197,17,39,48.0,37.54,27.61,368.7,103.5,0.179927,27.61,103.5
1476,330,80,133,13294.8,10.197,17,39,48.6,37.54,27.71,368.3,102.9,0.179927,27.71,102.9
1477,330,80,133,13303.66,10.197,17,39,47.7,37.54,27.81,367.9,102.4,0.179927,27.81,102.4
1478,330,80,134,13313.44,10.197,17,39,48.4,37.54,27.95,368.2,102.8,0.179927,27.95,102.8
1479,330,80,134,13323.79,10.197,17,39,48.8,37.54,28.12,368.8,103.6,0.179927,28.12,103.6
1480,330,79,134,13334.14,10.197,17,40,48.2,37.54,28.25,370.0,104.5,0.179927,28.25,104.5
1481,330,79,135,13345.99,10.197,17,40,49.0,37.54,28.36,371.4,105.3,0.179927,28.36,105.3
1482,329,78,135,13356.91,10.197,17,40,49.2,37.54,28.44,372.8,105.9,0.179927,28.44,105.9
1483,329,78,136,13367.26,10.197,17,40,48.7,37.54,28.45,374.3,106.1,0.179927,28.45,106.1
1484,330,78,135,13376.07,10.197,17,40,48.6,37.54,28.47,375.7,106.3,0.179927,28.47,106.3
1485,331,79,135,13385.87,10.197,17,40,48.5,37.54,28.43,374.7,106.0,0.179927,28.43,106.0
1486,332,79,135,13396.21,10.197,17,40,48.4,37.54,28.4,373.8,105.7,0.179927,28.4,105.7
1487,329,78,134,13406.59,10.197,17,40,48.1,37.56,28.28,373.6,106.2,0.179927,28.28,106.2
1488,328,77,134,13416.95,10.197,17,41,48.4,37.56,28.18,372.9,106.5,0.179927,28.18,106.5
1489,330,77,134,13427.3,10.197,17,41,49.1,37.56,28.13,371.2,106.4,0.179927,28.13,106.4
1490,330,78,134,13436.15,10.197,17,40,49.4,37.56,28.12,370.3,106.4,0.179927,28.12,106.4
1491,331,79,133,13445.94,10.197,17,40,49.3,37.56,28.13,369.8,106.5,0.179927,28.13,106.5
1492,331,79,133,13456.29,10.197,17,40,48.8,37.56,28.16,369.1,106.5,0.179927,28.16,106.5
1493,330,79,134,13466.63,10.197,17,40,48.2,37.56,28.21,368.1,106.3,0.179927,28.21,106.3
1494,329,78,134,13478.48,10.197,17,40,48.9,37.56,28.26,367.2,106.2,0.179927,28.26,106.2
1495,330,79,133,13489.4,10.197,17,40,48.7,37.56,28.41,366.7,106.0,0.179927,28.41,106.0
1496,331,78,134,13499.75,10.197,17,41,48.9,37.56,28.55,366.2,105.8,0.179927,28.55,105.8
1497,329,77,133,13510.1,10.197,17,41,48.2,37.56,28.72,366.5,105.8,0.179927,28.72,105.8
1498,328,77,133,13518.95,10.197,17,41,48.3,37.56,28.88,366.8,105.8,0.179927,28.88,105.8
1499,331,77,133,13528.73,10.197,17,41,48.9,37.56,29.01,368.6,105.7,0.179927,29.01,105.7
1500,333,79,133,13539.08,10.197,17,40,48.8,37.56,29.11,371.1,105.7,0.179927,29.11,105.7
1501,331,80,134,13547.94,10.197,17,40,48.9,37.56,29.2,372.9,105.7,0.179927,29.2,105.7
1502,330,80,134,13557.72,10.197,17,39,49.1,37.56,29.25,373.9,105.8,0.179927,29.25,105.8
1503,331,81,135,13569.56,10.197,17,39,49.7,37.56,29.33,374.2,106.0,0.179927,29.33,106.0
1504,331,81,135,13579.23,10.197,17,39,50.3,37.56,29.43,373.9,106.2,0.179927,29.43,106.2
1505,330,80,135,13590.12,10.197,17,39,49.4,37.56,29.46,375.1,106.6,0.179927,29.46,106.6
1506,330,79,135,13601.18,10.308,17,40,49.0,37.56,29.47,376.7,107.0,0.179927,29.47,107.0
1507,338,78,135,13611.53,10.854,17,41,48.7,37.56,29.42,378.4,107.5,0.179927,29.42,107.5
1508,351,78,135,13621.85,11.046,17,43,48.0,37.56,29.32,380.0,108.0,0.179927,29.32,108.0
1509,358,78,134,13630.94,11.046,17,44,47.9,37.56,29.22,379.4,108.3,0.179927,29.22,108.3
1510,360,78,134,13643.2,11.042,17,44,48.3,37.56,29.13,377.2,108.2,0.179927,29.13,108.2
1511,360,78,134,13655.0,11.044,17,44,48.0,37.56,29.12,376.5,108.8,0.179927,29.12,108.8
1512,360,78,133,13665.35,11.046,17,44,47.6,37.56,29.11,375.9,109.4,0.179927,29.11,109.4
1513,360,78,132,13675.71,11.046,17,44,47.0,37.56,29.11,376.2,109.8,0.179927,29.11,109.8
1514,359,78,133,13687.56,11.042,17,44,46.8,37.57,29.12,376.5,110.2,0.179927,29.12,110.2
1515,359,77,132,13698.48,11.044,17,45,46.1,37.57,29.12,376.8,110.5,0.179927,29.12,110.5
1516,361,78,133,13711.81,11.045,17,44,46.8,37.57,29.1,377.2,110.6,0.179927,29.1,110.6
1517,362,79,132,13723.31,11.045,17,44,46.9,37.57,29.08,377.7,110.6,0.179927,29.08,110.6
1518,361,79,132,13733.67,11.046,17,44,46.6,37.57,29.08,378.4,110.5,0.179927,29.08,110.5
1519,358,78,133,13744.02,11.046,17,44,46.8,37.57,29.07,378.1,109.9,0.179927,29.07,109.9
1520,357,77,134,13755.87,11.042,17,44,47.7,37.57,29.06,376.7,109.0,0.179927,29.06,109.0
1521,359,77,134,13766.79,11.044,17,45,48.5,37.57,29.02,375.3,108.4,0.179927,29.02,108.4
1522,362,78,135,13777.14,11.046,17,44,47.8,37.57,28.96,374.0,108.0,0.179927,28.96,108.0
1523,361,78,135,13787.49,11.046,17,44,48.8,37.57,28.9,372.6,107.6,0.179927,28.9,107.6
1524,360,78,135,13799.34,11.042,17,44,48.3,37.57,28.81,371.2,107.5,0.179927,28.81,107.5
1525,359,77,135,13810.26,11.044,17,45,48.5,37.57,28.71,369.8,107.3,0.179927,28.71,107.3
1526,359,77,135,13820.61,11.046,17,45,48.7,37.57,28.59,369.7,107.4,0.179927,28.59,107.4
1527,361,77,135,13830.96,11.046,17,45,48.1,37.57,28.46,369.7,107.6,0.179927,28.46,107.6
1528,360,78,135,13840.63,11.046,17,44,48.2,37.57,28.45,368.7,106.8,0.179927,28.45,106.8
1529,360,77,134,13852.78,11.042,17,45,48.5,37.57,28.44,367.6,106.0,0.179927,28.44,106.0
1530,360,77,134,13864.08,11.044,17,45,47.9,37.57,28.48,367.7,106.0,0.179927,28.48,106.0
1531,360,78,135,13874.43,11.046,17,44,47.6,37.57,28.53,368.3,106.4,0.179927,28.53,106.4
1532,360,78,135,13887.77,11.045,17,44,47.8,37.57,28.59,368.9,106.8,0.179927,28.59,106.8
1533,361,79,136,13899.27,11.045,17,44,47.4,37.57,28.69,371.1,107.4,0.179927,28.69,107.4
1534,361,80,136,13909.59,11.046,17,43,47.0,37.57,28.83,374.7,108.2,0.179927,28.83,108.2
1535,360,79,136,13919.95,11.046,17,44,46.6,37.57,28.94,377.1,108.6,0.179927,28.94,108.6
1536,359,78,137,13931.81,11.042,17,44,45.9,37.57,29.02,378.3,108.6,0.179927,29.02,108.6
1537,359,78,138,13942.06,11.044,17,44,46.1,37.57,29.05,378.3,108.5,0.179927,29.05,108.5
1538,359,78,138,13952.78,11.046,17,44,44.8,37.57,29.02,377.3,108.5,0.179927,29.02,108.5
1539,359,77,138,13964.94,11.042,17,45,44.5,37.57,29.0,376.3,108.5,0.179927,29.0,108.5
1540,359,77,137,13975.86,11.044,17,45,45.3,37.57,29.03,375.1,108.5,0.179927,29.03,108.5
1541,362,77,137,13986.22,11.046,17,45,45.4,37.57,29.05,373.9,108.5,0.179927,29.05,108.5
1542,364,79,137,13996.57,11.046,17,44,44.2,37.58,29.06,372.6,108.5,0.179927,29.06,108.5
1543,361,79,137,14006.91,11.046,17,44,45.2,37.58,29.05,371.5,108.6,0.179927,29.05,108.6
1544,359,79,137,14020.21,11.045,17,43,44.8,37.58,29.01,370.6,108.6,0.179927,29.01,108.6
1545,360,79,136,14031.74,11.045,17,44,43.9,37.58,29.03,368.9,108.6,0.179927,29.03,108.6
1546,361,80,135,14041.4,11.046,17,43,44.1,37.58,29.06,366.8,108.5,0.179927,29.06,108.5
1547,361,81,134,14052.1,11.046,17,43,42.9,37.59,29.15,367.8,109.0,0.179927,29.15,109.0
1548,361,81,133,14062.79,11.046,17,43,41.2,37.59,29.23,368.9,109.6,0.179927,29.23,109.6
1549,360,82,133,14076.17,11.045,17,42,41.2,37.59,29.31,369.9,109.8,0.179927,29.31,109.8
1550,360,82,133,14087.65,11.045,17,42,40.8,37.59,29.37,370.9,109.8,0.179927,29.37,109.8
1551,359,82,133,14098.0,11.046,17,42,40.9,37.59,29.41,372.4,110.0,0.179927,29.41,110.0
1552,359,81,134,14108.35,11.046,17,42,40.7,37.59,29.41,374.2,110.2,0.179927,29.41,110.2
1553,360,81,135,14118.02,11.046,17,42,41.5,37.59,29.44,374.7,110.0,0.179927,29.44,110.0
1554,359,82,136,14128.02,11.046,17,42,42.0,37.59,29.49,373.8,109.5,0.179927,29.49,109.5
1555,358,81,137,14140.96,11.045,17,42,43.3,37.59,29.59,373.5,109.2,0.179927,29.59,109.2
1556,359,80,138,14152.86,11.045,17,43,43.9,37.59,29.74,374.0,109.5,0.179927,29.74,109.5
1557,358,79,139,14163.21,11.046,17,43,44.7,37.59,29.9,375.0,109.8,0.179927,29.9,109.8
1558,358,78,139,14173.56,11.046,17,44,44.2,37.59,30.07,376.9,110.2,0.179927,30.07,110.2
1559,359,77,140,14185.2,11.042,17,45,45.5,37.59,30.21,378.3,110.4,0.179927,30.21,110.4
1560,361,78,141,14196.33,11.044,17,44,44.4,37.59,30.3,378.8,110.5,0.179927,30.3,110.5
1561,363,78,141,14206.68,11.046,17,44,44.6,37.59,30.39,379.3,110.6,0.179927,30.39,110.6
1562,362,79,141,14217.03,11.046,17,44,44.1,37.6,30.48,379.7,110.7,0.179927,30.48,110.7
1563,361,80,141,14228.11,11.046,17,43,44.0,37.6,30.63,377.9,110.6,0.179927,30.63,110.6
1564,359,80,141,14238.07,11.046,17,43,43.9,37.6,30.76,376.1,110.5,0.179927,30.76,110.5
1565,358,79,141,14250.23,11.042,17,43,45.1,37.6,30.82,375.7,110.6,0.179927,30.82,110.6
1566,359,78,142,14261.5,11.044,17,44,45.5,37.6,30.87,375.3,110.7,0.179927,30.87,110.7
1567,360,78,142,14274.87,11.045,17,44,44.4,37.6,30.88,374.8,110.7,0.179927,30.88,110.7
1568,360,79,143,14286.37,11.045,17,44,44.5,37.6,30.87,374.2,110.7,0.179927,30.87,110.7
1569,362,81,143,14296.72,11.046,17,43,44.8,37.6,30.88,374.1,111.1,0.179927,30.88,111.1
1570,362,81,143,14307.07,11.046,17,43,45.8,37.6,30.9,374.3,111.7,0.179927,30.9,111.7
1571,360,80,143,14317.42,11.046,17,43,44.8,37.6,30.93,374.9,112.2,0.179927,30.93,112.2
1572,359,79,142,14327.77,11.046,17,43,45.2,37.6,30.96,378.1,113.2,0.179927,30.96,113.2
1573,358,79,142,14337.44,11.046,17,43,45.5,37.6,30.96,383.3,114.0,0.179927,30.96,114.0
1574,360,79,142,14348.16,11.046,17,44,46.2,37.6,30.93,384.1,113.4,0.179927,30.93,113.4
1575,361,78,142,14361.83,11.045,17,44,45.5,37.6,30.89,384.5,113.0,0.179927,30.89,113.0
1576,359,78,142,14374.82,11.041,17,44,45.0,37.6,30.83,384.3,112.8,0.179927,30.83,112.8
1577,360,78,142,14385.73,11.044,17,44,44.4,37.6,30.75,383.7,112.8,0.179927,30.75,112.8
1578,362,79,143,14396.09,11.046,17,44,45.1,37.6,30.63,382.7,113.0,0.179927,30.63,113.0
1579,360,79,142,14406.44,11.046,17,44,45.7,37.6,30.54,382.9,113.3,0.179927,30.54,113.3
1580,358,78,142,14416.76,11.046,17,44,45.1,37.6,30.48,384.8,113.8,0.179927,30.48,113.8
1581,359,77,141,14428.62,11.042,17,45,45.1,37.6,30.45,386.6,114.3,0.179927,30.45,114.3
1582,361,78,141,14438.28,11.044,17,44,45.5,37.6,30.46,388.5,114.7,0.179927,30.46,114.7
1583,361,79,142,14449.17,11.046,17,44,47.2,37.6,30.46,390.3,115.1,0.179927,30.46,115.1
1584,361,79,142,14460.94,11.042,17,44,45.4,37.6,30.49,391.1,115.6,0.179927,30.49,115.6
1585,362,80,142,14471.64,11.044,17,43,44.2,37.6,30.52,391.8,116.1,0.179927,30.52,116.1
1586,361,82,142,14482.72,11.046,17,42,44.0,37.6,30.55,392.7,116.7,0.179927,30.55,116.7
1587,360,82,143,14493.38,11.046,17,42,44.3,37.6,30.56,395.2,117.4,0.179927,30.56,117.4
1588,359,81,142,14503.04,11.046,17,42,45.8,37.6,30.57,397.5,118.1,0.179927,30.57,118.1
1589,358,80,142,14515.22,11.042,17,43,45.2,37.61,30.52,398.2,118.4,0.179927,30.52,118.4
1590,358,80,143,14526.5,11.044,17,43,45.0,37.61,30.48,398.9,118.8,0.179927,30.48,118.8
1591,358,79,143,14539.85,11.045,17,43,43.8,37.61,30.33,399.7,119.7,0.179927,30.33,119.7
1592,361,79,143,14549.84,11.041,17,44,44.5,37.61,30.18,400.6,120.7,0.179927,30.18,120.7
1593,363,81,142,14561.13,11.04,17,43,44.4,37.61,30.03,400.5,120.8,0.179927,30.03,120.8
1594,361,82,142,14572.04,11.044,17,42,43.6,37.61,29.88,399.7,120.2,0.179927,29.88,120.2
1595,358,81,141,14582.39,11.046,17,42,44.1,37.61,29.73,398.7,119.6,0.179927,29.73,119.6
1596,358,79,141,14592.7,11.046,17,43,45.1,37.61,29.58,395.3,118.8,0.179927,29.58,118.8
1597,360,79,141,14603.04,11.046,17,44,45.4,37.61,29.45,393.1,118.2,0.179927,29.45,118.2
1598,359,78,141,14614.9,11.042,17,44,45.1,37.61,29.34,392.9,118.3,0.179927,29.34,118.3
1599,359,78,141,14625.13,11.044,17,44,46.4,37.61,29.27,394.1,118.4,0.179927,29.27,118.4
1600,359,78,141,14635.85,11.046,17,44,46.2,37.61,29.23,397.0,118.4,0.179927,29.23,118.4
1601,360,78,141,14649.51,11.045,17,44,45.8,37.61,29.24,399.4,118.4,0.179927,29.24,118.4
1602,361,78,141,14661.04,11.045,17,44,44.9,37.61,29.31,401.1,118.5,0.179927,29.31,118.5
1603,362,79,141,14671.4,11.046,17,44,45.6,37.61,29.37,401.0,117.9,0.179927,29.37,117.9
1604,361,79,141,14681.75,11.046,17,44,45.2,37.61,29.44,399.5,116.9,0.179927,29.44,116.9
1605,359,79,140,14692.1,11.046,17,43,43.9,37.61,29.5,399.3,116.4,0.179927,29.5,116.4
1606,360,79,141,14703.96,11.042,17,44,44.0,37.61,29.56,400.0,116.4,0.179927,29.56,116.4
1607,360,79,141,14714.87,11.044,17,44,43.7,37.62,29.65,400.8,116.5,0.179927,29.65,116.5
1608,360,80,141,14725.19,11.046,17,43,43.5,37.63,29.79,401.8,117.0,0.179927,29.79,117.0
1609,360,80,141,14738.53,11.045,17,43,44.7,37.63,29.96,403.0,117.4,0.179927,29.96,117.4
1610,360,80,141,14750.01,11.045,17,43,45.2,37.63,30.15,404.4,117.9,0.179927,30.15,117.9
1611,358,79,141,14760.37,11.046,17,43,43.4,37.63,30.26,405.0,118.2,0.179927,30.26,118.2
1612,358,78,142,14770.76,11.046,17,44,44.0,37.63,30.33,405.3,118.3,0.179927,30.33,118.3
1613,359,78,141,14781.12,11.046,17,44,44.4,37.63,30.4,405.2,118.4,0.179927,30.4,118.4
1614,362,79,141,14792.97,11.042,17,44,42.8,37.63,30.45,403.9,118.5,0.179927,30.45,118.5
1615,362,80,141,14803.82,11.044,17,43,43.0,37.63,30.47,402.7,118.7,0.179927,30.47,118.7
1616,359,79,141,14814.22,11.046,17,43,43.7,37.63,30.38,401.4,119.4,0.179927,30.38,119.4
1617,358,78,142,14824.56,11.046,17,44,44.5,37.63,30.25,401.9,120.2,0.179927,30.25,120.2
1618,359,78,142,14835.6,11.042,17,44,44.1,37.63,30.1,403.3,121.0,0.179927,30.1,121.0
1619,360,78,142,14847.05,11.044,17,44,44.5,37.63,29.98,404.1,121.6,0.179927,29.98,121.6
1620,359,78,143,14857.71,11.046,17,44,45.0,37.63,29.89,404.5,121.9,0.179927,29.89,121.9
1621,360,79,143,14871.06,11.045,17,44,43.3,37.63,29.82,404.1,122.0,0.179927,29.82,122.0
1622,363,81,142,14882.51,11.045,17,43,42.8,37.63,29.78,403.2,122.0,0.179927,29.78,122.0
1623,360,80,142,14892.89,11.046,17,43,41.6,37.63,29.77,401.9,122.1,0.179927,29.77,122.1
1624,358,79,143,14903.22,11.046,17,43,41.0,37.63,29.76,400.5,122.3,0.179927,29.76,122.3
1625,359,80,142,14913.58,11.046,17,43,41.4,37.63,29.77,399.6,122.4,0.179927,29.77,122.4
1626,360,79,142,14923.23,11.046,17,44,41.6,37.63,29.82,400.5,122.7,0.179927,29.82,122.7
1627,359,79,142,14934.55,11.042,17,43,41.0,37.63,29.87,401.6,122.9,0.179927,29.87,122.9
1628,360,78,143,14946.39,11.044,17,44,41.0,37.63,29.95,403.2,123.1,0.179927,29.95,123.1
1629,360,78,143,14957.03,11.046,17,44,41.6,37.63,30.02,404.5,123.3,0.179927,30.02,123.3
1630,359,78,143,14967.38,11.046,17,44,41.9,37.63,30.11,405.0,122.9,0.179927,30.11,122.9
1631,360,78,143,14980.73,11.045,17,44,43.1,37.64,30.19,405.4,122.6,0.179927,30.19,122.6
1632,361,79,143,14992.25,11.045,17,44,43.0,37.64,30.26,405.7,122.2,0.179927,30.26,122.2
1633,360,79,143,15004.12,11.042,17,44,42.6,37.64,30.29,405.6,121.5,0.179927,30.29,121.5
1634,359,78,143,15015.0,11.044,17,44,42.6,37.64,30.34,404.6,120.8,0.179927,30.34,120.8
1635,359,78,143,15025.33,11.046,17,44,42.9,37.64,30.43,402.0,119.8,0.179927,30.43,119.8
1636,361,78,144,15035.68,11.046,17,44,43.3,37.64,30.53,400.7,119.7,0.179927,30.53,119.7
1637,363,79,143,15046.07,11.046,17,44,44.4,37.64,30.63,400.1,120.1,0.179927,30.63,120.1
1638,362,81,143,15056.4,11.046,17,43,44.4,37.64,30.69,401.0,120.3,0.179927,30.69,120.3
1639,358,80,143,15066.74,11.046,17,43,43.1,37.64,30.75,402.1,120.6,0.179927,30.75,120.6
1640,357,79,143,15080.13,11.045,17,43,43.4,37.64,30.81,404.2,120.6,0.179927,30.81,120.6
1641,362,79,143,15091.62,11.045,17,44,43.2,37.64,30.87,406.4,120.6,0.179927,30.87,120.6
1642,364,81,143,15101.97,11.046,17,43,42.0,37.64,30.93,405.0,120.0,0.179927,30.93,120.0
1643,361,83,143,15112.34,11.046,17,42,41.4,37.64,30.99,403.5,119.5,0.179927,30.99,119.5
1644,359,83,143,15124.2,11.042,17,41,41.8,37.64,31.01,402.9,120.4,0.179927,31.01,120.4
1645,359,82,143,15135.1,11.044,17,42,39.4,37.64,31.04,402.6,121.0,0.179927,31.04,121.0
1646,359,81,142,15146.96,11.042,17,42,39.6,37.64,31.12,402.7,121.1,0.179927,31.12,121.1
1647,357,80,142,15157.87,11.044,17,43,40.1,37.64,31.18,402.1,121.0,0.179927,31.18,121.0
1648,359,79,143,15168.22,11.046,17,43,39.7,37.64,31.22,400.6,120.4,0.179927,31.22,120.4
1649,360,79,142,15178.57,11.046,17,44,40.1,37.64,31.19,399.8,120.1,0.179927,31.19,120.1
1650,359,78,142,15188.89,11.046,17,44,39.8,37.64,31.14,399.3,119.8,0.179927,31.14,119.8
1651,360,78,143,15199.22,11.046,17,44,40.3,37.64,31.05,398.5,119.7,0.179927,31.05,119.7
1652,362,79,143,15212.62,11.045,17,44,39.1,37.64,30.95,397.5,119.7,0.179927,30.95,119.7
1653,362,80,143,15222.37,11.045,17,43,39.7,37.64,30.83,396.8,120.1,0.179927,30.83,120.1
1654,359,79,143,15233.25,11.046,17,43,39.5,37.64,30.71,396.2,120.7,0.179927,30.71,120.7
1655,359,79,142,15244.8,11.046,17,43,39.9,37.64,30.55,397.9,121.2,0.179927,30.55,121.2
1656,359,79,142,15256.67,11.042,17,43,39.2,37.65,30.4,399.5,121.6,0.179927,30.4,121.6
1657,360,79,141,15266.87,11.044,17,44,39.0,37.65,30.28,399.3,121.5,0.179927,30.28,121.5
1658,359,78,142,15277.57,11.046,17,44,38.5,37.65,30.16,399.1,121.4,0.179927,30.16,121.4
1659,359,78,142,15288.24,11.046,17,44,40.7,37.65,30.08,398.0,121.4,0.179927,30.08,121.4
1660,361,79,143,15298.61,11.046,17,44,40.5,37.65,30.01,396.6,121.5,0.179927,30.01,121.5
1661,360,79,142,15310.45,11.042,17,44,41.0,37.65,29.95,395.7,121.6,0.179927,29.95,121.6
1662,359,79,143,15322.85,11.04,17,43,42.3,37.65,29.92,395.8,121.9,0.179927,29.92,121.9
1663,360,79,143,15333.81,11.044,17,44,42.0,37.65,29.9,395.9,122.2,0.179927,29.9,122.2
1664,361,80,143,15344.86,11.042,17,43,40.7,37.65,29.83,397.2,122.7,0.179927,29.83,122.7
1665,360,80,143,15356.28,11.044,17,43,41.2,37.65,29.73,400.0,123.5,0.179927,29.73,123.5
1666,360,79,143,15366.94,11.046,17,44,39.8,37.65,29.67,401.8,123.6,0.179927,29.67,123.6
1667,360,79,143,15377.29,11.046,17,44,40.1,37.66,29.64,403.2,123.3,0.179927,29.64,123.3
1668,361,81,144,15389.11,11.042,17,43,40.0,37.66,29.67,401.9,122.6,0.179927,29.67,122.6
1669,362,82,144,15400.05,11.044,17,42,40.0,37.66,29.72,400.0,121.9,0.179927,29.72,121.9
1670,361,81,145,15411.06,11.042,17,43,40.1,37.66,29.74,399.7,121.9,0.179927,29.74,121.9
1671,358,81,145,15422.51,11.044,17,42,42.2,37.67,29.75,399.8,122.2,0.179927,29.75,122.2
1672,358,80,145,15433.17,11.046,17,43,41.2,37.67,29.77,399.9,122.6,0.179927,29.77,122.6
1673,359,80,145,15443.53,11.046,17,43,40.7,37.67,29.74,399.4,122.7,0.179927,29.74,122.7
1674,361,80,145,15455.39,11.042,17,43,41.9,37.67,29.72,398.8,122.9,0.179927,29.72,122.9
1675,361,81,143,15466.3,11.044,17,43,40.7,37.67,29.75,399.3,122.8,0.179927,29.75,122.8
1676,361,82,143,15478.18,11.042,17,42,39.9,37.67,29.79,400.3,122.8,0.179927,29.79,122.8
1677,359,81,142,15489.08,11.044,17,42,39.8,37.67,29.84,401.6,122.8,0.179927,29.84,122.8
1678,359,81,142,15499.42,11.046,17,42,39.6,37.67,29.91,400.9,122.1,0.179927,29.91,122.1
1679,362,82,142,15511.27,11.042,17,42,38.7,37.67,30.01,399.5,121.2,0.179927,30.01,121.2
1680,362,82,142,15522.18,11.044,17,42,38.7,37.67,30.11,398.6,120.4,0.179927,30.11,120.4
1681,360,82,142,15532.55,11.046,17,42,39.2,37.67,30.23,397.9,119.7,0.179927,30.23,119.7
1682,359,81,142,15542.19,11.046,17,42,40.2,37.67,30.37,398.2,119.5,0.179927,30.37,119.5
1683,359,80,141,15552.93,11.046,17,43,39.0,37.67,30.5,398.9,119.6,0.179927,30.5,119.6
1684,361,81,142,15563.6,11.046,17,43,39.3,37.67,30.59,399.5,119.9,0.179927,30.59,119.9
1685,361,81,142,15576.97,11.045,17,43,39.6,37.67,30.68,399.9,120.1,0.179927,30.68,120.1
1686,361,81,142,15588.44,11.045,17,43,39.9,37.67,30.78,399.6,120.3,0.179927,30.78,120.3
1687,371,81,142,15598.79,11.046,17,44,40.3,37.67,30.88,399.3,120.4,0.179927,30.88,120.4
