time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,respiration,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
1777,239,78,120,16230.27,9.32,19,29,64.1,505:20:0,37.89,31.75,30.87,232.3,0.5,0.42262894,26.32,63.83
1778,240,78,120,16239.51,9.167,19,29,64.0,505:28:19,37.89,31.75,30.87,232.8,0.5,0.42286664,26.33,63.93
1779,240,78,120,16248.92,9.319,19,29,65.0,505:19:0,37.89,31.75,30.87,233.4,0.5,0.42310435,26.32,64.0
1780,240,78,120,16258.14,9.209,19,29,64.3,505:20:0,37.89,31.75,29.63,234.0,0.5,0.42334205,26.31,64.0
1781,240,78,120,16266.42,9.071,19,29,64.2,501:19:0,37.89,31.75,29.63,234.7,0.5,0.42357975,26.3,64.0
1782,240,78,120,16275.82,9.244,19,29,65.1,497,37.89,31.75,29.63,235.7,0.5,0.42381746,26.28,64.02
1783,241,78,121,16285.03,9.147,19,30,66.0,509:25:17,37.89,31.75,29.63,237.8,0.5,0.42405516,26.27,64.1
1784,241,79,120,16295.55,9.248,19,29,65.4,499,37.89,31.7,29.63,239.8,0.5,0.42429283,26.27,64.18
1785,241,80,120,16305.75,9.289,19,29,66.3,507:20:0,37.89,31.75,29.63,240.7,0.5,0.42453054,26.27,64.0
1786,240,81,120,16314.03,8.975,19,28,65.4,505:17:0,37.89,31.75,28.81,239.5,0.5,0.42476824,26.31,63.37
1787,239,80,121,16322.31,8.837,19,29,66.8,505:21:6,37.89,31.75,28.81,238.7,0.5,0.42500594,26.33,62.96
1788,239,79,121,16330.57,9.089,19,29,66.9,499,37.89,31.75,28.81,239.4,0.5,0.42524365,26.27,63.75
1789,240,79,120,16339.44,9.385,19,29,66.6,503:19:0,37.89,31.75,28.81,240.1,0.5,0.42548135,26.21,64.51
1790,241,80,120,16348.78,9.466,19,29,66.3,505:13:0,37.89,31.75,28.81,241.3,0.5,0.42571905,26.19,64.78
1791,240,80,120,16357.5,9.122,19,29,66.4,508:17:0,37.89,31.75,29.05,242.6,0.5,0.42595673,26.16,65.05
1792,239,80,120,16368.04,9.117,19,29,67.1,508:17:0,37.89,31.75,29.05,242.6,0.5,0.42619443,26.26,65.06
1793,239,80,120,16378.2,9.156,19,29,67.1,508:27:15,37.89,31.75,29.05,241.6,0.5,0.42643213,26.44,64.89
1794,239,79,121,16387.61,9.038,19,29,68.2,490,37.89,31.7,29.05,240.6,0.5,0.42666984,26.53,64.85
1795,239,78,121,16396.83,9.288,19,29,69.4,505:21:13,37.89,31.75,28.81,239.6,0.5,0.42690754,26.62,64.8
1796,239,78,122,16405.11,9.122,19,29,69.5,498:10:0,37.89,31.75,28.81,239.4,0.5,0.42714524,26.72,64.85
1797,239,78,122,16414.52,8.968,19,29,69.3,489:17:0,37.89,31.75,28.81,241.4,0.5,0.42738295,26.85,65.15
1798,241,78,121,16423.74,9.288,19,30,68.7,505:20:0,37.89,31.75,28.81,243.4,0.5,0.42762062,26.98,65.45
1799,242,79,121,16432.02,9.463,19,29,69.2,503:19:0,37.89,31.75,28.81,244.3,0.5,0.42785832,27.16,65.34
1800,241,81,121,16440.3,9.463,19,28,69.2,505:19:0,37.89,31.7,27.87,243.9,0.5,0.42809603,27.35,65.11
1801,240,80,121,16449.71,9.186,19,29,68.6,501:17:0,37.89,31.75,27.87,242.2,0.5,0.42833373,27.55,64.84
1802,239,80,121,16460.06,9.022,19,29,69.1,503:17:0,37.89,31.75,27.87,240.9,0.5,0.42857143,27.72,64.63
1803,239,79,121,16470.4,9.011,19,29,69.4,500:19:0,37.89,31.7,27.87,240.5,0.5,0.42880914,27.82,64.63
1804,239,78,121,16479.63,9.143,19,29,70.3,503:17:0,37.89,31.75,27.87,240.2,0.6,0.42904684,27.91,64.63
1805,240,78,121,16487.91,9.39,19,29,70.5,505:15:0,37.89,31.75,27.24,239.8,0.6,0.4292845,28.01,64.63
1806,240,78,121,16497.32,9.123,19,29,71.1,505:17:0,37.89,31.7,27.24,239.8,0.5,0.42952222,28.17,65.18
1807,240,78,121,16506.54,9.002,19,29,70.3,498:20:0,37.89,31.75,27.24,239.8,0.6,0.42975992,28.35,65.82
1808,241,78,120,16514.82,9.315,19,30,71.1,503:24:0,37.89,31.75,27.24,239.7,0.6,0.42999762,28.35,65.99
1809,242,79,121,16523.11,9.463,19,29,70.5,503:17:0,37.89,31.75,27.24,239.7,0.6,0.43023533,28.35,66.09
1810,243,81,120,16533.64,9.403,19,29,69.8,496:20:0,37.89,31.7,28.0,239.5,0.5,0.43047303,28.35,65.57
1811,241,83,120,16543.81,9.072,19,28,70.0,508:20:0,37.89,31.75,28.0,239.3,0.6,0.43071073,28.38,65.09
1812,239,84,120,16552.09,8.837,19,27,69.0,503:20:0,37.89,31.75,28.0,238.8,0.6,0.4309484,28.54,64.99
1813,238,82,120,16560.37,9.001,19,28,70.6,507:20:0,37.89,31.75,28.0,237.9,0.6,0.4311861,28.69,64.84
1814,239,80,120,16568.64,9.315,19,29,69.2,499,37.89,31.7,28.0,236.2,0.5,0.4314238,28.8,64.64
1815,240,79,120,16578.05,9.466,19,29,69.3,505:27:15,37.89,31.7,27.72,234.6,0.5,0.43166152,28.91,64.45
1816,240,80,121,16588.37,9.19,19,29,67.5,505:15:0,37.89,31.75,27.72,235.0,0.6,0.43189922,28.9,64.87
1817,240,80,121,16598.71,9.158,19,29,69.6,512:23:0,37.89,31.75,27.72,235.4,0.6,0.43213692,28.88,65.29
1818,240,79,119,16607.97,9.146,19,29,67.6,513:20:0,37.89,31.7,27.72,235.8,0.5,0.43237463,28.86,65.72
1819,240,79,119,16616.24,9.16,19,29,69.0,512:24:0,37.89,31.7,27.72,235.7,0.5,0.4326123,28.86,65.75
1820,240,79,119,16625.65,9.319,19,29,69.3,512:21:0,37.89,31.7,27.54,235.6,0.5,0.43285,28.86,65.77
1821,240,79,120,16634.89,9.063,19,29,69.1,509:20:0,37.89,31.75,27.54,235.2,0.6,0.4330877,29.05,65.92
1822,240,78,120,16643.15,9.09,19,29,68.0,503:8:0,37.89,31.75,27.54,234.9,0.6,0.4333254,29.15,66.1
1823,240,78,120,16652.55,9.393,19,29,67.9,500,37.89,31.7,27.54,234.7,0.5,0.4335631,29.19,66.29
1824,241,79,120,16661.79,9.379,19,29,67.1,508:28:20,37.89,31.7,27.54,234.6,0.5,0.43380082,29.24,66.48
1825,241,80,120,16669.67,9.382,19,29,66.3,509:20:0,37.89,31.75,28.2,234.3,0.6,0.43403852,29.25,66.48
1826,240,80,120,16679.98,9.202,19,29,65.9,511:13:0,37.89,31.7,28.2,234.0,0.5,0.4342762,29.25,66.41
1827,240,80,120,16690.75,9.135,19,29,63.2,507:17:0,37.89,31.7,28.2,232.3,0.5,0.4345139,29.25,66.07
1828,240,80,120,16700.13,9.319,19,29,64.1,507:15:0,37.89,31.7,28.2,232.0,0.5,0.4347516,29.2,65.96
1829,240,80,120,16709.39,9.064,19,29,63.4,507:17:0,37.89,31.75,28.2,233.4,0.6,0.4349893,29.09,66.16
1830,240,79,121,16717.69,9.091,19,29,63.9,500:20:0,37.89,31.75,27.07,234.8,0.6,0.435227,28.98,66.36
1831,241,79,121,16725.97,9.39,19,29,64.1,992,37.89,31.75,27.07,235.3,0.6,0.4354647,28.86,66.19
1832,241,80,121,16734.25,9.286,19,29,56.9,498:15:0,37.89,31.7,27.07,234.8,0.5,0.4357024,28.73,65.63
1833,240,81,121,16744.75,9.198,19,28,61.7,501:13:0,37.89,31.75,27.07,234.7,0.6,0.4359401,28.55,65.62
1834,239,80,122,16754.93,9.025,19,29,60.7,498:8:0,37.89,31.7,27.07,234.7,0.5,0.4361778,28.36,65.78
1835,238,79,122,16764.35,8.838,19,29,63.0,491:13:0,37.89,31.7,26.31,233.2,0.5,0.4364155,28.2,65.9
1836,239,78,122,16773.58,9.002,19,29,63.5,503:12:0,37.89,31.7,26.31,231.4,0.5,0.4366532,28.03,66.02
1837,240,77,123,16781.86,9.316,19,30,61.1,496:8:0,37.89,31.7,26.31,233.3,0.5,0.4368909,28.01,65.91
1838,242,78,123,16791.27,9.466,19,30,63.8,493:8:0,37.89,31.7,26.31,236.0,0.5,0.4371286,28.07,65.86
1839,242,80,123,16800.47,9.466,19,29,65.6,498:8:0,37.89,31.7,26.31,239.1,0.5,0.4373663,28.25,65.93
1840,241,81,123,16808.75,9.287,19,28,66.6,485,37.89,31.7,26.31,241.2,0.5,0.43760398,28.4,66.03
1841,240,81,124,16819.31,9.318,19,28,66.4,980:3:0,37.89,31.7,25.02,241.8,0.5,0.43784168,28.5,66.16
1842,240,81,125,16829.07,9.23,19,28,66.0,491:6:59,37.89,31.7,25.02,242.5,0.5,0.4380794,28.6,66.29
1843,239,80,124,16837.33,8.914,19,29,65.5,496:6:0,37.89,31.75,25.02,243.1,0.6,0.4383171,28.7,66.42
1844,239,80,123,16847.16,9.107,19,29,66.1,496:6:0,37.89,31.7,25.02,243.4,0.5,0.4385548,28.73,66.51
1845,240,79,123,16856.38,9.404,19,29,66.2,488,37.89,31.7,25.02,243.6,0.5,0.4387925,28.76,66.59
1846,240,79,122,16864.66,9.205,19,29,67.0,501:20:10,37.89,31.7,24.95,243.9,0.5,0.4390302,28.78,66.67
1847,239,79,122,16872.94,8.907,19,29,67.8,986,37.89,31.7,24.95,243.4,0.5,0.43926787,28.83,66.71
1848,239,78,122,16882.35,9.107,19,29,67.5,503:15:0,37.89,31.75,24.95,242.7,0.6,0.43950558,28.89,66.72
1849,239,78,121,16891.17,9.237,19,29,66.8,501:17:0,37.89,31.7,24.95,241.3,0.5,0.43974328,28.91,66.5
1850,240,77,121,16900.47,9.235,19,30,67.4,501:17:0,37.89,31.7,25.69,239.8,0.5,0.43998098,28.94,66.29
1851,241,78,121,16910.21,9.404,19,30,68.1,505:17:0,37.89,31.7,25.69,239.9,0.5,0.4402187,28.93,66.22
1852,240,78,121,16918.49,9.205,19,29,68.2,503:15:0,37.89,31.7,25.69,241.7,0.5,0.4404564,28.86,66.33
1853,239,78,120,16927.9,9.039,19,29,69.5,508:19:0,37.89,31.7,25.69,243.5,0.5,0.4406941,28.78,66.13
1854,239,78,120,16937.12,9.288,19,29,69.8,512:19:0,37.89,31.7,25.69,245.2,0.5,0.44093177,28.65,65.48
1855,240,78,120,16946.53,9.185,19,29,70.1,508:20:0,37.89,31.7,24.21,244.2,0.5,0.44116947,28.48,64.68
1856,240,77,120,16955.75,9.145,19,30,68.4,511:24:0,37.89,31.7,24.21,240.7,0.5,0.44140717,28.26,63.78
1857,239,77,119,16964.03,9.048,19,30,71.3,513:25:0,37.89,31.7,24.21,242.2,0.5,0.44164488,28.06,64.44
1858,240,76,119,16973.44,9.108,19,30,71.9,512:25:0,37.89,31.7,24.21,243.7,0.5,0.44188258,27.87,65.01
1859,241,77,119,16984.91,9.406,19,30,71.1,512:23:0,37.89,31.7,24.21,244.8,0.5,0.44212028,27.76,65.2
1860,241,78,119,16995.08,9.464,19,30,71.0,511:20:0,37.89,31.7,23.23,245.9,0.5,0.442358,27.65,65.4
1861,240,78,120,17003.36,9.121,19,29,70.0,511:15:0,37.89,31.7,23.23,245.6,0.5,0.44259566,27.61,65.38
1862,239,78,120,17012.77,8.969,19,29,72.0,508:20:0,37.89,31.75,23.23,244.6,0.6,0.44283336,27.6,65.24
1863,240,77,120,17021.99,9.289,19,30,69.4,508:20:0,37.89,31.7,23.23,243.6,0.5,0.44307107,27.6,65.1
1864,240,77,120,17031.41,9.466,19,30,69.5,505:15:0,37.89,31.7,23.23,242.9,0.6,0.44330877,27.59,65.04
1865,240,78,120,17040.62,9.466,19,29,69.7,513:24:0,37.89,31.7,23.36,242.6,0.6,0.44354647,27.57,65.06
1866,240,78,119,17050.04,9.184,19,29,69.2,512:27:0,37.89,31.7,23.36,243.1,0.6,0.44378418,27.62,65.28
1867,239,78,120,17058.5,8.97,19,29,69.3,509:20:0,37.89,31.7,23.36,244.6,0.5,0.44402188,27.76,65.77
1868,240,77,120,17065.88,9.154,19,30,69.9,509:20:0,37.89,31.7,23.36,245.9,0.5,0.44425955,27.89,66.17
1869,240,77,120,17075.76,9.407,19,30,69.0,505:20:0,37.89,31.7,23.36,247.1,0.6,0.44449726,28.03,66.54
1870,241,78,120,17086.16,9.317,19,30,68.4,495,37.89,31.7,23.36,247.6,0.6,0.44473496,28.07,66.51
1871,241,78,120,17094.45,9.391,19,30,67.9,497,37.89,31.7,23.05,247.3,0.6,0.44497266,28.0,66.07
1872,242,79,120,17103.86,9.466,19,29,68.3,508:27:19,37.89,31.7,23.05,247.1,0.6,0.44521037,27.94,65.62
1873,241,81,120,17114.21,9.395,19,28,67.5,508:21:0,37.89,31.7,23.05,247.3,0.6,0.44544807,27.84,65.33
1874,240,80,120,17123.42,9.062,19,29,68.2,508:19:0,37.89,31.7,23.05,248.3,0.6,0.44568577,27.66,65.31
1875,239,80,120,17132.84,8.969,19,29,68.2,508:27:23,37.89,31.7,22.85,249.3,0.6,0.44592345,27.49,65.29
1876,240,80,120,17142.06,9.289,19,29,67.3,507:13:0,37.89,31.7,22.85,250.3,0.6,0.44616115,27.32,65.27
1877,241,80,120,17150.34,9.463,19,29,68.7,507:15:0,37.89,31.7,22.85,248.9,0.6,0.44639885,27.02,65.19
1878,240,81,121,17159.73,9.392,19,28,67.5,497,37.89,31.7,22.85,247.2,0.6,0.44663656,26.71,65.11
1879,239,81,121,17168.53,9.087,19,28,66.3,503:23:15,37.89,31.7,22.85,243.3,0.6,0.44687426,26.42,64.83
1880,239,80,121,17176.82,8.987,19,29,66.9,501:17:0,37.89,31.7,23.5,239.6,0.6,0.44711196,26.17,64.62
1881,239,79,121,17186.66,9.32,19,29,67.0,503:17:0,37.9,31.7,23.5,239.9,0.6,0.44734967,26.06,65.0
1882,240,78,121,17197.01,9.469,19,29,66.7,501:13:0,37.9,31.7,23.5,240.1,0.6,0.44758734,25.97,65.32
1883,241,79,121,17207.36,9.469,19,29,67.1,498:23:0,37.9,31.7,23.5,240.3,0.6,0.44782504,26.04,65.23
1884,241,80,120,17216.57,9.466,19,29,67.8,511:21:0,37.9,31.7,23.5,240.5,0.6,0.44806275,26.1,65.15
1885,240,80,120,17224.86,9.121,19,29,66.7,503:20:0,37.9,31.7,23.14,240.8,0.6,0.44830045,26.18,65.1
1886,239,80,120,17233.14,8.837,19,29,67.9,507:13:0,37.9,31.7,23.14,241.3,0.6,0.44853815,26.25,65.09
1887,238,78,121,17242.53,8.9,19,29,67.2,503:10:0,37.9,31.7,23.14,241.7,0.6,0.44877586,26.33,65.08
1888,239,77,122,17251.72,9.229,19,30,69.6,498:10:0,37.9,31.7,23.14,242.1,0.6,0.44901356,26.41,65.05
1889,240,77,122,17261.13,9.187,19,30,66.9,498:3:0,37.9,31.7,23.14,242.4,0.6,0.44925123,26.51,64.97
1890,240,77,122,17270.37,9.144,19,30,69.8,501:10:0,37.9,31.7,23.3,242.8,0.6,0.44948894,26.6,64.88
1891,240,77,122,17278.66,9.39,19,30,70.4,501:13:0,37.9,31.7,23.3,243.2,0.6,0.44972664,26.69,64.8
1892,241,78,121,17288.08,9.466,19,30,70.0,503:17:0,37.9,31.7,23.3,243.8,0.6,0.44996434,26.82,64.67
1893,240,78,121,17297.3,9.208,19,29,70.8,508:20:0,37.9,31.7,23.3,244.5,0.6,0.45020205,26.96,64.54
1894,239,77,120,17306.71,9.039,19,30,70.4,508:24:0,37.9,31.7,23.3,244.7,0.6,0.45043975,27.16,64.24
1895,240,77,119,17315.93,9.288,19,30,70.7,512:23:0,37.9,31.7,24.98,244.3,0.6,0.45067745,27.39,63.79
1896,241,78,119,17326.47,9.403,19,30,70.6,508:21:0,37.9,31.7,24.98,243.8,0.6,0.45091513,27.48,63.75
1897,240,78,120,17336.64,9.413,19,29,70.6,509:20:0,37.9,31.7,24.98,243.3,0.6,0.45115283,27.57,63.7
1898,240,78,120,17346.05,9.121,19,29,69.5,449:5:0,37.9,31.7,24.98,241.1,0.6,0.45139053,27.67,63.67
1899,240,77,122,17355.27,9.093,19,30,70.1,493:6:0,37.9,31.7,24.98,238.7,0.5,0.45162824,27.77,63.64
1900,240,77,123,17364.68,9.394,19,30,70.1,494:9:0,37.9,31.7,25.32,240.7,0.5,0.45186594,27.93,64.08
1901,240,77,123,17373.88,9.208,19,30,69.0,510:43:0,37.9,31.7,25.32,243.3,0.6,0.45210364,28.09,64.55
1902,240,78,122,17382.17,9.071,19,29,69.2,503:27:0,37.9,31.7,25.32,242.6,0.6,0.45234135,28.13,64.18
1903,241,78,119,17390.46,9.316,19,30,69.4,1014,37.9,31.7,25.32,241.7,0.6,0.45257902,28.18,63.81
1904,242,79,118,17398.72,9.205,19,29,66.9,520:28:0,37.9,31.7,25.32,240.6,0.6,0.45281672,28.22,63.46
1905,240,80,118,17408.14,8.907,19,29,68.5,516:33:0,37.9,31.7,25.32,239.4,0.6,0.45305443,28.26,63.11
1906,239,80,118,17417.36,9.092,19,29,68.8,517:28:0,37.9,31.7,25.32,237.7,0.6,0.45329213,28.34,62.81
1907,241,79,118,17427.9,9.392,19,29,68.6,520:27:0,37.9,31.7,25.32,236.1,0.6,0.45352983,28.43,62.51
1908,241,80,118,17438.07,9.206,19,29,68.0,513:25:0,37.9,31.7,25.32,233.7,0.6,0.45376754,28.46,62.32
1909,239,80,119,17446.36,8.906,19,29,67.8,511:21:0,37.9,31.7,25.32,231.2,0.5,0.45400524,28.49,62.13
1910,239,80,119,17454.64,8.921,19,29,67.9,493,37.9,31.7,25.32,228.8,0.6,0.45424291,28.53,61.95
1911,239,79,119,17462.92,8.99,19,29,68.5,513:24:0,37.9,31.7,24.36,228.0,0.6,0.45448062,28.58,61.9
1912,240,79,119,17472.33,9.178,19,29,67.9,512:35:20,37.9,31.7,24.36,227.7,0.6,0.45471832,28.63,61.89
1913,240,78,119,17481.55,9.061,19,29,67.7,512:24:0,37.9,31.7,24.36,227.8,0.6,0.45495602,28.67,61.57
1914,240,78,119,17489.83,9.18,19,29,67.2,509:24:0,37.9,31.7,24.36,227.8,0.6,0.45519373,28.68,61.28
1915,241,79,120,17499.24,9.319,19,29,65.6,508:20:0,37.9,31.7,24.11,227.8,0.6,0.45543143,28.64,61.04
1916,240,79,120,17508.45,9.167,19,29,66.2,508:20:0,37.9,31.7,24.11,228.2,0.6,0.45566913,28.56,61.51
1917,240,79,120,17519.0,9.199,19,29,65.5,511:15:0,37.9,31.7,24.11,228.7,0.6,0.4559068,28.48,61.99
1918,240,79,120,17528.74,9.276,19,29,64.8,509:24:0,37.9,31.7,24.11,229.1,0.6,0.4561445,28.41,62.47
1919,240,79,119,17538.05,9.318,19,29,65.3,516:27:0,37.9,31.7,24.11,229.9,0.6,0.45638222,28.33,62.92
1920,240,78,119,17547.36,9.237,19,29,65.2,507,37.9,31.7,24.11,231.0,0.6,0.45661992,28.26,63.36
1921,239,78,118,17555.63,8.989,19,29,65.1,513:28:0,37.9,31.7,23.55,231.3,0.6,0.45685762,28.19,63.68
1922,239,77,118,17565.48,9.108,19,30,66.1,515:28:0,37.9,31.7,23.55,228.4,0.6,0.45709532,28.14,63.36
1923,240,77,118,17574.7,9.404,19,30,65.2,517:29:0,37.9,31.7,23.55,225.4,0.5,0.45733303,28.1,63.04
1924,240,77,118,17584.09,9.392,19,30,64.4,520:35:25,37.9,31.7,23.55,225.1,0.6,0.4575707,28.02,63.28
1925,240,77,118,17593.31,9.227,19,30,64.6,505,37.9,31.7,24.36,225.1,0.6,0.4578084,27.94,63.6
1926,240,77,119,17601.61,9.058,19,30,64.5,508:28:21,37.9,31.7,24.36,224.6,0.6,0.4580461,27.86,63.59
1927,240,77,120,17611.02,9.039,19,30,64.2,507:21:0,37.9,31.7,24.36,223.1,0.6,0.4582838,27.77,63.01
1928,241,78,120,17620.24,9.289,19,30,62.6,503,37.9,31.7,24.36,221.7,0.6,0.45852152,27.74,62.55
1929,242,79,120,17628.52,9.463,19,29,64.7,508:20:0,37.9,31.7,24.36,220.1,0.6,0.45875922,27.78,62.21
1930,242,81,120,17637.93,9.466,19,29,66.1,508:19:0,37.9,31.7,24.11,218.6,0.6,0.45899692,27.81,61.93
1931,240,81,120,17648.28,9.255,19,28,66.1,511:19:0,37.9,31.7,24.11,217.3,0.6,0.4592346,27.8,61.91
1932,239,80,120,17657.5,8.946,19,29,65.3,508:19:0,37.9,31.7,24.11,217.4,0.6,0.4594723,27.74,62.21
1933,239,80,120,17666.91,8.969,19,29,67.2,505:10:0,37.9,31.7,24.11,218.1,0.6,0.45971,27.66,62.65
1934,240,79,120,17676.13,9.289,19,29,68.9,504,37.9,31.7,24.11,218.8,0.6,0.4599477,27.58,63.09
1935,241,80,119,17684.41,9.285,19,29,68.3,1012:29:0,37.9,31.7,23.16,218.8,0.6,0.4601854,27.56,62.95
1936,240,80,120,17692.67,8.974,19,29,67.7,509:20:0,37.9,31.7,23.16,218.3,0.6,0.4604231,27.57,62.42
1937,239,79,120,17702.08,8.9,19,29,68.2,508:15:0,37.9,31.65,23.16,219.3,0.6,0.46066082,27.53,62.31
1938,240,78,120,17711.31,9.232,19,29,67.7,508:20:0,37.9,31.7,23.16,220.8,0.6,0.4608985,27.47,62.38
1939,240,79,120,17719.6,9.285,19,29,68.1,509:17:0,37.9,31.65,23.16,221.4,0.6,0.4611362,27.44,62.57
1940,240,79,120,17727.88,8.973,19,29,69.4,508:31:20,37.9,31.7,22.53,221.5,0.6,0.4613739,27.43,62.81
1941,240,78,120,17737.3,9.184,19,29,69.9,511:17:0,37.9,31.65,22.53,221.6,0.6,0.4616116,27.41,63.04
1942,239,78,120,17748.16,9.203,19,29,70.6,511:19:0,37.9,31.65,22.53,221.7,0.6,0.4618493,27.6,64.14
1943,239,78,120,17758.1,9.027,19,29,70.7,512:20:0,37.9,31.65,22.53,222.1,0.6,0.462087,27.91,65.73
1944,240,77,120,17766.37,9.284,19,30,70.4,503,37.9,31.7,22.53,225.9,0.6,0.4623247,28.16,66.55
1945,241,77,120,17775.56,9.466,19,30,69.3,511:20:0,37.9,31.7,22.1,229.7,0.6,0.46256238,28.42,67.37
1946,241,78,120,17785.01,9.466,19,30,71.5,508:10:0,37.9,31.65,22.1,231.8,0.6,0.4628001,28.6,67.72
1947,241,79,120,17793.3,9.317,19,29,70.1,512:20:0,37.9,31.65,22.1,233.8,0.6,0.4630378,28.77,68.04
1948,240,81,120,17801.99,9.221,19,28,71.3,511:20:0,37.9,31.7,22.1,234.5,0.6,0.4632755,28.98,67.73
1949,239,81,120,17811.31,9.318,19,28,71.4,508:21:0,37.9,31.65,22.1,233.2,0.6,0.4635132,29.23,66.47
1950,240,80,120,17821.15,9.273,19,29,70.5,503:20:0,37.9,31.7,22.61,231.1,0.6,0.4637509,29.57,65.47
1951,240,80,120,17831.5,9.26,19,29,69.1,505:19:0,37.9,31.7,22.61,227.9,0.6,0.4639886,30.03,64.82
1952,240,79,121,17841.32,9.398,19,29,71.4,501:17:0,37.9,31.7,22.61,228.7,0.6,0.46422628,30.24,64.92
1953,240,80,121,17850.02,9.285,19,29,71.7,503:17:0,37.9,31.7,22.61,230.1,0.6,0.46446398,30.41,65.13
1954,240,80,121,17858.29,9.229,19,29,71.6,503:15:0,37.9,31.7,22.61,231.4,0.6,0.46470168,30.57,65.35
1955,240,80,121,17867.71,9.319,19,29,70.9,507:15:0,37.9,31.7,25.7,231.5,0.6,0.4649394,30.75,65.67
1956,239,81,121,17876.93,9.06,19,28,70.4,505:25:17,37.9,31.65,25.7,231.5,0.6,0.4651771,30.94,65.94
1957,238,80,120,17885.21,8.837,19,28,69.1,508:19:0,37.9,31.65,25.7,231.2,0.6,0.4654148,31.15,66.12
1958,239,78,120,17895.76,9.12,19,29,65.1,505:21:0,37.9,31.7,25.7,232.0,0.6,0.4656525,31.36,66.22
1959,242,78,120,17905.9,9.413,19,30,62.8,509:19:0,37.9,31.7,25.7,233.4,0.6,0.46589017,31.58,66.25
1960,243,81,119,17914.19,9.463,19,29,63.6,512:24:0,37.9,31.65,27.76,235.4,0.6,0.46612787,31.6,66.93
1961,241,84,119,17923.57,9.122,19,27,63.6,499,37.9,31.7,27.76,237.7,0.6,0.46636558,31.5,68.06
1962,239,84,119,17932.8,8.838,19,27,65.0,512:28:0,37.9,31.7,27.76,239.5,0.6,0.46660328,31.49,68.77
1963,239,83,118,17940.32,8.837,19,27,66.3,517:27:0,37.9,31.65,27.76,237.5,0.6,0.46684098,31.5,68.38
1964,239,82,119,17949.31,9.051,19,28,66.1,512:27:0,37.9,31.7,27.76,234.2,0.6,0.4670787,31.51,67.5
1965,239,81,119,17959.72,9.404,19,28,67.6,508:20:0,37.9,31.7,28.74,233.9,0.6,0.4673164,31.38,67.13
1966,240,81,120,17968.01,9.463,19,28,69.0,512:15:0,37.9,31.7,28.74,233.7,0.6,0.46755406,31.26,66.77
1967,240,82,121,17978.56,9.465,19,28,70.8,505:13:0,37.9,31.7,28.74,234.3,0.6,0.46779177,31.14,66.66
1968,241,82,121,17988.71,9.464,19,28,73.9,503:13:0,37.9,31.7,28.74,237.7,0.6,0.46802947,31.01,67.28
1969,241,83,121,17996.99,9.463,19,28,74.9,501:10:0,37.9,31.65,28.74,241.1,0.6,0.46826717,30.89,67.9
1970,240,83,123,18006.41,9.391,19,28,75.1,496:10:0,37.9,31.65,30.19,244.8,0.6,0.46850488,30.72,69.07
1971,240,83,123,18016.23,9.143,19,28,71.9,496:3:0,37.9,31.7,30.19,249.3,0.6,0.46874258,30.48,70.95
1972,239,82,124,18025.55,8.895,19,28,69.4,494:11:1,37.9,31.65,30.19,256.1,0.6,0.46898028,30.19,73.31
1973,240,81,124,18034.25,9.093,19,28,69.0,487:6:0,37.9,31.65,30.19,258.5,0.6,0.46921796,29.98,74.1
1974,241,82,124,18042.53,9.391,19,28,65.2,491:5:0,37.9,31.65,30.19,258.9,0.6,0.46945566,29.81,74.15
1975,241,82,124,18051.95,9.318,19,28,62.4,491:1:0,37.9,31.7,29.57,259.2,0.6,0.46969336,29.64,74.19
1976,239,82,124,18061.16,9.0,19,28,60.6,492,37.9,31.65,29.57,259.7,0.5,0.46993107,29.49,74.39
1977,238,79,122,18069.42,8.837,19,29,57.3,994:12:0,37.9,31.65,29.57,260.2,0.6,0.47016877,29.35,74.62
1978,238,78,122,18079.97,9.002,19,29,57.8,498:5:0,37.9,31.65,29.57,260.8,0.5,0.47040647,29.28,75.0
1979,240,77,121,18090.14,9.317,19,30,57.6,500,37.9,31.65,29.57,261.5,0.5,0.47064418,29.24,75.46
1980,240,77,121,18099.56,9.183,19,30,56.6,505:28:23,37.9,31.65,29.95,262.2,0.5,0.47088185,29.2,75.92
1981,239,77,119,18108.77,8.889,19,30,56.0,512:24:0,37.9,31.65,29.95,262.8,0.6,0.47111955,29.14,76.23
1982,240,77,119,18117.05,9.093,19,30,55.3,515:20:0,37.9,31.65,29.95,262.5,0.5,0.47135726,28.91,75.8
1983,240,77,119,18126.47,9.32,19,30,55.8,516:25:0,37.9,31.65,29.95,262.2,0.5,0.47159496,28.69,75.37
1984,240,77,119,18135.68,9.06,19,30,55.4,513:23:0,37.9,31.65,29.95,262.1,0.6,0.47183266,28.46,75.09
1985,240,77,119,18143.96,9.181,19,30,56.6,505:28:0,37.9,31.65,28.63,262.2,0.5,0.47207037,28.23,74.96
1986,241,78,119,18153.38,9.466,19,30,56.5,505,37.9,31.65,28.63,262.3,0.5,0.47230807,27.99,74.82
1987,241,79,119,18162.59,9.466,19,29,59.8,512:32:24,37.9,31.65,28.63,262.8,0.5,0.47254574,27.71,74.73
1988,240,79,119,18172.01,9.466,19,29,61.3,512:17:0,37.9,31.65,28.63,263.9,0.5,0.47278345,27.36,74.73
