time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,THb,TymeBreathRate,TymeVentilation
221,224,76,117,2024.64,9.161,21,28,63.365,510:514,37.18,31.35,244.1,0.0,0.024390243,63.391,21.87,56.82
222,224,76,117,2032.68,9.161,21,28,63.455,515:513,37.18,31.35,244.1,0.0,0.024500607,63.131,21.79,56.9
223,224,76,116,2041.85,9.161,21,28,63.674,510:510,37.18,31.4,244.1,0.0,0.02461097,63.222,21.74,57.0
224,224,77,115,2052.43,9.163,21,28,63.999,515:518,37.18,31.4,244.0,0.0,0.024721334,63.173,21.71,57.09
225,224,77,116,2060.6,9.162,21,28,64.372,521:515,37.18,31.4,243.5,0.0,0.024831695,61.906,21.76,57.17
226,224,77,116,2069.71,9.161,21,28,64.581,517:521,37.18,31.4,243.0,0.0,0.02494206,62.05,21.84,57.15
227,224,77,116,2078.44,9.161,21,28,64.58,522,37.19,31.4,242.5,0.0,0.025052423,62.7,21.93,57.07
228,223,76,117,2088.92,9.163,21,28,64.507,519:518:523,37.19,31.4,242.1,0.0,0.025162786,63.102,22.02,57.0
229,223,76,117,2097.76,9.161,21,28,64.463,524,37.19,31.4,241.6,0.0,0.025273148,62.721,22.12,56.92
230,224,76,116,2106.3,9.161,21,28,64.55,524:521,37.19,31.4,241.1,0.0,0.025383512,62.404,22.32,56.81
231,225,76,116,2115.23,9.163,21,28,64.639,527:527,37.19,31.4,240.5,0.0,0.025493875,62.94,22.51,56.71
232,224,76,115,2125.36,9.161,21,28,64.707,528:523,37.19,31.4,240.8,0.0,0.025604239,62.456,22.67,56.61
233,224,76,115,2131.84,9.159,21,28,64.79,518:529,37.19,31.4,241.4,0.0,0.0257146,62.484,22.81,56.51
234,224,76,114,2140.56,9.161,21,28,64.842,527:528,37.19,31.4,242.1,0.0,0.025824964,62.709,22.94,56.42
235,224,76,114,2151.15,9.163,21,28,64.867,523:521,37.19,31.4,242.4,0.0,0.025935328,63.202,22.99,55.95
236,224,76,114,2160.0,9.161,21,28,64.922,519:518,37.19,31.4,242.6,0.0,0.026045691,62.488,23.02,55.41
237,224,76,114,2168.58,9.161,21,28,65.063,517:514,37.19,31.35,241.0,0.0,0.026156053,62.203,23.09,54.97
238,224,76,114,2177.16,9.161,21,28,65.238,513:510,37.19,31.4,238.6,0.0,0.026266417,62.763,23.17,54.58
239,224,77,114,2186.06,9.163,21,28,65.29,512:515,37.19,31.35,236.5,0.0,0.02637678,62.954,23.26,54.35
240,224,77,114,2195.41,9.162,21,28,65.244,554,37.19,31.4,234.7,0.0,0.026487142,62.551,23.35,54.32
241,224,77,116,2204.94,9.161,21,28,65.208,463:513:523,37.19,31.4,233.4,0.0,0.026597505,61.782,23.43,54.3
242,223,77,116,2213.64,9.161,21,28,65.167,523,37.19,31.4,233.6,0.0,0.026707869,62.363,23.48,54.3
243,223,76,117,2224.07,9.163,21,28,65.152,527:522,37.19,31.4,233.8,0.0,0.026818233,62.909,23.53,54.3
244,223,76,117,2232.91,9.161,21,28,65.071,518:515,37.19,31.4,233.7,0.0,0.026928594,63.067,23.58,54.3
245,224,76,117,2241.53,9.161,21,28,64.995,514:519,37.19,31.4,232.6,0.0,0.027038958,63.16,23.59,54.31
246,225,78,116,2253.9,9.158,21,28,64.89,519:517,37.19,31.4,231.5,0.0,0.027149322,64.261,23.59,54.32
247,225,79,115,2263.0,9.161,21,27,64.565,513:515,37.19,31.4,230.4,0.0,0.027259685,63.519,23.6,54.33
248,225,79,115,2271.55,9.161,21,27,64.348,518:518,37.19,31.4,229.3,0.0,0.027370047,63.162,23.67,54.69
249,224,79,116,2279.48,9.161,21,27,64.486,513:514,37.19,31.4,228.3,0.0,0.02748041,63.074,23.76,55.04
250,224,79,116,2288.65,9.161,21,27,64.744,519:521,37.19,31.4,226.9,0.0,0.027590774,63.59,23.87,54.92
251,224,78,116,2299.22,9.163,21,27,64.913,526:521,37.19,31.4,225.6,0.0,0.027701138,63.867,23.99,54.8
252,224,78,116,2308.05,9.161,21,27,64.908,522:523,37.19,31.35,224.2,0.0,0.0278115,63.943,24.1,54.68
253,224,78,116,2316.61,9.161,21,27,64.797,523:519,37.19,31.4,223.1,0.0,0.027921863,64.175,24.22,54.52
254,224,78,116,2324.55,9.161,21,27,64.772,518:523,37.19,31.4,222.2,0.0,0.028032226,63.566,24.33,54.35
255,223,77,115,2333.71,9.161,21,28,64.903,524:523,37.19,31.4,221.2,0.0,0.028142588,63.745,24.44,54.18
256,224,77,115,2342.41,9.161,21,28,64.841,,37.19,31.4,221.4,0.0,0.028252952,61.253,24.5,53.93
257,225,78,115,2352.89,9.163,21,28,64.641,1047:529,37.19,31.4,222.1,0.0,0.028363315,63.502,24.53,53.63
258,225,79,115,2361.03,9.162,21,27,64.707,527:526,37.19,31.4,221.9,0.0,0.028473679,62.904,24.56,53.38
259,223,79,115,2370.19,9.161,21,27,64.956,529:527,37.19,31.35,221.1,0.0,0.02858404,62.777,24.58,53.15
260,223,78,115,2378.89,9.161,21,27,65.179,523,37.19,31.4,220.2,0.0,0.028694404,63.411,24.61,52.92
261,223,77,115,2389.33,9.163,21,28,65.351,522:521:528,37.19,31.4,218.9,0.0,0.028804768,62.918,24.6,52.54
262,223,76,114,2397.52,9.162,21,28,65.558,531:532,37.19,31.35,217.6,0.0,0.028915131,62.3,24.59,52.15
263,225,77,114,2406.68,9.161,21,28,65.684,529,37.19,31.35,217.3,0.0,0.029025493,62.68,24.51,51.68
264,224,77,114,2414.69,9.161,21,28,65.72,526:518,37.19,31.35,217.1,0.0,0.029135857,63.263,24.42,51.2
265,224,77,115,2422.82,9.162,21,28,65.61,527:526:531,37.2,31.35,215.7,0.0,0.02924622,63.106,24.37,50.81
266,224,77,114,2432.27,9.162,21,28,65.413,526:522,37.2,31.35,213.6,0.0,0.029356584,63.225,24.35,50.49
267,224,76,113,2441.56,9.161,21,28,65.249,526,37.2,31.35,211.7,0.0,0.029466946,63.094,24.35,50.34
268,224,76,113,2450.79,9.161,21,28,65.164,527:524,37.2,31.35,210.5,0.0,0.02957731,62.465,24.41,50.56
269,225,77,114,2461.27,9.163,21,28,65.071,521:524,37.2,31.35,209.8,0.0,0.029687673,61.909,24.48,50.76
270,224,78,114,2470.32,9.162,21,27,64.688,523:532,37.2,31.35,209.2,0.0,0.029798036,61.764,24.55,50.95
271,223,77,114,2478.9,9.161,21,28,64.412,524:523,37.2,31.35,208.6,0.0,0.029908398,62.624,24.63,51.14
272,223,76,114,2487.49,9.161,21,28,64.508,522:526,37.2,31.35,208.2,0.0,0.030018762,62.311,24.71,51.3
273,224,76,114,2497.75,9.163,21,28,64.77,531,37.2,31.35,208.7,0.0,0.030129125,62.319,24.84,51.29
274,224,77,114,2506.8,9.162,21,28,64.99,532:527:528,37.2,31.35,209.2,0.0,0.030239487,63.379,24.96,51.28
275,224,77,114,2515.38,9.161,21,28,65.118,527,37.2,31.35,209.7,0.0,0.03034985,63.028,25.09,51.27
276,224,77,115,2523.97,9.161,21,28,65.205,529:524,37.2,31.4,208.6,0.0,0.030460214,63.924,25.22,50.97
277,224,77,114,2535.91,9.159,21,28,65.265,526:528,37.2,31.35,207.4,0.0,0.030570578,64.318,25.36,50.65
278,224,77,113,2545.42,9.16,21,28,65.352,521:521,37.2,31.35,206.6,0.0,0.03068094,64.281,25.39,50.52
279,224,78,113,2553.99,9.161,21,27,65.466,523:523,37.2,31.35,205.8,0.0,0.030791303,64.137,25.41,50.39
280,224,78,113,2564.26,9.163,21,27,65.517,523:518,37.2,31.4,205.7,0.0,0.030901667,64.254,25.37,50.66
281,223,77,114,2572.72,9.162,21,28,65.579,523:523,37.2,31.4,205.8,0.0,0.03101203,65.118,25.31,51.04
282,224,77,114,2581.7,9.161,21,28,65.62,527:521,37.2,31.35,205.9,0.0,0.031122392,64.959,25.25,51.42
283,224,77,115,2590.5,9.161,21,28,65.65,523:519,37.2,31.35,206.4,0.0,0.031232756,64.321,25.14,51.76
284,224,77,115,2600.76,9.163,21,28,65.722,524:528,37.2,31.35,207.2,0.0,0.031343117,64.235,24.98,52.07
285,224,77,115,2609.81,9.162,21,28,65.82333,532:526,37.2,31.35,207.5,0.0,0.031453483,65.14333,24.79,52.03
286,225,77,114,2617.78,9.161,21,28,65.90727,523,37.2,31.35,206.7,0.0,0.031563845,64.72909,24.53,51.35
287,225,79,114,2626.77,9.161,21,27,65.977,1037,37.2,31.35,206.1,0.0,0.03167421,64.276,24.35,51.27
288,225,80,115,2635.56,9.161,21,27,66.071,522:523,37.2,31.35,205.6,0.0,0.03178457,64.482,24.22,51.48
289,224,80,114,2644.15,9.161,21,27,66.185,519:513,37.2,31.35,205.4,0.0,0.031894933,64.594,24.15,51.76
290,223,79,114,2654.41,9.163,21,27,66.284,513:513,37.2,31.35,205.4,0.0,0.0320053,64.048,24.17,52.15
291,223,78,115,2663.46,9.162,21,27,66.366,509:505,37.2,31.35,205.4,0.0,0.03211566,64.021,24.19,52.54
292,224,78,115,2672.04,9.161,21,27,66.476,509:505,37.2,31.35,205.7,0.0,0.032226022,64.468,24.25,52.67
293,225,78,115,2680.63,9.161,21,28,66.625,507:512,37.2,31.35,205.9,0.0,0.032336388,64.504,24.33,52.79
294,225,79,117,2690.89,9.163,21,27,66.612,512,37.2,31.3,206.2,0.0,0.03244675,64.392,24.4,52.9
295,224,80,117,2700.86,9.163,21,27,66.62,515:513:518,37.2,31.35,206.5,0.0,0.03255711,64.479,24.5,52.93
296,224,80,118,2709.81,9.162,21,27,66.723,519:521,37.2,31.35,206.8,0.0,0.032667477,64.516,24.62,52.91
297,224,80,118,2719.03,9.161,21,27,66.755,518:521,37.2,31.35,207.0,0.0,0.03277784,64.591,24.73,52.9
298,224,80,118,2727.84,9.161,21,27,66.688,521:518,37.2,31.35,207.6,0.0,0.032888204,63.76,24.86,53.02
299,224,80,117,2736.43,9.161,21,27,66.671,517:517,37.2,31.35,208.3,0.0,0.032998566,64.227,25.0,53.22
300,224,81,117,2743.46,9.161,21,26,66.64445,549,37.2,31.35,209.0,0.0,0.033108927,64.26444,25.13,53.42
301,225,80,115,2753.35,9.162,21,27,66.63545,474:510,37.2,31.35,209.3,0.0,0.033219293,64.086365,25.3,53.54
302,236,80,115,2765.7,9.55,21,28,66.6,517:514,37.2,31.35,208.4,0.0,0.033329654,64.424,25.55,53.43
303,248,80,116,2775.05,9.781,21,30,66.514,515:513:517,37.2,31.35,207.5,0.0,0.033440016,64.252,25.81,53.33
304,251,80,116,2785.33,9.816,21,30,66.464,517,37.2,31.35,207.0,0.0,0.03355038,64.094,25.95,53.39
305,252,79,116,2794.37,9.812,21,30,66.427,517:514,37.2,31.35,206.6,0.0,0.033660743,64.327,26.05,53.51
306,253,79,116,2802.95,9.81,21,31,66.403336,518:517,37.21,31.35,207.1,0.0,0.033771105,64.113335,26.11,53.56
307,252,79,116,2813.21,9.816,21,30,66.266365,513:518,37.21,31.35,208.4,0.0,0.03388147,62.0,26.13,53.54
308,251,79,116,2822.26,9.812,21,30,65.863,521:513,37.21,31.35,207.7,0.0,0.033991832,62.104,26.15,53.68
309,251,79,116,2832.53,9.816,21,30,65.617,509:507,37.21,31.35,207.5,0.0,0.034102198,61.689,26.17,53.83
310,252,78,116,2842.5,9.817,21,31,65.586,514:517,37.21,31.35,208.1,0.0,0.03421256,62.536,26.19,53.98
311,252,77,116,2852.11,9.812,21,31,65.791,521:517,37.21,31.35,208.8,0.0,0.03432292,63.163,26.22,54.13
312,252,77,116,2862.58,9.816,21,31,65.942,513,37.21,31.35,209.4,0.0,0.034433287,63.064,26.24,54.24
313,252,77,117,2871.02,9.812,21,31,66.125,510:518:518,37.21,31.35,209.9,0.0,0.03454365,63.275,26.24,54.28
314,252,77,117,2881.64,9.815,21,31,66.298,518:515,37.21,31.35,210.4,0.0,0.03465401,63.966,26.26,54.32
315,251,76,116,2892.63,9.817,21,32,66.52,510:513,37.21,31.35,210.6,0.0,0.034764376,63.365,26.32,54.38
316,251,75,116,2901.68,9.812,21,32,66.631,515:515,37.21,31.35,209.9,0.0,0.034874737,63.862,26.52,54.51
317,252,75,117,2911.94,9.816,21,32,66.6,513:513,37.21,31.35,208.5,0.0,0.034985103,64.592,26.8,54.67
318,253,76,116,2920.99,9.812,21,32,66.556,515:509,37.21,31.35,209.4,0.0,0.035095464,64.535,27.02,54.85
319,252,77,116,2931.25,9.816,21,31,66.566,510:510,37.21,31.35,210.7,0.0,0.035205826,64.495,27.23,55.03
320,252,77,117,2940.3,9.812,21,31,66.49,513:509,37.21,31.35,212.0,0.0,0.03531619,65.129,27.44,55.2
321,252,77,117,2950.58,9.816,21,31,66.299,509:508,37.21,31.35,212.3,0.0,0.035426553,65.785,27.65,55.08
322,251,76,117,2960.54,9.817,21,32,66.125,513,37.21,31.35,212.4,0.0,0.035536915,65.671,27.86,54.9
323,252,76,117,2968.96,9.813,21,32,65.958,515:518,37.21,31.35,212.5,0.0,0.03564728,65.685,28.07,54.72
324,253,77,117,2977.87,9.814,21,31,65.876,521:518,37.21,31.35,212.8,0.0,0.035757642,65.959,28.27,54.62
325,252,77,118,2988.1,9.813,21,31,65.906,518:519,37.21,31.35,213.1,0.0,0.035868004,66.037,28.46,54.56
326,251,76,118,2999.67,9.815,21,32,65.927,514:515,37.21,31.35,213.7,0.0,0.03597837,65.233,28.57,54.62
327,251,76,117,3008.98,9.812,21,32,65.957,519:515,37.21,31.35,214.4,0.0,0.03608873,64.158,28.63,54.78
328,253,76,116,3018.48,9.815,21,32,66.038,517:514,37.21,31.35,213.8,0.0,0.036199097,64.431,28.64,54.77
329,253,77,116,3028.86,9.817,21,31,66.137,513:510,37.21,31.35,213.0,0.0,0.03630946,64.597,28.64,54.74
330,252,77,116,3038.8,9.812,21,31,66.152,513:505,37.21,31.35,212.5,0.0,0.03641982,64.526,28.57,54.8
331,252,77,116,3049.24,9.816,21,31,66.238,514:514,37.21,31.35,212.0,0.0,0.036530185,63.884,28.46,54.9
332,252,77,116,3058.3,9.812,21,31,66.302,509:510,37.21,31.35,211.6,0.0,0.036640547,65.028,28.36,55.01
333,252,77,117,3068.55,9.816,21,31,66.248,512:514,37.21,31.3,212.2,0.0,0.03675091,64.541,28.19,55.23
334,251,77,117,3077.6,9.812,21,31,66.144,513:509,37.21,31.35,214.3,0.0,0.036861274,64.415,27.93,55.64
335,251,77,117,3087.9,9.816,21,31,66.11,,37.21,31.35,215.0,0.0,0.036971636,64.893,27.68,55.82
336,251,76,117,3098.61,9.817,21,32,66.053,509:1024,37.21,31.35,214.5,0.0,0.037082,65.172,27.44,55.8
337,252,75,117,3107.69,9.812,21,32,66.045,513:515:510,37.21,31.35,215.3,0.0,0.037192363,64.017,27.3,56.2
338,253,75,117,3117.97,9.816,21,32,66.055,513:513,37.21,31.35,216.3,0.0,0.037302725,63.334,27.18,56.55
339,252,76,118,3127.01,9.812,21,32,66.083,513:512,37.21,31.35,218.0,0.0,0.03741309,63.82,27.11,56.64
340,251,77,117,3137.28,9.816,21,31,66.222,509,37.21,31.35,219.6,0.0,0.037523452,63.775,27.04,56.72
341,252,76,117,3148.0,9.817,21,32,66.355,513:510,37.21,31.35,221.2,0.0,0.037633814,63.58,26.95,56.6
342,253,76,117,3155.13,9.813,21,32,66.391,509:509,37.21,31.35,222.6,0.0,0.03774418,62.801,26.85,56.22
343,253,76,117,3164.06,9.814,21,32,66.332,509:512,37.21,31.35,223.4,0.0,0.03785454,63.626,26.75,55.9
344,252,77,117,3175.91,9.812,21,31,66.218,505:504,37.21,31.35,222.2,0.0,0.037964903,63.292,26.65,55.75
345,252,77,117,3186.64,9.816,21,31,66.207,504:509,37.21,31.35,220.9,0.0,0.03807527,63.413,26.56,55.6
346,252,77,118,3195.69,9.812,21,31,66.19,509:513,37.21,31.35,219.7,0.0,0.03818563,63.695,26.47,55.44
347,252,77,118,3205.95,9.816,21,31,66.13,509:507:510,37.21,31.35,220.9,0.0,0.038295995,63.791,26.38,56.06
348,252,77,118,3215.0,9.812,21,31,66.13,510,37.21,31.35,222.2,0.0,0.038406357,63.57,26.29,56.74
349,253,78,119,3225.27,9.816,21,31,66.128,513:510,37.21,31.35,223.7,0.0,0.03851672,63.176,26.21,57.21
350,252,79,118,3234.31,9.812,21,30,66.081,508:505,37.21,31.35,225.3,0.0,0.038627084,63.247,26.14,57.53
351,250,78,118,3244.53,9.816,21,31,66.021,509:509,37.21,31.3,226.1,0.0,0.038737446,63.13,26.03,57.52
352,251,77,118,3253.0,9.812,21,31,65.947,507:505,37.21,31.35,225.4,0.0,0.038847808,62.84,25.85,56.89
353,252,77,117,3263.64,9.815,21,31,65.894,505:509,37.21,31.3,224.7,0.0,0.038958173,63.055,25.71,56.58
354,252,77,118,3274.58,9.817,21,31,65.779,507:509,37.21,31.35,224.0,0.0,0.039068535,63.139,25.59,56.53
355,251,77,118,3283.66,9.812,21,31,65.638,505:505,37.21,31.3,223.4,0.0,0.0391789,63.102,25.47,56.49
356,251,76,118,3293.94,9.816,21,32,65.564,507:508,37.21,31.3,223.1,0.0,0.039289262,62.962,25.35,56.59
357,251,75,118,3304.67,9.817,21,32,65.514,507:505,37.21,31.3,223.2,0.0,0.039399624,63.497,25.24,56.85
358,253,75,118,3313.68,9.812,21,32,65.484,507:505,37.21,31.35,223.3,0.0,0.03950999,63.425,25.12,57.12
359,254,76,118,3323.97,9.816,20,32,65.385,508:500,37.21,31.3,223.1,0.0,0.03962035,63.311,25.01,56.89
360,252,76,119,3333.03,9.812,20,32,65.313,504:500,37.21,31.3,222.7,0.0,0.039730713,62.476,24.89,56.55
361,251,76,118,3342.53,9.815,20,32,65.219,505:507,37.22,31.3,222.6,0.0,0.03984108,63.586,24.74,56.29
362,252,76,118,3353.78,9.817,20,32,65.059,509:507,37.22,31.35,222.9,0.0,0.03995144,63.07,24.53,56.18
363,253,76,118,3363.08,9.812,20,32,64.909,505:508,37.22,31.35,223.1,0.0,0.0400618,63.315,24.31,56.06
364,252,77,119,3373.34,9.816,20,31,64.756,509:512,37.22,31.3,224.1,0.0,0.040172167,63.228,24.19,56.04
365,252,77,119,3382.39,9.812,20,31,64.658,509:508,37.22,31.3,225.4,0.0,0.04028253,63.707,24.1,56.06
366,252,76,119,3392.65,9.816,20,32,64.593,,37.22,31.3,226.2,0.0,0.040392894,63.733,24.03,56.02
367,251,76,118,3403.38,9.817,20,32,64.555,510:1009,37.22,31.3,224.5,0.0,0.040503256,63.174,24.11,55.77
368,252,76,118,3411.82,9.812,20,32,64.542,503:504:507,37.22,31.3,223.1,0.0,0.040613618,63.236,24.17,55.5
369,253,76,118,3420.4,9.814,20,32,64.476,504:508,37.22,31.3,222.5,0.0,0.040723983,63.629,24.18,55.19
370,253,76,118,3430.21,9.813,20,32,64.354,503,37.22,31.3,221.8,0.0,0.040834345,62.961,24.2,54.88
371,252,76,119,3441.75,9.815,20,32,64.205,500:499:508,37.22,31.3,221.2,0.0,0.040944707,63.386,24.21,54.57
372,252,76,119,3451.98,9.817,20,32,64.005,504:508,37.22,31.3,222.0,0.0,0.041055072,63.615,24.24,54.63
373,251,76,119,3461.58,9.812,20,32,63.89,507:509,37.22,31.3,223.2,0.0,0.041165434,63.916,24.28,54.79
374,252,76,119,3472.06,9.816,20,32,63.885,509,37.22,31.3,225.1,0.0,0.041275796,63.904,24.36,54.79
375,252,77,120,3481.11,9.812,20,31,63.897,512:509,37.22,31.3,227.5,0.0,0.04138616,63.041,24.47,54.66
376,252,77,119,3491.34,9.816,20,31,63.93,509:510,37.22,31.3,227.8,0.0,0.041496523,64.039,24.52,54.62
377,253,77,118,3500.41,9.812,20,31,64.003,507:504,37.22,31.3,227.5,0.0,0.04160689,63.855,24.56,54.6
378,252,77,118,3510.69,9.816,20,31,64.004,508:507,37.22,31.3,227.3,0.0,0.04171725,63.644,24.6,54.58
379,252,77,118,3519.13,9.812,20,31,63.911,505:504,37.22,31.3,227.1,0.0,0.04182761,63.264,24.63,54.57
380,252,77,118,3529.75,9.815,20,31,63.743,507:505:508,37.22,31.3,227.0,0.0,0.041937977,62.99,24.65,54.58
381,252,77,118,3539.05,9.812,20,31,63.324444,504:500,37.22,31.3,226.9,0.0,0.04204834,62.60889,24.68,54.59
382,252,77,118,3549.32,9.816,20,31,63.135456,507:504,37.22,31.3,226.6,0.0,0.0421587,63.67818,24.71,54.63
383,252,77,118,3559.25,9.817,20,31,63.199,509,37.22,31.3,225.1,0.0,0.042269066,63.642,24.78,54.82
384,252,77,118,3568.84,9.812,20,31,63.383,505:505,37.22,31.3,224.2,0.0,0.042379428,64.262,24.84,55.04
385,252,76,118,3579.36,9.816,20,32,63.462,509:509,37.22,31.3,224.5,0.0,0.042489793,63.694,24.89,55.31
386,252,76,119,3587.8,9.812,20,32,63.347,505:504,37.22,31.3,224.9,0.0,0.042600155,63.293,24.89,55.41
387,251,76,119,3598.42,9.815,20,32,63.303,507:509,37.22,31.3,225.2,0.0,0.042710517,63.837,24.88,55.48
388,252,76,119,3608.65,9.817,20,32,63.28,505:509,37.22,31.3,226.4,0.0,0.042820882,63.897,24.86,55.71
389,252,76,118,3618.25,9.812,20,32,63.177,508:504,37.22,31.3,229.3,0.0,0.042931244,63.507,24.81,56.22
390,252,76,118,3628.72,9.816,20,32,63.087,507:509,37.22,31.3,232.1,0.0,0.043041606,63.109,24.76,56.73
391,253,76,118,3639.45,9.817,20,32,63.068,508:500,37.22,31.3,234.2,0.0,0.04315197,63.897,24.74,57.37
392,252,76,118,3647.89,9.812,20,32,63.059,501:504,37.22,31.3,236.4,0.0,0.043262333,63.543,24.71,58.02
393,252,76,118,3658.51,9.815,20,32,63.1,505:504,37.22,31.3,239.6,0.0,0.043372694,63.586,24.63,58.95
394,252,77,118,3667.81,9.812,20,31,63.09,507:503,37.22,31.3,243.9,0.0,0.04348306,64.588,24.49,60.14
395,251,76,118,3678.03,9.816,20,32,62.987,500,37.23,31.3,246.6,0.0,0.04359342,64.835,24.4,60.87
396,251,75,119,3688.8,9.817,20,32,62.816,504:501,37.23,31.3,246.7,0.0,0.043703787,64.813,24.38,60.87
397,252,75,119,3697.86,9.812,20,32,62.649,1001,37.23,31.3,246.8,0.0,0.04381415,64.249,24.36,60.87
398,253,75,119,3704.76,9.813,20,32,62.61,497,37.23,31.3,247.5,0.0,0.04392451,65.322,24.39,60.98
399,252,75,119,3714.57,9.816,20,32,62.646,,37.23,31.3,248.8,0.0,0.044034876,66.027,24.5,61.25
400,252,75,119,3725.3,9.817,20,32,62.71,1000:1501:503,37.23,31.3,250.0,0.0,0.044145238,65.715,24.59,61.52
401,252,76,119,3734.32,9.812,20,32,62.77,500:503,37.23,31.3,250.7,0.0,0.0442556,65.176,24.64,61.79
402,253,76,120,3744.6,9.816,20,32,62.84,499:497,37.23,31.3,251.4,0.0,0.044365965,66.167,24.68,62.06
403,252,77,120,3755.3,9.817,20,31,62.905,500:500,37.23,31.3,252.1,0.0,0.044476327,65.239,24.72,62.32
404,252,76,120,3764.38,9.812,20,32,62.681,504:503,37.23,31.3,252.1,0.0,0.044586692,64.359,24.73,62.45
405,252,76,120,3774.61,9.795,20,32,62.442,508,37.23,31.3,252.0,0.0,0.044697054,65.064,24.73,62.57
406,251,76,120,3783.69,9.832,20,32,62.639,504:507:505,37.23,31.3,251.5,0.0,0.044807415,65.099,24.76,62.74
407,252,76,120,3793.97,9.823,20,32,62.69,507,37.23,31.3,250.5,0.0,0.04491778,65.334,24.8,62.95
408,252,77,120,3803.01,9.812,20,31,62.829,505:501,37.23,31.3,249.6,0.0,0.045028143,65.798,24.85,63.17
409,251,76,119,3813.29,9.816,20,32,63.118,1011,37.23,31.3,249.5,0.0,0.045138504,65.461,24.86,63.36
410,251,76,119,3824.02,9.817,20,32,63.42,505:504:504,37.23,31.3,249.8,0.0,0.04524887,66.494,24.87,63.54
411,252,76,119,3833.03,9.812,20,32,63.692,504:500,37.23,31.3,249.8,0.0,0.04535923,66.002,24.86,63.55
412,253,76,119,3843.32,9.816,20,32,63.812,497:503,37.23,31.3,249.6,0.0,0.045469593,66.106,24.84,63.4
413,252,76,119,3854.06,9.817,20,32,63.9,503:504,37.23,31.3,249.5,0.0,0.04557996,65.79,24.83,63.25
414,252,76,119,3863.11,9.812,20,32,63.938,503:504,37.23,31.3,249.3,0.0,0.04569032,66.338,24.81,63.1
415,252,76,119,3873.38,9.816,20,32,63.958,504:505,37.23,31.3,249.2,0.0,0.045800686,66.163,24.79,63.29
416,252,76,119,3882.42,9.812,20,32,64.011,503:500,37.23,31.3,249.0,0.0,0.045911048,64.822,24.76,63.49
417,252,76,119,3891.93,9.815,20,32,64.089,504:504,37.23,31.3,248.4,0.0,0.04602141,64.916,24.74,63.89
418,252,76,119,3902.35,9.817,20,32,64.103,505:500,37.23,31.3,247.7,0.0,0.046131775,64.938,24.71,64.29
419,252,76,119,3912.26,9.812,20,32,64.087,500,37.23,31.3,248.8,0.0,0.046242137,65.437,24.68,64.74
420,252,76,119,3922.74,9.816,20,32,64.087,1008:507,37.23,31.3,250.8,0.0,0.0463525,64.771,24.63,65.2
421,251,76,119,3931.77,9.812,20,32,64.093,497:507,37.23,31.3,250.1,0.0,0.046462864,65.427,24.63,64.73
422,253,76,119,3942.04,9.816,20,32,64.149,504:504,37.23,31.3,249.2,0.0,0.046573225,65.803,24.64,64.19
423,254,78,119,3950.48,9.812,20,31,64.302,500:503,37.23,31.3,248.7,0.0,0.04668359,66.55,24.67,64.09
424,254,79,119,3961.1,9.815,20,31,64.519,499:497,37.23,31.3,248.6,0.0,0.046793953,66.408,24.71,64.31
425,252,79,119,3970.41,9.812,20,30,64.695,497:495,37.23,31.3,248.6,0.0,0.046904314,67.664,24.8,64.5
426,251,79,119,3980.67,9.816,20,30,64.747,492:493,37.23,31.3,248.8,0.0,0.04701468,66.894,24.97,64.6
427,252,79,119,3989.72,9.812,20,30,64.766,493,37.23,31.3,249.0,0.0,0.04712504,66.425,25.15,64.7
428,251,78,120,3999.99,9.816,20,31,64.841,497:495:493,37.23,31.3,249.0,0.0,0.047235403,66.485,25.31,64.7
429,251,78,120,4009.04,9.812,20,31,64.779,492:499,,31.3,249.0,0.0,0.04734577,68.625,25.48,64.7
430,251,77,121,4019.3,9.816,20,31,64.307,497:495,,31.3,249.4,0.0,0.04745613,66.87,25.66,64.73
431,252,77,121,4028.35,9.812,20,31,63.606,495:497,,31.3,250.9,0.0,0.047566492,67.88,25.89,64.88
432,252,77,121,4037.85,9.815,20,31,63.354,497:495,,31.3,252.4,0.0,0.047676858,67.537,26.12,65.02
433,252,77,121,4049.11,9.817,20,31,63.813,500:499,,31.3,252.2,0.0,0.04778722,66.487,26.32,64.97
434,252,77,121,4058.4,9.812,20,31,64.493,497:497,,31.3,251.2,0.0,0.047897585,66.085,26.5,64.83
435,252,77,121,4067.9,9.815,20,31,65.044,501:500,,31.3,250.8,0.0,0.048007946,66.275,26.67,64.71
436,251,76,121,4077.51,9.812,20,32,65.393,500:500,,31.3,251.3,0.0,0.04811831,66.148,26.79,64.65
437,252,76,121,4087.99,9.816,20,32,65.615,497:503,,31.25,251.8,0.0,0.048228674,66.134,26.91,64.59
438,253,76,120,4098.71,9.817,20,32,65.834,504:501,,31.25,251.7,0.0,0.048339035,65.506,26.98,64.66
439,253,76,120,4107.75,9.812,20,32,66.049,500:500,37.24,31.25,251.1,0.0,0.048449397,66.095,27.01,64.82
440,252,77,120,4118.02,9.816,20,31,66.133,503:503,37.24,31.25,252.3,0.0,0.048559763,64.978,27.03,65.12
441,252,77,120,4127.05,9.812,20,31,66.049,504:503,37.24,31.25,255.4,0.0,0.048670124,64.555,27.05,65.58
