time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
197,216,72,109,1747.82,8.827,24,29,43.0,563:554,37.06,32.7,25.2,395.0,89.0,0.0,0.0,0.024161074,25.2,89.0
198,219,74,109,1756.66,8.827,24,28,43.0,550:538,37.06,32.7,21.0,445.0,67.0,0.0,0.0,0.0242831,21.0,67.0
199,215,76,110,1765.48,8.827,24,27,43.0,538:535,37.06,32.7,21.0,445.0,67.0,0.0,0.0,0.024405126,21.0,67.0
200,215,75,110,1774.3,8.827,24,27,43.0,533,37.06,32.65,21.0,445.0,67.0,0.0,0.0,0.024527151,21.0,67.0
201,216,74,110,1783.14,8.827,24,28,43.0,538:546,37.06,32.65,21.0,445.0,67.0,0.0,0.0,0.024649177,21.0,67.0
202,214,74,110,1791.98,8.827,24,28,42.0,546:546:542,37.06,32.7,20.4,423.0,58.0,0.0,0.0,0.024771202,20.4,58.0
203,216,73,110,1800.78,8.827,24,28,42.0,541,37.06,32.7,20.4,401.0,48.0,0.0,0.0,0.024893228,20.4,48.0
204,215,73,110,1809.61,8.827,24,28,42.0,542:550,37.06,32.7,20.4,401.0,48.0,0.0,0.0,0.025015254,20.4,48.0
205,218,73,110,1818.45,8.827,24,29,42.0,550:546,37.06,32.7,20.4,401.0,48.0,0.0,0.0,0.02513728,20.4,48.0
206,218,74,110,1827.26,8.827,24,28,42.0,546:537,37.06,32.65,18.6,366.0,54.0,0.0,0.0,0.025259305,18.6,54.0
207,217,76,110,1836.1,8.827,24,27,43.0,550:550,37.06,32.65,18.6,366.0,54.0,0.0,0.0,0.02538133,18.6,54.0
208,216,76,110,1844.92,8.827,23,27,43.0,555,37.06,32.7,18.6,331.0,60.0,0.0,0.0,0.025503356,18.6,60.0
209,216,76,110,1853.74,8.827,23,27,43.0,542:546,37.06,32.65,17.6,344.0,65.0,0.0,0.0,0.025625382,17.6,65.0
210,214,75,110,1862.58,8.827,23,27,42.0,550:546,37.06,32.65,17.6,344.0,65.0,0.0,0.0,0.025747407,17.6,65.0
211,217,74,110,1871.4,8.827,23,28,42.0,550:546,37.06,32.65,17.6,290.0,60.0,0.0,0.0,0.025869433,17.6,60.0
212,216,75,110,1880.23,8.827,23,28,41.0,550:546,37.06,32.65,17.6,290.0,60.0,0.0,0.0,0.025991458,17.6,60.0
213,214,75,110,1889.05,8.827,23,27,41.0,541,37.06,32.65,20.1,216.0,54.0,0.0,0.0,0.026113484,20.1,54.0
214,215,75,110,1897.88,8.827,23,27,41.0,535:538,37.06,32.65,20.1,216.0,54.0,0.0,0.0,0.02623551,20.1,54.0
215,218,74,111,1906.7,8.827,23,28,41.0,531:542,37.06,32.65,20.1,216.0,54.0,0.0,0.0,0.026357535,20.1,54.0
216,217,74,110,1915.56,8.827,23,28,42.0,546:550,37.06,32.65,20.1,208.0,58.0,0.0,0.0,0.02647956,20.1,58.0
217,215,74,110,1924.38,8.827,23,28,42.0,559:559,37.06,32.65,20.1,208.0,58.0,0.0,0.0,0.026601586,20.1,58.0
218,216,76,109,1933.19,8.827,23,27,42.0,555,37.06,32.65,20.1,425.0,65.0,0.0,0.0,0.026723612,20.1,65.0
219,215,76,109,1942.01,8.827,23,27,42.0,555:550:546,37.06,32.65,20.1,425.0,65.0,0.0,0.0,0.026845638,20.1,65.0
220,216,75,109,1950.84,8.827,23,28,43.0,546,37.06,32.65,21.0,318.0,55.0,0.0,0.0,0.026967663,21.0,55.0
221,215,75,110,1959.67,8.827,23,27,43.0,542:538,37.06,32.65,21.0,318.0,55.0,0.0,0.0,0.027089689,21.0,55.0
222,215,73,110,1968.49,8.827,23,28,43.0,542:546,37.06,32.65,21.0,318.0,55.0,0.0,0.0,0.027211715,21.0,55.0
223,218,74,110,1977.32,8.827,23,28,44.0,550:546,37.06,32.65,21.0,211.0,45.0,0.0,0.0,0.02733374,21.0,45.0
224,216,75,110,1986.15,8.827,23,28,44.0,546:546,37.06,32.65,20.5,306.0,59.0,0.0,0.0,0.027455766,20.5,59.0
225,215,75,110,1994.97,8.827,23,27,44.0,546,37.06,32.65,20.5,401.0,72.0,0.0,0.0,0.027577791,20.5,72.0
226,215,74,110,2003.8,8.827,23,28,44.0,546:537,37.06,32.65,20.2,311.0,60.0,0.0,0.0,0.027699817,20.2,60.0
227,215,73,110,2012.63,8.827,23,28,43.0,535:535,37.06,32.65,20.2,311.0,60.0,0.0,0.0,0.027821843,20.2,60.0
228,217,73,111,2021.45,8.827,23,28,43.0,535:546,37.06,32.65,20.2,311.0,60.0,0.0,0.0,0.027943868,20.2,60.0
229,218,73,110,2030.28,8.827,23,29,42.0,550:550,37.06,32.65,20.2,220.0,47.0,0.0,0.0,0.028065894,20.2,47.0
230,216,74,110,2039.11,8.827,23,28,42.0,546,37.07,32.65,18.9,321.0,60.0,0.0,0.0,0.02818792,18.9,60.0
231,216,74,110,2047.93,8.827,23,28,43.0,546:550,37.07,32.6,18.9,421.0,73.0,0.0,0.0,0.028309945,18.9,73.0
232,215,73,110,2056.76,8.827,23,28,43.0,542:546,37.07,32.6,20.2,312.0,58.0,0.0,0.0,0.02843197,20.2,58.0
233,217,73,110,2065.59,8.827,23,28,43.0,541:550,37.07,32.6,20.2,312.0,58.0,0.0,0.0,0.028553996,20.2,58.0
234,219,75,110,2074.42,8.827,23,28,43.0,538:535,37.07,32.6,20.3,271.0,58.0,0.0,0.0,0.028676022,20.3,58.0
235,216,76,111,2083.24,8.827,23,27,43.0,531:531,37.07,32.6,20.3,197.0,50.0,0.0,0.0,0.028798047,20.3,50.0
236,214,75,112,2092.07,8.827,23,27,43.0,526:527,37.07,32.6,20.3,197.0,50.0,0.0,0.0,0.028920073,20.3,50.0
237,216,75,111,2100.9,8.827,23,28,43.0,538:542,37.07,32.6,20.3,191.0,57.0,0.0,0.0,0.029042099,20.3,57.0
238,216,75,111,2109.72,8.827,23,28,42.0,538:542,37.07,32.6,20.3,191.0,57.0,0.0,0.0,0.029164124,20.3,57.0
239,216,75,111,2118.56,8.827,23,28,42.0,533,37.07,32.6,20.1,428.0,68.0,0.0,0.0,0.02928615,20.1,68.0
240,215,75,111,2127.38,8.827,23,27,42.0,538:538,37.07,32.6,20.1,428.0,68.0,0.0,0.0,0.029408175,20.1,68.0
241,217,75,111,2136.2,8.827,23,28,42.0,542:538,37.07,32.6,20.1,428.0,68.0,0.0,0.0,0.029530201,20.1,68.0
242,215,74,111,2145.03,8.827,23,28,42.0,538:533,37.07,32.6,18.9,332.0,55.0,0.0,0.0,0.029652227,18.9,55.0
243,215,74,112,2153.86,8.827,23,28,43.0,531:538,37.08,32.6,18.9,332.0,55.0,0.0,0.0,0.029774252,18.9,55.0
244,217,75,111,2162.68,8.827,23,28,43.0,546,37.08,32.6,18.9,235.0,42.0,0.0,0.0,0.029896278,18.9,42.0
245,217,76,111,2171.51,8.827,23,27,43.0,542:542,37.08,32.6,19.0,284.0,51.0,0.0,0.0,0.030018304,19.0,51.0
246,217,77,111,2180.35,8.827,23,27,43.0,541:535,37.08,32.6,19.0,332.0,59.0,0.0,0.0,0.03014033,19.0,59.0
247,216,77,111,2189.16,8.827,23,27,44.0,538:546,37.08,32.6,19.0,332.0,59.0,0.0,0.0,0.030262355,19.0,59.0
248,216,77,111,2197.99,8.827,23,27,44.0,546:542,37.08,32.6,19.0,332.0,59.0,0.0,0.0,0.030262355,19.0,59.0
249,216,77,111,2206.82,8.827,23,27,43.0,537:542,37.08,32.6,17.2,341.0,58.0,0.0,0.0,0.030262355,17.2,58.0
250,0,0,111,2215.65,8.827,23,0,43.0,542,37.08,32.6,17.2,341.0,58.0,0.0,0.0,0.030262355,17.2,58.0
251,215,76,111,2224.47,8.827,23,27,42.0,538:538,37.08,32.6,17.2,276.0,52.0,0.0,0.0,0.03038438,17.2,52.0
252,216,75,111,2233.3,8.827,23,28,42.0,535:537:538,37.08,32.6,17.2,276.0,52.0,0.0,0.0,0.030506406,17.2,52.0
253,216,74,111,2242.13,8.827,23,28,42.0,538,37.08,32.6,17.2,276.0,52.0,0.0,0.0,0.030628432,17.2,52.0
254,215,75,111,2250.95,8.827,23,27,43.0,538:535,37.08,32.6,19.8,229.0,55.0,0.0,0.0,0.030750457,19.8,55.0
255,216,74,112,2259.78,8.827,23,28,43.0,527:533,37.08,32.6,19.8,229.0,55.0,0.0,0.0,0.030872483,19.8,55.0
256,218,74,112,2268.61,8.827,23,28,44.0,542,37.08,32.6,19.8,255.0,62.0,0.0,0.0,0.030994508,19.8,62.0
257,218,76,111,2277.44,8.827,23,27,45.0,538:538:542,37.08,32.6,19.8,255.0,62.0,0.0,0.0,0.031116534,19.8,62.0
258,215,76,111,2286.27,8.827,23,27,45.0,535:537,37.08,32.55,19.8,309.0,63.0,0.0,0.0,0.03123856,19.8,63.0
259,214,75,111,2295.09,8.827,23,27,45.0,542,37.08,32.55,19.8,363.0,64.0,0.0,0.0,0.031360585,19.8,64.0
260,216,75,112,2303.91,8.827,23,28,44.0,531:535,37.08,32.55,20.4,291.0,54.0,0.0,0.0,0.03148261,20.4,54.0
261,215,75,112,2312.74,8.827,23,27,44.0,531:523,37.08,32.6,20.4,291.0,54.0,0.0,0.0,0.031604636,20.4,54.0
262,215,74,112,2321.57,8.827,23,28,44.0,529:531,37.08,32.6,20.4,291.0,54.0,0.0,0.0,0.031726662,20.4,54.0
263,216,73,112,2330.43,8.827,23,28,43.0,538,37.08,32.6,20.4,218.0,43.0,0.0,0.0,0.031848688,20.4,43.0
264,217,74,112,2339.22,8.827,23,28,43.0,535:535:535,37.08,32.6,20.5,296.0,55.0,0.0,0.0,0.031970713,20.5,55.0
265,215,74,112,2348.05,8.827,23,28,43.0,537,37.08,32.55,20.5,374.0,67.0,0.0,0.0,0.03209274,20.5,67.0
266,216,74,112,2356.88,8.827,23,28,44.0,542:542,37.08,32.55,20.5,374.0,67.0,0.0,0.0,0.032214765,20.5,67.0
267,216,73,111,2365.7,8.827,23,28,44.0,546:542,37.08,32.6,18.9,335.0,62.0,0.0,0.0,0.03233679,18.9,62.0
268,218,73,111,2374.53,8.827,23,29,44.0,546:546,37.08,32.6,18.9,335.0,62.0,0.0,0.0,0.032458816,18.9,62.0
269,218,74,111,2383.36,8.827,23,28,43.0,538:535,37.08,32.55,18.9,255.0,54.0,0.0,0.0,0.03258084,18.9,54.0
270,217,76,112,2392.18,8.827,23,27,43.0,535:535,37.08,32.55,18.9,255.0,54.0,0.0,0.0,0.032702867,18.9,54.0
271,216,76,112,2401.01,8.827,23,27,43.0,533:533,37.08,32.55,18.9,255.0,54.0,0.0,0.0,0.032824893,18.9,54.0
272,214,76,112,2409.85,8.827,23,27,43.0,538:538,37.08,32.6,18.9,214.0,52.0,0.0,0.0,0.03294692,18.9,52.0
273,214,73,112,2418.66,8.827,23,28,44.0,535,37.08,32.55,18.9,299.0,61.0,0.0,0.0,0.033068944,18.9,61.0
274,214,73,112,2427.49,8.827,23,28,44.0,531:531,37.08,32.55,18.9,384.0,69.0,0.0,0.0,0.03319097,18.9,69.0
275,218,72,112,2436.32,8.827,23,29,45.0,537:535,37.08,32.55,18.9,384.0,69.0,0.0,0.0,0.033312995,18.9,69.0
276,216,73,112,2445.14,8.827,23,28,44.0,535:531,37.08,32.55,18.3,339.0,61.0,0.0,0.0,0.03343502,18.3,61.0
277,216,73,112,2453.97,8.827,23,28,44.0,527:531,37.08,32.55,18.3,339.0,61.0,0.0,0.0,0.033557046,18.3,61.0
278,218,72,113,2462.8,8.827,23,29,44.0,526,37.08,32.55,18.3,294.0,52.0,0.0,0.0,0.03367907,18.3,52.0
279,216,74,112,2471.63,8.827,23,28,44.0,535:542:538,37.08,32.55,18.3,294.0,52.0,0.0,0.0,0.033801097,18.3,52.0
280,217,75,112,2480.45,8.827,23,28,45.0,542,37.08,32.55,18.2,360.0,59.0,0.0,0.0,0.033923123,18.2,59.0
281,215,75,112,2489.28,8.827,23,27,44.0,538:533,37.08,32.55,18.2,426.0,65.0,0.0,0.0,0.03404515,18.2,65.0
282,215,74,112,2498.11,8.827,23,28,44.0,535:538,37.09,32.55,18.2,426.0,65.0,0.0,0.0,0.034167174,18.2,65.0
283,214,72,112,2506.93,8.827,23,28,44.0,,37.09,32.55,17.9,357.0,58.0,0.0,0.0,0.0342892,17.9,58.0
284,213,71,112,2515.79,8.827,23,29,44.0,1065:527:526,37.09,32.55,17.9,357.0,58.0,0.0,0.0,0.034411225,17.9,58.0
285,218,71,113,2524.59,8.827,23,29,44.0,527:531,37.09,32.55,17.9,288.0,51.0,0.0,0.0,0.03453325,17.9,51.0
286,220,73,112,2533.41,8.827,23,29,44.0,538:535,37.09,32.55,17.9,288.0,51.0,0.0,0.0,0.034655277,17.9,51.0
287,216,75,112,2542.24,8.827,23,28,44.0,538:529,37.09,32.55,17.5,306.0,53.0,0.0,0.0,0.034777302,17.5,53.0
288,215,74,112,2551.07,8.827,23,28,44.0,531:538,37.09,32.55,17.5,324.0,55.0,0.0,0.0,0.034899328,17.5,55.0
289,217,74,112,2559.89,8.827,23,28,44.0,538,37.09,32.55,17.5,324.0,55.0,0.0,0.0,0.035021354,17.5,55.0
290,217,75,112,2568.72,8.827,23,28,44.0,542:538,37.09,32.55,17.5,315.0,56.0,0.0,0.0,0.03514338,17.5,56.0
291,217,75,112,2577.56,8.827,23,28,44.0,533:535,37.09,32.5,17.5,315.0,56.0,0.0,0.0,0.035265405,17.5,56.0
292,215,75,112,2586.37,8.827,23,27,43.0,531:527,37.09,32.5,17.7,262.0,56.0,0.0,0.0,0.03538743,17.7,56.0
293,214,74,113,2595.2,8.827,23,28,43.0,527:523,37.09,32.55,17.7,262.0,56.0,0.0,0.0,0.035509456,17.7,56.0
294,218,72,113,2604.03,8.827,23,29,43.0,526:535,37.09,32.55,17.7,262.0,56.0,0.0,0.0,0.03563148,17.7,56.0
295,217,74,112,2612.86,8.827,23,28,43.0,538:538,37.09,32.55,17.7,218.0,55.0,0.0,0.0,0.035753507,17.7,55.0
296,216,75,112,2621.68,8.827,23,28,43.0,538,37.09,32.55,18.1,314.0,65.0,0.0,0.0,0.035875533,18.1,65.0
297,215,75,112,2630.51,8.827,23,27,43.0,531:537,37.09,32.55,18.1,410.0,74.0,0.0,0.0,0.03599756,18.1,74.0
298,215,75,112,2639.34,8.827,23,27,43.0,531:531,37.09,32.5,19.2,318.0,61.0,0.0,0.0,0.036119584,19.2,61.0
299,216,74,113,2648.16,8.827,23,28,43.0,531:523,37.09,32.55,19.2,318.0,61.0,0.0,0.0,0.03624161,19.2,61.0
300,241,74,113,2656.99,8.827,23,31,43.0,523:529,37.09,32.55,19.2,318.0,61.0,0.0,0.0,0.036363635,19.2,61.0
301,268,74,113,2665.82,8.827,23,35,43.0,523:527,37.09,32.55,19.2,226.0,48.0,0.0,0.0,0.03648566,19.2,48.0
302,267,74,114,2675.29,9.461,23,34,43.0,523:519,37.09,32.55,19.9,284.0,59.0,0.0,0.0,0.036607686,19.9,59.0
303,269,72,114,2684.74,9.461,23,36,43.0,523:526,37.09,32.55,19.9,284.0,59.0,0.0,0.0,0.036729712,19.9,59.0
304,272,71,114,2694.2,9.461,23,37,44.0,527:531,37.09,32.55,19.9,342.0,69.0,0.0,0.0,0.036729712,19.9,69.0
305,271,73,114,2703.66,9.461,23,35,44.0,527,37.09,32.55,19.9,343.0,66.0,0.0,0.0,0.036729712,19.9,66.0
306,268,73,114,2713.13,9.461,23,35,44.0,531:531,37.09,32.5,19.9,343.0,66.0,0.0,0.0,0.036851738,19.9,66.0
307,269,73,113,2722.59,9.461,23,35,44.0,531:526,37.09,32.55,19.9,270.0,55.0,0.0,0.0,0.036973763,19.9,55.0
308,269,72,114,2732.05,9.461,23,36,44.0,523:519,37.09,32.5,19.9,270.0,55.0,0.0,0.0,0.03709579,19.9,55.0
309,270,72,114,2741.51,9.461,23,36,44.0,515:519,37.09,32.5,19.9,270.0,55.0,0.0,0.0,0.037217814,19.9,55.0
310,271,71,114,2750.98,9.461,23,36,44.0,531:529,37.09,32.5,19.9,197.0,47.0,0.0,0.0,0.037217814,19.9,47.0
311,272,73,114,2760.43,9.461,23,36,44.0,523:527,37.09,32.5,19.9,197.0,47.0,0.0,0.0,0.037217814,19.9,47.0
312,267,72,114,2769.89,9.461,23,35,44.0,523:523,37.09,32.5,19.9,435.0,70.0,0.0,0.0,0.03733984,19.9,70.0
313,271,71,114,2779.36,9.461,23,36,44.0,527:526,37.09,32.5,19.9,435.0,70.0,0.0,0.0,0.03733984,19.9,70.0
314,271,71,114,2788.82,9.461,23,36,44.0,527,37.09,32.55,19.3,322.0,55.0,0.0,0.0,0.03733984,19.3,55.0
315,272,71,114,2798.29,9.461,23,37,44.0,519:523,37.09,32.55,19.3,322.0,55.0,0.0,0.0,0.03733984,19.3,55.0
316,271,73,114,2807.74,9.461,23,35,45.0,523:523,37.09,32.5,19.3,322.0,55.0,0.0,0.0,0.03733984,19.3,55.0
317,268,74,115,2817.21,9.461,23,35,45.0,522:519,37.09,32.5,20.1,236.0,50.0,0.0,0.0,0.037461866,20.1,50.0
318,268,74,115,2826.67,9.461,23,35,44.0,515:515:515,37.09,32.5,20.1,236.0,50.0,0.0,0.0,0.03758389,20.1,50.0
319,267,72,115,2836.12,9.461,23,35,44.0,519,37.09,32.5,20.1,263.0,60.0,0.0,0.0,0.037705917,20.1,60.0
320,270,70,115,2845.59,9.461,23,37,44.0,514:515,37.09,32.5,20.2,297.0,61.0,0.0,0.0,0.037827943,20.2,61.0
321,275,72,116,2855.05,9.461,23,36,44.0,508:508,37.09,32.5,20.2,297.0,61.0,0.0,0.0,0.037827943,20.2,61.0
322,271,74,116,2864.51,9.461,23,35,44.0,512:523,37.09,32.5,20.2,330.0,61.0,0.0,0.0,0.037827943,20.2,61.0
323,268,75,116,2873.97,9.461,23,34,44.0,519:518,37.09,32.5,20.2,330.0,61.0,0.0,0.0,0.037949968,20.2,61.0
324,266,74,116,2883.43,9.461,23,34,43.0,519:519,37.09,32.5,18.3,367.0,65.0,0.0,0.0,0.038071994,18.3,65.0
325,272,71,116,2892.89,9.461,23,37,44.0,523:515,37.09,32.5,18.3,404.0,69.0,0.0,0.0,0.038071994,18.3,69.0
326,269,72,116,2902.35,9.461,23,36,44.0,515:514,37.09,32.5,19.9,331.0,63.0,0.0,0.0,0.03819402,19.9,63.0
327,271,72,116,2911.82,9.461,23,36,44.0,512:512,37.09,32.5,19.9,331.0,63.0,0.0,0.0,0.03819402,19.9,63.0
328,272,72,116,2921.27,9.461,23,36,45.0,519:515,37.1,32.5,19.9,331.0,63.0,0.0,0.0,0.03819402,19.9,63.0
329,272,73,116,2930.73,9.461,23,36,45.0,512:514,37.1,32.5,19.9,257.0,57.0,0.0,0.0,0.03819402,19.9,57.0
330,269,73,117,2940.2,9.461,23,35,45.0,508,37.1,32.5,19.9,321.0,66.0,0.0,0.0,0.038316045,19.9,66.0
331,267,73,117,2949.67,9.461,23,35,45.0,512:512,37.1,32.5,19.9,384.0,74.0,0.0,0.0,0.03843807,19.9,74.0
332,269,72,117,2959.12,9.461,23,36,45.0,515:508,37.1,32.5,19.9,384.0,74.0,0.0,0.0,0.038560096,19.9,74.0
333,272,72,117,2968.58,9.461,23,36,44.0,507:508,37.1,32.5,18.9,342.0,66.0,0.0,0.0,0.038560096,18.9,66.0
334,272,73,118,2978.04,9.461,23,36,44.0,504:508:504,37.1,32.5,18.9,342.0,66.0,0.0,0.0,0.038560096,18.9,66.0
335,269,73,118,2987.5,9.461,23,35,44.0,504:504,37.1,32.5,18.9,299.0,57.0,0.0,0.0,0.03868212,18.9,57.0
336,269,73,118,2996.96,9.461,23,35,44.0,499:504,37.1,32.5,19.3,317.0,62.0,0.0,0.0,0.038804147,19.3,62.0
337,271,73,118,3006.44,9.461,23,35,44.0,508,37.1,32.5,19.3,317.0,62.0,0.0,0.0,0.038804147,19.3,62.0
338,268,73,119,3015.89,9.461,23,35,44.0,504:504:500,37.1,32.5,20.2,317.0,66.0,0.0,0.0,0.038926173,20.2,66.0
339,269,73,119,3025.35,9.461,23,35,44.0,503,37.1,32.5,20.2,317.0,66.0,0.0,0.0,0.0390482,20.2,66.0
340,270,71,119,3034.81,9.461,23,36,44.0,508:500,37.1,32.5,20.2,317.0,66.0,0.0,0.0,0.039170224,20.2,66.0
341,271,72,119,3044.27,9.461,23,36,44.0,504:495,37.1,32.5,20.2,257.0,58.0,0.0,0.0,0.039170224,20.2,58.0
342,270,73,120,3053.73,9.461,23,35,44.0,495:495,37.11,32.5,20.2,257.0,58.0,0.0,0.0,0.03929225,20.2,58.0
343,267,72,119,3063.19,9.461,23,35,44.0,507:508,37.11,32.5,20.2,215.0,51.0,0.0,0.0,0.039414275,20.2,51.0
344,270,72,119,3072.66,9.461,23,36,44.0,504:500,37.11,32.5,20.2,215.0,51.0,0.0,0.0,0.0395363,20.2,51.0
345,271,71,119,3082.12,9.461,22,36,44.0,504:500,37.11,32.5,20.2,322.0,66.0,0.0,0.0,0.0395363,20.2,66.0
346,272,74,119,3091.58,9.461,22,35,44.0,503:500,37.11,32.5,20.2,428.0,80.0,0.0,0.0,0.0395363,20.2,80.0
347,266,74,120,3101.04,9.461,22,34,44.0,500:495,37.11,32.5,20.6,323.0,62.0,0.0,0.0,0.039658327,20.6,62.0
348,271,73,120,3110.58,9.461,22,35,44.0,500:500,37.11,32.5,20.6,323.0,62.0,0.0,0.0,0.039658327,20.6,62.0
349,273,73,120,3119.97,9.461,22,36,43.0,500:495,37.11,32.5,21.9,296.0,65.0,0.0,0.0,0.039658327,21.9,65.0
350,271,73,120,3129.43,9.461,22,35,43.0,495:500:508,37.11,32.5,21.9,230.0,58.0,0.0,0.0,0.039658327,21.9,58.0
351,270,75,120,3138.89,9.461,22,34,43.0,508,37.11,32.5,21.9,230.0,58.0,0.0,0.0,0.039780352,21.9,58.0
352,269,74,120,3148.36,9.461,22,35,43.0,1006:500,37.11,32.45,21.6,358.0,85.0,0.0,0.0,0.039902378,21.6,85.0
353,271,74,120,3157.81,9.461,22,35,43.0,500,37.11,32.45,21.6,358.0,85.0,0.0,0.0,0.039902378,21.6,85.0
354,272,74,119,3167.27,9.461,22,35,43.0,508:512,37.11,32.45,21.6,474.0,99.0,0.0,0.0,0.039902378,21.6,99.0
355,269,75,119,3176.73,9.461,22,34,43.0,512:504,37.11,32.5,20.1,422.0,85.0,0.0,0.0,0.040024403,20.1,85.0
356,268,74,119,3186.19,9.461,22,35,44.0,507:512,37.11,32.5,20.1,422.0,85.0,0.0,0.0,0.04014643,20.1,85.0
357,269,73,119,3195.66,9.461,22,35,44.0,504:508,37.11,32.5,22.5,327.0,73.0,0.0,0.0,0.040268455,22.5,73.0
358,271,73,119,3205.12,9.461,22,35,44.0,504:508,37.11,32.45,22.5,327.0,73.0,0.0,0.0,0.040268455,22.5,73.0
359,273,75,119,3214.59,9.461,22,35,44.0,510:504,37.11,32.5,22.5,327.0,73.0,0.0,0.0,0.040268455,22.5,73.0
360,268,74,119,3224.04,9.461,22,35,44.0,504:504,37.11,32.45,24.5,321.0,85.0,0.0,0.0,0.04039048,24.5,85.0
361,264,74,119,3233.5,9.461,22,34,44.0,500:508,37.11,32.45,24.5,321.0,85.0,0.0,0.0,0.040512506,24.5,85.0
362,266,73,119,3242.97,9.461,22,35,44.0,507:504,37.11,32.5,24.5,358.0,94.0,0.0,0.0,0.04063453,24.5,94.0
363,275,71,119,3252.43,9.461,22,37,43.0,500:500,37.11,32.45,22.9,344.0,83.0,0.0,0.0,0.04063453,22.9,83.0
364,271,72,119,3261.89,9.461,22,36,43.0,504:515,37.11,32.45,22.9,344.0,83.0,0.0,0.0,0.04063453,22.9,83.0
365,270,74,118,3271.35,9.461,22,35,42.0,512:510,37.11,32.45,22.9,329.0,71.0,0.0,0.0,0.040756557,22.9,71.0
366,273,74,118,3280.81,9.461,22,35,42.0,512:508,37.11,32.45,22.6,349.0,73.0,0.0,0.0,0.040756557,22.6,73.0
367,268,76,118,3290.27,9.461,22,34,42.0,512:512,37.11,32.45,22.6,349.0,73.0,0.0,0.0,0.040878583,22.6,73.0
368,269,76,118,3299.74,9.461,22,34,42.0,508:507,37.11,32.5,22.6,368.0,74.0,0.0,0.0,0.04100061,22.6,74.0
369,271,75,118,3309.19,9.461,22,35,43.0,504:500,37.11,32.45,23.1,303.0,63.0,0.0,0.0,0.04100061,23.1,63.0
370,267,75,119,3318.65,9.461,22,34,43.0,495:495,37.11,32.45,23.1,303.0,63.0,0.0,0.0,0.041122634,23.1,63.0
371,269,74,119,3328.11,9.461,22,35,43.0,495:503,37.11,32.45,23.1,238.0,51.0,0.0,0.0,0.04124466,23.1,51.0
372,272,73,119,3337.58,9.461,22,36,44.0,508:500,37.11,32.45,23.1,238.0,51.0,0.0,0.0,0.04124466,23.1,51.0
373,270,74,119,3347.05,9.461,22,35,43.0,504:504,37.11,32.45,21.0,329.0,55.0,0.0,0.0,0.041366685,21.0,55.0
374,270,74,119,3356.5,9.461,22,35,43.0,504:508,37.11,32.45,21.0,420.0,58.0,0.0,0.0,0.04148871,21.0,58.0
375,274,75,119,3365.96,9.461,22,35,43.0,503:504,37.12,32.5,21.0,420.0,58.0,0.0,0.0,0.04148871,21.0,58.0
376,270,75,119,3375.42,9.461,22,34,42.0,500:500,37.12,32.45,20.9,417.0,73.0,0.0,0.0,0.041610736,20.9,73.0
377,265,76,119,3384.88,9.461,22,33,42.0,508:508,37.12,32.45,20.9,417.0,73.0,0.0,0.0,0.041732766,20.9,73.0
378,269,73,119,3394.34,9.461,22,35,41.0,499:500,37.12,32.45,20.9,413.0,87.0,0.0,0.0,0.04185479,20.9,87.0
379,271,72,120,3403.8,9.461,22,36,41.0,495:495,37.12,32.45,20.9,397.0,85.0,0.0,0.0,0.04185479,20.9,85.0
380,269,73,120,3413.27,9.461,22,35,41.0,495:500,37.12,32.45,20.9,397.0,85.0,0.0,0.0,0.041976817,20.9,85.0
381,267,71,120,3422.73,9.461,22,36,41.0,500:499,37.12,32.45,20.9,381.0,83.0,0.0,0.0,0.042098843,20.9,83.0
382,270,72,120,3432.19,9.461,22,36,41.0,500:495,37.12,32.45,20.4,391.0,79.0,0.0,0.0,0.04222087,20.4,79.0
383,274,73,120,3441.65,9.461,22,36,41.0,500:504,37.12,32.45,20.4,391.0,79.0,0.0,0.0,0.04222087,20.4,79.0
384,270,74,120,3451.11,9.461,22,35,41.0,500:499,37.12,32.45,20.4,401.0,75.0,0.0,0.0,0.042342894,20.4,75.0
385,269,75,120,3460.57,9.461,22,34,41.0,500,37.12,32.45,19.9,369.0,71.0,0.0,0.0,0.04246492,19.9,71.0
386,269,75,120,3470.04,9.461,22,34,41.0,500:504:500,37.12,32.45,19.9,369.0,71.0,0.0,0.0,0.042586945,19.9,71.0
387,268,73,120,3479.5,9.461,22,35,42.0,504:500,37.12,32.45,20.6,321.0,65.0,0.0,0.0,0.04270897,20.6,65.0
388,272,73,120,3488.96,9.461,22,36,42.0,495:500,37.12,32.45,20.6,321.0,65.0,0.0,0.0,0.04270897,20.6,65.0
389,267,73,120,3498.42,9.461,22,35,42.0,504:508,37.12,32.45,20.6,321.0,65.0,0.0,0.0,0.042830996,20.6,65.0
390,268,73,120,3507.88,9.461,22,35,42.0,500:504,37.12,32.45,20.6,305.0,63.0,0.0,0.0,0.04295302,20.6,63.0
391,272,72,120,3517.35,9.461,22,36,43.0,499:500,37.12,32.45,20.3,339.0,69.0,0.0,0.0,0.04295302,20.3,69.0
392,271,72,119,3526.8,9.461,22,36,43.0,508:504,37.12,32.4,20.3,339.0,69.0,0.0,0.0,0.04295302,20.3,69.0
