time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,respiration,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
3761,299,77,142,37689.18,10.197,20,37,61.375,38.15,29.15,33.38,344.7,0.4,0.33837706,30.79,107.4
3762,300,76,141,37698.06,10.197,20,38,61.182,38.15,29.15,33.27,345.1,0.4,0.3384991,30.81,107.4
3763,301,77,141,37709.58,10.197,20,37,61.019,38.15,29.15,33.27,344.7,0.4,0.3384991,30.87,106.9
3764,298,76,142,37720.21,10.188,20,37,60.747,38.15,29.1,33.27,344.9,0.4,0.3386211,30.89,107.0
3765,298,75,141,37730.54,10.196,20,38,60.411,38.15,29.1,33.27,345.5,0.4,0.33874315,30.88,107.4
3766,300,74,141,37738.37,10.197,20,39,59.907,38.15,29.15,33.27,345.0,0.4,0.33886516,30.88,107.3
3767,301,74,141,37750.43,10.197,20,39,59.448,38.15,29.1,33.27,343.8,0.4,0.33886516,30.89,106.8
3768,301,75,141,37761.67,10.197,20,38,59.251,38.15,29.1,34.78,343.0,0.4,0.33886516,31.0,107.2
3769,300,75,140,37772.02,10.197,20,38,59.148,38.15,29.1,34.78,342.6,0.4,0.3389872,31.15,107.9
3770,300,75,140,37782.38,10.188,20,38,59.014,38.15,29.1,34.78,345.6,0.4,0.3391092,31.24,108.9
3771,301,75,140,37792.68,10.196,20,38,59.075,38.15,29.1,34.78,348.7,0.4,0.3391092,31.32,109.8
3772,303,77,140,37801.27,10.197,20,38,59.077,38.15,29.1,34.6,348.4,0.4,0.3391092,31.39,109.2
3773,301,78,140,37811.35,10.197,20,37,59.033,38.15,29.1,34.6,346.9,0.4,0.3391092,31.46,108.0
3774,298,78,140,37821.7,10.197,19,36,59.125,38.15,29.1,34.6,344.7,0.4,0.33923125,31.57,107.2
3775,298,77,140,37832.05,10.197,19,37,59.068,38.15,29.1,34.6,342.3,0.4,0.33935326,31.68,106.5
3776,299,76,141,37842.4,10.197,19,38,59.159,38.15,29.1,34.6,340.2,0.4,0.3394753,31.76,106.2
3777,299,75,141,37852.73,10.197,19,38,59.21,38.15,29.1,34.6,338.2,0.4,0.3395973,31.84,106.0
3778,299,74,141,37863.08,10.197,19,39,59.599,38.15,29.1,36.06,337.7,0.4,0.33971936,31.85,106.5
3779,301,74,140,37873.45,10.197,19,39,60.15,38.15,29.1,36.06,338.4,0.4,0.33971936,31.8,107.5
3780,301,75,140,37883.8,10.197,19,38,60.647,38.15,29.1,36.06,339.1,0.4,0.33971936,31.74,108.5
3781,300,75,140,37893.29,10.197,19,38,61.019,38.15,29.1,36.06,338.2,0.4,0.33984137,31.76,108.1
3782,301,76,140,37904.34,10.197,19,38,61.023,38.15,29.1,35.85,335.7,0.4,0.33984137,31.81,107.2
3783,300,76,140,37914.85,10.197,19,38,60.665,38.15,29.1,35.85,330.5,0.4,0.3399634,31.89,105.6
3784,299,76,140,37925.2,10.197,19,38,60.419,38.15,29.1,35.85,332.3,0.4,0.34008542,31.92,106.1
3785,299,75,140,37935.55,10.197,19,38,60.489,38.15,29.1,35.85,334.2,0.4,0.34020746,31.95,106.6
3786,301,75,139,37945.9,10.197,19,38,60.759,38.15,29.1,35.85,335.5,0.4,0.34020746,31.94,106.4
3787,301,76,139,37956.23,10.197,19,38,61.095,38.15,29.1,34.92,336.5,0.4,0.34020746,31.93,106.2
3788,300,77,139,37966.58,10.197,19,37,61.273,38.15,29.05,34.92,335.4,0.4,0.34032947,32.01,106.0
3789,298,76,140,37976.96,10.197,19,37,61.191,38.15,29.1,34.92,334.6,0.4,0.3404515,32.02,106.5
3790,297,74,139,37987.29,10.197,19,38,61.03,38.15,29.1,34.92,333.9,0.4,0.34057352,32.0,107.4
3791,300,73,139,37996.79,10.197,19,39,60.674545,38.15,29.1,34.92,332.8,0.4,0.34069556,32.01,107.6
3792,302,73,139,38007.86,10.197,19,40,60.425,38.15,29.05,33.91,331.3,0.4,0.34069556,32.07,107.3
3793,302,74,138,38018.34,10.197,19,39,60.524,38.15,29.1,33.91,331.9,0.4,0.34069556,32.18,107.2
3794,301,75,138,38028.71,10.197,19,38,60.689,38.15,29.05,33.91,332.7,0.4,0.34069556,32.31,107.0
3795,300,76,138,38039.06,10.197,19,38,60.885,38.15,29.05,33.91,331.0,0.4,0.34081757,32.36,106.5
3796,301,76,138,38049.41,10.197,19,38,61.225555,38.15,29.05,33.91,329.4,0.4,0.34081757,32.41,105.9
3797,300,76,138,38059.76,10.197,19,38,61.66182,38.15,29.05,33.91,328.8,0.4,0.3409396,32.36,105.7
3798,299,76,138,38070.08,10.197,19,38,62.068,38.15,29.05,33.91,328.8,0.4,0.34106162,32.35,106.1
3799,299,75,138,38080.46,10.197,19,38,62.322224,38.15,29.05,33.63,329.1,0.4,0.34118366,32.38,106.8
3800,301,75,138,38090.81,10.197,19,38,62.395454,38.15,29.05,33.63,329.6,0.4,0.34118366,32.36,107.4
3801,301,75,139,38099.32,10.197,19,38,62.177,38.15,29.05,33.63,330.6,0.4,0.34118366,32.22,107.9
3802,301,76,138,38109.41,10.197,19,38,61.97,38.15,29.05,33.63,331.2,0.4,0.34118366,32.07,108.2
3803,302,77,138,38119.77,10.197,19,37,61.878,38.15,29.05,33.44,330.5,0.4,0.34118366,31.85,108.1
3804,303,79,139,38130.14,10.197,19,37,62.165,38.15,29.05,33.44,329.8,0.4,0.34118366,31.64,107.9
3805,301,80,138,38138.69,10.197,19,36,62.738,38.15,29.05,33.44,328.8,0.4,0.34118366,31.53,107.8
3806,299,80,138,38148.77,10.197,19,36,63.38,38.15,29.05,33.44,324.7,0.4,0.34130567,31.59,107.3
3807,299,79,138,38159.13,10.197,19,36,63.888,38.15,29.05,33.32,319.2,0.4,0.3414277,31.74,106.6
3808,298,77,139,38169.47,10.197,19,37,64.163,38.15,29.05,33.32,318.3,0.4,0.34154972,31.72,106.6
3809,297,76,138,38179.82,10.197,19,37,64.205,38.15,29.05,33.32,317.4,0.4,0.34167176,31.7,106.7
3810,299,75,139,38190.17,10.197,19,38,64.067,38.15,29.05,33.32,315.8,0.4,0.34179378,31.69,106.0
3811,301,75,140,38200.48,10.197,19,38,63.904,38.15,29.05,33.32,314.1,0.4,0.34179378,31.69,105.2
3812,300,76,140,38210.87,10.197,19,38,63.74,38.15,29.05,34.81,312.1,0.4,0.34191582,31.7,104.5
3813,301,77,140,38219.42,10.197,19,37,63.576,38.15,29.05,34.81,309.8,0.4,0.34191582,31.72,104.0
3814,301,77,140,38229.5,10.197,19,37,63.457,38.15,29.05,34.81,308.0,0.4,0.34191582,31.75,103.8
3815,299,77,140,38239.86,10.197,19,37,63.348,38.15,29.05,34.81,306.2,0.4,0.34203783,31.79,103.5
3816,299,76,140,38249.38,10.197,19,38,63.299,38.15,29.05,34.81,304.5,0.4,0.34215987,31.83,103.2
3817,300,75,139,38260.41,10.197,19,38,63.297,38.15,29.05,35.02,303.5,0.4,0.34228188,31.83,103.6
3818,300,75,139,38270.9,10.197,19,38,63.285,38.15,29.05,35.02,303.0,0.4,0.34240392,31.97,103.4
3819,300,75,139,38281.25,10.197,19,38,63.122,38.15,29.05,35.02,302.8,0.4,0.34252593,32.15,103.1
3820,300,75,139,38291.61,10.197,19,38,62.6,38.15,29.05,35.02,303.3,0.4,0.34264797,32.26,103.0
3821,301,75,139,38301.9,10.197,19,38,62.18,38.15,29.0,35.02,303.5,0.4,0.34264797,32.35,102.9
3822,301,76,139,38312.3,10.197,19,38,61.815,38.15,29.0,34.37,303.2,0.4,0.34264797,32.39,102.6
3823,301,77,139,38322.66,10.197,19,37,61.423,38.15,29.0,34.37,302.9,0.4,0.34264797,32.44,102.3
3824,301,77,138,38333.0,10.197,19,37,61.438,38.15,29.0,34.37,306.3,0.4,0.34264797,32.51,103.8
3825,300,78,138,38341.5,10.197,19,37,61.604,38.15,29.05,34.37,309.6,0.4,0.34276998,32.57,105.2
3826,299,77,138,38351.6,10.197,19,37,61.827,38.15,29.0,34.37,305.2,0.4,0.34289202,32.8,103.7
3827,298,76,138,38361.98,10.197,19,37,61.951,38.15,29.05,34.37,299.8,0.4,0.34301403,33.03,102.1
3828,299,76,138,38372.33,10.197,19,38,62.076,38.15,29.0,34.33,294.7,0.4,0.34313607,33.23,100.9
3829,300,76,138,38382.68,10.197,19,38,62.133,38.15,29.05,34.33,295.7,0.4,0.34325808,33.6,102.2
3830,301,77,137,38392.22,10.197,19,37,62.041,38.15,29.0,34.33,297.1,0.4,0.34325808,34.0,103.7
3831,302,78,138,38404.96,10.197,19,37,61.653,38.15,29.0,34.33,299.6,0.4,0.34325808,34.57,104.7
3832,300,78,138,38415.81,10.197,19,37,61.402,38.15,29.0,34.33,301.7,0.4,0.34338012,35.06,105.4
3833,298,77,138,38426.16,10.197,19,37,61.399,38.15,29.0,35.09,302.4,0.4,0.34350213,35.29,105.5
3834,299,76,138,38436.52,10.197,19,38,61.447,38.15,29.05,35.09,303.0,0.4,0.34362417,35.52,105.6
3835,300,76,138,38446.86,10.188,19,38,61.647,38.15,29.0,35.09,301.4,0.4,0.3437462,35.59,104.1
3836,301,76,138,38457.21,10.196,19,38,61.753,38.15,29.0,35.09,299.7,0.4,0.3437462,35.66,102.9
3837,301,76,138,38467.56,10.197,19,38,61.836,38.15,29.0,35.09,299.0,0.4,0.3437462,35.78,102.7
3838,301,76,138,38476.11,10.197,19,38,61.719,38.15,29.0,36.78,300.7,0.4,0.3437462,35.75,103.9
3839,300,77,138,38486.2,10.197,19,37,61.238,38.15,29.0,36.78,301.8,0.4,0.34386823,35.74,104.0
3840,298,77,139,38495.72,10.197,19,37,60.739,38.15,29.0,36.78,302.6,0.4,0.34399024,35.73,103.6
3841,297,76,138,38504.93,10.197,19,37,60.295,38.15,29.0,36.78,304.8,0.4,0.34411228,35.82,105.4
3842,299,75,138,38515.16,10.197,19,38,60.502,38.15,29.0,36.78,307.6,0.4,0.3442343,36.03,106.3
3843,300,74,138,38525.52,10.197,19,39,60.972,38.15,29.0,35.15,309.7,0.4,0.34435633,36.22,106.5
3844,301,74,138,38535.88,10.197,19,39,61.376,38.15,29.0,35.15,310.7,0.4,0.34435633,36.32,106.3
3845,301,75,138,38545.41,10.197,19,38,61.786,38.15,29.0,35.15,312.0,0.4,0.34435633,36.4,106.2
3846,301,75,138,38555.54,10.197,19,38,62.123,38.15,29.0,35.15,315.3,0.4,0.34435633,36.45,106.0
3847,301,76,138,38565.89,10.197,19,38,62.255,38.15,29.0,35.15,318.7,0.4,0.34435633,36.5,105.9
3848,298,75,137,38576.24,10.197,19,38,62.24,38.15,29.0,36.42,320.6,0.4,0.34447834,36.57,106.0
3849,295,74,137,38588.19,10.191,19,38,62.21,38.15,28.95,36.42,322.5,0.4,0.34460038,36.6,106.4
3850,296,71,136,38595.81,10.195,19,40,62.139,38.15,29.0,36.42,325.9,0.4,0.3447224,36.52,107.7
3851,297,69,136,38604.58,10.197,19,41,62.032,38.15,28.95,36.42,328.8,0.4,0.34484443,36.37,108.3
3852,298,67,136,38615.21,10.197,19,42,61.981,38.15,29.0,36.42,331.1,0.4,0.34496644,36.17,108.5
3853,296,65,136,38627.52,10.197,19,43,61.961,38.15,28.95,38.06,332.0,0.4,0.34508848,35.87,107.9
3854,297,63,137,38636.75,10.197,19,45,61.949,38.15,28.95,38.06,332.7,0.4,0.3452105,35.49,107.3
3855,298,62,137,38649.3,10.197,19,46,61.85,38.15,28.95,38.06,334.5,0.4,0.34533253,34.95,107.9
3856,299,62,137,38658.27,10.197,19,46,61.123,38.15,28.95,38.06,336.6,0.4,0.34545454,34.55,108.1
3857,299,62,138,38666.52,10.197,19,46,60.354,38.15,28.95,38.06,338.7,0.4,0.34557658,34.14,108.4
3858,299,61,138,38678.45,10.197,19,47,59.848,38.15,28.95,36.79,341.2,0.4,0.3456986,33.81,109.0
3859,300,61,139,38687.25,10.197,19,47,59.608,38.15,28.95,36.79,343.5,0.4,0.34582064,33.5,109.7
3860,301,61,139,38699.14,10.197,19,47,59.232,38.15,28.95,36.79,343.8,0.4,0.34582064,33.24,110.1
3861,301,61,139,38707.92,10.197,19,47,59.006,38.15,28.95,36.79,344.0,0.4,0.34582064,32.99,110.5
3862,300,62,139,38721.64,10.197,19,46,59.126667,38.15,28.95,36.79,343.7,0.4,0.34594265,32.72,110.1
3863,300,62,140,38730.07,10.197,19,46,59.33818,38.15,28.95,36.34,343.2,0.4,0.3460647,32.44,109.6
3864,299,61,140,38738.89,10.197,19,47,59.62,38.15,28.95,36.34,342.0,0.4,0.3461867,32.22,109.4
3865,298,61,141,38749.92,10.197,19,47,59.971,38.15,28.95,36.34,340.8,0.4,0.34630874,32.02,109.3
3866,300,61,142,38759.59,10.197,19,47,60.22,38.15,28.95,36.34,341.4,0.3,0.34643075,31.85,109.9
3867,302,61,142,38771.6,10.197,19,47,60.508,38.15,28.95,36.34,342.0,0.4,0.34643075,31.68,110.5
3868,303,62,141,38780.4,10.197,19,47,60.771,38.15,28.95,37.61,343.7,0.4,0.34643075,31.4,111.2
3869,305,64,141,38790.49,10.197,19,46,61.015,38.15,28.95,37.61,346.6,0.3,0.34643075,31.0,111.9
3870,304,66,142,38802.65,10.197,19,44,60.952,38.15,28.95,37.61,345.6,0.3,0.34643075,30.74,110.7
3871,299,66,142,38811.42,10.197,19,43,60.427,38.15,28.95,37.61,344.5,0.4,0.3465528,30.49,109.4
3872,297,65,142,38823.34,10.197,19,44,59.705,38.15,28.95,37.61,342.5,0.4,0.3466748,30.21,108.5
3873,298,64,141,38832.11,10.197,19,44,58.698,38.15,28.95,36.1,340.3,0.4,0.34679684,29.93,107.9
3874,299,63,141,38843.05,10.197,19,45,57.623,38.15,28.95,36.1,340.2,0.4,0.34691885,29.75,108.0
3875,299,62,141,38852.72,10.197,19,46,56.519,38.15,28.95,36.1,340.2,0.4,0.3470409,29.59,108.2
3876,299,62,141,38861.13,10.197,19,46,55.241,38.15,28.9,36.1,340.3,0.3,0.3471629,29.42,108.4
3877,300,62,141,38873.03,10.197,19,46,53.86,38.15,28.9,36.1,341.6,0.3,0.34728494,29.21,109.0
3878,299,61,141,38881.84,10.197,19,47,52.477,38.15,28.9,34.3,342.0,0.3,0.34740695,29.08,109.0
3879,299,61,142,38893.73,10.197,19,47,51.424,38.15,28.9,34.3,339.6,0.3,0.347529,29.17,107.3
3880,300,61,142,38901.88,10.197,19,47,51.008,38.15,28.9,34.3,338.6,0.3,0.347651,29.29,106.2
3881,302,61,142,38914.2,10.197,19,47,50.41,38.15,28.9,34.3,340.7,0.3,0.347651,29.46,106.7
3882,305,63,142,38923.23,10.197,19,46,49.441,38.15,28.9,34.3,342.8,0.3,0.347651,29.65,107.2
3883,308,67,142,38933.32,10.197,19,44,48.553,38.15,28.9,35.46,345.2,0.3,0.347651,30.07,107.5
3884,307,71,141,38943.68,10.197,19,41,47.971,38.15,28.9,35.46,347.6,0.3,0.347651,30.5,107.8
3885,305,74,141,38954.03,10.197,19,39,47.729,38.15,28.9,35.46,345.9,0.3,0.347651,30.9,106.3
3886,303,75,140,38964.38,10.197,19,39,47.713333,38.15,28.9,35.46,344.2,0.3,0.347651,31.29,104.7
3887,301,76,140,38974.72,10.197,19,38,47.76,38.15,28.9,35.46,344.6,0.3,0.347651,31.57,104.9
3888,301,77,140,38982.06,10.197,19,37,48.086,38.15,28.9,36.24,344.9,0.3,0.347651,31.84,105.2
3889,301,78,141,38996.52,10.197,19,37,48.491,38.15,28.9,36.24,347.1,0.3,0.347651,32.05,105.7
3890,302,79,141,39006.04,10.197,19,37,49.021,38.15,28.9,36.24,349.7,0.3,0.347651,32.24,106.4
3891,301,80,141,39016.08,10.197,19,36,49.452,38.15,28.9,36.24,349.5,0.3,0.347651,32.47,106.1
3892,299,79,142,39026.48,10.197,19,36,49.826,38.15,28.9,36.24,348.5,0.3,0.34777305,32.69,106.1
3893,298,78,142,39036.84,10.197,19,36,50.12,38.15,28.9,36.76,347.5,0.3,0.34789506,32.89,106.7
3894,299,77,142,39045.38,10.197,19,37,50.319,38.15,28.9,36.76,346.3,0.3,0.3480171,33.04,106.1
3895,299,77,142,39054.64,10.197,19,37,51.155,38.15,28.9,36.76,349.9,0.3,0.3481391,33.21,107.9
3896,298,76,142,39065.66,10.197,19,37,52.476,38.15,28.9,36.76,351.5,0.3,0.34826115,33.36,108.6
3897,299,76,142,39076.15,10.197,19,38,53.853,38.15,28.9,36.76,350.9,0.3,0.34838316,33.5,108.2
3898,301,75,142,39086.51,10.197,19,38,55.267,38.15,28.9,36.71,350.5,0.3,0.34838316,33.5,107.9
3899,301,75,142,39096.86,10.197,19,38,56.592,38.15,28.9,36.71,350.0,0.3,0.34838316,33.49,107.6
3900,302,76,143,39107.21,10.197,19,38,57.473,38.15,28.9,36.71,349.8,0.3,0.34838316,33.46,108.0
3901,301,77,142,39117.51,10.197,19,37,57.772,38.15,28.9,36.71,349.7,0.3,0.34838316,33.43,108.5
3902,301,78,142,39126.08,10.197,19,37,57.869,38.15,28.9,36.71,346.5,0.3,0.34838316,33.45,108.6
3903,300,78,143,39136.18,10.197,19,37,57.933,38.15,28.9,36.68,342.6,0.3,0.3485052,33.48,108.7
3904,300,79,143,39150.16,10.197,19,36,58.085,38.15,28.9,36.68,339.1,0.3,0.3486272,33.43,108.4
3905,299,78,142,39159.22,10.197,19,37,58.574,38.15,28.9,36.68,336.3,0.3,0.34874925,33.36,108.1
3906,299,77,142,39168.49,10.197,19,37,59.125,38.15,28.85,36.68,334.7,0.3,0.34887126,33.29,107.7
3907,298,77,142,39179.52,10.197,19,37,59.772,38.15,28.85,36.68,333.1,0.3,0.3489933,33.21,107.4
3908,299,76,142,39187.5,10.197,19,38,60.509,38.15,28.85,35.87,332.0,0.3,0.3491153,33.11,107.4
3909,299,75,142,39198.14,10.197,19,38,61.057,38.15,28.9,35.87,332.1,0.3,0.34923735,32.95,108.6
3910,300,75,143,39208.64,10.197,19,38,60.623,38.15,28.9,35.87,332.6,0.3,0.34935936,32.74,109.5
3911,301,75,142,39218.96,10.197,19,38,59.795,38.15,28.85,35.87,333.8,0.3,0.34935936,32.42,110.0
3912,302,76,144,39227.53,10.197,19,38,59.392,38.15,28.85,35.87,334.6,0.3,0.34935936,32.1,110.4
3913,300,77,144,39237.63,10.197,19,37,59.169,38.15,28.85,36.51,331.9,0.3,0.3494814,31.79,109.7
3914,299,76,143,39247.15,10.197,19,38,58.845,38.15,28.85,36.51,329.2,0.3,0.3496034,31.49,109.0
3915,299,75,143,39258.18,10.197,19,38,58.423,38.15,28.85,36.51,322.9,0.3,0.34972546,31.17,107.8
3916,300,75,144,39268.68,10.197,19,38,58.211,38.15,28.85,36.51,316.9,0.3,0.34984747,30.9,106.8
3917,299,75,144,39279.02,10.197,19,38,58.458,38.15,28.85,36.51,312.1,0.3,0.3499695,30.75,106.0
3918,299,74,144,39291.19,10.197,19,39,58.776,38.15,28.85,36.54,307.4,0.3,0.35009152,30.61,105.2
3919,299,74,144,39301.8,10.197,19,39,58.965,38.15,28.85,36.54,306.3,0.3,0.35021356,30.58,104.5
3920,300,74,144,39312.14,10.197,19,39,58.959,38.15,28.85,36.54,305.2,0.3,0.35033557,30.56,103.8
3921,301,74,145,39322.45,10.197,19,39,58.338,38.15,28.85,36.54,309.3,0.3,0.35033557,30.56,104.3
3922,301,74,144,39330.98,10.197,19,39,57.765,38.15,28.85,36.54,313.5,0.3,0.35033557,30.63,104.8
3923,302,76,143,39341.12,10.197,19,38,57.559,38.15,28.85,36.57,314.8,0.3,0.35033557,30.8,104.5
3924,302,78,142,39351.48,10.197,19,37,57.375,38.15,28.85,36.57,316.1,0.3,0.35033557,31.01,104.2
3925,302,79,141,39362.6,10.197,19,37,57.792,38.15,28.8,36.57,317.7,0.3,0.35033557,31.29,103.9
3926,301,80,141,39374.1,10.197,19,36,58.589,38.15,28.85,36.57,319.2,0.3,0.35033557,31.52,103.4
3927,299,81,141,39382.79,10.197,19,35,59.322,38.15,28.85,36.57,320.7,0.3,0.3504576,31.72,102.6
3928,297,80,141,39392.89,10.197,19,35,59.713,38.15,28.85,37.37,322.8,0.3,0.35057962,31.96,102.9
3929,297,78,141,39403.23,10.197,19,36,59.492,38.15,28.8,37.37,325.2,0.3,0.35070166,32.23,103.7
3930,300,77,142,39413.59,10.197,19,37,59.334,38.15,28.85,37.37,326.1,0.3,0.35082367,32.62,104.2
3931,300,77,142,39423.89,10.197,19,37,59.058,38.15,28.8,37.37,325.9,0.3,0.3509457,33.11,104.4
3932,299,77,142,39434.28,10.197,19,37,58.816,38.15,28.8,37.37,324.8,0.3,0.35106772,33.58,104.7
3933,299,76,142,39444.64,10.197,19,38,58.821,38.15,28.8,37.9,323.6,0.3,0.35118976,34.04,105.0
3934,300,76,143,39453.17,10.197,19,38,59.183,38.15,28.8,37.9,322.4,0.3,0.35131177,34.46,105.2
3935,301,76,143,39463.19,10.197,19,38,59.716,38.15,28.8,37.9,321.5,0.3,0.35131177,34.87,105.8
3936,301,77,143,39472.77,10.197,19,37,60.044,38.15,28.8,37.9,321.1,0.3,0.35131177,35.27,107.0
3937,300,77,143,39483.82,10.197,19,37,60.49,38.15,28.8,37.9,322.1,0.3,0.3514338,35.51,107.2
3938,299,77,144,39494.32,10.197,19,37,60.959,38.15,28.8,37.87,322.3,0.3,0.35155582,35.61,107.3
3939,299,75,144,39504.66,10.197,19,38,61.357,38.14,28.8,37.87,321.9,0.3,0.35167786,35.61,107.3
3940,299,74,144,39515.02,10.197,19,39,61.706,38.14,28.8,37.87,321.7,0.3,0.35179988,35.56,107.2
3941,301,74,144,39525.34,10.197,19,39,62.162,38.14,28.8,37.87,321.8,0.3,0.35179988,35.43,107.3
3942,302,76,145,39535.65,10.197,19,38,62.575,38.14,28.8,37.87,321.7,0.3,0.35179988,35.29,107.3
3943,301,77,145,39546.07,10.197,19,37,62.854,38.14,28.8,39.02,321.7,0.3,0.35179988,35.21,107.6
3944,300,77,144,39554.6,10.197,19,37,62.926,38.14,28.8,39.02,321.4,0.3,0.35192192,35.21,107.9
3945,299,76,144,39566.51,10.197,19,38,62.83,38.14,28.8,39.02,321.1,0.3,0.35204393,35.23,108.1
3946,298,75,145,39577.13,10.197,19,38,62.721,38.14,28.8,39.02,320.5,0.3,0.35216597,35.32,108.1
3947,300,75,144,39585.65,10.197,19,38,62.578,38.14,28.8,39.02,319.6,0.3,0.35228798,35.48,107.8
3948,301,76,143,39595.75,10.197,19,38,62.42,38.14,28.8,39.02,319.5,0.3,0.35228798,35.63,107.9
3949,302,77,143,39606.11,10.197,19,37,62.279,38.14,28.8,37.04,321.0,0.3,0.35228798,35.78,108.7
3950,301,78,143,39616.45,10.197,19,37,62.026,38.14,28.8,37.04,321.2,0.3,0.35228798,35.91,109.0
3951,299,77,142,39626.77,10.197,19,37,61.754,38.14,28.8,37.04,317.0,0.3,0.35241002,36.0,107.7
3952,298,75,142,39637.13,10.197,19,38,61.413,38.14,28.8,37.04,315.9,0.3,0.35253203,36.06,107.1
3953,299,75,141,39647.48,10.197,19,38,60.796,38.14,28.8,37.68,316.4,0.3,0.35265407,36.12,106.8
3954,299,75,141,39657.02,10.197,19,38,60.249,38.14,28.8,37.68,316.9,0.3,0.35277608,36.18,106.5
3955,299,75,141,39668.04,10.197,19,38,60.023,38.14,28.8,37.68,316.2,0.3,0.35289812,36.14,106.2
3956,298,74,141,39678.56,10.197,19,38,59.945,38.14,28.8,37.68,313.9,0.3,0.35302013,35.99,105.7
3957,299,73,142,39688.9,10.197,19,39,59.636,38.14,28.8,37.68,311.3,0.3,0.35314217,35.75,104.9
3958,301,73,142,39699.25,10.197,19,39,58.819,38.14,28.75,37.72,308.2,0.3,0.35314217,35.38,103.7
3959,304,74,141,39709.59,10.197,19,39,58.07,38.14,28.8,37.72,306.1,0.3,0.35314217,34.71,103.7
3960,303,76,141,39719.95,10.197,19,38,58.024,38.14,28.75,37.72,306.0,0.3,0.35314217,34.26,104.1
3961,300,78,141,39730.26,10.197,19,37,58.66,38.14,28.75,37.72,308.0,0.3,0.35326418,33.96,105.0
3962,298,78,141,39738.84,10.197,19,36,59.611,38.14,28.8,37.72,312.3,0.3,0.35338622,33.75,106.5
3963,299,76,141,39748.94,10.197,19,38,60.526,38.14,28.8,36.96,312.7,0.3,0.35350823,33.66,106.2
3964,299,76,141,39759.29,10.197,19,38,61.33,38.14,28.75,36.96,311.5,0.3,0.35363027,33.61,105.1
3965,301,76,142,39769.64,10.197,19,38,61.97,38.14,28.75,36.96,310.8,0.3,0.35363027,33.65,104.3
3966,303,77,142,39779.98,10.197,19,38,62.339,38.14,28.75,36.96,310.6,0.3,0.35363027,33.77,103.9
3967,304,79,142,39791.16,10.197,19,37,62.627,38.14,28.75,36.96,311.9,0.3,0.35363027,33.91,103.9
3968,302,82,143,39800.84,10.197,19,35,62.92,38.14,28.8,36.84,314.5,0.3,0.35363027,34.07,104.2
3969,297,82,143,39811.04,10.197,19,35,63.077,38.14,28.75,36.84,317.1,0.3,0.3537523,34.24,104.7
3970,296,80,143,39821.39,10.197,19,35,63.026,38.14,28.75,36.84,319.9,0.3,0.35387433,34.42,105.3
3971,298,77,143,39831.7,10.197,19,37,63.065,38.14,28.75,36.84,323.2,0.3,0.35399634,34.56,106.2
3972,299,76,143,39841.25,10.197,19,38,63.163,38.14,28.75,36.84,327.0,0.3,0.35411838,34.66,107.3
3973,299,76,143,39852.3,10.197,19,38,63.262,38.14,28.7,36.37,331.5,0.3,0.3542404,34.76,108.7
3974,300,75,143,39862.8,10.197,19,38,63.285,38.14,28.7,36.37,336.3,0.3,0.35436243,34.85,110.3
3975,302,75,143,39873.13,10.197,19,38,63.23,38.14,28.75,36.37,329.8,0.3,0.35436243,34.8,108.7
3976,303,77,143,39881.67,10.197,19,38,63.054,38.14,28.75,36.37,326.9,0.3,0.35436243,34.74,108.2
3977,300,78,142,39890.94,10.189,19,37,62.831,38.14,28.75,36.37,327.0,0.3,0.35448444,34.67,108.5
3978,298,78,142,39901.97,10.196,19,36,62.594,38.14,28.75,36.37,327.0,0.3,0.35460648,34.62,108.8
3979,299,77,142,39912.42,10.197,19,37,62.458,38.14,28.75,36.06,327.0,0.3,0.3547285,34.57,109.1
3980,300,76,142,39922.8,10.197,19,38,62.197,38.14,28.75,36.06,326.6,0.3,0.35485053,34.51,109.5
3981,300,77,142,39933.08,10.197,19,37,62.0,38.14,28.7,36.06,326.1,0.3,0.35497254,34.44,109.9
3982,300,77,141,39943.5,10.197,19,37,61.85,38.14,28.75,36.06,325.3,0.3,0.35509458,34.4,110.0
3983,300,76,141,39953.86,10.197,19,38,61.7,38.14,28.7,36.06,323.9,0.3,0.3552166,34.39,109.6
3984,299,76,141,39964.22,10.197,19,38,61.556,38.14,28.7,36.06,325.9,0.3,0.35533863,34.4,109.9
3985,299,75,141,39974.54,10.197,19,38,61.152,38.14,28.7,36.06,329.1,0.3,0.35546064,34.41,110.4
3986,299,74,140,39984.91,10.197,19,39,60.39,38.14,28.7,36.06,328.2,0.3,0.35558268,34.48,109.3
3987,301,74,141,39995.27,10.197,19,39,60.006,38.14,28.7,36.06,327.0,0.3,0.35558268,34.49,108.6
3988,302,76,141,40003.79,10.197,19,38,59.847,38.14,28.7,35.45,325.6,0.3,0.35558268,34.49,107.9
3989,301,77,140,40013.07,10.197,19,37,59.724,38.14,28.7,35.45,323.7,0.3,0.35558268,34.5,107.8
3990,300,77,139,40024.09,10.197,19,37,59.868,38.14,28.75,35.45,322.7,0.3,0.3557047,34.5,108.0
3991,299,77,139,40034.55,10.197,19,37,60.162,38.14,28.7,35.45,322.9,0.3,0.35582674,34.48,108.7
