time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,tidal_volume,heat_strain_index,PercentageinZ2,TymeBreathRate,TymeVentilation
3566,233,73,116,32625.95,8.837,19,30,45.6,531:47:43,,258.3,0.0,0.7104062,31.58,82.4
3567,234,73,116,32636.17,8.838,19,31,42.6,527:38:0,,260.3,0.0,0.7106344,31.57,83.21
3568,235,73,116,32644.45,8.837,19,31,44.6,519,,261.0,0.0,0.71086264,31.6,83.58
3569,235,74,115,32652.86,8.837,19,30,46.3,527:47:35,,261.6,0.0,0.7110908,31.65,83.89
3570,234,74,115,32663.07,8.838,19,30,47.5,520:38:0,,262.7,0.0,0.711319,31.76,84.28
3571,234,74,115,32671.35,8.837,19,30,46.3,531:39:0,,268.6,0.0,0.71154726,31.88,85.38
3572,235,74,116,32679.75,8.837,19,30,47.5,531:35:0,,264.0,0.0,0.7117754,32.03,82.46
3573,234,75,116,32689.99,8.838,19,30,48.6,519,,260.8,0.0,0.71200365,32.48,81.38
3574,233,75,116,32698.27,8.837,19,30,46.3,527:34:0,,258.3,0.0,0.7122319,32.69,81.0
3575,233,73,115,32706.53,8.837,19,30,42.8,531:35:0,,255.7,0.0,0.71246004,32.79,80.61
3576,234,73,115,32715.17,8.838,19,31,41.8,527:39:0,,253.7,0.0,0.71268827,32.85,80.5
3577,235,73,116,32723.47,8.837,19,31,41.5,527:34:0,,251.9,0.0,0.7129165,32.92,80.55
3578,235,74,116,32733.59,8.837,19,30,40.8,531:43:0,,250.2,0.0,0.71314466,32.99,80.59
3579,234,74,116,32743.77,8.838,19,30,38.9,520:43:0,,248.8,0.0,0.7133729,33.07,80.25
3580,233,74,116,32751.91,8.837,19,30,40.0,523:38:0,,247.8,0.0,0.7136011,33.15,79.83
3581,233,73,116,32757.53,8.834,19,30,41.2,523:39:0,,247.7,0.0,0.7138293,33.26,79.38
3582,234,72,115,32766.71,8.837,19,31,41.0,523:35:0,,244.3,0.0,0.7140575,33.32,78.81
3583,233,72,116,32776.93,8.838,19,31,43.0,515,,241.0,0.0,0.71428573,33.31,78.43
3584,234,72,116,32785.2,8.837,19,31,43.7,531:38:0,,242.4,0.0,0.7145139,33.31,78.64
3585,236,72,116,32793.57,8.837,19,31,46.1,527:43:0,,243.7,0.0,0.7147421,33.32,78.7
3586,235,73,116,32802.98,8.839,19,31,46.7,531:47:39,,245.1,0.0,0.71497035,33.35,78.53
3587,234,74,115,32812.13,8.837,19,30,47.2,518,,246.5,0.0,0.7151985,33.35,78.37
3588,234,74,115,32820.54,8.837,19,30,47.1,527:35:0,,247.9,0.0,0.71542674,33.28,78.37
3589,235,74,115,32830.75,8.838,19,30,48.4,531:35:0,,249.5,0.0,0.71565497,33.2,78.49
3590,234,74,115,32839.04,8.837,19,30,47.7,527:34:0,,251.2,0.0,0.71588314,32.89,78.73
3591,232,74,115,32847.39,8.837,19,30,46.6,508:39:0,,252.5,0.0,0.71611136,32.7,78.97
3592,233,73,115,32856.79,8.839,19,30,46.3,520:32:0,,253.5,0.0,0.7163396,32.61,79.18
3593,234,73,116,32865.11,8.837,19,31,45.1,520:27:0,,260.8,0.0,0.71656775,32.63,80.64
3594,234,72,116,32876.12,8.838,19,31,44.3,523:32:0,,262.3,0.0,0.716796,32.78,80.58
3595,233,72,117,32881.76,8.834,19,31,44.0,512:28:0,,262.9,0.0,0.7170242,32.81,80.28
3596,234,71,117,32890.73,8.837,19,31,44.8,520:35:0,,261.4,0.0,0.7172524,32.81,79.9
3597,236,71,117,32898.22,8.837,19,32,45.3,510,,258.3,0.0,0.7174806,32.81,79.46
3598,236,73,118,32909.42,8.838,19,31,46.8,520:39:0,,260.1,0.0,0.7177088,32.8,80.13
3599,234,75,118,32917.69,8.837,19,30,47.5,1027:35:0,,262.1,0.0,0.717937,32.79,80.86
3600,234,74,117,32925.97,8.837,19,30,47.5,503,,264.5,0.0,0.7181652,32.65,81.3
3601,234,74,117,32934.4,8.837,19,30,47.2,523:28:0,,267.9,0.0,0.71839345,32.5,81.08
3602,235,74,117,32944.51,8.838,19,30,47.2,527:40:35,,267.7,0.0,0.7186216,32.29,81.0
3603,238,75,117,32952.08,8.837,19,30,45.8,516:38:0,,266.2,0.0,0.71884984,31.96,80.92
3604,248,75,117,32962.34,9.448,19,32,45.1,520:35:0,,264.3,0.0,0.71907806,31.52,80.79
3605,263,74,117,32971.6,9.463,19,34,47.3,515,,263.1,0.0,0.71930623,31.12,80.75
3606,269,74,117,32981.95,9.469,19,35,45.5,543:15:0,,263.8,0.0,0.71953446,30.83,80.93
3607,269,74,117,32992.21,9.469,19,35,46.1,522:32:0,,264.7,0.0,0.7197627,30.54,81.24
3608,269,74,117,33000.63,9.463,19,35,46.3,527:32:0,,266.2,0.0,0.71999085,30.26,82.01
3609,269,73,117,33010.87,9.469,19,35,47.5,523:39:0,,267.8,0.0,0.7202191,29.99,82.79
3610,270,72,116,33020.34,9.469,19,36,46.4,522:43:0,,271.7,0.0,0.7204473,29.75,83.33
3611,269,72,116,33031.38,9.469,19,36,46.1,527:39:0,,275.9,0.0,0.72067547,29.52,83.74
3612,268,71,117,33037.83,9.467,19,36,46.9,531:39:0,,276.3,0.0,0.7209037,29.23,83.5
3613,269,71,116,33047.25,9.469,19,36,46.7,534:43:0,,276.6,0.0,0.7211319,28.94,83.25
3614,270,70,116,33058.46,9.469,19,37,48.5,523:43:0,,276.9,0.0,0.7213601,28.78,83.28
3615,269,70,115,33066.87,9.463,19,37,47.6,519,,276.8,0.0,0.7215883,28.63,83.76
3616,269,70,115,33077.23,9.469,19,37,45.1,527:39:0,,276.8,0.0,0.72181654,28.51,84.24
3617,270,69,115,33087.3,9.469,19,37,45.1,522:39:0,,278.0,0.0,0.7220447,28.45,84.46
3618,271,70,115,33093.79,9.467,19,37,44.8,520:39:0,,279.3,0.0,0.7220447,28.38,84.65
3619,272,71,116,33104.14,9.469,19,37,44.9,523:36:34,,279.7,0.0,0.7220447,28.31,84.55
3620,271,71,116,33114.49,9.469,19,36,41.8,516:28:0,,279.3,0.0,0.7220447,28.24,84.21
3621,272,71,116,33124.65,9.469,19,37,42.5,520:28:0,,278.9,0.0,0.7220447,28.18,83.87
3622,272,72,117,33132.17,9.463,19,36,43.3,,,281.9,0.0,0.7220447,28.14,84.46
3623,270,73,117,33143.41,9.469,19,35,42.7,1024:30:0,,284.9,0.0,0.72227293,28.1,85.0
3624,269,73,117,33153.82,9.469,19,35,42.3,516:32:0,,284.2,0.0,0.72250116,28.04,83.85
3625,269,71,118,33163.89,9.469,19,36,44.2,520:32:0,,283.5,0.0,0.7227293,27.99,82.7
3626,269,70,118,33170.38,9.467,19,37,44.2,523:34:0,,283.0,0.0,0.72295755,27.93,82.0
3627,270,70,118,33180.73,9.469,19,37,45.4,520:32:0,,282.5,0.0,0.7231858,27.88,81.57
3628,269,70,117,33190.96,9.469,19,37,44.4,520:32:0,,281.2,0.0,0.72341394,27.82,81.08
3629,269,70,117,33200.43,9.469,19,37,46.0,516:34:0,,279.2,0.0,0.7236422,27.76,80.55
3630,270,69,117,33211.46,9.469,19,37,42.2,520:35:0,,277.9,0.0,0.7238704,27.69,80.08
3631,270,69,117,33217.07,9.467,19,37,42.3,515,,277.4,0.0,0.72409856,27.62,79.79
3632,268,69,117,33228.34,9.469,19,37,42.2,1027:32:0,,278.0,0.0,0.7243268,27.55,79.85
3633,269,69,117,33238.69,9.469,19,37,42.9,511:35:0,,278.6,0.0,0.724555,27.54,79.91
3634,271,68,117,33248.76,9.469,19,38,43.8,512:35:0,,280.6,0.0,0.724555,27.63,79.98
3635,270,68,117,33255.25,9.467,19,38,42.8,515:56:0,,283.5,0.0,0.7247832,27.72,80.08
3636,269,68,118,33265.6,9.469,19,38,42.7,545:20:0,,285.9,0.0,0.7250114,27.86,80.28
3637,270,68,117,33275.94,9.469,19,38,43.9,520:24:0,,288.2,0.0,0.72523963,28.03,80.51
3638,270,68,118,33286.16,9.469,19,38,44.3,512:28:0,,289.5,0.0,0.7254678,28.11,80.57
3639,270,69,118,33294.39,9.463,19,37,45.1,503:27:0,,289.0,0.0,0.725696,28.17,80.27
3640,272,69,118,33301.92,9.463,19,38,45.4,512:24:0,,288.3,0.0,0.725696,28.24,80.12
3641,272,69,119,33313.21,9.469,19,38,45.6,508:20:0,,288.1,0.0,0.725696,28.34,80.16
3642,270,70,119,33323.56,9.469,19,37,43.5,508:19:0,,290.0,0.0,0.72592425,28.48,80.42
3643,270,71,119,33333.85,9.469,19,36,42.8,512:12:0,,292.0,0.0,0.7261524,28.62,80.68
3644,270,71,119,33343.26,9.469,19,36,43.5,503:15:0,,293.5,0.0,0.72638065,28.65,80.87
3645,270,71,119,33352.26,9.463,19,36,42.4,503:12:0,,292.6,0.0,0.7266089,28.69,80.69
3646,272,71,120,33358.76,9.467,19,37,42.0,507:12:0,,291.7,0.0,0.7266089,28.73,80.5
3647,272,72,120,33369.04,9.469,19,36,42.7,503:12:0,,291.2,0.0,0.7266089,28.75,80.52
3648,269,73,121,33379.39,9.469,19,35,42.8,503:15:0,,290.8,0.0,0.72683704,28.78,80.6
3649,268,72,121,33388.74,9.469,19,36,45.1,503:12:0,,290.4,0.0,0.72706527,28.69,80.7
3650,269,71,121,33400.16,9.469,19,36,43.2,508:20:0,,290.1,0.0,0.7272935,28.6,80.79
3651,270,70,121,33410.22,9.469,19,37,44.1,508:20:0,,288.8,0.0,0.72752166,28.55,80.82
3652,269,70,121,33416.71,9.467,19,37,44.0,503:15:0,,287.6,0.0,0.7277499,28.51,80.82
3653,270,69,121,33427.0,9.469,19,37,45.1,503:20:0,,287.4,0.0,0.7279781,28.4,80.67
3654,271,70,121,33436.42,9.469,19,37,44.2,500:20:0,,287.1,0.0,0.7279781,28.28,80.53
3655,270,70,120,33447.77,9.469,19,37,45.4,503:20:0,,285.7,0.0,0.7282063,28.17,80.07
3656,270,69,120,33457.76,9.469,19,37,43.0,507:20:0,,283.5,0.0,0.7284345,28.05,79.4
3657,271,69,120,33463.4,9.467,19,38,44.7,500:20:0,,282.6,0.0,0.7284345,27.93,79.17
3658,271,69,121,33473.57,9.469,19,38,44.6,503:12:0,,282.7,0.0,0.7284345,27.8,79.31
3659,269,70,121,33484.97,9.469,19,37,44.7,507:12:0,,283.4,0.0,0.7286627,27.69,79.47
3660,268,69,120,33495.09,9.469,19,37,45.3,508:20:0,,284.8,0.0,0.7288909,27.59,79.66
3661,271,68,120,33501.52,9.467,19,38,42.1,503:15:0,,285.7,0.0,0.7288909,27.47,79.56
3662,273,68,121,33511.87,9.469,19,38,44.1,503:15:0,,285.9,0.0,0.7288909,27.32,79.1
3663,271,69,121,33522.25,9.469,19,38,43.2,503:20:0,,286.1,0.0,0.7288909,27.21,78.63
3664,271,70,121,33532.45,9.469,19,37,43.7,492,,285.3,0.0,0.7288909,27.17,78.26
3665,272,71,121,33539.98,9.463,19,37,44.2,1008:19:0,,284.3,0.0,0.7288909,27.12,77.92
3666,268,71,121,33549.2,9.463,19,36,41.7,503:20:0,,284.6,0.0,0.7291191,27.0,77.84
3667,267,70,121,33559.48,9.469,19,36,42.2,508:24:0,,285.2,0.0,0.72934735,26.85,77.86
3668,272,69,121,33569.76,9.469,19,38,43.0,508:20:0,,285.7,0.0,0.72934735,26.77,77.9
3669,274,71,121,33578.18,9.463,19,37,43.1,503:20:0,,286.0,0.0,0.72934735,26.7,78.04
3670,271,73,120,33588.53,9.469,19,35,43.7,512:15:0,,286.3,0.0,0.72934735,26.65,78.18
3671,268,72,120,33598.6,9.469,19,36,41.5,503:15:0,,287.0,0.0,0.7295755,26.67,78.35
3672,269,70,120,33605.09,9.467,19,37,43.0,498:15:0,,288.6,0.0,0.72980374,26.69,78.59
3673,270,70,120,33615.38,9.469,19,37,42.5,496:24:0,,290.1,0.0,0.73003197,26.71,78.7
3674,270,70,120,33625.79,9.469,19,37,43.2,500:15:0,,291.4,0.0,0.73026013,26.71,77.77
3675,271,71,121,33635.96,9.469,19,36,44.6,500:19:0,,292.2,0.0,0.73026013,26.72,77.05
3676,271,71,121,33643.48,9.463,19,36,44.2,503:15:0,,291.5,0.0,0.73026013,26.68,76.89
3677,271,71,121,33654.77,9.469,19,36,43.3,503:15:0,,290.8,0.0,0.73026013,26.65,76.73
3678,269,71,121,33664.99,9.469,19,36,43.4,508:19:0,,291.4,0.0,0.73048836,26.66,76.88
3679,267,70,121,33673.4,9.463,19,36,44.1,508:20:0,,293.7,0.0,0.7307166,26.67,77.47
3680,268,69,121,33683.7,9.469,19,37,43.7,504,,293.8,0.0,0.73094475,26.66,77.17
3681,270,68,120,33693.11,9.469,19,38,44.4,512:20:0,,292.4,0.0,0.731173,26.64,76.29
3682,271,68,120,33700.32,9.467,19,38,44.1,512:27:20,,291.0,0.0,0.731173,26.6,75.48
3683,271,68,120,33710.66,9.469,19,38,43.9,512:15:0,,289.4,0.0,0.731173,26.56,75.34
3684,272,70,119,33720.82,9.469,19,37,44.9,512:15:0,,288.5,0.0,0.731173,26.52,75.31
3685,271,71,120,33728.35,9.463,19,36,44.9,511:20:0,,289.3,0.0,0.731173,26.42,75.56
3686,270,70,119,33739.42,9.469,19,37,44.4,503:24:0,,289.4,0.0,0.7314012,26.34,75.63
3687,268,70,120,33746.98,9.463,19,37,45.6,508:20:0,,288.5,0.0,0.7316294,26.28,75.45
3688,269,69,120,33758.13,9.469,19,37,44.2,503:27:0,,287.6,0.0,0.7318576,26.24,75.27
3689,270,69,120,33766.5,9.463,19,37,47.2,503:28:0,,288.1,0.0,0.7320858,26.22,75.37
3690,271,70,120,33776.91,9.469,19,37,47.0,512:28:0,,289.0,0.0,0.7320858,26.2,75.55
3691,270,70,120,33787.12,9.469,19,37,48.6,508:27:0,,289.4,0.0,0.732314,26.19,75.54
3692,268,69,120,33795.53,9.463,19,37,47.1,508:24:0,,289.2,0.0,0.7325422,26.17,75.34
3693,269,68,119,33805.72,9.469,19,38,44.1,512:28:0,,289.1,0.0,0.73277044,26.15,75.22
3694,272,69,119,33814.34,9.469,19,38,42.6,512:28:0,,289.1,0.0,0.73277044,26.11,75.19
3695,271,70,119,33824.52,9.463,19,37,41.9,511:20:0,,289.1,0.0,0.73277044,26.09,75.18
3696,270,70,119,33834.73,9.469,19,37,43.2,520:24:0,,289.5,0.0,0.7329986,26.1,75.24
3697,270,70,119,33843.15,9.463,19,37,42.1,516:28:0,,289.9,0.0,0.73322684,26.09,75.3
3698,268,69,119,33853.5,9.469,19,37,42.5,515:28:0,,289.9,0.0,0.73345506,26.06,75.29
3699,268,68,119,33863.56,9.469,19,38,43.6,516:28:0,,289.4,0.0,0.7336832,26.03,75.21
3700,271,68,118,33870.05,9.467,19,38,42.6,512:28:0,,289.0,0.0,0.7336832,25.99,75.13
3701,272,68,118,33880.41,9.469,19,38,43.1,518:24:0,,287.3,0.0,0.7336832,25.93,74.92
3702,271,68,118,33890.76,9.469,19,38,43.9,512:28:0,,285.6,0.0,0.7336832,25.88,74.7
3703,270,69,118,33900.97,9.469,19,37,44.5,516:24:0,,284.6,0.0,0.73391145,25.79,74.71
3704,272,70,118,33909.39,9.463,19,37,42.9,512:23:0,,284.1,0.0,0.73391145,25.7,74.83
3705,271,71,118,33919.55,9.469,19,36,42.3,500:24:0,,284.2,0.0,0.73391145,25.63,74.99
3706,268,72,118,33927.88,9.463,19,36,43.3,512:20:0,,284.7,0.0,0.7341397,25.57,75.18
3707,270,71,119,33936.31,9.463,19,36,44.0,508:20:0,,285.1,0.0,0.73436785,25.54,75.36
3708,272,71,119,33946.65,9.469,19,37,43.4,507:15:0,,285.2,0.0,0.73436785,25.52,75.32
3709,270,72,120,33957.0,9.469,19,36,43.3,508:8:0,,285.2,0.0,0.7345961,25.5,75.22
3710,267,72,120,33967.23,9.469,19,35,42.4,500:24:0,,285.2,0.0,0.7348243,25.51,75.11
3711,267,70,120,33976.64,9.469,19,36,41.0,507:15:0,,283.2,0.0,0.73505247,25.52,74.63
3712,271,69,120,33983.91,9.467,19,38,41.3,508:20:0,,280.9,0.0,0.73505247,25.53,74.09
3713,272,69,121,33994.27,9.469,19,38,41.2,500,,280.4,0.0,0.73505247,25.51,73.89
3714,271,70,121,34004.63,9.469,19,37,39.8,503:24:0,,280.6,0.0,0.73505247,25.49,73.82
3715,269,71,120,34014.97,9.469,19,36,39.7,507:28:24,,280.8,0.0,0.7352807,25.49,73.75
3716,270,70,120,34025.17,9.469,19,37,41.4,504,,281.3,0.0,0.7355089,25.5,74.2
3717,270,70,120,34033.46,9.463,19,37,42.8,508:32:15,,281.9,0.0,0.7357371,25.5,74.83
3718,270,70,120,34041.88,9.463,19,37,43.0,512:20:0,,283.9,0.0,0.7359653,25.52,74.99
3719,270,70,119,34052.23,9.469,19,37,43.4,512:15:0,,286.1,0.0,0.73619354,25.54,75.07
3720,269,70,119,34062.44,9.469,19,37,42.4,508:15:0,,286.5,0.0,0.7364217,25.59,74.93
3721,269,70,120,34070.66,9.463,19,37,42.7,495,,287.0,0.0,0.73664993,25.65,74.8
3722,270,69,120,34078.19,9.463,19,37,43.0,512:23:20,,288.2,0.0,0.73687816,25.73,75.48
3723,271,69,120,34089.49,9.469,19,38,43.8,508:15:0,,289.7,0.0,0.73687816,25.82,76.39
3724,270,70,120,34099.84,9.469,19,37,45.0,507:24:0,,291.4,0.0,0.7371063,25.94,77.03
3725,268,70,120,34110.05,9.469,19,37,42.7,507:36:0,,293.1,0.0,0.73733455,26.06,77.59
3726,270,69,120,34118.33,9.463,19,37,43.6,550,,294.3,0.0,0.7375628,26.16,77.97
3727,272,68,120,34126.75,9.463,19,38,45.5,512:23:30,,293.9,0.0,0.7375628,26.24,77.65
3728,271,69,120,34136.89,9.469,19,38,47.1,516:24:0,,293.5,0.0,0.7375628,26.32,77.34
3729,270,70,119,34145.32,9.463,19,37,46.5,512:32:0,,294.0,0.0,0.73779094,26.41,78.06
3730,270,70,119,34155.66,9.469,19,37,45.6,504,,294.5,0.0,0.73801917,26.5,78.8
3731,270,70,119,34166.08,9.469,19,37,46.1,507:24:0,,293.9,0.0,0.7382474,26.57,79.04
3732,271,70,119,34176.14,9.469,19,37,44.1,512:20:0,,293.3,0.0,0.7382474,26.63,79.28
3733,271,71,119,34182.64,9.467,19,36,45.1,503:24:0,,292.7,0.0,0.7382474,26.66,79.58
3734,270,71,119,34192.99,9.469,19,36,43.5,508:19:0,,291.8,0.0,0.73847556,26.68,79.99
3735,270,72,119,34203.2,9.469,19,36,44.9,512:28:24,,291.4,0.0,0.7387038,26.71,80.44
3736,269,72,120,34211.63,9.463,19,36,45.4,512:24:0,,291.6,0.0,0.738932,26.75,80.94
3737,268,70,120,34221.97,9.469,19,37,45.0,503:20:0,,292.3,0.0,0.7391602,26.77,81.2
3738,269,69,120,34232.12,9.469,19,37,45.8,508:15:0,,293.4,0.0,0.7393884,26.77,81.26
3739,269,69,119,34239.65,9.463,19,37,43.1,512:15:0,,294.2,0.0,0.73961663,26.74,81.26
3740,269,69,120,34250.82,9.469,19,37,41.5,508:19:0,,294.1,0.0,0.7398448,26.69,81.09
3741,271,70,120,34259.24,9.463,19,37,40.5,495,,293.9,0.0,0.7398448,26.66,80.93
3742,272,70,120,34269.52,9.469,19,37,41.9,535:4:20,,292.3,0.0,0.7398448,26.69,80.85
3743,270,71,120,34279.87,9.469,19,36,40.0,508:20:0,,290.8,0.0,0.740073,26.72,80.77
3744,270,71,120,34289.29,9.469,19,36,39.0,511:20:0,,289.3,0.0,0.74030125,26.77,80.62
3745,269,71,120,34296.5,9.467,19,36,39.7,504,,287.7,0.0,0.7405294,26.82,80.43
3746,268,70,120,34306.85,9.469,19,37,39.7,508:20:0,,286.2,0.0,0.74075764,26.81,80.24
3747,269,68,120,34317.19,9.469,19,38,40.8,512:15:0,,285.6,0.0,0.7409859,26.76,80.65
3748,270,68,120,34327.21,9.469,19,38,40.2,503:15:0,,285.0,0.0,0.74121404,26.71,81.06
3749,272,69,120,34333.7,9.467,19,38,40.4,516:20:0,,287.5,0.0,0.74121404,26.77,81.84
3750,272,71,120,34344.11,9.469,19,37,40.7,503:20:0,,291.7,0.0,0.74121404,26.82,82.8
3751,271,71,120,34354.46,9.469,19,36,40.9,506:27:0,,291.5,0.0,0.74121404,26.98,82.46
3752,269,71,120,34364.8,9.469,19,36,42.5,503:12:0,,291.2,0.0,0.74144226,27.21,82.12
3753,268,70,120,34374.82,9.469,19,37,42.7,496:10:0,,291.0,0.0,0.7416705,27.34,81.79
3754,268,68,121,34381.3,9.467,19,38,42.8,496:8:0,,290.7,0.0,0.74189866,27.46,81.72
3755,269,68,121,34391.71,9.469,19,38,43.0,502:40:0,,290.3,0.0,0.7421269,27.58,81.75
3756,272,69,122,34402.07,9.469,19,38,44.5,535:12:0,,290.7,0.0,0.7421269,27.76,82.03
3757,272,70,122,34412.42,9.469,19,37,44.1,494:15:0,,291.6,0.0,0.7421269,27.96,82.43
3758,270,70,123,34422.4,9.469,19,37,44.4,500:15:0,,290.6,0.0,0.7423551,28.2,82.24
3759,269,70,122,34428.07,9.467,19,37,43.6,503:12:0,,289.6,0.0,0.7425833,28.44,82.05
3760,270,70,122,34439.33,9.469,19,37,43.4,500:15:0,,288.9,0.0,0.7428115,28.51,82.05
3761,270,70,122,34449.54,9.469,19,37,43.6,508:12:0,,288.5,0.0,0.7430397,28.57,82.32
3762,271,70,121,34457.96,9.463,19,37,43.4,508:15:0,,288.9,0.0,0.7430397,28.62,82.64
3763,271,71,121,34468.31,9.469,19,36,44.8,995,,291.6,0.0,0.7430397,28.62,83.05
3764,270,71,121,34478.34,9.469,19,36,46.7,500:20:0,,290.9,0.0,0.7432679,28.63,82.8
3765,270,71,121,34484.88,9.467,19,36,44.4,500:24:0,,290.1,0.0,0.7434961,28.63,82.53
3766,269,71,121,34495.22,9.469,19,36,42.9,508:12:0,,291.9,0.0,0.74372435,28.67,83.03
3767,268,71,121,34505.57,9.469,19,36,45.0,511:12:0,,293.4,0.0,0.7439525,28.71,83.38
3768,269,69,120,34515.77,9.469,19,37,45.3,508:20:0,,294.0,0.0,0.74418074,28.77,83.42
3769,269,69,120,34524.2,9.463,19,37,43.7,496:24:0,,294.2,0.0,0.74440897,28.84,83.35
3770,268,68,120,34534.55,9.469,19,38,42.8,503:20:0,,293.7,0.0,0.74463713,28.93,83.17
3771,270,68,120,34544.9,9.469,19,38,42.1,508:20:0,,293.2,0.0,0.74486536,29.03,82.99
3772,270,68,121,34554.96,9.469,19,38,41.7,508:15:0,,294.1,0.0,0.7450936,29.14,83.03
3773,271,67,120,34561.46,9.467,19,39,41.7,512:15:0,,295.2,0.0,0.7450936,29.26,83.1
3774,272,68,120,34571.81,9.469,19,38,41.0,512:15:0,,296.2,0.0,0.7450936,29.29,83.21
3775,272,68,120,34582.16,9.469,19,38,41.8,516:20:0,,297.0,0.0,0.7450936,29.31,83.46
3776,271,70,120,34592.52,9.469,19,37,41.1,500,,297.9,0.0,0.7450936,29.32,83.72
3777,270,70,120,34602.57,9.469,19,37,40.1,511:20:20,,301.0,0.0,0.74532175,29.27,84.51
3778,269,70,120,34609.07,9.467,19,37,40.2,508:24:0,,304.2,0.0,0.74555,29.21,85.33
3779,270,69,120,34619.42,9.469,19,37,41.1,500,,304.1,0.0,0.7457782,29.35,85.58
3780,271,69,120,34629.77,9.469,19,38,41.6,512:27:28,,303.9,0.0,0.7457782,29.5,85.64
3781,269,70,120,34639.82,9.469,19,37,42.8,508:28:0,,303.6,0.0,0.74600637,29.54,85.5
3782,268,70,120,34646.34,9.467,19,37,41.8,508:24:0,,303.4,0.0,0.7462346,29.52,85.37
3783,268,68,119,34656.66,9.469,19,38,43.5,511:28:0,,303.1,0.0,0.7464628,29.44,85.44
3784,270,68,119,34667.04,9.469,19,38,42.5,508:28:0,,302.9,0.0,0.746691,29.36,85.74
3785,271,68,119,34677.38,9.469,19,38,44.3,508:24:0,,303.2,0.0,0.746691,29.24,86.18
3786,272,69,119,34687.44,9.469,19,38,44.5,508:30:0,,304.2,0.0,0.746691,29.08,86.8
3787,270,70,119,34693.95,9.467,19,37,42.9,503:28:0,,304.8,0.0,0.7469192,28.87,86.78
3788,269,70,119,34704.3,9.469,19,37,44.9,512:20:0,,305.2,0.0,0.74714744,28.61,86.36
3789,269,69,119,34714.59,9.469,19,37,44.6,516:23:0,,305.0,0.0,0.7473756,28.36,85.92
3790,270,69,119,34723.98,9.469,19,37,45.0,508:28:0,,304.1,0.0,0.74760383,28.12,85.47
3791,271,70,119,34733.4,9.469,19,37,46.1,512:28:0,,304.3,0.0,0.74760383,27.92,85.51
3792,271,70,119,34741.55,9.467,19,37,47.7,512:24:0,,306.2,0.0,0.74760383,27.76,86.26
3793,271,70,119,34751.85,9.469,19,37,46.6,515:24:0,,307.0,0.0,0.74760383,27.64,86.14
3794,270,71,119,34762.11,9.469,19,36,45.1,512:32:0,,307.5,0.0,0.74783206,27.59,85.77
3795,268,70,119,34770.71,9.463,19,37,45.3,508:28:0,,307.9,0.0,0.7480602,27.56,85.39
3796,268,70,119,34782.66,9.466,19,37,45.7,518:28:0,,307.9,0.0,0.74828845,27.53,85.08
3797,269,69,119,34789.17,9.467,19,37,45.9,1011,,307.9,0.0,0.7485167,27.5,84.78
3798,272,68,118,34799.37,9.469,19,38,46.0,512:32:0,,307.6,0.0,0.7485167,27.47,84.47
3799,274,70,118,34807.8,9.463,19,37,45.1,512:23:0,,307.1,0.0,0.7485167,27.43,84.17
3800,271,72,119,34818.16,9.469,19,36,44.2,500,,307.0,0.0,0.7485167,27.42,83.85
3801,268,72,119,34828.51,9.469,19,36,42.2,512:32:20,,307.2,0.0,0.74874485,27.41,83.52
3802,269,71,118,34838.55,9.469,19,36,43.1,508:23:0,,306.8,0.0,0.7489731,27.42,83.18
3803,269,70,119,34845.04,9.467,19,37,39.6,503:15:0,,305.1,0.0,0.7492013,27.43,82.81
3804,271,70,119,34855.34,9.469,19,37,39.2,508:20:0,,303.3,0.0,0.7492013,27.45,82.44
3805,272,71,119,34864.75,9.469,19,37,41.2,500:20:0,,303.1,0.0,0.7492013,27.47,82.78
3806,270,73,120,34874.04,9.463,19,35,42.2,498:12:0,,303.0,0.0,0.74942946,27.48,83.13
3807,269,73,120,34884.39,9.469,19,35,42.1,492,,303.1,0.0,0.7496577,27.49,83.49
3808,270,72,121,34894.6,9.469,19,36,42.6,508:16:12,,304.6,0.0,0.7498859,27.49,83.86
3809,270,73,121,34903.02,9.463,19,35,43.6,498:15:0,,306.1,0.0,0.7501141,27.5,84.21
3810,269,72,121,34913.38,9.469,19,36,44.3,503:12:0,,307.4,0.0,0.7503423,27.53,84.27
3811,269,72,122,34923.72,9.469,19,36,42.8,503:12:0,,308.7,0.0,0.75057054,27.54,84.33
3812,270,72,122,34933.77,9.469,19,36,42.6,503:10:0,,309.1,0.0,0.7507987,27.45,84.1
3813,269,71,121,34940.27,9.467,19,36,42.8,488,,308.3,0.0,0.7510269,27.36,83.45
3814,270,71,122,34950.48,9.469,19,36,43.8,508:20:15,,306.5,0.0,0.75125515,27.26,82.98
3815,271,71,121,34958.91,9.463,19,36,44.5,500:15:0,,303.9,0.0,0.75125515,27.12,82.65
3816,271,72,121,34969.27,9.469,19,36,42.7,500:8:0,,304.9,0.0,0.75125515,27.0,82.95
3817,270,72,122,34979.61,9.469,19,36,42.0,496:15:0,,307.1,0.0,0.7514833,26.91,83.45
3818,270,72,122,34989.8,9.469,19,36,43.2,503:8:0,,308.3,0.0,0.75171155,26.87,83.6
3819,270,72,122,34998.25,9.463,19,36,44.7,503:12:0,,307.4,0.0,0.7519398,26.84,82.91
3820,270,72,122,35008.3,9.469,19,36,45.7,496:12:0,,307.3,0.0,0.75216794,26.81,82.86
