time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
64.0,224.0,75.0,116.0,613.07,9.091,22.0,29.0,37.07,0.0095581105,55.340999999999994,63.653,25.71,230.0,51.57,31.9,0.0,518:515
65.0,224.0,75.0,116.0,621.49,9.043,22.0,29.0,37.07,0.009696634,55.335,63.65,25.84,229.9,51.66,31.9,0.0,515:518
66.0,223.0,75.0,116.0,631.59,8.841,22.0,28.0,37.07,0.009835158,55.45,62.937,25.96,229.8,51.75,31.9,0.0,521:522
67.0,223.0,74.0,116.0,641.33,8.972,22.0,29.0,37.07,0.009973681,55.826,65.021,26.09,229.8,51.84,31.9,0.0,521:519
68.0,224.0,73.0,116.0,649.55,9.161,22.0,29.0,37.07,0.010112204,56.586,64.464,26.22,229.7,51.94,31.9,0.0,1041
69.0,225.0,74.0,116.0,658.85,9.162,22.0,29.0,37.07,0.010250728,57.364999999999995,63.665,26.25,229.3,52.48,31.9,0.0,518:519
70.0,225.0,75.0,116.0,669.21,9.027,22.0,29.0,37.07,0.010389251,57.892999999999994,63.309000000000005,26.28,228.9,53.01,31.9,0.0,518:517
71.0,223.0,75.0,116.0,677.79,8.737,22.0,28.0,37.07,0.010527774,58.01899999999999,63.977,26.32,228.6,53.54,31.9,0.0,521:518
72.0,223.0,74.0,115.0,685.4,8.849,22.0,29.0,37.07,0.010666297,57.948,62.678,26.33,228.4,54.1,31.9,0.0,513:509
73.0,224.0,74.0,115.0,692.81,9.159,22.0,29.0,37.07,0.010804821,57.962,62.488,26.17,231.0,54.9,31.85,0.0,514:518
74.0,224.0,74.0,116.0,701.93,9.11,22.0,29.0,37.07,0.010943344,58.009,62.54,26.0,233.5,55.71,31.85,0.0,1041
75.0,223.0,73.0,116.0,711.29,9.084,22.0,29.0,37.08,0.011081867,58.161,63.774,25.74,234.7,55.96,31.85,0.0,521:519
76.0,224.0,72.0,116.0,721.05,9.162,22.0,30.0,37.08,0.011220391,58.21,63.246,25.46,235.5,56.07,31.9,0.0,518
77.0,224.0,73.0,116.0,731.07,9.162,22.0,29.0,37.08,0.011358914,58.31699999999999,62.398,25.18,236.3,56.18,31.9,0.0,515:515:515
78.0,225.0,74.0,117.0,740.39,9.162,22.0,29.0,37.08,0.011497437,58.779,62.489999999999995,24.81,236.2,56.2,31.9,0.0,521:521
79.0,225.0,74.0,116.0,750.1,9.162,22.0,29.0,37.08,0.011635961,58.970000000000006,61.20399999999999,24.15,232.8,55.91,31.85,0.0,518:519
80.0,224.0,74.0,115.0,758.15,9.161,22.0,29.0,37.08,0.011774484,58.88444444444445,61.25111111111111,23.5,230.7,56.05,31.85,0.0,521
81.0,224.0,75.0,116.0,768.9,9.158,22.0,29.0,37.08,0.011913007,59.120909090909095,61.08181818181818,22.94,230.8,56.54,31.9,0.0,521:519
82.0,224.0,75.0,116.0,777.68,9.163,22.0,29.0,37.08,0.012051531,59.553,60.343,22.7,234.5,56.85,31.9,0.0,521:518
83.0,224.0,75.0,116.0,784.44,9.108,22.0,29.0,37.08,0.012190054,59.859,60.552,22.58,235.7,56.88,31.85,0.0,519:521
84.0,224.0,75.0,116.0,792.19,9.052,22.0,29.0,37.08,0.012328577,59.891,60.98,22.51,235.6,56.74,31.85,0.0,518:514
85.0,224.0,75.0,116.0,801.74,9.161,22.0,29.0,37.08,0.0124671,60.071000000000005,61.276,22.44,235.5,56.6,31.85,0.0,513
86.0,225.0,75.0,115.0,810.99,9.162,22.0,29.0,37.08,0.012605624,60.448,61.696000000000005,22.37,235.4,56.46,31.85,0.0,1029:522
87.0,224.0,76.0,115.0,820.44,9.066,22.0,28.0,37.08,0.012744147,60.776,61.614999999999995,22.41,235.6,56.6,31.85,0.0,524:523
88.0,224.0,77.0,116.0,830.18,8.932,22.0,28.0,37.08,0.01288267,61.142,62.83,22.47,236.0,56.82,31.85,0.0,521:521
89.0,224.0,76.0,116.0,838.4,9.072,22.0,28.0,37.08,0.013021194,61.387,61.803999999999995,22.52,236.3,57.03,31.85,0.0,570:472
90.0,224.0,76.0,116.0,847.7,9.162,22.0,28.0,37.08,0.013159717,61.532,61.504999999999995,22.59,236.6,57.23,31.85,0.0,527
91.0,223.0,76.0,117.0,858.08,8.96,22.0,28.0,37.08,0.0132982405,61.53818181818181,61.80090909090909,22.74,236.7,57.16,31.85,0.0,527:524:526
92.0,223.0,75.0,115.0,866.66,8.926,22.0,28.0,37.08,0.0134367645,61.44444444444444,61.34888888888889,22.89,236.7,57.09,31.85,0.0,527:526
93.0,224.0,75.0,115.0,876.24,9.162,22.0,29.0,37.08,0.013575288,61.226,60.864,23.06,236.2,56.83,31.85,0.0,524
94.0,223.0,75.0,115.0,885.98,8.96,22.0,28.0,37.08,0.013713811,60.924,60.463,23.31,231.9,55.06,31.85,0.0,521:521
95.0,222.0,74.0,115.0,894.2,8.784,22.0,29.0,37.08,0.013852335,60.839,61.31,23.53,228.7,53.81,31.85,0.0,523:526
96.0,223.0,73.0,114.0,903.06,8.975,22.0,29.0,37.08,0.013990858,60.73100000000001,61.94500000000001,23.64,229.0,54.11,31.85,0.0,524:524
97.0,226.0,73.0,114.0,913.34,9.162,22.0,30.0,37.08,0.014129381,61.088,61.939,23.75,229.2,54.41,31.85,0.0,523:523
98.0,226.0,75.0,114.0,922.44,9.161,22.0,29.0,37.08,0.014267904,61.536,61.287,23.86,229.5,54.71,31.85,0.0,523:521
99.0,223.0,75.0,115.0,930.05,8.899,22.0,28.0,37.08,0.014406428,61.791,62.339,23.99,230.4,55.1,31.85,0.0,523:522
100.0,222.0,75.0,115.0,937.48,8.655,22.0,28.0,37.08,0.014544951,61.867,62.878,24.13,231.8,55.54,31.85,0.0,518:521
101.0,223.0,74.0,114.0,947.06,8.927,22.0,29.0,37.08,0.014683474,61.861,61.661,24.27,233.1,55.99,31.85,0.0,523
102.0,224.0,73.0,114.0,956.8,9.162,22.0,29.0,37.08,0.014821998,61.739,61.282,24.41,234.5,56.43,31.85,0.0,537:535
103.0,224.0,73.0,114.0,966.38,9.162,22.0,29.0,37.08,0.014960521,61.553,61.27,24.59,234.6,56.94,31.85,0.0,537:535
104.0,224.0,73.0,115.0,975.75,9.162,22.0,29.0,37.08,0.015099044,61.337,60.943000000000005,24.73,234.7,57.39,31.85,0.0,531:529
105.0,224.0,73.0,115.0,984.61,9.162,22.0,29.0,37.08,0.015237568,61.04,60.914,24.57,234.8,57.3,31.85,0.0,526:527
