time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,THb,TymeBreathRate,TymeVentilation
236,224,76,109,2074.05,8.837,23,28,61.343,37.13,32.1,282.9,0.0,0.032240435,65.594,25.35,68.73
237,223,76,109,2082.4,8.837,23,28,61.275,37.13,32.1,279.9,0.0,0.03237705,65.726,25.27,68.2
238,224,76,109,2092.76,8.839,23,28,61.136,37.14,32.1,277.2,0.0,0.03251366,65.73,25.13,68.18
239,224,76,108,2101.04,8.837,23,28,61.058,37.14,32.1,274.8,0.0,0.032650273,66.172,25.02,68.13
240,224,76,108,2109.31,8.837,23,28,61.038,37.14,32.1,273.2,0.0,0.032786883,66.056,24.94,67.98
241,224,76,108,2119.67,8.839,23,28,61.035,37.14,32.1,271.6,0.0,0.032923497,66.315,24.86,67.83
242,224,76,108,2127.2,8.837,23,28,60.994,37.14,32.1,270.0,0.0,0.03306011,66.727,24.78,67.67
243,224,76,108,2136.23,8.837,23,28,60.933,37.14,32.1,273.9,0.0,0.03319672,66.835,24.57,68.45
244,225,76,108,2144.51,8.837,23,28,60.898,37.14,32.1,277.9,0.0,0.033333335,66.764,24.35,69.27
245,224,76,109,2152.48,8.838,23,28,60.882,37.14,32.1,282.4,0.0,0.033469945,66.877,24.22,70.53
246,224,77,109,2163.08,8.837,23,28,60.901,37.14,32.1,287.2,0.0,0.03360656,67.122,24.14,72.12
247,224,77,109,2171.42,8.837,23,28,60.977,37.14,32.1,292.0,0.0,0.03374317,67.059,24.06,73.71
248,223,76,109,2181.77,8.839,23,28,60.956,37.14,32.1,290.4,0.0,0.033879783,67.009,24.12,73.71
249,223,76,109,2190.05,8.837,23,28,60.921,37.14,32.1,287.8,0.0,0.034016393,66.933,24.2,73.45
250,223,75,109,2196.26,8.834,23,28,60.972,37.14,32.1,286.8,0.0,0.034153007,67.052,24.25,73.16
251,224,75,108,2204.54,8.837,23,29,61.108,37.14,32.1,286.3,0.0,0.034289617,67.085,24.29,72.87
252,224,75,108,2214.89,8.839,23,29,61.251,37.14,32.1,285.7,0.0,0.03442623,66.786,24.33,72.57
253,224,75,108,2223.17,8.837,23,29,61.437,37.14,32.1,285.4,0.0,0.03456284,66.456,24.38,72.31
254,223,75,108,2233.53,8.839,23,28,61.595,37.14,32.15,288.2,0.0,0.034699455,67.281,24.48,72.46
255,224,74,108,2241.8,8.837,23,29,61.749,37.14,32.15,290.9,0.0,0.034836065,66.643,24.58,72.6
256,225,74,108,2248.14,8.837,23,29,61.959,37.14,32.15,293.6,0.0,0.03497268,66.666,24.66,72.78
257,224,74,109,2260.43,8.839,23,29,62.145,37.14,32.1,296.1,0.0,0.03510929,66.755,24.74,73.04
258,223,74,110,2268.71,8.837,23,29,62.295,37.14,32.1,298.6,0.0,0.035245903,66.706,24.81,73.29
259,223,73,109,2274.93,8.834,23,29,62.383,37.14,32.1,299.0,0.0,0.035382513,66.227,24.89,72.91
260,223,72,109,2285.26,8.839,23,30,62.38,37.14,32.1,293.8,0.0,0.035519127,66.145,24.99,70.92
261,223,72,109,2293.56,8.837,23,30,62.338,37.14,32.1,292.7,0.0,0.035655737,66.495,25.07,70.34
262,223,71,108,2303.91,8.839,23,30,62.37,37.15,32.1,291.6,0.0,0.03579235,66.946,25.16,69.78
263,224,71,108,2314.24,8.839,23,30,62.44,37.15,32.1,289.8,0.0,0.03592896,66.371,25.27,69.3
264,224,71,108,2320.46,8.834,23,30,62.518,37.15,32.1,287.1,0.0,0.036065575,66.518,25.38,68.91
265,223,70,108,2329.88,8.838,23,30,62.538,37.15,32.15,284.3,0.0,0.036202185,66.821,25.42,68.44
266,223,70,108,2339.03,8.837,23,30,62.36,37.15,32.15,281.5,0.0,0.0363388,67.686,25.45,67.97
267,223,69,108,2345.3,8.834,23,31,62.124,37.15,32.1,278.7,0.0,0.03647541,67.271,25.48,67.5
268,223,69,108,2355.65,8.839,23,31,62.0,37.15,32.1,277.5,0.0,0.036612023,67.183,25.57,67.5
269,224,68,108,2366.01,8.839,23,31,61.902,37.15,32.1,276.7,0.0,0.036748633,67.196,25.68,67.57
270,225,68,106,2372.22,8.834,23,32,61.842,37.15,32.1,276.0,0.0,0.036885247,67.38,25.79,67.73
271,225,69,106,2382.57,8.839,23,31,61.98909,37.15,32.1,275.3,0.0,0.037021857,68.22455,25.91,67.94
272,224,69,106,2392.92,8.839,23,31,62.25111,37.15,32.1,276.8,0.0,0.03715847,67.496666,25.97,68.58
273,223,68,105,2398.53,8.834,23,31,62.465,37.15,32.1,279.3,0.0,0.03729508,67.559,26.01,69.42
274,224,68,105,2409.48,8.839,23,31,62.657,37.16,32.1,282.2,0.0,0.037431695,67.842,26.06,70.03
275,228,70,105,2417.74,8.837,23,31,62.741,37.16,32.1,285.5,0.0,0.037568305,67.762,26.13,70.27
276,227,73,106,2425.96,8.837,23,30,62.743,37.16,32.1,288.1,0.0,0.03770492,67.853,26.17,70.56
277,225,74,107,2436.39,8.839,23,29,62.782,37.16,32.1,288.6,0.0,0.03784153,68.016,26.12,70.97
278,223,74,107,2444.68,8.837,23,29,62.845,37.16,32.1,289.1,0.0,0.037978142,67.878,26.07,71.39
279,224,74,106,2455.02,8.839,23,29,62.84,37.16,32.1,289.6,0.0,0.038114753,67.423,26.02,71.8
280,224,73,106,2463.3,8.837,23,29,62.884,37.16,32.1,290.1,0.0,0.038251366,66.693,25.97,72.21
281,225,73,106,2469.52,8.834,23,29,62.965,37.16,32.15,289.4,0.0,0.038387977,66.283,25.86,72.24
282,224,74,106,2479.86,8.839,23,29,62.916,37.16,32.1,288.7,0.0,0.03852459,65.602,25.75,72.25
283,223,74,107,2488.14,8.837,23,29,62.885,37.16,32.1,288.0,0.0,0.0386612,65.283,25.64,72.26
284,224,73,108,2498.49,8.839,23,29,63.147,37.16,32.1,286.7,0.0,0.038797814,66.259,25.44,72.19
285,226,73,108,2506.77,8.837,23,30,63.2,37.16,32.15,284.2,0.0,0.038934425,66.29182,25.02,71.91
286,225,74,107,2514.96,8.837,23,29,63.124443,37.16,32.1,285.1,0.0,0.03907104,66.956665,24.68,73.09
287,225,75,105,2525.41,8.839,23,29,63.281,37.16,32.1,287.4,0.0,0.03920765,66.748,24.38,74.88
288,225,76,105,2533.69,8.837,23,28,63.606,37.16,32.1,286.5,0.0,0.039344262,66.628,24.27,75.33
289,224,77,105,2541.97,8.837,23,28,63.832,37.16,32.1,285.4,0.0,0.039480876,66.711,24.18,75.69
290,223,77,105,2550.25,8.837,23,28,63.942,37.16,32.15,284.4,0.0,0.039617486,66.23,24.09,76.04
291,224,77,107,2560.6,8.839,23,28,63.975,37.16,32.1,285.4,0.0,0.0397541,65.897,24.11,76.18
292,223,76,108,2568.87,8.837,23,28,63.944,37.16,32.1,286.5,0.0,0.03989071,65.735,24.14,76.32
293,223,76,108,2577.02,8.837,23,28,63.918,37.16,32.1,287.6,0.0,0.040027324,65.862,24.16,76.46
294,224,75,108,2587.5,8.839,22,29,63.94,37.16,32.1,286.4,0.0,0.040163934,66.198,24.22,76.32
295,223,75,108,2595.79,8.837,22,28,63.982,37.16,32.1,285.1,0.0,0.040300548,66.227,24.29,76.17
296,222,74,109,2601.91,8.834,22,29,63.998,37.16,32.1,283.7,0.0,0.04043716,65.763,24.35,76.01
297,222,73,109,2612.34,8.839,22,29,63.977,37.16,32.1,282.4,0.0,0.040573772,65.974,24.41,75.84
298,223,72,109,2620.62,8.837,22,30,63.864544,37.16,32.15,280.8,0.0,0.040710382,65.43727,24.44,75.37
299,224,71,108,2630.96,8.839,22,30,63.76,37.16,32.15,279.2,0.0,0.040846996,64.81333,24.48,74.91
300,224,71,108,2641.32,8.839,22,30,63.73,37.16,32.1,277.7,0.0,0.040983606,63.839,24.51,74.44
301,226,71,108,2647.53,8.834,22,30,63.791,37.16,32.1,276.1,0.0,0.04112022,64.38,24.54,73.98
302,231,73,108,2657.89,8.839,22,30,63.811,37.16,32.1,274.5,0.0,0.04125683,64.316,24.58,73.52
303,252,75,108,2668.24,9.47,22,32,63.699,37.17,32.1,269.5,0.0,0.041393444,65.328,24.64,71.71
304,274,78,108,2676.52,10.0,22,34,63.364,37.17,32.15,264.7,0.0,0.041530054,65.441,24.74,69.87
305,280,79,109,2686.87,9.895,22,34,62.977,37.17,32.15,261.6,0.0,0.041666668,66.14,24.87,68.58
306,279,79,110,2697.0,9.607,23,34,62.636,37.17,32.1,261.6,0.0,0.041803278,66.17,25.08,68.24
307,279,78,110,2704.06,9.487,23,34,62.411,37.17,32.15,261.6,0.0,0.041939892,65.81,25.28,67.91
308,279,77,110,2715.85,9.895,23,35,62.332,37.17,32.15,266.1,0.0,0.042076502,66.184,25.54,68.73
309,279,76,111,2726.2,9.601,23,35,62.292,37.17,32.15,271.4,0.0,0.042213116,65.846,25.81,69.74
310,279,75,111,2736.55,9.895,23,36,62.372,37.17,32.15,274.0,0.0,0.042349726,65.278,26.15,69.93
311,280,75,111,2746.89,10.039,23,36,62.359,37.17,32.15,276.4,0.0,0.04248634,64.45,26.5,70.03
312,279,75,110,2753.12,9.467,23,36,62.219,37.17,32.15,279.4,0.0,0.04262295,64.375,26.99,70.12
313,280,75,110,2762.53,9.857,22,36,62.327,37.17,32.15,282.8,0.0,0.042759564,63.673,27.54,70.2
314,280,74,110,2773.82,9.745,22,36,62.336,37.17,32.15,282.3,0.0,0.042896174,62.613,27.79,69.85
315,278,73,110,2782.09,9.463,22,36,62.287,37.17,32.15,281.7,0.0,0.043032788,63.598,28.02,69.5
316,278,72,111,2792.14,9.461,22,37,62.272,37.17,32.15,281.1,0.0,0.043169398,62.779,28.26,69.15
317,280,71,111,2802.75,10.047,22,38,62.242,37.17,32.1,280.0,0.0,0.04330601,63.606,28.77,68.98
318,281,72,111,2815.16,10.188,22,37,62.284,37.17,32.1,277.3,0.0,0.04344262,63.93,29.31,68.63
319,281,73,111,2825.56,10.049,22,37,62.33,37.17,32.15,266.7,0.0,0.043579236,63.948,29.8,67.32
320,283,75,112,2833.83,10.197,22,36,62.324,37.17,32.15,255.9,0.0,0.043715846,64.293,30.21,64.99
321,283,77,112,2844.19,10.197,22,35,62.29,37.17,32.15,246.0,0.0,0.04385246,63.895,30.57,62.36
322,282,79,112,2854.51,10.197,22,34,62.308,37.17,32.15,245.5,0.0,0.04398907,64.101,30.82,62.26
323,281,80,112,2863.95,10.197,22,34,62.148,37.17,32.15,248.7,0.0,0.044125684,64.842,30.81,63.79
324,281,80,112,2872.35,10.197,22,34,61.961,37.17,32.15,253.0,0.0,0.044262294,65.068,30.73,65.8
325,280,80,113,2882.5,10.054,22,33,61.853638,37.17,32.15,252.8,0.0,0.044398908,64.560905,30.56,66.16
326,279,81,114,2891.55,9.48,22,33,61.84778,37.17,32.15,251.7,0.0,0.044535518,64.25667,30.38,66.24
327,278,80,115,2901.18,9.469,22,33,61.658,37.17,32.1,250.6,0.0,0.04467213,64.44,30.19,66.31
328,278,78,115,2909.61,9.463,22,34,61.611816,37.17,32.15,247.1,0.0,0.04480874,65.079094,29.91,66.03
329,279,77,114,2919.74,9.587,22,35,61.63222,37.17,32.15,237.4,0.0,0.044945356,64.66889,29.35,64.82
330,280,76,114,2930.1,10.129,22,35,61.504,37.17,32.15,237.7,0.0,0.045081966,64.915,28.92,65.32
331,280,76,114,2940.45,9.924,22,35,61.717274,37.17,32.15,239.8,0.0,0.04521858,64.692726,28.51,66.13
332,281,77,114,2950.8,10.167,22,35,62.06889,37.17,32.15,243.3,0.0,0.04535519,64.22111,28.3,66.96
333,280,76,115,2958.58,9.742,22,35,62.329,37.18,32.15,246.8,0.0,0.045491803,64.711,28.09,67.8
334,280,77,115,2968.39,10.086,22,35,62.387,37.18,32.15,250.3,0.0,0.045628414,64.995,27.89,68.64
335,280,77,115,2979.67,9.666,22,35,62.343,37.18,32.15,253.7,0.0,0.045765027,65.077,27.7,69.3
336,279,76,116,2990.84,9.473,22,35,62.278,37.18,32.15,257.2,0.0,0.045901638,64.616,27.52,69.8
337,280,76,116,2997.49,9.739,22,35,62.179092,37.18,32.15,260.7,0.0,0.04603825,64.69454,27.34,70.3
338,280,76,116,3006.66,10.084,22,35,62.03,37.18,32.15,263.2,0.0,0.046174865,64.76444,27.18,70.74
339,280,76,116,3017.84,9.846,22,35,61.966,37.18,32.15,265.0,0.0,0.046311475,64.437,27.04,71.15
340,280,76,116,3028.43,9.981,22,35,62.007275,37.18,32.15,266.6,0.0,0.04644809,64.71909,26.92,71.53
341,279,76,116,3038.78,9.582,22,35,62.075554,37.18,32.15,267.2,0.0,0.0465847,64.81,26.93,71.74
342,278,75,117,3046.87,9.465,22,35,62.064,37.18,32.1,267.7,0.0,0.046721313,64.53,26.94,71.95
343,279,74,117,3058.14,9.71,22,36,61.943638,37.18,32.15,268.2,0.0,0.046857923,64.29455,26.95,72.16
344,280,74,117,3068.77,10.152,22,36,61.907776,37.18,32.15,269.8,0.0,0.046994537,64.43,26.96,72.48
345,279,73,117,3079.01,9.55,22,36,61.961,37.18,32.15,271.5,0.0,0.047131147,64.523,26.97,72.8
346,278,72,117,3088.38,9.463,22,37,61.98909,37.18,32.15,273.1,0.0,0.04726776,63.48,26.98,73.12
347,279,71,117,3095.94,9.463,22,38,61.92,37.18,32.15,273.8,0.0,0.04740437,63.88778,26.99,73.02
348,280,71,117,3107.92,10.006,22,38,61.866,37.18,32.15,274.0,0.0,0.047540985,63.765,27.0,72.69
349,280,71,117,3118.48,10.041,22,38,61.903637,37.18,32.15,274.2,0.0,0.047677595,63.94182,27.0,72.36
350,279,71,116,3125.1,9.736,22,38,61.93,37.18,32.15,274.3,0.0,0.04781421,63.691113,27.01,72.03
351,279,70,116,3135.05,9.492,22,38,61.883,37.18,32.15,273.5,0.0,0.04795082,64.58,27.03,71.83
352,279,70,116,3147.27,9.467,22,38,61.757275,37.18,32.15,272.9,0.0,0.048087433,65.70545,27.03,71.54
353,279,70,117,3154.06,9.466,22,38,61.532223,37.18,32.15,273.6,0.0,0.048224043,66.16111,26.96,70.79
354,279,69,116,3164.01,9.718,22,39,61.265,37.18,32.15,276.1,0.0,0.048360657,66.301,26.89,70.59
355,282,70,117,3174.38,10.153,22,38,60.95909,37.19,32.15,282.8,0.0,0.048497267,66.36091,26.82,71.68
356,285,73,117,3185.66,10.197,22,37,60.747776,37.19,32.15,288.3,0.0,0.04863388,66.83,26.78,72.95
357,284,76,117,3195.15,10.197,22,36,60.694,37.19,32.15,292.3,0.0,0.04877049,66.79,26.74,73.7
358,283,79,117,3205.4,10.197,22,34,60.53182,37.19,32.15,291.6,0.0,0.048907105,66.87091,26.7,72.75
359,282,80,117,3213.9,10.197,22,34,60.506668,37.19,32.15,294.7,0.0,0.049043715,67.433334,26.77,72.6
360,279,80,117,3225.92,9.537,22,33,60.584,37.19,32.15,297.8,0.0,0.04918033,67.297,26.87,72.53
361,277,78,118,3234.61,9.463,22,34,60.611816,37.19,32.15,294.1,0.0,0.04931694,68.284546,27.03,71.68
362,278,76,119,3242.89,9.463,22,35,60.584446,37.19,32.15,290.4,0.0,0.049453553,68.096664,27.18,70.82
363,279,75,119,3252.99,9.98,22,36,60.556,37.19,32.15,293.1,0.0,0.049590163,68.031,27.36,70.98
364,279,75,120,3263.38,9.644,22,36,60.708,37.19,32.15,297.5,0.0,0.049726777,66.621,27.54,71.42
365,280,75,120,3273.74,9.732,22,36,60.699,37.19,32.15,301.1,0.0,0.049863387,67.841,27.71,71.94
366,282,76,120,3284.01,10.15,22,35,60.592,37.19,32.15,304.4,0.0,0.05,66.821,27.87,72.49
367,281,77,120,3292.56,9.694,22,35,60.453636,37.19,32.15,307.5,0.0,0.05013661,66.97363,28.02,72.99
368,280,77,120,3302.71,9.87,22,35,60.63111,37.19,32.15,308.7,0.0,0.050273225,66.72444,28.1,73.21
369,279,76,120,3313.02,9.513,22,35,60.896,37.19,32.15,309.9,0.0,0.050409835,66.346,28.17,73.43
370,280,76,120,3321.51,9.786,22,35,61.073635,37.19,32.15,310.8,0.0,0.05054645,65.55091,28.22,73.49
371,281,76,120,3331.69,10.16,22,35,61.011112,37.19,32.15,311.1,0.0,0.05068306,66.15444,28.19,73.26
372,281,77,121,3342.05,10.197,22,35,60.939,37.19,32.15,311.5,0.0,0.050819673,65.453,28.16,73.03
373,281,77,120,3352.4,10.197,22,35,60.94091,37.19,32.15,309.7,0.0,0.050956283,64.13818,27.98,72.65
374,280,78,120,3362.75,9.916,22,34,60.805557,37.19,32.15,307.1,0.0,0.051092897,64.223335,27.74,72.21
375,278,77,120,3371.23,9.514,22,34,60.754,37.19,32.15,305.5,0.0,0.051229507,65.425,27.36,72.08
376,278,76,120,3382.32,9.469,22,35,60.820908,37.19,32.15,304.2,0.0,0.05136612,64.75272,26.92,72.1
377,279,75,120,3391.82,9.857,22,36,60.833332,37.19,32.15,304.0,0.0,0.05150273,64.60333,26.57,72.42
378,279,74,120,3400.52,9.674,22,36,60.834,37.19,32.15,304.1,0.0,0.051639345,64.904,26.26,72.83
379,281,74,120,3412.12,9.983,22,36,60.767,37.19,32.15,304.1,0.0,0.051775955,64.544,25.94,73.24
380,283,76,120,3420.9,10.181,22,36,60.425,37.19,32.15,304.1,0.0,0.05191257,65.151,25.62,73.85
381,280,78,120,3431.05,9.659,22,34,60.1,37.19,32.15,304.0,0.0,0.05204918,65.883,25.3,74.48
382,280,77,120,3441.37,9.995,22,35,60.115456,37.19,32.15,304.0,0.0,0.052185792,65.931816,24.97,75.12
383,281,78,120,3451.75,10.182,22,34,60.352222,37.19,32.15,306.8,0.0,0.052322403,66.42333,24.68,75.88
384,280,79,120,3460.24,9.693,22,34,60.522,37.19,32.15,309.6,0.0,0.052459016,65.352,24.38,76.64
385,278,78,120,3470.4,9.486,22,34,60.537273,37.19,32.15,312.4,0.0,0.052595627,65.26546,24.09,77.38
386,280,77,120,3478.81,9.785,22,35,60.47889,37.19,32.15,314.8,0.0,0.05273224,65.157776,23.88,77.77
387,283,79,120,3492.69,10.159,22,34,60.415,37.19,32.15,317.1,0.0,0.052868854,65.378,23.68,78.16
388,282,81,120,3501.64,10.197,22,33,60.36727,37.19,32.15,319.5,0.0,0.053005464,63.914547,23.48,78.55
389,281,82,119,3510.22,10.078,22,33,60.244446,37.19,32.15,321.2,0.0,0.05314208,65.95778,23.26,78.81
390,280,83,119,3520.07,9.848,22,32,60.357,37.19,32.15,322.4,0.0,0.05327869,65.637,23.03,78.94
391,279,82,119,3532.24,9.607,22,32,60.572727,37.19,32.15,324.5,0.0,0.053415302,65.42727,22.79,79.53
392,279,81,118,3540.97,9.634,22,33,60.81,37.19,32.15,328.9,0.0,0.053551912,66.38333,22.56,81.13
393,279,80,117,3551.08,9.605,22,33,60.993,37.2,32.15,333.4,0.0,0.053688526,66.972,22.33,82.74
394,280,81,118,3559.56,10.137,22,33,61.244545,37.2,32.15,341.7,0.0,0.053825136,67.50727,22.06,84.26
395,280,81,118,3569.74,9.924,22,33,61.44889,37.2,32.15,345.7,0.0,0.05396175,68.56778,21.89,84.73
396,279,80,118,3578.17,9.508,22,33,61.178,37.2,32.15,344.8,0.0,0.05409836,67.647,21.82,84.02
397,278,79,119,3586.81,9.468,22,34,60.862,37.2,32.15,343.9,0.0,0.054234974,67.921,21.76,83.3
398,278,78,119,3598.49,9.469,22,34,60.744,37.2,32.15,343.0,0.0,0.054371584,67.465,21.69,82.67
399,278,76,119,3607.22,9.463,22,35,60.704,37.2,32.15,342.2,0.0,0.054508198,66.966,21.63,82.37
400,282,77,119,3617.37,10.117,22,35,60.733635,37.2,32.15,341.4,0.0,0.05464481,65.78091,21.57,82.06
401,283,79,119,3627.72,10.196,22,34,60.857777,37.2,32.15,340.7,0.0,0.054781422,66.706665,21.51,81.76
402,282,81,119,3639.92,10.197,22,33,61.264,37.2,32.15,340.5,0.0,0.054918032,66.687,21.45,81.61
403,282,83,120,3648.61,10.197,22,32,61.85,37.2,32.15,343.5,0.0,0.055054646,66.317276,21.43,82.36
404,279,83,120,3658.77,9.658,22,32,62.404446,37.2,32.15,345.7,0.0,0.055191256,66.56555,21.44,82.8
405,277,81,120,3667.24,9.476,22,33,62.82,37.2,32.15,347.5,0.0,0.05532787,66.744,21.47,83.1
406,279,79,120,3677.34,9.98,22,34,63.070908,37.2,32.15,349.3,0.0,0.05546448,67.03636,21.5,83.4
407,281,79,119,3685.87,10.182,22,34,63.09,37.2,32.15,349.7,0.0,0.055601094,66.47,21.57,83.33
408,280,79,119,3696.03,9.658,22,34,63.007,37.2,32.2,349.5,0.0,0.055737704,66.382,21.66,83.07
409,279,79,118,3704.5,9.476,22,34,62.926365,37.2,32.15,349.3,0.0,0.055874318,66.19454,21.74,82.82
410,278,78,117,3714.66,9.469,22,34,62.844444,37.2,32.15,348.6,0.0,0.056010928,65.905556,21.82,82.64
411,280,77,116,3726.89,9.785,22,35,62.755,37.2,32.15,347.8,0.0,0.05614754,65.949,21.89,82.48
412,281,78,116,3737.44,10.161,22,34,62.58,37.2,32.15,347.0,0.0,0.056284152,65.722725,21.97,82.31
413,281,78,116,3746.23,10.078,22,34,62.486668,37.2,32.15,346.2,0.0,0.056420766,65.84111,22.04,82.15
414,280,79,116,3756.06,9.532,22,34,62.455,37.21,32.15,345.4,0.0,0.056557376,66.934,22.12,81.99
415,279,78,116,3766.41,9.588,22,34,62.02091,37.21,32.15,344.7,0.0,0.05669399,67.843636,22.24,81.83
416,279,78,117,3774.83,9.477,22,34,61.15111,37.21,32.15,344.1,0.0,0.0568306,68.113335,22.37,81.68
417,280,77,117,3785.03,10.126,22,35,60.232,37.21,32.2,343.4,0.0,0.056967214,68.378,22.5,81.52
418,281,77,118,3795.4,10.197,22,35,59.559,37.21,32.2,342.6,0.0,0.057103824,67.588,22.57,81.28
419,280,78,118,3805.75,10.054,22,34,59.281,37.21,32.2,341.8,0.0,0.057240438,67.438,22.6,81.01
420,279,78,119,3814.22,9.518,22,34,59.163,37.21,32.2,340.8,0.0,0.057377048,68.109,22.63,80.72
421,279,77,119,3824.37,9.719,22,35,59.456364,37.21,32.2,337.8,0.0,0.05751366,66.96364,22.69,80.25
422,279,76,119,3834.72,9.496,22,35,60.02222,37.21,32.2,335.6,0.0,0.05765027,66.62222,22.76,80.0
423,279,75,119,3845.08,9.589,22,36,60.619,37.21,32.2,334.8,0.0,0.057786886,65.003,22.85,80.19
424,281,75,119,3853.55,10.14,22,36,60.953636,37.21,32.2,334.0,0.0,0.057923496,64.16454,22.93,80.38
425,282,76,119,3863.71,10.197,22,35,61.121113,37.21,32.15,333.2,0.0,0.05806011,65.41778,23.04,80.47
426,281,77,119,3872.46,10.197,22,35,61.514,37.21,32.15,332.4,0.0,0.05819672,65.888,23.14,80.56
427,280,78,119,3882.28,10.086,22,34,61.96091,37.21,32.2,330.9,0.0,0.058333334,66.314545,23.24,80.51
428,280,78,120,3892.67,9.532,22,34,62.256668,37.21,32.2,328.8,0.0,0.058469944,66.73444,23.34,80.36
429,280,78,120,3903.04,9.719,22,34,62.364,37.21,32.2,326.6,0.0,0.058606558,66.582,23.43,80.2
430,280,77,120,3913.39,10.154,22,35,62.335,37.21,32.2,324.1,0.0,0.058743168,66.68,23.6,79.99
431,280,77,119,3921.82,9.695,22,35,62.145557,37.21,32.2,321.6,0.0,0.05887978,66.29444,23.77,79.77
432,279,78,119,3932.01,9.605,22,34,61.910908,37.21,32.2,319.0,0.0,0.05901639,66.07,24.1,78.73
433,280,77,119,3940.81,9.823,22,35,61.646,37.21,32.2,317.2,0.0,0.059153005,66.148,24.31,77.89
434,279,77,120,3950.65,9.514,22,35,61.32,37.21,32.2,316.3,0.0,0.05928962,65.707,24.42,77.25
435,279,76,120,3960.95,9.469,22,35,61.102,37.21,32.2,315.3,0.0,0.05942623,65.625,24.53,76.6
436,279,75,122,3971.27,9.469,22,36,61.122,37.21,32.2,313.1,0.0,0.059562843,65.907,24.64,75.99
437,279,74,123,3981.69,9.469,22,36,61.135,37.21,32.2,309.3,0.0,0.059699453,66.685,24.74,75.42
438,280,74,123,3988.9,9.734,22,36,60.977,37.21,32.15,307.1,0.0,0.059836067,66.928,24.86,75.19
439,281,75,123,3998.24,10.086,22,36,60.669,37.21,32.2,309.2,0.0,0.059972677,64.887,25.05,75.87
440,281,76,120,4010.37,9.675,22,35,60.396,37.21,32.2,311.3,0.0,0.06010929,65.872,25.23,76.56
441,280,75,120,4021.02,9.601,22,36,60.296,37.21,32.2,308.2,0.0,0.0602459,65.792,25.36,76.21
442,280,75,120,4031.33,9.995,22,36,60.25,37.21,32.2,305.1,0.0,0.060382515,66.423,25.48,75.85
443,280,75,121,4041.72,10.173,22,36,60.225,37.21,32.2,302.3,0.0,0.060519125,66.525,25.58,75.41
444,279,75,121,4048.32,9.75,22,36,60.213,37.21,32.25,299.6,0.0,0.06065574,67.02,25.66,74.91
445,279,74,122,4058.29,9.492,22,36,60.226,37.21,32.2,297.0,0.0,0.06079235,67.236,25.74,74.42
446,279,74,121,4068.56,9.851,22,36,60.138,37.21,32.2,295.5,0.0,0.060928963,67.045,25.8,74.3
447,279,74,121,4078.98,9.629,22,36,59.946,37.21,32.2,294.6,0.0,0.061065573,67.245,25.86,74.41
448,278,73,120,4089.35,9.482,22,36,59.732,37.21,32.2,293.8,0.0,0.061202187,66.999,25.92,74.51
449,279,72,120,4099.69,9.854,22,37,59.658,37.21,32.2,294.4,0.0,0.061338797,66.52,25.97,74.95
450,280,72,120,4106.3,9.932,22,37,59.628,37.21,32.2,296.4,0.0,0.06147541,66.91,26.0,75.77
451,280,72,120,4116.25,10.172,22,37,59.412224,37.21,32.2,298.5,0.0,0.06161202,65.935555,26.03,76.58
452,280,72,120,4126.6,9.538,22,37,58.874546,37.21,32.25,302.3,0.0,0.061748635,66.803635,26.01,77.7
453,281,72,120,4136.96,10.129,22,37,58.534,37.21,32.25,307.4,0.0,0.061885245,66.821,25.97,79.06
454,281,72,120,4147.31,10.197,22,37,58.331,37.22,32.25,307.3,0.0,0.06202186,65.688,25.97,78.91
455,281,73,120,4159.52,10.197,22,37,58.146,37.22,32.25,306.8,0.0,0.06215847,66.034,25.97,78.67
456,280,74,120,4168.14,9.696,22,36,58.169,37.22,32.25,306.4,0.0,0.062295083,67.207,25.97,78.42
457,280,74,120,4178.35,10.144,22,36,58.376,37.22,32.25,306.1,0.0,0.062431693,66.859,25.96,78.16
458,279,74,119,4185.58,9.643,22,36,58.666,37.22,32.25,306.5,0.0,0.06256831,66.699,25.9,77.89
459,279,73,119,4196.74,9.585,22,36,58.955,37.22,32.25,307.2,0.0,0.06270492,66.816,25.82,77.6
460,280,73,120,4205.77,10.051,22,37,59.195,37.22,32.2,308.1,0.0,0.06284153,66.35,25.74,77.77
461,281,73,120,4217.44,10.057,22,37,59.11,37.22,32.2,309.3,0.0,0.06297814,65.633,25.67,78.18
462,281,74,120,4228.04,10.039,22,36,58.915554,37.22,32.25,310.4,0.0,0.063114755,66.41111,25.61,78.6
463,280,74,120,4238.39,10.039,22,36,58.95091,37.22,32.25,311.9,0.0,0.06325137,66.64273,25.61,79.08
464,279,74,120,4248.68,9.526,22,36,59.078,37.22,32.25,313.4,0.0,0.063387975,66.639,25.61,79.55
465,279,73,120,4257.2,9.463,22,36,59.197,37.22,32.2,314.8,0.0,0.06352459,67.063,25.67,79.74
466,280,73,120,4265.45,10.124,22,37,59.602,37.22,32.25,316.2,0.0,0.0636612,67.473,25.75,79.89
467,280,73,121,4275.63,9.924,22,37,60.086,37.22,32.25,315.9,0.0,0.06379782,67.268,25.8,79.29
468,280,73,120,4284.43,9.895,22,37,60.44,37.22,32.25,315.5,0.0,0.06393442,67.368,25.85,78.63
