time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,respiration,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
2272,261,82,121,21305.93,9.464,19,30,69.282,508:24:0,38.01,32.6,28.82,237.5,0.9,0.28020218,31.85,69.25
2273,260,83,120,21316.47,9.465,19,30,69.208,508:24:0,38.01,32.6,28.82,237.4,0.9,0.28032544,31.96,69.21
2274,260,83,119,21324.13,9.463,19,30,69.125,512:28:0,38.01,32.6,28.82,237.1,0.9,0.2804487,32.08,69.18
2275,259,82,119,21331.9,9.463,19,30,68.903,508:24:0,38.01,32.6,28.82,236.6,0.9,0.280572,32.17,69.08
2276,259,81,119,21343.19,9.464,19,31,68.643,512:20:0,38.01,32.55,28.66,235.9,0.9,0.28069526,32.24,68.94
2277,261,80,119,21353.73,9.465,19,31,68.38111,512:20:0,38.01,32.6,28.66,234.9,0.9,0.28081855,32.23,68.72
2278,262,82,119,21362.95,9.466,19,31,68.215454,508:15:0,38.01,32.6,28.66,233.7,0.9,0.2809418,32.2,68.45
2279,262,85,119,21372.37,9.466,19,29,68.133,503:12:0,38.01,32.6,28.66,232.5,0.9,0.28106508,32.16,68.18
2280,260,85,119,21380.64,9.463,19,29,68.024,512:12:0,38.01,32.55,28.66,232.4,0.9,0.28118837,31.99,68.93
2281,259,84,120,21390.81,9.464,19,29,67.802,508:20:0,38.01,32.6,28.95,232.3,0.9,0.28131163,31.81,69.75
2282,259,84,121,21401.35,9.465,19,29,67.603,500:24:0,38.01,32.55,28.95,234.3,0.9,0.28143492,31.5,70.96
2283,259,84,121,21409.0,9.463,19,29,67.641,508:20:0,38.01,32.6,28.95,236.2,0.9,0.2815582,31.19,71.94
2284,259,82,120,21417.44,9.465,19,30,67.675,508:24:0,38.01,32.55,28.95,238.1,0.9,0.28168145,30.89,72.24
2285,259,81,120,21429.2,9.469,19,31,67.644,508:24:0,38.01,32.55,28.95,238.6,0.9,0.28180474,30.69,72.34
2286,260,81,120,21438.61,9.466,19,31,67.68,508:24:0,38.01,32.55,30.71,238.2,0.9,0.281928,30.56,72.29
2287,260,81,120,21447.82,9.466,19,31,67.742,508:15:0,38.01,32.55,30.71,239.3,0.9,0.2820513,30.46,72.47
2288,260,81,120,21457.23,9.466,19,31,67.751114,512:20:0,38.01,32.55,30.71,241.8,0.9,0.28217456,30.38,72.87
2289,260,81,119,21465.51,9.463,19,31,67.687,508:20:0,38.01,32.6,30.71,244.3,0.9,0.28229782,30.31,73.28
2290,260,80,119,21475.67,9.464,19,31,67.597275,512:20:0,38.02,32.55,30.71,246.7,0.9,0.2824211,30.19,73.4
2291,260,80,120,21486.22,9.465,19,31,67.513,512:20:0,38.02,32.55,31.5,249.1,0.9,0.28254437,30.03,73.27
2292,261,82,120,21494.51,9.463,19,30,67.611,508:20:0,38.02,32.55,31.5,248.9,0.9,0.28266767,29.92,72.43
2293,260,82,119,21504.66,9.464,19,30,67.6,503:8:0,38.02,32.55,31.5,248.5,0.9,0.28279093,29.82,71.54
2294,260,82,119,21515.2,9.465,19,30,67.639,512:24:0,38.02,32.55,31.5,248.3,0.9,0.2829142,29.76,71.21
2295,260,83,119,21523.48,9.463,19,30,67.611,1019,38.02,32.55,31.5,248.2,0.9,0.28303748,29.7,70.91
2296,259,83,120,21531.75,9.463,19,30,67.471,477:20:0,38.02,32.55,30.84,247.2,0.9,0.28316075,29.66,70.34
2297,259,82,121,21541.91,9.464,19,30,67.343,503:20:0,38.02,32.55,30.84,246.2,0.9,0.28328404,29.63,69.76
2298,259,82,120,21552.45,9.465,19,30,67.193,503:15:0,38.02,32.55,30.84,243.8,0.9,0.2834073,29.67,69.29
2299,259,81,120,21560.59,9.465,19,31,66.965,503:20:0,38.02,32.55,30.84,240.5,0.9,0.28353056,29.77,68.9
2300,259,80,120,21569.14,9.468,19,31,66.854,503:20:0,38.02,32.55,30.84,238.9,0.9,0.28365386,29.86,68.53
2301,260,80,121,21578.75,9.463,19,31,66.866,508:15:0,38.02,32.55,29.22,238.2,0.9,0.28377712,29.93,68.18
2302,260,80,121,21587.84,9.464,19,31,66.922,503:15:0,38.02,32.55,29.22,237.7,0.9,0.28390038,29.95,67.97
2303,260,81,120,21600.08,9.465,19,31,66.953,496:8:0,38.02,32.55,29.22,237.2,0.9,0.28402367,29.96,67.77
2304,260,80,120,21608.36,9.463,19,31,66.905,500:24:0,38.02,32.55,29.22,237.1,0.9,0.28414693,29.94,67.68
2305,260,80,120,21618.52,9.464,19,31,66.803,503:15:0,38.02,32.55,29.22,237.9,0.9,0.28427023,29.85,67.83
2306,261,82,121,21629.05,9.465,19,30,66.78,500:8:0,38.02,32.55,27.75,238.8,0.9,0.2843935,29.76,67.99
2307,260,82,122,21637.32,9.463,19,30,66.723,508:12:0,38.02,32.55,27.75,241.7,0.9,0.28451675,29.51,68.39
2308,259,82,121,21645.6,9.463,19,30,66.614,496:12:0,38.02,32.55,27.75,244.7,0.9,0.28464004,29.25,68.79
2309,260,81,121,21654.82,9.466,19,31,66.627,496:8:0,38.02,32.55,27.75,245.6,0.9,0.2847633,28.96,68.95
2310,260,81,122,21664.76,9.469,19,31,66.601,503:8:0,38.02,32.55,27.75,246.2,0.9,0.2848866,28.66,69.07
2311,260,81,122,21674.1,9.467,19,31,66.665,503:8:0,38.02,32.55,26.37,246.3,0.9,0.28500986,28.19,69.23
2312,261,83,122,21683.8,9.466,19,30,66.596,496:20:0,38.02,32.55,26.37,246.1,0.9,0.28513312,28.1,69.07
2313,260,83,122,21694.14,9.469,19,30,66.522,503:15:0,38.02,32.55,26.37,245.9,0.9,0.28525642,28.02,68.91
2314,259,82,122,21703.57,9.466,19,30,66.5,503:12:0,38.02,32.5,26.37,245.7,0.9,0.28537968,27.94,68.75
2315,260,81,122,21712.8,9.466,19,31,66.373,500:20:0,38.02,32.5,26.37,246.1,0.9,0.28550297,27.87,68.63
2316,260,82,121,21722.21,9.466,19,30,66.211,503:20:0,38.02,32.55,25.85,246.6,0.9,0.28562623,27.8,68.51
2317,261,82,121,21731.41,9.466,19,30,65.942,503:20:0,38.02,32.55,25.85,247.2,0.9,0.2857495,27.72,68.42
2318,260,83,121,21740.82,9.466,19,30,65.836,508:15:0,38.02,32.55,25.85,249.4,0.9,0.2858728,27.62,68.61
2319,260,83,120,21749.28,9.465,19,30,65.804,508:15:0,38.02,32.55,25.85,251.5,0.9,0.28599605,27.52,68.79
2320,261,83,120,21759.01,9.469,19,30,65.751,503:12:0,38.02,32.55,25.85,251.5,0.9,0.28611934,27.47,68.79
2321,261,84,120,21769.82,9.466,19,30,65.792,500:12:0,38.02,32.5,25.89,250.9,0.9,0.2862426,27.45,68.73
2322,261,85,121,21779.04,9.466,19,29,65.671,503:12:0,38.02,32.55,25.89,250.3,0.9,0.28636587,27.42,68.67
2323,260,85,121,21789.39,9.469,19,29,65.605,503:20:20,38.02,32.55,25.89,250.8,0.9,0.28648916,27.44,69.0
2324,259,83,121,21798.8,9.466,19,30,65.622,500,38.02,32.55,25.89,251.4,0.9,0.28661242,27.46,69.39
2325,259,82,121,21806.45,9.463,19,30,65.807,,38.02,32.55,25.89,252.3,0.9,0.2867357,27.48,69.69
2326,259,81,121,21813.51,9.463,19,31,66.161,1738:3:0,38.02,32.55,24.35,253.8,0.9,0.28685898,27.5,69.62
2327,259,81,121,21822.61,9.464,19,31,66.622,508:20:0,38.02,32.5,24.35,255.2,0.9,0.28698224,27.5,69.54
2328,259,81,121,21835.4,9.465,19,31,67.001114,520:20:0,38.02,32.55,24.35,255.0,0.9,0.28710553,27.42,69.18
2329,260,80,120,21843.82,9.465,19,31,67.38545,512:20:0,38.02,32.55,24.35,254.9,0.9,0.2872288,27.35,68.88
2330,260,80,119,21854.67,9.466,19,31,68.04,500,38.02,32.55,24.35,255.9,0.9,0.2873521,27.29,69.04
2331,260,81,119,21863.91,9.466,19,31,68.727,512:28:15,38.02,32.55,23.32,256.8,0.9,0.28747535,27.23,69.2
2332,260,81,119,21874.26,9.469,19,31,69.253,500,38.02,32.5,23.32,257.6,0.9,0.2875986,27.06,69.37
2333,259,81,120,21883.66,9.466,19,31,69.833,508:28:0,38.02,32.5,23.32,258.3,0.9,0.2877219,26.85,69.54
2334,260,80,120,21891.94,9.463,19,31,70.518,512:28:0,38.02,32.5,23.32,258.1,0.9,0.28784516,26.63,69.25
2335,260,80,120,21902.12,9.465,19,31,71.228,512:24:0,38.02,32.55,23.32,257.4,0.9,0.28796843,26.41,68.74
2336,261,80,119,21912.64,9.465,19,31,71.831,527:24:0,38.02,32.5,23.32,256.0,0.9,0.28809172,26.21,68.3
2337,260,81,119,21920.29,9.463,19,31,72.267,520:24:0,38.02,32.5,22.63,253.8,0.9,0.28821498,26.01,67.96
2338,260,82,119,21929.4,9.464,19,30,72.688,520:32:0,38.02,32.5,22.63,251.8,0.9,0.28833827,25.86,67.69
2339,261,83,118,21941.62,9.465,19,30,73.094,516:24:0,38.02,32.5,22.63,250.0,0.9,0.28846154,25.78,67.55
2340,261,83,118,21949.29,9.463,19,30,73.226,512:32:0,38.02,32.55,22.63,248.3,0.9,0.2885848,25.72,67.46
2341,260,84,118,21957.07,9.463,19,30,73.08111,512:24:0,38.02,32.55,22.63,247.7,0.9,0.2887081,25.79,67.65
2342,259,84,118,21967.41,9.466,19,29,72.71273,512:24:0,38.02,32.5,23.75,247.1,0.9,0.28883135,25.85,67.85
2343,259,83,118,21977.74,9.469,19,30,72.385,516:20:0,38.02,32.5,23.75,247.8,0.9,0.28895465,25.9,68.53
2344,260,83,118,21987.15,9.466,19,30,72.284,512:20:0,38.02,32.5,23.75,250.6,0.9,0.2890779,25.92,70.06
2345,260,83,119,21997.33,9.464,19,30,72.281,520:28:0,38.02,32.5,23.75,253.3,0.9,0.28920117,25.95,71.6
2346,259,82,119,22007.85,9.465,19,30,72.338,520:28:0,38.02,32.5,23.75,255.7,0.9,0.28932446,25.92,71.57
2347,259,81,119,22016.14,9.463,19,31,72.351,512:28:0,38.02,32.5,24.1,257.9,0.9,0.28944772,25.89,71.04
2348,260,81,119,22024.44,9.463,19,31,72.418,516:32:0,38.02,32.5,24.1,256.4,0.9,0.28957102,25.83,69.99
2349,260,81,118,22032.71,9.463,19,31,72.403,520:28:0,38.02,32.5,24.1,254.9,0.9,0.28969428,25.78,68.94
2350,260,81,118,22042.88,9.465,19,31,72.371,516:24:0,38.02,32.5,24.1,252.8,0.9,0.28981754,25.71,68.53
2351,260,81,118,22053.41,9.465,19,31,72.403,512:20:0,38.02,32.5,24.1,250.4,0.9,0.28994083,25.64,68.38
2352,260,82,118,22061.7,9.463,19,30,72.448,515,38.02,32.5,23.94,248.9,0.9,0.2900641,25.57,68.31
2353,260,82,118,22071.86,9.465,19,30,72.363,512:40:24,38.02,32.5,23.94,248.6,0.9,0.2901874,25.51,68.33
2354,259,82,119,22082.38,9.465,19,30,72.031,508,38.02,32.55,23.94,248.3,0.9,0.29031065,25.44,68.36
2355,260,81,119,22089.77,9.463,19,31,71.684,472,38.02,32.55,23.94,246.6,0.9,0.2904339,25.4,68.12
2356,260,81,118,22097.35,9.464,19,31,71.41,1542:15:0,38.02,32.5,23.44,243.7,0.9,0.2905572,25.37,67.61
2357,261,82,118,22110.23,9.469,19,30,71.256,512:15:0,38.02,32.5,23.44,240.8,0.9,0.29068047,25.35,67.12
2358,260,82,119,22119.65,9.466,19,30,71.282,512:20:0,38.02,32.5,23.44,239.5,0.9,0.29080376,25.45,66.81
2359,260,82,119,22128.88,9.466,19,30,71.215,508:20:0,38.02,32.5,23.44,239.9,0.9,0.29092702,25.56,66.89
2360,260,82,120,22138.29,9.466,19,30,71.224,512:20:0,38.02,32.5,23.44,240.7,0.9,0.2910503,25.67,67.09
2361,260,82,120,22148.45,9.465,19,30,71.262,503:24:0,38.02,32.5,23.11,241.5,0.9,0.29117358,25.77,67.29
2362,259,82,120,22158.97,9.465,19,30,71.204,512:20:0,38.02,32.55,23.11,242.3,0.9,0.29129684,25.99,67.38
2363,260,82,120,22167.25,9.463,19,30,71.012,508:20:0,38.02,32.5,23.11,243.2,0.9,0.29142013,26.33,67.34
2364,260,82,120,22175.55,9.463,19,30,71.028,504,38.02,32.5,23.11,244.0,0.9,0.2915434,26.67,67.3
2365,260,82,120,22185.7,9.464,19,30,70.94,503:20:0,38.02,32.5,23.11,246.6,0.9,0.29166666,26.99,67.36
2366,260,81,120,22196.23,9.465,19,31,70.777,516:20:20,38.02,32.5,23.28,249.2,0.9,0.29178995,27.31,67.43
2367,260,81,120,22204.51,9.463,19,31,70.54,503:12:0,38.02,32.5,23.28,251.2,0.9,0.2919132,27.63,67.52
2368,260,82,120,22212.78,9.463,19,30,70.372,503:12:0,38.02,32.5,23.28,252.4,0.9,0.2920365,27.96,67.67
2369,259,82,120,22222.95,9.464,19,30,70.187,491:3:0,38.02,32.5,23.28,253.2,0.9,0.29215977,28.3,67.7
2370,259,81,120,22233.5,9.465,19,31,70.155,503:12:0,38.02,32.55,23.28,253.4,0.9,0.29228303,28.64,67.51
2371,260,80,121,22242.74,9.466,19,31,70.131,500:8:0,38.02,32.55,23.28,253.7,0.9,0.29240632,28.97,67.36
2372,260,80,122,22252.13,9.466,19,31,69.914,491:15:0,38.02,32.55,24.18,255.1,0.9,0.29252958,29.12,67.6
2373,259,80,122,22259.78,9.463,19,31,69.631,496:8:0,38.02,32.5,24.18,256.5,0.9,0.29265285,29.24,67.78
2374,259,80,122,22268.24,9.465,19,31,69.305,500:12:0,38.02,32.5,24.18,258.4,0.9,0.29277614,29.28,67.83
2375,260,79,122,22280.0,9.469,19,31,68.859,496:8:0,38.02,32.5,24.18,257.6,0.9,0.2928994,29.32,67.03
2376,262,80,122,22289.4,9.466,19,31,68.726,491:15:0,38.02,32.5,24.18,256.4,0.9,0.2930227,29.44,66.19
2377,262,82,122,22299.58,9.465,19,31,68.78,500:12:0,38.02,32.5,24.39,256.3,0.9,0.29314595,29.56,65.88
2378,262,83,122,22309.46,9.465,19,30,68.861,503:12:0,38.02,32.5,24.39,257.6,0.9,0.29326922,29.59,66.17
2379,260,84,122,22317.22,9.463,19,30,68.93,500:15:0,38.02,32.5,24.39,258.8,0.9,0.2933925,29.63,66.45
2380,260,84,122,22328.51,9.464,19,30,68.864,496:15:0,38.02,32.55,24.39,260.1,0.9,0.29351577,29.65,66.72
2381,259,83,122,22339.06,9.465,19,30,68.684,500:12:0,38.02,32.5,24.39,261.5,0.9,0.29363906,29.64,66.99
2382,259,83,122,22346.73,9.463,19,30,68.459,500:12:0,38.02,32.5,26.1,262.4,0.9,0.29376233,29.61,67.25
2383,260,82,122,22354.52,9.463,19,30,68.22,496:12:0,38.02,32.5,26.1,262.5,0.9,0.2938856,29.51,67.52
2384,259,82,122,22365.79,9.464,19,30,68.139,508:12:0,38.02,32.5,26.1,261.4,0.9,0.29400888,29.44,67.46
2385,259,82,122,22375.68,9.465,19,30,68.059,,38.02,32.5,26.1,260.1,0.9,0.29413214,29.37,67.33
2386,259,81,122,22383.46,9.463,19,31,67.949,1741,38.02,32.5,26.1,258.9,0.9,0.29425544,29.3,67.21
2387,259,81,121,22392.91,9.463,19,31,67.857,477:12:0,38.02,32.5,28.42,258.4,0.9,0.2943787,29.08,67.36
2388,260,81,121,22403.08,9.465,19,31,67.72,496:15:0,38.02,32.5,28.42,258.3,0.9,0.29450196,28.87,67.45
2389,261,82,122,22413.6,9.465,19,30,67.481,487:16:15,38.02,32.5,28.42,258.5,0.9,0.29462525,28.67,67.4
2390,260,82,122,22421.25,9.463,19,30,67.179,508:20:0,38.02,32.5,28.42,258.7,0.9,0.2947485,28.47,67.35
2391,259,82,122,22429.7,9.465,19,30,67.086,508:20:0,38.02,32.55,28.42,258.9,0.9,0.2948718,28.21,67.38
2392,260,81,123,22441.44,9.469,19,31,67.225,515,38.02,32.5,28.0,259.0,0.9,0.29499507,27.94,67.44
2393,261,82,122,22450.84,9.466,19,30,67.35,491:36:28,38.02,32.5,28.0,259.2,0.9,0.29511833,27.67,67.51
2394,261,83,120,22459.1,9.463,19,30,67.342,512:15:0,38.02,32.5,28.0,259.8,0.9,0.29524162,27.24,67.73
2395,260,83,120,22469.29,9.464,19,30,67.249,504,38.02,32.5,28.0,260.4,0.9,0.2953649,26.82,67.96
2396,260,82,119,22479.85,9.465,19,30,67.227,500:23:15,38.02,32.5,28.0,261.0,0.9,0.29548818,26.4,68.16
2397,260,82,119,22488.13,9.463,19,30,67.081,500:8:0,38.02,32.5,28.51,260.8,0.9,0.29561144,26.12,68.0
2398,260,82,119,22497.36,9.466,19,30,67.01111,503:15:0,38.02,32.5,28.51,260.7,0.9,0.2957347,25.84,67.85
2399,260,82,121,22506.91,9.469,19,30,66.954544,503:12:0,38.02,32.5,28.51,260.5,0.9,0.295858,25.56,67.69
2400,259,80,122,22516.66,9.469,19,31,66.652,500:8:0,38.02,32.5,28.51,260.4,0.9,0.29598126,25.28,67.54
2401,259,79,122,22527.46,9.466,19,31,66.077,512:20:0,38.02,32.5,28.51,261.3,0.9,0.29610455,24.88,67.9
2402,260,79,121,22535.74,9.463,19,31,65.91556,508:15:0,38.02,32.5,28.85,262.4,0.9,0.2962278,24.47,68.28
2403,261,80,122,22544.02,9.463,19,31,66.16909,503:20:0,38.02,32.5,28.85,264.3,0.9,0.29635108,24.12,68.75
2404,261,82,121,22554.2,9.461,19,30,66.608,508:15:0,38.02,32.5,28.85,267.3,0.9,0.29647437,23.81,69.3
2405,261,82,120,22564.72,9.466,19,30,67.074,503:12:0,38.02,32.5,28.85,270.2,0.9,0.29659763,23.5,69.85
2406,260,82,120,22573.0,9.469,19,30,67.528,500:8:0,38.02,32.5,28.85,271.4,0.9,0.29672092,23.35,70.02
2407,260,82,120,22583.18,9.465,19,30,67.94,496:8:0,38.02,32.5,28.29,271.8,0.9,0.29684418,23.28,69.99
2408,260,82,121,22593.06,9.465,19,30,68.315,487:8:0,38.02,32.5,28.29,272.2,0.9,0.29696745,23.21,69.96
2409,261,83,121,22600.31,9.463,19,30,68.664,500:3:0,38.03,32.5,28.29,273.1,0.9,0.29709074,23.26,69.59
2410,261,84,123,22608.61,9.463,19,30,68.809,499:59:0,38.03,32.5,28.29,274.0,0.9,0.297214,23.3,69.22
2411,260,83,123,22617.95,9.464,19,30,68.718,491:15:0,38.03,32.5,28.29,274.7,0.9,0.29733726,23.35,68.89
2412,259,82,123,22629.3,9.466,19,30,68.493,500:8:0,38.03,32.5,27.91,275.0,0.9,0.29746056,23.4,68.73
2413,259,82,123,22637.59,9.463,19,30,68.362,496:20:0,38.03,32.5,27.91,275.3,0.9,0.29758382,23.45,68.56
2414,259,82,123,22646.41,9.465,19,30,68.38,496:8:0,38.03,32.5,27.91,275.7,0.9,0.2977071,23.5,68.39
2415,258,80,123,22656.22,9.468,19,31,68.575,,38.03,32.5,27.91,275.3,0.9,0.29783037,23.57,67.71
2416,257,78,122,22665.56,9.464,19,31,68.923,1973,38.03,32.5,27.91,274.0,0.9,0.29795364,23.66,66.42
2417,259,78,122,22676.92,9.466,19,32,69.369,496:8:0,38.03,32.5,27.66,273.5,0.9,0.29807693,23.75,65.85
2418,261,78,122,22685.73,9.465,19,32,69.668,508:12:0,38.03,32.5,27.66,273.5,0.9,0.2982002,23.86,65.76
2419,261,79,122,22695.52,9.468,19,32,69.622,503:12:0,38.03,32.5,27.66,273.5,0.9,0.29832348,23.95,65.77
2420,261,80,122,22704.36,9.463,19,31,69.39,503:12:0,38.03,32.5,27.66,273.7,0.9,0.29844674,24.01,65.96
2421,260,79,121,22713.93,9.465,19,31,69.132,496:8:0,38.03,32.5,27.66,273.9,0.9,0.29857,24.08,66.15
2422,260,79,122,22722.99,9.469,19,31,68.887,496:20:15,38.03,32.5,27.89,276.1,0.9,0.2986933,24.21,66.8
2423,260,79,122,22734.01,9.469,19,31,68.575,496:12:0,38.03,32.5,27.89,278.2,0.9,0.29881656,24.33,67.44
2424,260,80,122,22744.76,9.466,19,31,68.59778,496:15:0,38.03,32.5,27.89,278.6,0.9,0.29893985,24.39,67.77
2425,260,80,122,22753.03,9.463,19,31,68.79909,500:15:0,38.03,32.5,27.89,279.0,0.9,0.29906312,24.45,68.11
2426,260,80,122,22762.33,9.466,19,31,68.989,500:8:0,38.03,32.5,27.89,278.9,0.9,0.29918638,24.55,68.14
2427,260,80,122,22771.1,9.467,19,31,69.017,500:12:0,38.03,32.5,26.86,278.7,0.9,0.29930967,24.68,68.05
2428,259,79,121,22780.2,9.464,19,31,68.891,488,38.03,32.5,26.86,278.1,0.9,0.29943293,24.73,68.37
2429,259,79,122,22792.39,9.465,19,31,68.644,500:16:12,38.03,32.5,26.86,277.5,0.9,0.29955623,24.78,68.79
2430,260,79,122,22801.65,9.466,19,31,68.531,503:8:0,38.03,32.5,26.86,276.7,0.9,0.2996795,24.87,68.74
2431,261,79,122,22811.06,9.466,19,32,68.508,496:12:0,38.03,32.45,26.86,276.0,0.9,0.29980275,24.96,68.64
2432,261,80,123,22819.34,9.463,19,31,68.621,500:15:0,38.03,32.5,25.78,275.2,0.9,0.29992604,25.06,68.53
2433,260,80,123,22829.52,9.465,19,31,68.667,500:20:0,38.03,32.45,25.78,274.8,0.9,0.3000493,25.24,68.58
2434,260,80,122,22840.04,9.465,19,31,68.657,500:15:0,38.03,32.45,25.78,274.4,0.9,0.3001726,25.41,68.62
2435,262,81,122,22848.32,9.463,19,31,68.504,508:20:0,38.03,32.45,25.78,273.1,0.9,0.30029586,25.52,68.72
2436,261,83,121,22856.58,9.463,19,30,68.292,492,38.03,32.5,25.78,271.6,0.9,0.30041912,25.6,68.82
2437,260,83,121,22866.75,9.465,19,30,68.043,1003:12:0,38.03,32.5,25.85,270.0,0.9,0.3005424,25.68,68.93
2438,259,82,121,22876.66,9.465,19,30,67.77,508:15:0,38.03,32.45,25.85,268.8,0.9,0.30066568,25.81,68.89
2439,259,81,121,22884.44,9.465,19,31,67.594,500:15:0,38.03,32.45,25.85,267.6,0.9,0.30078897,25.98,68.78
2440,259,81,121,22894.78,9.467,19,31,67.494,496:12:0,38.03,32.45,25.85,267.5,0.9,0.30091223,26.13,68.94
2441,260,80,121,22904.21,9.463,19,31,67.385,508:15:0,38.03,32.45,25.85,268.2,0.9,0.3010355,26.29,69.32
2442,260,80,121,22914.39,9.465,19,31,67.234,503:15:0,38.03,32.45,25.5,268.9,0.9,0.3011588,26.45,69.69
2443,260,80,121,22924.91,9.465,19,31,66.966,512:20:0,38.03,32.45,25.5,269.0,0.9,0.30128205,26.51,69.8
2444,260,80,122,22934.14,9.466,19,31,66.906,512:12:0,38.03,32.45,25.5,269.2,0.9,0.3014053,26.55,69.89
2445,260,80,121,22943.54,9.466,19,31,67.174446,,38.03,32.45,25.5,269.3,0.9,0.3015286,26.59,69.97
2446,260,80,120,22951.82,9.463,19,31,67.575455,,38.03,32.45,25.5,269.4,0.9,0.30165187,26.64,70.05
2447,261,80,120,22962.0,9.465,19,31,67.836,2515:28:0,38.03,32.45,24.87,269.6,0.9,0.30177516,26.68,70.13
2448,261,80,119,22972.52,9.465,19,31,67.971,512:32:0,38.03,32.45,24.87,269.6,0.9,0.30189842,26.72,70.19
2449,260,80,119,22980.17,9.463,19,31,68.029,508:28:0,38.03,32.45,24.87,268.8,0.9,0.30202168,26.74,70.09
2450,260,81,120,22988.63,9.465,19,31,67.97444,512:28:0,38.03,32.45,24.87,268.1,0.9,0.30214497,26.76,70.0
2451,260,81,119,22999.43,9.466,19,31,67.86182,512:24:0,38.03,32.45,24.87,268.1,0.9,0.30226824,26.81,70.31
2452,260,80,118,23008.66,9.466,19,31,67.851,512:20:0,38.03,32.45,25.24,268.5,0.9,0.30239153,26.86,70.82
2453,260,80,119,23019.02,9.469,19,31,67.753,512:28:0,38.03,32.45,25.24,269.4,0.9,0.3025148,26.94,71.58
2454,261,82,119,23028.41,9.466,19,30,67.503,508:24:0,38.03,32.45,25.24,270.9,0.9,0.30263805,27.02,72.59
2455,261,83,119,23037.64,9.462,19,30,67.257,512:24:0,38.03,32.45,25.24,271.8,0.9,0.30276135,27.07,72.88
2456,261,83,119,23047.04,9.467,19,30,67.245,512:20:0,38.03,32.45,25.24,272.7,0.9,0.3028846,27.11,73.03
2457,260,83,119,23056.25,9.472,19,30,67.168,516:28:0,38.03,32.45,27.46,273.5,0.9,0.3030079,27.14,73.17
2458,260,83,119,23066.58,9.469,19,30,67.036,512:20:0,38.03,32.5,27.46,273.7,0.9,0.30313116,27.23,73.17
2459,259,82,119,23076.01,9.466,19,30,66.416,520:28:0,38.03,32.45,27.46,273.8,0.9,0.30325443,27.34,73.13
2460,259,82,119,23084.47,9.465,19,30,65.658,512:24:0,38.03,32.45,27.46,273.2,0.9,0.30337772,27.45,72.88
2461,259,81,119,23093.54,9.467,19,31,65.446,516:28:0,38.03,32.45,27.46,272.6,0.9,0.30350098,27.56,72.74
2462,260,80,119,23102.94,9.463,19,31,65.493,508,38.03,32.45,28.15,272.0,0.9,0.30362427,27.67,72.7
2463,260,80,118,23112.17,9.466,19,31,65.632,516:20:0,38.03,32.45,28.15,271.4,0.9,0.30374753,27.77,72.67
2464,260,80,119,23123.47,9.468,19,31,65.804,535:8:0,38.03,32.45,28.15,271.3,0.9,0.3038708,27.86,72.75
2465,259,79,118,23133.99,9.465,19,31,66.052,512:32:28,38.03,32.45,28.15,271.6,0.9,0.3039941,27.97,72.97
2466,260,79,118,23142.25,9.463,19,31,66.314,508,38.03,32.45,28.15,273.1,0.9,0.30411735,28.16,73.61
2467,260,79,119,23151.47,9.466,19,31,66.406,520:24:0,38.03,32.45,28.61,273.7,0.9,0.30424064,28.25,74.19
2468,260,79,119,23160.9,9.466,19,31,65.892,520:24:0,38.03,32.45,28.61,273.7,0.9,0.3043639,28.26,74.74
2469,260,79,118,23169.18,9.463,19,31,65.713,516:24:0,38.03,32.45,28.61,274.5,0.9,0.30448717,28.28,75.25
2470,261,80,118,23179.36,9.465,19,31,65.99,512:28:0,38.03,32.45,28.61,276.0,0.9,0.30461046,28.29,75.75
2471,261,80,118,23189.88,9.465,19,31,66.226,516:23:20,38.03,32.45,28.61,277.4,0.9,0.30473372,28.3,76.2
2472,260,80,118,23199.09,9.466,19,31,66.253,503:20:0,38.03,32.45,28.91,277.9,0.9,0.30485702,28.31,76.46
2473,259,79,119,23208.47,9.466,19,31,66.263,503:15:0,38.03,32.45,28.91,278.5,0.9,0.30498028,28.33,76.72
2474,260,79,119,23216.77,9.463,19,31,66.265,495,38.03,32.45,28.91,278.0,0.9,0.30510354,28.27,76.52
2475,260,79,120,23226.0,9.466,19,31,66.471,,38.03,32.45,28.91,277.4,0.9,0.30522683,28.2,76.29
2476,260,79,120,23236.35,9.469,19,31,66.655,1783:56:0,38.03,32.45,28.91,274.2,0.9,0.3053501,28.09,75.81
2477,260,79,121,23246.72,9.469,19,31,66.744,503:20:0,38.03,32.45,27.94,270.2,0.9,0.3054734,27.96,75.25
2478,261,80,120,23256.12,9.466,19,31,66.791,503:15:0,38.03,32.45,27.94,269.2,0.9,0.30559665,27.86,75.41
2479,261,80,120,23264.4,9.463,19,31,66.704,500:12:0,38.03,32.5,27.94,269.7,0.9,0.3057199,27.79,75.92
2480,261,80,120,23272.68,9.463,19,31,66.537,503:15:0,38.03,32.45,27.94,270.1,0.9,0.3058432,27.72,76.43
2481,259,81,121,23282.87,9.465,19,31,65.855,496:8:0,38.03,32.45,27.94,269.7,0.9,0.30596647,27.72,76.93
2482,259,81,121,23293.38,9.465,19,31,65.509,512:12:0,38.03,32.5,26.89,269.3,0.9,0.30608973,27.73,77.44
