time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2
1381,333,69,136,12420.01,10.197,19,46,37.84,0.17753242
1382,332,70,135,12425.66,10.197,19,45,37.84,0.17753242
1383,331,70,135,12438.65,10.197,19,45,37.84,0.17753242
1384,331,70,136,12449.01,10.197,19,45,37.84,0.17753242
1385,331,70,136,12459.34,10.197,19,45,37.84,0.17753242
1386,331,70,137,12466.87,10.197,19,45,37.84,0.17753242
1387,331,70,137,12478.02,10.197,19,45,37.84,0.17753242
1388,332,70,137,12490.43,10.197,19,45,37.84,0.17753242
1389,332,70,137,12500.76,10.197,19,45,37.84,0.17753242
1390,332,71,137,12511.1,10.197,19,45,37.84,0.17753242
1391,333,71,137,12519.39,10.197,19,45,37.84,0.17753242
1392,333,72,137,12529.73,10.197,19,44,37.84,0.17753242
1393,332,73,138,12540.08,10.197,19,43,37.84,0.17753242
1394,328,73,138,12550.45,10.197,19,43,37.84,0.17753242
1395,327,72,138,12562.88,10.197,19,43,37.85,0.17753242
1396,332,70,139,12573.21,10.197,19,45,37.85,0.17753242
1397,335,71,140,12583.55,10.197,19,45,37.85,0.17753242
1398,335,73,140,12589.76,10.197,19,44,37.85,0.17753242
1399,332,75,140,12600.14,10.197,19,42,37.85,0.17753242
1400,329,74,139,12610.46,10.197,19,42,37.85,0.17753242
1401,328,73,139,12622.89,10.197,19,43,37.85,0.17753242
1402,330,72,139,12633.18,10.197,19,44,37.85,0.17753242
1403,330,72,139,12643.59,10.197,19,44,37.85,0.17753242
1404,330,71,139,12651.82,10.197,19,44,37.85,0.17753242
1405,332,71,139,12662.16,10.197,19,45,37.85,0.17753242
1406,331,71,139,12672.58,10.197,19,45,37.85,0.17753242
1407,331,71,139,12684.99,10.197,19,45,37.85,0.17753242
1408,331,71,139,12690.62,10.197,19,45,37.85,0.17753242
1409,330,71,139,12703.61,10.197,19,44,37.85,0.17753242
1410,330,70,139,12714.0,10.197,19,45,37.85,0.17753242
1411,330,70,139,12724.31,10.197,19,45,37.85,0.17753242
1412,332,70,139,12732.6,10.197,19,45,37.85,0.17753242
1413,332,71,139,12742.01,10.197,19,45,37.85,0.17753242
1414,332,71,139,12754.05,10.197,19,45,37.85,0.17753242
1415,332,71,139,12763.82,10.197,19,45,37.85,0.17753242
1416,332,72,138,12774.92,10.197,19,44,37.85,0.17753242
1417,331,72,138,12783.52,10.197,19,44,37.85,0.17753242
1418,330,71,138,12793.67,10.197,19,44,37.85,0.17753242
1419,329,70,139,12804.02,10.197,19,45,37.85,0.17753242
1420,329,70,138,12816.23,10.197,19,45,37.85,0.17753242
1421,330,71,138,12826.79,10.197,19,44,37.85,0.17753242
1422,332,71,138,12832.87,10.197,19,45,37.85,0.17753242
1423,333,71,138,12843.23,10.197,19,45,37.85,0.17753242
1424,332,72,138,12855.56,10.197,19,44,37.85,0.17753242
1425,330,73,139,12866.14,10.197,19,43,37.85,0.17753242
1426,330,72,139,12875.62,10.197,19,44,37.85,0.17753242
1427,330,72,139,12886.7,10.188,19,44,37.86,0.17753242
1428,331,72,139,12895.3,10.196,19,44,37.86,0.17753242
1429,332,72,139,12905.4,10.197,19,44,37.86,0.17753242
1430,332,72,140,12915.82,10.197,19,44,37.86,0.17753242
1431,329,72,140,12928.03,10.197,19,44,37.86,0.17753242
1432,331,71,140,12938.58,10.197,19,45,37.86,0.17753242
1433,334,72,140,12948.94,10.197,19,44,37.86,0.17753242
1434,330,73,140,12955.0,10.197,19,43,37.86,0.17753242
1435,326,73,139,12967.22,10.197,19,43,37.86,0.17753242
1436,327,71,140,12977.91,10.197,19,44,37.86,0.17753242
1437,329,71,140,12988.22,10.197,19,44,37.86,0.17753242
1438,331,71,140,12998.58,10.197,19,45,37.86,0.17753242
1439,332,71,141,13010.83,10.197,19,45,37.86,0.17753242
1440,332,72,141,13017.63,10.197,19,44,37.86,0.17753242
1441,332,73,142,13027.58,10.197,19,43,37.86,0.17753242
1442,331,73,141,13037.89,10.197,19,43,37.86,0.17753242
1443,331,73,142,13048.24,10.197,19,43,37.86,0.17753242
1444,331,73,143,13060.45,10.197,19,43,37.86,0.17753242
1445,330,72,143,13071.05,10.197,19,44,37.86,0.17753242
1446,329,72,143,13079.54,10.197,19,44,37.86,0.17753242
1447,330,71,144,13089.7,10.197,19,44,37.86,0.17753242
1448,332,70,143,13099.99,10.197,19,45,37.86,0.17753242
1449,331,71,144,13112.27,10.197,19,45,37.86,0.17753242
1450,331,71,143,13119.07,10.197,19,45,37.87,0.17753242
1451,330,70,144,13129.02,10.197,19,45,37.87,0.17753242
1452,331,70,144,13141.24,10.197,19,45,37.87,0.17753242
1453,333,72,144,13151.79,10.197,19,44,37.87,0.17753242
1454,332,73,144,13162.09,10.197,19,43,37.87,0.17753242
1455,331,73,144,13172.52,10.197,19,43,37.87,0.17753242
1456,329,72,145,13180.99,10.197,19,44,37.87,0.17753242
1457,329,71,144,13191.13,10.197,19,44,37.87,0.17753242
1458,330,71,145,13201.47,10.197,19,44,37.87,0.17753242
1459,331,71,144,13213.71,10.197,19,45,37.87,0.17753242
1460,331,71,144,13220.49,10.197,19,45,37.87,0.17753242
1461,332,71,144,13232.32,10.197,19,45,37.87,0.17753242
1462,331,71,144,13242.88,10.197,19,45,37.87,0.17753242
1463,331,70,144,13253.23,10.197,19,45,37.87,0.17753242
1464,331,70,144,13260.99,10.197,19,45,37.87,0.17753242
1465,331,70,144,13271.69,10.197,19,45,37.87,0.17753242
1466,331,70,144,13284.08,10.197,19,45,37.87,0.17753242
1467,331,70,144,13294.63,10.197,19,45,37.87,0.17753242
1468,332,71,144,13305.97,10.197,19,45,37.87,0.17753242
1469,333,71,144,13313.52,10.197,19,45,37.87,0.17753242
1470,332,72,144,13323.59,10.197,19,44,37.87,0.17753242
1471,331,72,144,13333.96,10.197,19,44,37.87,0.17753242
1472,331,72,144,13344.31,10.197,19,44,37.87,0.17753242
1473,330,71,143,13356.51,10.197,19,44,37.87,0.17753242
1474,329,70,144,13363.31,10.197,19,45,37.87,0.17753242
1475,329,70,144,13375.16,10.197,19,45,37.87,0.17753242
1476,331,70,144,13385.74,10.197,19,45,37.87,0.17753242
1477,332,70,144,13395.17,10.197,19,45,37.87,0.17753242
1478,332,71,144,13404.44,10.197,19,45,37.87,0.17753242
1479,332,71,144,13414.69,10.197,19,45,37.87,0.17753242
1480,331,71,144,13426.91,10.197,19,45,37.87,0.17753242
1481,329,71,144,13437.46,10.197,19,44,37.87,0.17753242
1482,329,70,145,13445.9,10.197,19,45,37.87,0.17753242
1483,331,70,144,13455.22,10.197,19,45,37.87,0.17753242
1484,334,70,145,13466.34,10.197,19,46,37.87,0.17753242
1485,334,72,144,13476.79,10.197,19,44,37.87,0.17753242
1486,333,73,143,13487.14,10.197,19,44,37.87,0.17753242
1487,332,74,143,13497.49,10.197,19,43,37.87,0.17753242
1488,330,75,144,13507.85,10.197,19,42,37.87,0.17753242
1489,327,73,143,13516.31,10.197,19,43,37.87,0.17753242
1490,327,71,143,13525.62,10.197,19,44,37.87,0.17753242
1491,329,70,143,13538.56,10.197,19,45,37.88,0.17753242
1492,331,70,143,13549.24,10.197,19,45,37.88,0.17753242
1493,330,70,143,13557.71,10.197,19,45,37.88,0.17753242
1494,329,69,143,13567.85,10.197,19,46,37.88,0.17753242
1495,329,68,142,13580.09,10.197,19,46,37.88,0.17753242
1496,331,68,142,13588.76,10.197,19,46,37.88,0.17753242
1497,333,68,142,13598.92,10.197,19,47,37.88,0.17753242
1498,334,69,142,13607.67,10.197,19,46,37.88,0.17753242
1499,333,71,142,13619.37,10.197,19,45,37.88,0.17753242
1500,332,71,142,13631.84,10.189,19,45,37.88,0.17753242
1501,331,72,142,13638.64,10.196,19,44,37.88,0.17753242
1502,328,71,142,13650.42,10.197,19,44,37.88,0.17753242
1503,328,70,142,13661.06,10.197,19,45,37.88,0.17753242
1504,331,69,142,13673.15,10.197,19,46,37.88,0.17753242
1505,333,69,141,13680.03,10.197,19,46,37.88,0.17753242
1506,333,70,141,13690.0,10.197,19,45,37.88,0.17753242
1507,331,71,140,13702.22,10.197,19,45,37.88,0.17753242
1508,330,70,140,13712.73,10.197,19,45,37.88,0.17753242
1509,330,70,140,13721.2,10.197,19,45,37.88,0.17753242
1510,330,69,140,13731.39,10.197,19,46,37.89,0.17753242
1511,330,69,140,13743.63,10.197,19,46,37.89,0.17753242
1512,331,68,140,13750.44,10.197,19,46,37.89,0.17753242
1513,331,69,140,13762.3,10.197,19,46,37.89,0.17753242
1514,332,70,140,13772.8,10.197,19,45,37.89,0.17753242
1515,331,70,140,13783.16,10.197,19,45,37.89,0.17753242
1516,332,70,141,13795.33,10.197,19,45,37.89,0.17753242
1517,332,71,140,13802.17,10.197,19,45,37.89,0.17753242
1518,329,70,140,13814.01,10.197,19,45,37.89,0.17753242
1519,329,70,140,13823.7,10.197,19,45,37.89,0.17753242
1520,332,70,140,13834.8,10.197,19,45,37.89,0.17753242
1521,333,71,141,13843.38,10.197,19,45,37.89,0.17753242
1522,330,71,141,13853.54,10.197,19,44,37.89,0.17753242
1523,330,71,140,13863.89,10.197,19,44,37.89,0.17753242
1524,331,71,141,13877.32,10.197,19,45,37.89,0.17753242
1525,331,71,140,13883.56,10.197,19,45,37.89,0.17753242
1526,332,70,140,13895.97,10.197,19,45,37.89,0.17753242
1527,332,70,141,13906.32,10.197,19,45,37.89,0.17753242
1528,331,71,142,13916.67,10.197,19,45,37.89,0.17753242
1529,331,71,142,13926.07,10.197,19,45,37.89,0.17753242
1530,332,72,142,13935.48,10.197,19,44,37.89,0.17753242
1531,333,72,143,13945.65,10.197,19,44,37.89,0.17753242
1532,330,73,143,13955.05,10.197,19,43,37.89,0.17753242
1533,329,72,143,13967.19,10.197,19,44,37.89,0.17753242
1534,330,71,143,13978.77,10.197,19,44,37.89,0.17753242
1535,332,71,144,13989.1,10.197,19,45,37.89,0.17753242
1536,332,71,143,13995.37,10.197,19,45,37.89,0.17753242
1537,332,72,144,14006.63,10.197,19,44,37.89,0.17753242
1538,332,72,143,14018.13,10.197,19,44,37.89,0.17753242
1539,330,72,143,14028.45,10.197,19,44,37.89,0.17753242
1540,328,72,143,14038.82,10.197,19,44,37.89,0.17753242
1541,332,71,144,14049.16,10.197,19,45,37.89,0.17753242
1542,333,72,144,14061.55,10.197,19,44,37.89,0.17753242
1543,330,73,144,14067.79,10.197,19,43,37.89,0.17753242
1544,330,72,143,14077.18,10.197,19,44,37.89,0.17753242
1545,331,72,143,14090.56,10.197,19,44,37.89,0.17753242
1546,331,72,143,14100.91,10.197,19,44,37.89,0.17753242
1547,331,72,143,14111.25,10.197,19,44,37.89,0.17753242
1548,329,72,144,14119.54,10.197,19,44,37.89,0.17753242
1549,328,71,144,14129.91,10.197,19,44,37.89,0.17753242
1550,329,69,143,14142.3,10.197,19,46,37.89,0.17753242
1551,331,68,143,14150.58,10.197,19,46,37.89,0.17753242
1552,333,68,143,14159.99,10.197,19,47,37.89,0.17753242
1553,334,69,143,14171.28,10.197,19,46,37.89,0.17753242
1554,333,71,142,14179.88,10.197,19,45,37.89,0.17753242
1555,332,72,142,14192.01,10.197,19,44,37.89,0.17753242
1556,331,73,142,14202.34,10.197,19,43,37.9,0.17753242
1557,333,74,142,14212.69,10.197,19,43,37.9,0.17753242
1558,332,75,142,14220.97,10.197,19,42,37.9,0.17753242
1559,328,74,142,14231.32,10.197,19,42,37.9,0.17753242
1560,329,73,143,14241.7,10.197,19,43,37.9,0.17753242
1561,330,72,142,14254.11,10.197,19,44,37.9,0.17753242
1562,330,71,142,14264.42,10.197,19,44,37.9,0.17753242
1563,330,71,142,14270.06,10.197,19,44,37.9,0.17753242
1564,330,71,142,14283.04,10.197,19,44,37.9,0.17753242
1565,332,71,142,14293.44,10.197,19,45,37.9,0.17753242
1566,333,71,142,14303.77,10.197,19,45,37.9,0.17753242
1567,333,72,141,14313.18,10.197,19,44,37.9,0.17753242
1568,331,73,141,14326.54,10.197,19,43,37.9,0.17753242
1569,329,72,140,14332.75,10.197,19,44,37.9,0.17753242
1570,330,71,140,14342.16,10.197,19,44,37.9,0.17753242
1571,330,71,140,14355.53,10.197,19,44,37.9,0.17753242
1572,332,71,140,14365.88,10.197,19,45,37.9,0.17753242
1573,335,73,140,14376.23,10.197,19,44,37.9,0.17753242
1574,332,74,141,14386.55,10.197,19,43,37.9,0.17753242
1575,329,73,141,14392.82,10.197,19,43,37.91,0.17753242
1576,329,72,141,14405.21,10.197,19,44,37.91,0.17753242
1577,329,71,141,14415.56,10.197,19,44,37.91,0.17753242
1578,331,71,141,14425.93,10.197,19,45,37.91,0.17753242
1579,331,71,141,14438.32,10.197,19,45,37.91,0.17753242
1580,331,71,141,14444.56,10.197,19,45,37.91,0.17753242
1581,330,70,141,14456.96,10.197,19,45,37.91,0.17753242
1582,331,70,141,14467.34,10.197,19,45,37.91,0.17753242
1583,332,71,141,14477.69,10.197,19,45,37.91,0.17753242
1584,331,71,140,14488.01,10.197,19,45,37.91,0.17753242
1585,332,71,140,14495.52,10.197,19,45,37.91,0.17753242
1586,334,71,140,14506.62,10.197,19,45,37.91,0.17753242
1587,331,73,140,14517.02,10.197,19,43,37.91,0.17753242
1588,328,73,140,14529.41,10.197,19,43,37.91,0.17753242
1589,329,71,140,14539.75,10.197,19,44,37.91,0.17753242
1590,330,70,140,14548.07,10.197,19,45,37.91,0.17753242
1591,331,70,140,14558.43,10.197,19,45,37.91,0.17753242
1592,332,70,141,14568.77,10.197,19,45,37.91,0.17753242
1593,332,70,141,14578.15,10.197,19,45,37.91,0.17753242
1594,332,71,140,14591.48,10.197,19,45,37.91,0.17753242
1595,332,72,140,14597.72,10.197,19,44,37.91,0.17753242
1596,333,72,140,14607.13,10.197,19,44,37.91,0.17753242
1597,333,73,140,14617.35,10.197,19,44,37.91,0.17753242
1598,331,74,140,14628.79,10.197,19,43,37.91,0.17753242
1599,329,73,140,14641.17,10.197,19,43,37.91,0.17753242
1600,329,72,140,14650.57,10.197,19,44,37.91,0.17753242
1601,333,71,139,14659.86,10.197,19,45,37.91,0.17753242
1602,333,72,140,14670.22,10.197,19,44,37.91,0.17753242
1603,331,73,139,14680.49,10.197,19,43,37.91,0.17753242
1604,331,72,139,14690.88,10.197,19,44,37.91,0.17753242
1605,331,72,139,14701.25,10.197,19,44,37.91,0.17753242
1606,331,72,139,14713.62,10.197,19,44,37.91,0.17753242
1607,331,72,139,14719.86,10.197,19,44,37.91,0.17753242
1608,331,72,139,14730.23,10.197,19,44,37.91,0.17753242
1609,331,72,140,14740.62,10.197,19,44,37.91,0.17753242
1610,332,72,140,14753.0,10.197,19,44,37.91,0.17753242
1611,332,73,140,14762.39,10.197,19,43,37.91,0.17753242
1612,330,73,141,14773.71,10.197,19,43,37.91,0.17753242
1613,330,72,141,14784.04,10.197,19,44,37.91,0.17753242
1614,333,72,141,14792.3,10.197,19,44,37.91,0.17753242
1615,333,73,141,14802.68,10.187,19,44,37.91,0.17753242
1616,332,74,141,14813.03,10.207,19,43,37.91,0.17753242
1617,332,74,140,14822.42,10.198,19,43,37.91,0.17753242
1618,331,74,140,14833.74,10.197,19,43,37.91,0.17753242
1619,329,73,140,14844.08,10.197,19,43,37.91,0.17753242
1620,330,72,140,14853.46,10.197,19,44,37.91,0.17753242
1621,330,72,141,14861.81,10.197,19,44,37.91,0.17753242
1622,329,71,140,14872.01,10.197,19,44,37.91,0.17753242
1623,330,71,141,14881.5,10.197,19,44,37.92,0.17753242
1624,332,72,141,14894.44,10.197,19,44,37.92,0.17753242
1625,333,73,142,14905.14,10.197,19,44,37.92,0.17753242
1626,332,74,142,14915.49,10.197,19,43,37.92,0.17753242
1627,331,73,141,14925.83,10.197,19,43,37.92,0.17753242
1628,330,73,141,14932.43,10.197,19,43,37.92,0.17753242
1629,330,72,141,14944.28,10.197,19,44,37.92,0.17753242
1630,331,72,141,14954.82,10.197,19,44,37.92,0.17753242
1631,332,73,142,14965.16,10.197,19,43,37.92,0.17753242
1632,331,73,142,14975.5,10.197,19,43,37.92,0.17753242
1633,330,73,142,14987.75,10.197,19,43,37.92,0.17753242
1634,329,72,142,14994.49,10.197,19,44,37.92,0.17753242
1635,331,71,142,15004.52,10.197,19,45,37.92,0.17753242
1636,332,71,141,15016.74,10.197,19,45,37.92,0.17753242
1637,331,71,141,15027.29,10.197,19,45,37.92,0.17753242
1638,332,71,142,15037.62,10.197,19,45,37.92,0.17753242
1639,332,71,142,15046.08,10.197,19,45,37.92,0.17753242
1640,331,72,142,15056.2,10.197,19,44,37.93,0.17753242
1641,330,71,142,15066.59,10.197,19,44,37.93,0.17753242
1642,330,71,142,15078.83,10.197,19,44,37.93,0.17753242
1643,330,70,142,15085.58,10.197,19,45,37.93,0.17753242
1644,331,70,142,15094.68,10.197,19,45,37.93,0.17753242
1645,334,71,141,15105.82,10.197,19,45,37.93,0.17753242
1646,333,73,141,15118.16,10.197,19,44,37.93,0.17753242
1647,330,73,141,15127.87,10.197,19,43,37.93,0.17753242
1648,329,71,141,15140.08,10.197,19,44,37.93,0.17753242
1649,330,70,141,15147.56,10.197,19,45,37.93,0.17753242
1650,330,70,141,15157.67,10.197,19,45,37.93,0.17753242
1651,331,70,141,15169.91,10.197,19,45,37.93,0.17753242
1652,331,70,141,15180.45,10.197,19,45,37.93,0.17753242
1653,330,71,141,15188.91,10.197,19,44,37.93,0.17753242
1654,330,70,141,15199.03,10.197,19,45,37.93,0.17753242
1655,331,70,140,15209.43,10.197,19,45,37.93,0.17753242
1656,331,70,140,15221.66,10.197,19,45,37.93,0.17753242
1657,330,70,140,15228.43,10.197,19,45,37.93,0.17753242
1658,329,69,140,15240.3,10.197,19,46,37.93,0.17753242
1659,331,69,140,15250.83,10.197,19,46,37.93,0.17753242
1660,333,69,140,15263.07,10.197,19,46,37.93,0.17753242
1661,332,70,141,15269.83,10.197,19,45,37.93,0.17753242
1662,331,70,141,15279.81,10.197,19,45,37.93,0.17753242
1663,332,70,142,15292.05,10.197,19,45,37.93,0.17753242
1664,331,71,141,15302.56,10.197,19,45,37.93,0.17753242
1665,330,70,141,15311.07,10.197,19,45,37.93,0.17753242
1666,330,70,142,15321.22,10.197,19,45,37.93,0.17753242
1667,332,71,142,15330.71,10.197,19,45,37.93,0.17753242
1668,332,71,142,15341.82,10.197,19,45,37.93,0.17753242
1669,332,71,141,15354.15,10.197,19,45,37.93,0.17753242
1670,332,72,141,15364.69,10.197,19,44,37.93,0.17753242
1671,333,73,141,15371.27,10.197,19,44,37.93,0.17753242
1672,331,73,141,15381.27,10.197,19,43,37.93,0.17753242
1673,329,72,141,15393.49,10.197,19,44,37.93,0.17753242
1674,328,70,142,15404.02,10.197,19,45,37.93,0.17753242
1675,329,68,142,15412.48,10.197,19,46,37.93,0.17753242
1676,329,68,142,15424.56,10.197,19,46,37.93,0.17753242
1677,331,68,141,15435.11,10.197,19,46,37.93,0.17753242
1678,332,68,141,15443.55,10.197,19,47,37.93,0.17753242
1679,334,70,140,15453.7,10.197,19,46,37.93,0.17753242
1680,334,71,140,15464.01,10.197,19,45,37.93,0.17753242
1681,331,72,140,15474.38,10.197,19,44,37.93,0.17753242
1682,331,72,140,15486.63,10.197,19,44,37.93,0.17753242
1683,331,72,140,15497.2,10.197,19,44,37.94,0.17753242
1684,332,72,140,15503.72,10.197,19,44,37.94,0.17753242
1685,333,72,140,15512.86,10.197,19,44,37.94,0.17753242
1686,332,73,140,15523.98,10.197,19,43,37.94,0.17753242
1687,330,73,140,15536.34,10.197,19,43,37.94,0.17753242
1688,330,72,141,15546.88,10.197,19,44,37.94,0.17753242
1689,332,72,141,15557.23,10.197,19,44,37.94,0.17753242
1690,331,73,141,15567.58,10.197,19,43,37.94,0.17753242
1691,330,73,141,15576.04,10.197,19,43,37.94,0.17753242
1692,331,73,141,15586.21,10.197,19,43,37.94,0.17753242
1693,331,72,141,15596.56,10.197,19,44,37.94,0.17753242
1694,331,72,142,15606.83,10.197,19,44,37.94,0.17753242
1695,331,72,142,15616.36,10.197,19,44,37.94,0.17753242
1696,330,72,142,15625.63,10.197,19,44,37.94,0.17753242
1697,328,71,142,15637.79,10.197,19,44,37.94,0.17753242
1698,331,70,142,15649.37,10.197,19,45,37.94,0.17753242
1699,334,71,142,15659.71,10.197,19,45,37.95,0.17753242
1700,331,72,142,15670.04,10.197,19,44,37.95,0.17753242
1701,330,72,142,15680.37,10.197,19,44,37.95,0.17753242
1702,331,71,142,15687.85,10.197,19,45,37.95,0.17753242
1703,330,71,143,15697.99,10.197,19,44,37.95,0.17753242
1704,330,70,143,15711.46,10.197,19,45,37.95,0.17753242
1705,331,70,142,15721.77,10.197,19,45,37.95,0.17753242
1706,333,70,142,15730.08,10.197,19,45,37.95,0.17753242
1707,334,72,143,15740.45,10.197,19,44,37.95,0.17753242
1708,332,73,143,15750.77,10.197,19,43,37.95,0.17753242
1709,328,72,143,15760.18,10.197,19,44,37.95,0.17753242
1710,329,71,143,15770.45,10.197,19,44,37.95,0.17753242
1711,332,71,143,15782.69,10.197,19,45,37.95,0.17753242
1712,331,72,143,15788.91,10.197,19,44,37.95,0.17753242
1713,330,71,143,15799.34,10.197,19,44,37.95,0.17753242
1714,331,71,143,15811.62,10.197,19,45,37.95,0.17753242
1715,332,72,143,15821.32,10.197,19,44,37.95,0.17753242
1716,330,72,144,15832.45,10.197,19,44,37.95,0.17753242
1717,329,71,143,15841.01,10.197,19,44,37.95,0.17753242
1718,329,70,143,15850.3,10.197,19,45,37.95,0.17753242
1719,330,70,143,15863.3,10.197,19,45,37.95,0.17753242
1720,331,70,144,15873.91,10.197,19,45,37.95,0.17753242
1721,333,70,143,15880.51,10.197,19,45,37.95,0.17753242
1722,333,71,144,15891.34,10.19,19,45,37.95,0.17753242
1723,331,71,143,15902.84,10.196,19,45,37.95,0.17753242
1724,331,71,143,15913.24,10.197,19,45,37.95,0.17753242
1725,332,71,143,15925.5,10.197,19,45,37.95,0.17753242
1726,332,72,143,15932.27,10.197,19,44,37.95,0.17753242
1727,332,72,142,15942.27,10.197,19,44,37.95,0.17753242
1728,332,72,142,15954.46,10.197,19,44,37.95,0.17753242
1729,331,72,143,15964.15,10.197,19,44,37.95,0.17753242
1730,332,72,143,15974.32,10.197,19,44,37.95,0.17753242
1731,333,74,144,15983.94,10.197,19,43,37.95,0.17753242
1732,330,73,144,15992.15,10.197,19,43,37.95,0.17753242
1733,328,72,144,16004.18,10.197,19,44,37.95,0.17753242
1734,331,72,142,16014.68,10.197,19,44,37.95,0.17753242
1735,333,73,141,16025.07,10.197,19,44,37.95,0.17753242
1736,332,74,140,16035.42,10.197,19,43,37.95,0.17753242
1737,331,73,140,16045.78,10.197,19,43,37.95,0.17753242
1738,330,73,140,16056.05,10.197,19,43,37.95,0.17753242
1739,330,72,140,16068.35,10.197,19,44,37.95,0.17753242
1740,331,72,141,16075.1,10.197,19,44,37.95,0.17753242
1741,331,72,142,16084.25,10.197,19,44,37.95,0.17753242
1742,327,72,142,16095.19,10.197,19,43,37.95,0.17753242
1743,295,72,142,16105.81,9.396,19,39,37.96,0.17753242
1744,193,72,142,16114.22,7.53,19,26,37.97,0.17753242
1745,137,73,143,16118.08,7.073,19,18,37.97,0.17753242
1746,108,72,143,16127.48,6.976,19,14,37.97,0.17753242
1747,107,71,143,16134.36,6.976,19,14,37.97,0.17753242
1748,107,70,144,16141.96,6.978,19,15,37.97,0.17753242
1749,107,69,144,16148.16,6.978,19,15,37.97,0.17753242
1750,105,67,143,16154.4,6.977,19,15,37.97,0.17753242
1751,105,66,144,16161.93,6.976,19,15,37.97,0.17753242
1752,106,64,143,16168.91,6.977,19,16,37.97,0.17753242
1753,108,61,144,16177.14,6.976,19,17,37.97,0.17753242
1754,110,60,144,16183.39,6.977,19,18,37.97,0.17753242
1755,109,62,145,16191.63,6.976,19,17,37.97,0.17753242
1756,108,64,143,16197.87,6.977,19,16,37.97,0.17753242
1757,108,65,142,16206.12,6.976,19,16,37.97,0.17753242
1758,107,64,143,16212.34,6.978,19,16,37.97,0.17753242
1759,108,63,142,16218.54,6.978,19,16,37.97,0.17753242
1760,109,64,142,16224.78,6.977,19,16,37.97,0.17753242
1761,109,65,141,16233.02,6.976,19,16,37.97,0.17753242
1762,107,65,140,16238.65,6.977,19,16,37.97,0.17753242
1763,107,64,140,16247.53,6.976,19,16,37.97,0.17753242
1764,107,63,140,16253.77,6.977,19,16,37.97,0.17753242
1765,108,62,141,16261.98,6.976,19,17,37.97,0.17753242
1766,108,63,140,16266.16,6.981,19,16,37.97,0.17753242
1767,107,63,139,16272.4,6.977,19,16,37.97,0.17753242
1768,107,62,141,16280.65,6.976,19,16,37.97,0.17753242
1769,108,62,142,16286.89,6.977,19,17,37.97,0.17753242
1770,108,62,142,16295.13,6.976,19,17,37.97,0.17753242
1771,107,63,142,16301.37,6.977,19,16,37.97,0.17753242
1772,107,62,141,16308.91,6.976,19,16,37.97,0.17753242
1773,107,61,141,16315.23,6.977,19,17,37.97,0.17753242
1774,107,61,140,16322.02,6.978,19,17,37.98,0.17753242
1775,107,60,140,16330.3,6.976,19,17,37.98,0.17753242
1776,107,59,139,16335.07,6.977,19,17,37.98,0.17753242
1777,108,59,139,16342.77,6.978,19,17,37.98,0.17753242
1778,109,60,140,16351.02,6.976,19,17,37.98,0.17753242
1779,110,61,140,16357.25,6.978,19,17,37.98,0.17753242
1780,109,61,139,16364.79,6.976,19,17,37.98,0.17753242
1781,108,62,138,16371.72,6.978,19,17,37.98,0.17753242
1782,108,63,138,16379.97,6.976,19,16,37.98,0.17753242
1783,108,63,137,16384.21,6.981,19,16,37.98,0.17753242
1784,109,63,138,16394.46,6.975,19,17,37.98,0.17753242
1785,108,64,137,16398.67,6.981,19,16,37.98,0.17753242
1786,108,64,136,16406.91,6.976,19,16,37.98,0.17753242
1787,108,64,134,16413.14,6.978,19,16,37.98,0.17753242
1788,108,64,133,16421.35,6.976,19,16,37.98,0.17753242
1789,108,65,132,16425.14,6.981,19,16,37.98,0.17753242
1790,108,65,131,16433.83,6.976,19,16,37.98,0.17753242
1791,108,65,130,16440.75,6.976,19,16,37.98,0.17753242
1792,108,65,131,16447.65,6.977,19,16,37.98,0.17753242
1793,108,65,130,16456.57,6.976,19,16,37.98,0.17753242
1794,108,65,130,16462.79,6.978,19,16,37.98,0.17753242
1795,108,65,130,16470.38,6.976,19,16,37.98,0.17753242
1796,109,65,130,16474.79,6.981,19,16,37.98,0.17753242
1797,109,66,129,16482.74,6.976,19,16,37.98,0.17753242
1798,109,67,130,16491.01,6.976,19,16,37.98,0.17753242
1799,109,68,131,16497.4,6.977,19,15,37.98,0.17753242
1800,110,70,130,16505.51,6.976,19,15,37.98,0.17753242
1801,111,73,130,16511.88,6.977,19,15,37.98,0.17753242
1802,110,78,130,16518.09,6.978,19,13,37.98,0.17753242
1803,132,81,130,16524.31,7.209,19,16,37.99,0.17753242
1804,203,81,130,16534.32,9.288,19,24,37.99,0.17770767
1805,283,79,130,16544.67,10.138,19,34,37.99,0.17770767
1806,321,76,130,16555.02,10.197,19,40,37.99,0.17770767
1807,329,74,130,16564.47,10.197,19,42,37.99,0.17770767
1808,332,74,129,16575.62,10.188,19,43,37.99,0.17770767
1809,331,75,129,16586.07,10.196,19,42,37.99,0.17770767
1810,331,75,127,16596.42,10.197,19,42,37.99,0.17770767
1811,330,75,127,16606.77,10.197,19,42,37.99,0.17770767
1812,330,74,125,16617.12,10.197,19,43,38.0,0.17770767
1813,331,74,125,16627.47,10.197,19,43,38.0,0.17770767
1814,330,74,125,16635.92,10.197,19,43,38.0,0.17770767
1815,328,73,125,16646.1,10.197,19,43,38.0,0.17770767
1816,329,71,125,16655.56,10.197,19,44,38.0,0.17770767
