time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2,THb,TymeBreathRate,tidal_volume,TymeVentilation,HeatStrainIndex,skin_temperature,hrv,respiration
403,260,77,123,3611.4,9.464,19,32,51.158,37.25,0.054293778,94.023,27.68,281.2,75.64,0.0,31.15,493:03:00,29.01
404,260,77,123,3621.74,9.469,19,32,51.20399999999999,37.25,0.054428168,95.346,27.48,283.5,75.49,0.0,31.15,493:06:00,29.01
405,260,77,124,3631.59,9.469,19,32,51.174,37.25,0.054562557,93.785,27.28,285.7,75.33,0.0,31.15,491:05:00,28.39
406,259,76,124,3637.95,9.464,19,33,50.966,37.25,0.05469695,92.587,27.1,286.4,75.35,0.0,31.15,489:05:00,28.39
407,259,76,124,3649.66,9.469,19,33,50.568,37.25,0.05483134,94.646,26.93,286.7,75.41,0.0,31.15,491:01:00,28.39
408,260,75,124,3658.96,9.464,19,33,50.2,37.25,0.05496573,93.91,26.76,287.0,75.48,0.0,31.15,479,28.39
409,262,77,124,3669.35,9.469,19,32,50.036,37.25,0.05510012,93.142,26.59,287.3,75.63,0.0,31.15,978:11:03,29.95
410,260,78,124,3679.44,9.469,19,32,50.116,37.25,0.05523451,94.28,26.42,288.3,76.47,0.0,31.15,487:01:00,29.95
411,259,76,124,3687.99,9.464,19,33,50.402,37.25,0.0553689,94.37100000000001,26.24,289.2,77.32,0.0,31.15,489:08:00,29.95
412,261,76,124,3698.08,9.469,19,33,50.795,37.25,0.055503294,93.12899999999999,26.06,290.2,78.16,0.0,31.15,488,29.95
413,261,77,124,3706.62,9.464,19,32,51.464999999999996,37.25,0.055637684,92.464,25.93,286.5,77.43,0.0,31.15,981:08:00,29.95
414,260,78,123,3716.7,9.469,19,32,52.452999999999996,37.25,0.055772074,94.298,25.8,282.1,76.48,0.0,31.15,496:06:00,29.95
415,260,78,123,3725.25,9.464,19,32,53.357000000000006,37.25,0.055906463,94.311,25.85,279.0,75.89,0.0,31.15,494:10:00,29.42
416,260,78,123,3735.87,9.469,19,32,53.84400000000001,37.25,0.056040853,93.389,25.9,275.9,75.32,0.0,31.15,494:05:00,29.42
417,259,77,123,3747.76,9.466,19,32,54.015,37.25,0.056175247,92.046,25.94,275.9,75.56,0.0,31.15,494:08:00,29.42
418,260,77,123,3756.02,9.463,19,32,53.789,37.25,0.056309637,92.53299999999999,25.96,277.0,76.09,0.0,31.15,501:10:00,29.42
419,260,78,123,3764.3,9.463,19,32,53.424,37.25,0.056444027,93.123,25.98,278.1,76.63,0.0,31.15,496:06:00,29.42
420,257,77,122,3772.86,9.464,19,32,53.105,37.25,0.056578416,91.924,25.97,278.5,76.12,0.0,31.15,496:10:00,28.67
421,258,75,123,3782.95,9.469,19,33,52.92100000000001,37.25,0.056712806,92.44399999999999,25.93,278.2,74.55,0.0,31.15,494:08:00,28.67
422,260,75,123,3791.47,9.464,19,33,52.947,37.25,0.0568472,93.901,25.8,278.0,73.47,0.0,31.15,494:08:00,28.67
423,261,76,123,3801.55,9.469,19,33,53.211,37.25,0.05698159,93.865,25.65,277.8,72.7,0.0,31.15,496:08:00,28.67
424,261,77,123,3809.98,9.464,19,32,53.647000000000006,37.25,0.05711598,92.80199999999999,25.55,277.4,72.55,0.0,31.15,494:10:00,28.67
425,262,78,123,3819.46,9.469,19,32,54.158,37.25,0.05725037,93.701,25.45,277.0,72.4,0.0,31.15,498:10:00,28.16
426,260,78,123,3831.81,9.466,19,32,54.458000000000006,37.25,0.05738476,94.03999999999999,25.32,276.9,72.56,0.0,31.15,494:10:00,28.16
427,260,78,123,3841.15,9.464,19,32,54.355,37.25,0.05751915,92.312,25.14,277.3,73.33,0.0,31.15,498:06:00,28.16
428,262,80,122,3851.2,9.469,19,31,53.970000000000006,37.25,0.057653543,91.737,24.98,277.6,73.85,0.0,31.15,494:06:00,28.16
429,262,81,123,3859.52,9.463,19,31,53.589999999999996,37.25,0.057787932,93.536,24.9,277.9,73.45,0.0,31.15,491:10:00,28.16
430,260,81,123,3867.96,9.464,19,31,53.28099999999999,37.25,0.057922322,93.75399999999999,24.88,277.7,73.16,0.0,31.15,501:10:00,27.44
431,258,80,123,3877.37,9.469,19,31,53.188,37.25,0.058056712,92.449,24.95,277.0,73.05,0.0,31.15,498:08:00,27.44
432,258,79,122,3886.69,9.464,19,31,53.358000000000004,37.25,0.058191102,92.949,25.06,277.1,73.22,0.0,31.15,496:18:10,27.44
433,260,79,122,3896.64,9.469,19,31,53.811,37.25,0.058325496,94.248,25.3,280.7,74.52,0.0,31.15,496:05:00,27.44
434,261,79,122,3904.39,9.463,19,32,54.371,37.25,0.058459885,93.1,25.53,284.3,75.82,0.0,31.15,494:06:00,27.44
435,261,80,123,3917.69,9.467,19,31,54.807,37.25,0.058594275,91.63,25.85,286.4,76.06,0.0,31.15,489:01:00,26.56
436,260,79,123,3927.8,9.469,19,31,55.004999999999995,37.25,0.058728665,93.43199999999999,26.17,288.3,76.2,0.0,31.15,487:03:00,26.56
437,259,78,123,3936.37,9.464,19,32,54.813,37.25,0.058863055,94.173,26.49,290.1,76.34,0.0,31.15,498:08:00,26.56
438,259,78,124,3946.46,9.469,19,32,54.38099999999999,37.25,0.058997445,93.631,26.78,289.8,76.05,0.0,31.15,494:08:00,26.56
439,260,78,123,3955.02,9.464,19,32,54.135000000000005,37.25,0.05913184,93.297,27.06,287.9,75.46,0.0,31.15,485,26.56
440,260,78,123,3965.11,9.469,19,32,53.909000000000006,37.25,0.05926623,93.627,27.34,285.9,74.86,0.0,31.15,992:15:00,25.97
441,261,79,122,3973.65,9.464,19,32,53.767999999999994,37.25,0.059400618,92.337,27.51,283.7,74.36,0.0,31.15,501:17:00,25.97
442,260,79,122,3983.64,9.469,19,31,53.65,37.25,0.059535008,94.058,27.6,281.2,73.92,0.0,31.15,512:19:00,25.97
443,260,79,121,3991.18,9.463,19,31,53.473,37.25,0.059669398,94.422,27.7,278.8,73.48,0.0,31.15,507:20:00,25.97
444,261,80,120,3999.57,9.463,19,31,53.251999999999995,37.25,0.05980379,92.779,27.8,276.3,73.03,0.0,31.15,508:19:00,25.97
445,261,81,120,4010.91,9.469,19,31,53.038,37.26,0.05993818,93.857,27.89,273.8,72.75,0.0,31.15,505:17:00,25.58
446,261,82,120,4021.26,9.469,19,30,52.888999999999996,37.26,0.06007257,95.821,27.97,271.2,73.26,0.0,31.15,505:15:00,25.58
447,259,81,120,4031.35,9.469,19,31,52.714999999999996,37.26,0.06020696,94.17,28.05,268.6,73.76,0.0,31.2,493,25.58
448,258,79,121,4039.87,9.464,19,31,52.592999999999996,37.26,0.06034135,92.432,28.1,267.4,74.26,0.0,31.15,992:15:00,25.58
449,259,78,121,4050.23,9.469,19,32,52.61,37.26,0.060475744,93.612,28.14,267.0,74.76,0.0,31.15,503:12:00,25.58
450,259,77,121,4060.33,9.469,19,32,52.675,37.26,0.060610134,93.533,27.95,264.1,74.27,0.0,31.15,500:10:00,25.72
451,259,76,121,4068.74,9.464,19,33,52.725,37.26,0.060744524,91.086,27.72,262.4,74.27,0.0,31.15,503:15:00,25.72
452,259,76,122,4078.17,9.469,19,33,52.724000000000004,37.26,0.060878914,90.186,27.56,262.5,74.91,0.0,31.15,501:13:00,25.72
453,260,76,121,4087.5,9.464,19,33,52.665,37.26,0.061013304,92.58500000000001,27.57,262.0,75.12,0.0,31.15,503:15:00,25.72
454,260,77,122,4097.6,9.469,19,32,52.725,37.26,0.061147694,92.264,27.6,263.2,75.59,0.0,31.15,507:17:00,25.72
455,260,77,121,4106.13,9.464,19,32,52.96,37.26,0.061282087,92.721,27.65,266.7,76.41,0.0,31.15,503:19:00,24.62
456,261,77,121,4116.2,9.469,19,32,53.011,37.27,0.061416477,94.644,27.7,270.2,77.22,0.0,31.15,505:17:00,24.62
457,261,78,121,4124.76,9.464,19,32,53.008,37.27,0.061550867,94.046,27.72,271.7,77.28,0.0,31.15,503:15:00,24.62
458,260,79,121,4134.85,9.469,19,31,52.93300000000001,37.27,0.061685257,95.204,27.73,272.0,76.94,0.0,31.15,508:24:00,24.62
459,260,79,121,4143.4,9.464,19,31,52.765,37.27,0.061819647,95.18299999999999,27.8,272.3,76.8,0.0,31.15,509:23:00,24.62
460,260,78,120,4153.39,9.469,19,32,52.548,37.27,0.06195404,93.501,27.97,272.5,76.97,0.0,31.15,511:20:00,25.08
461,259,78,119,4161.02,9.463,19,32,52.285000000000004,37.27,0.06208843,92.913,28.14,272.8,77.14,0.0,31.15,508:19:00,25.08
462,260,78,119,4172.12,9.469,19,32,52.035000000000004,37.27,0.06222282,94.312,28.6,274.8,77.48,0.0,31.2,505:24:00,25.08
463,261,79,120,4180.66,9.464,19,32,51.95,37.27,0.06235721,95.13199999999999,29.08,277.3,77.92,0.0,31.2,509:15:00,25.08
464,260,79,120,4190.75,9.469,19,31,52.156000000000006,37.27,0.0624916,93.79400000000001,29.37,279.8,78.62,0.0,31.15,507:25:25,25.77
465,259,78,120,4199.29,9.464,19,32,52.605999999999995,37.27,0.06262599,94.309,29.65,282.3,79.32,0.0,31.15,494:15:00,25.77
466,258,77,120,4209.65,9.469,19,32,53.217,37.27,0.06276038,96.535,29.94,284.4,79.9,0.0,31.15,500:43:00,25.77
467,259,76,121,4219.72,9.469,19,33,53.926,37.27,0.06289477,95.202,30.25,285.0,79.92,0.0,31.15,495,25.77
468,260,76,121,4228.24,9.464,19,33,54.673,37.27,0.06302916,93.437,30.56,285.5,79.93,0.0,31.15,503:21:13,25.77
469,260,76,121,4238.5,9.469,19,33,55.260000000000005,37.27,0.063163556,94.71000000000001,30.82,285.9,79.78,0.0,31.15,503:15:00,28.2
470,259,75,121,4247.8,9.469,19,33,55.387,37.27,0.06329794,96.01,31.03,286.4,79.65,0.0,31.15,495,28.2
471,258,74,121,4254.18,9.467,19,33,55.153999999999996,37.27,0.063432336,92.24300000000001,30.96,287.4,79.79,0.0,31.15,503:21:17,28.2
472,258,73,121,4265.54,9.469,19,34,54.916,37.27,0.06356672,92.128,30.89,288.4,79.93,0.0,31.15,503:13:00,28.2
473,259,73,121,4275.88,9.469,19,34,54.605,37.27,0.063701116,94.679,30.71,289.3,80.14,0.0,31.15,505:17:00,28.2
474,260,73,121,4286.23,9.469,19,34,54.266999999999996,37.27,0.06383551,94.753,30.5,290.1,80.36,0.0,31.15,505:17:00,29.83
475,261,73,121,4296.32,9.469,19,34,54.064,37.27,0.063969895,94.199,30.23,290.4,80.91,0.0,31.15,503:15:00,29.83
476,261,74,121,4304.86,9.464,19,34,53.887,37.27,0.06410429,95.801,29.92,290.4,81.61,0.0,31.15,498:12:00,29.83
477,261,74,121,4315.04,9.469,19,34,53.857000000000006,37.27,0.064238675,96.231,29.67,291.1,81.61,0.0,31.15,497,29.83
478,260,75,122,4324.41,9.469,19,33,53.926,37.27,0.06437307,95.029,29.59,287.3,80.16,0.0,31.2,531:13:00,29.83
479,260,75,122,4330.78,9.464,19,33,54.012,37.27,0.06450746,94.655,29.5,283.4,78.7,0.0,31.15,496:10:00,29.83
480,262,76,122,4343.93,9.469,19,33,53.965999999999994,37.27,0.06464185,95.576,29.59,284.9,78.56,0.0,31.15,501:20:10,29.73
481,263,78,122,4352.48,9.464,19,32,53.734,37.27,0.06477624,95.904,29.67,287.1,78.37,0.0,31.15,494:10:00,29.73
482,262,79,122,4362.56,9.469,19,32,53.297000000000004,37.27,0.06491063,95.034,29.74,291.2,78.06,0.0,31.15,501:10:00,29.73
483,260,79,122,4370.82,9.463,19,31,52.693,37.27,0.06504502,94.13499999999999,29.7,293.4,77.87,0.0,31.15,498:06:00,29.73
484,260,80,122,4379.38,9.464,19,31,52.363,37.27,0.065179415,95.01599999999999,29.65,295.1,77.71,0.0,31.2,498:10:00,29.73
485,259,79,122,4389.68,9.469,19,31,52.161,37.27,0.0653138,96.636,29.58,296.5,77.56,0.0,31.15,494:06:00,28.87
486,258,77,122,4399.69,9.469,19,32,51.980999999999995,37.27,0.065448195,97.35,29.42,295.4,77.54,0.0,31.15,489:06:00,28.87
487,259,77,123,4407.3,9.463,19,32,52.004999999999995,37.27,0.06558258,96.625,29.25,294.2,77.51,0.0,31.2,498:08:00,28.87
488,261,77,123,4417.66,9.469,19,32,52.102999999999994,37.27,0.065716974,95.614,29.14,293.6,77.53,0.0,31.15,491:06:00,28.87
489,261,78,123,4426.74,9.463,19,32,52.122,37.27,0.06585136,96.868,29.06,293.1,77.57,0.0,31.15,496:05:00,28.87
490,261,79,123,4435.27,9.464,19,32,51.958000000000006,37.27,0.065985754,94.066,28.94,293.3,77.67,0.0,31.15,493:03:00,27.91
491,260,79,123,4445.36,9.469,19,31,51.676,37.27,0.06612015,93.755,28.72,295.4,77.9,0.0,31.15,493:08:00,27.91
492,259,79,124,4453.91,9.464,19,31,51.359,37.27,0.066254534,94.024,28.48,297.1,78.01,0.0,31.2,496:06:00,27.91
493,260,79,123,4464.53,9.469,19,31,51.033,37.27,0.06638893,96.225,28.2,297.6,77.81,0.0,31.2,494:05:00,27.91
494,261,79,123,4476.39,9.466,19,32,50.793,37.27,0.06652331,96.921,27.92,298.1,77.61,0.0,31.2,496:10:00,27.91
495,259,78,123,4484.73,9.464,19,32,50.75,37.27,0.06665771,96.398,27.59,298.5,77.51,0.0,31.15,496:12:00,26.87
496,258,78,123,4493.37,9.469,19,32,50.811,37.27,0.0667921,97.97,27.16,298.6,77.64,0.0,31.15,494:06:00,26.87
497,260,78,123,4503.59,9.464,19,32,50.913,37.27,0.06692649,97.225,26.76,298.6,77.68,0.0,31.2,494:23:13,26.87
498,260,78,123,4513.4,9.469,19,32,51.125,37.27,0.06706088,94.834,26.4,298.5,77.64,0.0,31.15,501:12:00,26.87
499,259,77,122,4520.41,9.466,19,32,51.36900000000001,37.27,0.06719527,96.255,26.04,298.3,77.6,0.0,31.15,498:10:00,26.18
500,259,76,122,4532.58,9.467,19,33,51.497,37.27,0.06732966,96.684,25.67,297.0,77.04,0.0,31.15,498:08:00,26.18
501,261,76,122,4542.66,9.469,19,33,51.565999999999995,37.27,0.06746405,95.44800000000001,25.3,295.7,76.45,0.0,31.2,496:06:00,26.18
502,260,77,122,4551.21,9.464,19,32,51.624,37.27,0.06759844,95.119,24.94,294.4,75.88,0.0,31.15,981,26.18
503,260,77,123,4561.29,9.469,19,32,51.836,37.27,0.06773283,97.25,24.69,294.0,75.61,0.0,31.15,503:10:00,26.18
504,261,77,123,4569.83,9.464,19,32,52.447,37.27,0.06786722,96.747,24.44,293.7,75.34,0.0,31.15,500:08:00,26.18
505,262,79,122,4579.91,9.469,19,32,53.085,37.28,0.06800161,95.357,24.19,293.4,75.07,0.0,31.15,496:15:00,24.93
506,260,80,122,4588.2,9.463,19,31,53.648,37.28,0.06813601,97.15,23.98,293.3,75.0,0.0,31.15,501:10:00,24.93
507,260,79,122,4596.75,9.464,19,31,54.128,37.28,0.06827039,96.557,23.81,293.4,75.13,0.0,31.15,498:12:00,24.93
508,260,79,122,4606.73,9.469,19,31,54.313,37.28,0.06840479,94.704,23.65,293.7,75.26,0.0,31.15,501:08:00,24.93
509,260,79,122,4614.38,9.463,19,31,54.19,37.28,0.06853917,95.438,23.57,294.7,75.36,0.0,31.15,500:12:00,24.93
510,260,79,122,4625.99,9.469,19,31,53.845000000000006,37.28,0.068673566,97.013,23.49,295.7,75.47,0.0,31.15,496:08:00,24.89
511,260,79,122,4637.88,9.466,19,31,53.489999999999995,37.28,0.06880796,97.147,23.43,296.5,75.33,0.0,31.2,498:08:00,24.89
512,261,80,123,4646.16,9.463,19,31,53.299,37.28,0.068942346,96.215,23.39,297.1,74.88,0.0,31.15,494:03:00,24.89
513,260,81,123,4654.49,9.464,19,31,53.456,37.28,0.06907674,96.93100000000001,23.35,297.7,74.42,0.0,31.15,483,24.89
514,258,80,124,4663.11,9.469,19,31,53.785000000000004,37.28,0.069211125,97.387,23.34,299.8,74.36,0.0,31.15,,24.89
515,258,79,124,4672.27,9.463,19,31,54.148,37.28,0.06934552,95.795,23.38,303.8,74.8,0.0,31.15,522:35:00,24.86
516,262,80,124,4681.63,9.464,19,31,54.388,37.28,0.069479905,95.78099999999999,23.39,307.7,75.58,0.0,31.15,498:15:00,24.86
517,263,82,123,4692.25,9.469,19,31,54.30800000000001,37.28,0.0696143,97.251,23.39,311.7,76.59,0.0,31.2,505:13:00,24.86
518,260,82,122,4704.12,9.466,19,30,54.176,37.29,0.06974869,97.013,23.38,315.6,77.59,0.0,31.2,500:15:00,24.86
519,259,81,122,4712.4,9.463,19,31,54.150999999999996,37.29,0.06988308,97.08099999999999,23.36,317.6,78.01,0.0,31.2,500:08:00,24.86
520,259,80,122,4720.82,9.464,19,31,54.07899999999999,37.29,0.07001747,98.681,23.33,319.0,78.24,0.0,31.15,496:10:00,25.23
521,259,79,122,4730.23,9.469,19,31,53.970000000000006,37.29,0.07015186,97.851,23.29,320.3,78.46,0.0,31.15,496:16:06,25.23
522,259,79,123,4739.58,9.464,19,31,53.797000000000004,37.29,0.07028625,95.95,23.27,320.0,78.43,0.0,31.15,493:03:00,25.23
523,259,78,123,4749.93,9.469,19,32,53.595000000000006,37.29,0.070420645,97.21000000000001,23.25,318.3,78.19,0.0,31.15,501:13:00,25.23
524,259,77,123,4760.01,9.469,19,32,53.239,37.29,0.07055503,96.248,23.23,316.6,77.94,0.0,31.15,501:10:00,25.09
525,259,77,122,4768.43,9.464,19,32,52.913,37.29,0.070689425,94.628,23.3,313.8,77.12,0.0,31.15,501:10:00,25.09
526,260,77,122,4777.84,9.469,19,32,53.015,37.29,0.07082381,96.387,23.37,311.6,76.51,0.0,31.2,496:10:00,25.09
527,262,79,122,4786.92,9.463,19,32,53.251999999999995,37.29,0.070958205,96.62899999999999,23.47,310.7,76.43,0.0,31.15,496:08:00,25.09
528,262,81,122,4795.48,9.464,19,31,53.626,37.29,0.0710926,96.19399999999999,23.57,310.0,76.35,0.0,31.15,496:10:00,25.09
529,260,81,122,4805.82,9.469,19,31,54.088,37.29,0.071226984,99.42,23.66,310.3,76.24,0.0,31.15,496:03:00,25.09
530,260,81,123,4816.13,9.469,19,31,54.355999999999995,37.29,0.07136138,98.176,23.75,310.5,76.14,0.0,31.15,493:08:00,24.6
531,260,80,123,4826.25,9.469,19,31,54.25,37.29,0.071495764,96.178,23.84,310.8,76.03,0.0,31.15,496:06:00,24.6
532,259,79,123,4834.81,9.464,19,31,53.75,37.29,0.07163016,98.569,23.96,308.6,75.57,0.0,31.15,494:03:00,24.6
533,259,79,123,4844.88,9.469,19,31,53.146,37.29,0.07176455,97.15,24.11,305.2,74.95,0.0,31.15,494:03:00,24.6
534,260,79,123,4853.26,9.464,19,31,52.452,37.29,0.07189894,95.21000000000001,24.25,301.8,74.33,0.0,31.15,489:01:00,24.6
535,261,80,124,4862.71,9.469,19,31,51.862,37.29,0.07203333,96.14,24.37,300.0,74.35,0.0,31.15,489:06:00,24.67
536,261,80,124,4871.79,9.463,19,31,51.653999999999996,37.29,0.07216772,96.52000000000001,24.49,298.8,74.45,0.0,31.15,494:06:00,24.67
537,259,80,124,4880.34,9.464,19,31,52.081999999999994,37.29,0.07230211,94.003,24.61,300.2,74.86,0.0,31.15,494:03:00,24.67
538,259,79,123,4890.97,9.469,19,31,52.896,37.29,0.072436504,95.207,24.72,301.5,75.26,0.0,31.2,498:06:00,24.67
539,260,79,123,4902.83,9.466,19,31,53.622,37.29,0.07257089,98.42999999999999,24.87,301.5,75.4,0.0,31.15,493:03:00,24.67
540,261,80,123,4911.08,9.463,19,31,54.163,37.29,0.072705284,97.498,25.09,298.9,74.99,0.0,31.15,494:08:00,24.71
541,260,81,124,4919.55,9.464,19,31,54.633,37.29,0.07283967,97.02000000000001,25.25,296.8,74.8,0.0,31.15,494:03:00,24.71
542,259,81,123,4928.91,9.469,19,31,54.883,37.29,0.07297406,98.471,25.38,294.9,74.7,0.0,31.15,491:14:06,24.71
543,260,81,123,4938.03,9.463,19,31,54.888999999999996,37.29,0.07310845,97.756,25.51,293.0,74.61,0.0,31.15,485,24.71
544,260,81,124,4946.58,9.464,19,31,54.786,37.29,0.07324284,96.497,25.62,291.9,74.89,0.0,31.15,491:09:03,24.71
545,259,81,124,4956.63,9.469,19,31,54.44,37.29,0.07337724,98.364,25.71,291.4,75.48,0.0,31.15,498:08:00,25.13
546,259,80,124,4965.22,9.464,19,31,54.041,37.29,0.07351162,97.376,25.82,290.0,75.51,0.0,31.15,496:08:00,25.13
547,258,78,123,4975.44,9.469,19,32,53.65599999999999,37.29,0.07364602,96.589,25.94,288.0,75.2,0.0,31.2,494:10:00,25.13
548,258,77,123,4984.8,9.469,19,32,53.408,37.29,0.0737804,99.136,26.05,285.8,74.84,0.0,31.2,493:08:00,25.13
549,260,77,123,4994.48,9.463,19,32,53.394000000000005,37.29,0.073914796,98.50800000000001,26.13,283.3,74.35,0.0,31.15,496:08:00,25.13
550,262,78,123,5006.35,9.466,19,32,53.666,37.29,0.07404919,97.25399999999999,26.22,280.7,73.87,0.0,31.2,498:06:00,25.02
551,262,80,123,5014.9,9.464,19,31,54.090999999999994,37.29,0.074183576,99.10600000000001,26.24,282.3,74.2,0.0,31.15,500:13:00,25.02
552,260,81,123,5024.95,9.469,19,31,54.602,37.29,0.07431797,99.203,26.27,283.9,74.54,0.0,31.2,501:10:00,25.02
553,259,80,122,5033.53,9.464,19,31,54.95700000000001,37.29,0.074452356,96.663,26.29,285.5,74.88,0.0,31.15,496:08:00,25.02
554,260,80,122,5043.61,9.468,19,31,55.080999999999996,37.29,0.07458675,99.086,26.33,287.2,76.12,0.0,31.15,504:15:00,25.02
555,259,79,122,5052.17,9.464,19,31,55.013999999999996,37.29,0.07472114,98.846,26.4,287.2,76.82,0.0,31.15,484:57:00,26.52
556,258,78,122,5062.24,9.468,19,32,54.66799999999999,37.29,0.07485553,97.588,26.51,284.9,76.64,0.0,31.15,484:57:00,26.52
557,260,77,123,5070.79,9.464,19,32,54.274,37.29,0.07498992,100.173,26.62,282.7,76.42,0.0,31.15,620:06:00,26.52
558,260,77,125,5080.86,9.469,19,32,54.016999999999996,37.29,0.07512431,100.482,26.74,281.6,75.93,0.0,31.15,494:08:00,26.52
559,260,78,125,5089.38,9.464,19,32,53.895,37.29,0.0752587,97.577,26.87,280.7,75.51,0.0,31.15,498:08:00,26.52
560,261,79,124,5099.5,9.468,19,32,53.967999999999996,37.29,0.075393096,94.623,27.03,280.5,75.39,0.0,31.15,496:08:00,26.74
561,260,79,123,5108.05,9.464,19,31,53.997,37.29,0.07552748,97.394,27.19,280.3,75.27,0.0,31.15,498:08:00,26.74
562,259,78,123,5118.09,9.469,19,32,54.004,37.29,0.075661875,97.154,27.41,280.8,75.23,0.0,31.15,496:10:00,26.74
563,259,77,123,5126.69,9.464,19,32,53.931,37.29,0.07579626,98.049,27.71,282.4,75.3,0.0,31.15,498:14:08,26.74
564,261,77,123,5136.91,9.469,19,32,53.864999999999995,37.29,0.075930655,100.023,27.91,282.6,75.23,0.0,31.15,488,26.74
565,263,80,123,5146.39,9.469,19,31,53.834,37.29,0.07606505,99.64,27.99,281.3,75.03,0.0,31.15,503:21:13,26.88
566,262,82,123,5157.46,9.468,19,31,53.911,37.29,0.076199435,97.964,28.08,280.0,74.82,0.0,31.15,500:17:00,26.88
567,260,81,122,5166.0,9.464,19,31,54.05,37.29,0.07633383,99.603,28.19,279.1,74.88,0.0,31.15,500:15:00,26.88
568,259,80,122,5176.05,9.469,19,31,54.027,37.29,0.076468214,99.536,28.33,278.6,75.12,0.0,31.2,501:10:00,26.88
569,259,79,122,5184.32,9.463,19,31,53.717999999999996,37.3,0.07660261,96.765,28.53,278.9,75.24,0.0,31.15,492,26.88
570,260,80,121,5192.87,9.464,19,31,53.19199999999999,37.3,0.076736994,97.225,28.67,278.5,75.06,0.0,31.15,500:16:08,28.94
571,261,80,122,5203.22,9.469,19,31,52.767999999999994,37.3,0.07687139,99.55699999999999,28.72,277.2,74.5,0.0,31.15,494:06:00,28.94
572,261,81,123,5213.63,9.469,19,31,52.61900000000001,37.3,0.07700578,99.747,28.78,275.8,73.93,0.0,31.15,498:10:00,28.94
573,260,81,123,5223.7,9.468,19,31,52.822,37.3,0.07714017,99.505,28.79,276.0,73.99,0.0,31.15,494:08:00,28.94
574,259,80,123,5232.26,9.464,19,31,53.254,37.3,0.07727456,101.12899999999999,28.77,276.7,74.3,0.0,31.15,494:06:00,28.94
575,260,79,123,5242.33,9.468,19,31,53.903,37.31,0.07740895,100.49600000000001,28.65,277.5,74.59,0.0,31.15,496:06:00,28.35
576,260,80,123,5250.61,9.463,19,31,54.762,37.31,0.07754334,98.916,28.53,279.4,75.34,0.0,31.15,494:06:00,28.35
577,260,80,123,5259.16,9.464,19,31,55.40599999999999,37.31,0.077677734,100.616,28.5,284.1,77.26,0.0,31.15,500:10:00,28.35
578,261,81,123,5269.2,9.469,19,31,55.563,37.31,0.07781212,99.556,28.43,285.5,77.74,0.0,31.15,498:12:00,28.35
579,260,80,123,5278.07,9.463,19,31,55.11900000000001,37.31,0.077946514,98.159,28.35,285.8,77.75,0.0,31.15,503:10:00,28.35
580,259,80,122,5289.94,9.466,19,31,54.55800000000001,37.31,0.0780809,100.563,28.27,286.1,77.77,0.0,31.15,496:08:00,27.56
581,260,80,122,5298.45,9.464,19,31,54.105,37.31,0.07821529,100.369,28.17,286.4,77.78,0.0,31.15,501:12:00,27.56
582,260,80,122,5308.57,9.468,19,31,54.0,37.31,0.07834969,97.994,28.07,286.7,77.79,0.0,31.15,498:08:00,27.56
583,259,80,122,5317.13,9.464,19,31,54.288,37.31,0.07848407,99.58099999999999,27.98,285.6,77.55,0.0,31.15,494:06:00,27.56
584,260,80,122,5327.2,9.468,19,31,54.93300000000001,37.31,0.07861847,100.767,27.9,283.4,77.13,0.0,31.15,500:10:00,27.56
585,260,80,123,5335.45,9.463,19,31,55.621,37.31,0.07875285,98.82300000000001,27.81,281.3,76.71,0.0,31.15,498:12:00,27.82
586,260,80,122,5344.05,9.464,19,31,56.178999999999995,37.31,0.07888725,100.875,27.71,277.1,74.46,0.0,31.15,496:13:00,27.82
587,259,79,122,5354.12,9.468,19,31,56.583000000000006,37.31,0.07902164,100.049,27.58,275.0,73.26,0.0,31.15,501:12:00,27.82
588,259,79,122,5362.67,9.464,19,31,56.688,37.31,0.079156026,97.27000000000001,27.43,273.7,72.46,0.0,31.15,496:08:00,27.82
589,260,79,122,5372.74,9.468,19,31,56.33,37.31,0.07929042,99.138,27.31,273.3,71.95,0.0,31.15,503:15:00,27.82
590,260,78,122,5381.58,9.463,19,32,55.524,37.31,0.079424806,99.453,27.26,275.6,72.28,0.0,31.15,498:12:00,26.42
591,260,78,121,5393.73,9.467,19,32,54.628,37.31,0.0795592,97.422,27.2,277.9,72.6,0.0,31.15,496:13:00,26.42
592,260,79,122,5403.8,9.468,19,31,53.909000000000006,37.31,0.07969359,98.685,27.14,280.0,72.87,0.0,31.15,503:12:00,26.42
593,259,79,122,5412.31,9.464,19,31,53.513999999999996,37.31,0.07982798,99.62899999999999,26.97,280.8,72.54,0.0,31.15,496:06:00,26.42
594,259,79,122,5422.43,9.468,19,31,53.48,37.31,0.07996237,97.949,26.8,281.5,72.23,0.0,31.15,494:06:00,26.42
595,261,79,123,5430.71,9.463,19,32,53.795,37.31,0.08009676,99.97,26.6,281.9,72.19,0.0,31.15,493:11:05,25.88
596,261,80,123,5439.04,9.464,19,31,54.269000000000005,37.31,0.08023115,101.75699999999999,26.41,282.3,72.16,0.0,31.15,496:08:00,25.88
597,260,80,124,5447.66,9.469,19,31,54.839,37.31,0.08036554,99.789,26.25,282.7,72.15,0.0,31.15,496:08:00,25.88
