time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,skin_temperature,respiration,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
1150,259,76,118,10679.09,9.467,20,33,59.708,37.64,32.95,29.13,338.5,0.0,0.14728484,21.27,72.92
1151,260,76,118,10688.2,9.465,20,33,59.397,37.64,32.95,29.13,339.5,0.0,0.14741291,21.17,73.02
1152,261,77,117,10697.72,9.467,20,32,59.376,37.64,32.95,29.13,340.5,0.0,0.14754099,21.07,73.11
1153,260,77,117,10706.74,9.466,20,32,59.748,37.64,32.9,29.13,341.9,0.0,0.14766906,20.99,73.31
1154,259,76,116,10716.27,9.467,20,33,60.09,37.64,32.95,29.13,343.4,0.0,0.14779714,20.91,73.56
1155,260,76,116,10725.46,9.465,20,33,60.241,37.64,32.95,28.08,345.0,0.0,0.1479252,20.83,73.8
1156,261,77,116,10733.74,9.463,20,32,60.668,37.64,32.95,28.08,346.5,0.0,0.14805327,20.75,74.03
1157,262,78,116,10743.8,9.465,20,32,61.085,37.64,32.95,28.08,346.4,0.0,0.14818135,20.68,74.02
1158,261,79,117,10754.06,9.464,20,32,61.16,37.64,32.95,28.08,346.4,0.0,0.14830942,20.61,74.0
1159,260,79,117,10763.93,9.467,20,31,61.426,37.64,32.9,28.08,346.3,0.0,0.1484375,20.54,73.98
1160,260,79,118,10773.06,9.465,20,31,61.772,37.64,32.95,26.99,346.2,0.0,0.14856558,20.46,73.97
1161,259,79,118,10782.59,9.467,20,31,62.0,37.64,32.95,26.99,346.3,0.0,0.14869365,20.36,73.97
1162,259,79,118,10791.7,9.465,20,31,62.029,37.64,32.9,26.99,346.5,0.0,0.14882173,20.27,73.97
1163,259,78,117,10801.21,9.467,20,32,61.951,37.64,32.95,26.99,346.6,0.0,0.1489498,20.18,73.93
1164,259,77,117,10809.89,9.466,20,32,61.827,37.64,32.95,26.99,346.5,0.0,0.14907786,20.14,73.69
1165,259,76,117,10819.36,9.466,20,33,61.755,37.64,32.95,27.83,346.4,0.0,0.14920594,20.11,73.44
1166,259,75,118,10829.62,9.469,20,33,61.589,37.64,32.9,27.83,346.3,0.0,0.14933401,20.07,73.19
1167,260,76,119,10838.94,9.466,20,33,61.149,37.64,32.9,27.83,345.7,0.0,0.14946209,20.08,72.9
1168,261,76,119,10848.83,9.467,20,33,60.999,37.64,32.95,27.83,345.1,0.0,0.14959016,20.08,72.61
1169,260,75,119,10857.94,9.465,20,33,61.12,37.65,32.95,27.83,344.8,0.0,0.14971824,20.08,72.38
1170,259,74,119,10867.46,9.467,20,33,61.202,37.65,32.95,26.82,345.1,0.0,0.14984632,20.09,72.26
1171,260,75,119,10876.57,9.465,20,33,61.132,37.65,32.95,26.82,345.4,0.0,0.14997439,20.09,72.14
1172,261,76,120,10886.07,9.467,20,33,60.748,37.65,32.95,26.82,345.6,0.0,0.15010247,20.09,71.98
1173,261,77,121,10895.19,9.465,20,32,60.198,37.65,32.95,26.82,345.4,0.0,0.15023053,20.1,71.61
1174,261,77,121,10905.94,9.465,20,32,59.901,37.65,32.95,26.82,345.2,0.0,0.1503586,20.11,71.25
1175,261,78,122,10915.89,9.464,20,32,59.863,37.65,32.95,25.76,344.6,0.0,0.15048668,20.12,70.87
1176,260,78,123,10925.4,9.467,20,32,59.928,37.65,32.95,25.76,343.9,0.0,0.15061475,20.14,70.49
1177,259,78,123,10934.53,9.465,20,32,59.973,37.65,32.9,25.76,343.2,0.0,0.15074283,20.15,70.1
1178,259,77,123,10944.06,9.467,20,32,59.835,37.65,32.9,25.76,345.0,0.0,0.1508709,20.17,70.43
1179,259,75,122,10954.41,9.469,20,33,59.469,37.65,32.9,25.76,347.0,0.0,0.15099898,20.18,70.83
1180,260,76,122,10963.52,9.465,20,33,59.065,37.65,32.9,25.04,349.0,0.0,0.15112706,20.2,71.23
1181,261,77,122,10971.8,9.463,20,32,58.782,37.65,32.9,25.04,349.4,0.0,0.15125512,20.26,71.44
1182,260,78,122,10981.32,9.467,20,32,58.64,37.65,32.95,25.04,349.5,0.0,0.15138319,20.32,71.63
1183,258,76,122,10991.11,9.469,20,32,58.447,37.65,32.9,25.04,349.7,0.0,0.15151127,20.38,71.82
1184,258,75,123,10999.0,9.467,20,33,58.281,37.65,32.9,25.04,348.7,0.0,0.15163934,20.46,71.74
1185,260,74,124,11007.52,9.465,20,34,58.227,37.65,32.9,23.78,347.4,0.0,0.15176742,20.56,71.56
1186,261,75,124,11019.42,9.465,20,33,58.23,37.65,32.95,23.78,346.1,0.0,0.1518955,20.66,71.39
1187,261,76,124,11028.94,9.467,20,33,58.275,37.66,32.9,23.78,345.3,0.0,0.15202357,20.75,71.33
1188,261,76,125,11039.28,9.469,20,33,58.463,37.66,32.9,23.78,344.5,0.0,0.15215164,20.84,71.26
1189,260,76,124,11048.39,9.465,20,33,58.572,37.67,32.9,23.78,344.2,0.0,0.15227972,20.93,71.29
1190,260,75,125,11057.87,9.467,20,33,58.544,37.67,32.9,24.52,345.9,0.0,0.15240778,21.0,71.78
1191,260,76,125,11067.01,9.465,20,33,58.552,37.67,32.9,24.52,347.7,0.0,0.15253586,21.06,72.26
1192,260,77,124,11076.55,9.467,20,32,58.464,37.67,32.9,24.52,349.4,0.0,0.15266393,21.12,72.75
1193,261,78,124,11085.21,9.466,20,32,58.376,37.67,32.9,24.52,349.4,0.0,0.152792,21.17,72.42
1194,261,79,124,11093.55,9.463,20,32,58.543,37.67,32.9,24.52,349.4,0.0,0.15292008,21.21,72.06
1195,260,79,123,11103.44,9.467,20,31,58.799,37.67,32.9,26.97,349.3,0.0,0.15304816,21.24,71.75
1196,260,79,123,11113.8,9.469,20,31,59.014,37.67,32.9,26.97,348.2,0.0,0.15317623,21.25,71.65
1197,260,79,123,11124.15,9.469,20,31,59.303,37.67,32.9,26.97,347.2,0.0,0.15330431,21.25,71.55
1198,259,78,123,11133.27,9.465,20,32,59.609,37.67,32.9,26.97,346.8,0.0,0.15343238,21.24,71.63
1199,259,76,123,11142.79,9.467,20,33,59.697,37.67,32.9,26.97,346.6,0.0,0.15356044,21.22,71.76
1200,259,76,123,11153.14,9.469,20,33,59.619,37.67,32.9,26.97,346.4,0.0,0.15368852,21.21,71.88
1201,259,76,123,11162.25,9.465,20,33,59.437,37.67,32.9,26.97,345.3,0.0,0.1538166,21.19,72.1
1202,259,76,123,11171.21,9.466,20,33,58.772,37.67,32.9,26.25,344.1,0.0,0.15394467,21.17,72.32
1203,260,76,123,11180.51,9.466,20,33,58.256,37.67,32.9,26.25,344.0,0.0,0.15407275,21.17,72.46
1204,261,75,123,11190.4,9.467,20,33,58.11,37.67,32.9,26.25,344.4,0.0,0.15420082,21.18,72.56
1205,261,76,124,11199.51,9.465,20,33,58.269,37.67,32.9,25.77,344.9,0.0,0.1543289,21.19,72.66
1206,261,77,124,11207.78,9.463,20,32,58.48,37.67,32.9,25.77,344.8,0.0,0.15445697,21.19,72.61
1207,260,78,125,11217.3,9.467,20,32,58.607,37.67,32.9,25.77,344.3,0.0,0.15458503,21.2,72.48
1208,259,78,124,11226.42,9.465,20,32,58.513,37.67,32.9,25.77,343.8,0.0,0.15471311,21.2,72.35
1209,259,76,125,11235.94,9.467,20,33,58.36,37.67,32.9,25.77,343.9,0.0,0.15484118,21.21,72.32
1210,259,76,125,11246.29,9.469,20,33,58.167,37.67,32.9,24.66,344.8,0.0,0.15496926,21.23,72.47
1211,259,76,125,11254.95,9.466,20,33,57.89,37.67,32.9,24.66,345.7,0.0,0.15509734,21.26,72.62
1212,260,76,126,11263.31,9.463,20,33,57.844,37.67,32.9,24.66,345.0,0.0,0.15522541,21.3,72.52
1213,261,77,126,11272.71,9.465,20,32,57.81,37.67,32.9,24.66,342.0,0.0,0.15535349,21.35,72.1
1214,261,78,126,11283.82,9.468,20,32,57.624,37.68,32.9,24.66,339.1,0.0,0.15548156,21.4,71.69
1215,260,78,127,11294.28,9.466,20,32,57.503,37.68,32.9,23.92,337.9,0.0,0.15560964,21.46,71.48
1216,259,77,126,11303.79,9.466,20,32,57.381,37.68,32.9,23.92,338.6,0.0,0.1557377,21.51,71.52
1217,258,76,126,11314.6,9.469,20,32,57.267,37.68,32.9,23.92,339.3,0.0,0.15586577,21.57,71.55
1218,259,75,127,11323.71,9.465,20,33,57.169,37.68,32.9,23.92,339.5,0.0,0.15599385,21.61,71.5
1219,259,74,126,11330.75,9.465,20,33,56.976,37.68,32.9,23.92,339.3,0.0,0.15612192,21.65,71.37
1220,259,74,126,11340.0,9.466,20,33,56.652,37.68,32.9,23.03,339.1,0.0,0.15625,21.68,71.23
1221,260,75,127,11351.4,9.468,20,33,56.645,37.68,32.9,23.03,338.8,0.0,0.15637808,21.71,71.17
1222,261,76,126,11359.74,9.468,20,33,56.785,37.68,32.9,23.03,338.3,0.0,0.15650615,21.74,71.12
1223,259,76,126,11369.67,9.466,20,33,56.865,37.68,32.9,23.03,337.9,0.0,0.15663423,21.76,71.07
1224,259,76,126,11380.25,9.468,20,33,56.86,37.68,32.9,23.03,337.2,0.0,0.1567623,21.78,71.12
1225,260,75,126,11389.56,9.466,20,33,56.861,37.68,32.9,22.44,336.5,0.0,0.15689036,21.79,71.18
1226,261,76,126,11397.79,9.463,20,33,56.745,37.68,32.9,22.44,336.8,0.0,0.15701844,21.78,71.12
1227,261,77,127,11406.72,9.466,20,32,56.682,37.68,32.9,22.44,337.6,0.0,0.15714651,21.74,71.0
1228,261,79,126,11416.04,9.466,20,32,56.657,37.68,32.9,22.44,338.4,0.0,0.15727459,21.71,70.88
1229,261,79,126,11424.49,9.466,20,32,56.465,37.68,32.9,22.44,339.4,0.0,0.15740266,21.68,71.04
1230,260,78,126,11434.08,9.467,20,32,56.381,37.68,32.9,22.83,340.4,0.0,0.15753074,21.64,71.22
1231,259,77,126,11444.46,9.466,20,32,56.615,37.68,32.9,22.83,341.3,0.0,0.15765882,21.61,71.39
1232,259,76,125,11453.3,9.466,20,33,56.95,37.68,32.9,22.83,340.2,0.0,0.15778689,21.59,71.25
1233,259,76,125,11462.61,9.466,20,33,57.103,37.68,32.9,22.83,339.1,0.0,0.15791497,21.58,71.11
1234,259,76,125,11471.24,9.467,20,33,57.133,37.68,32.9,22.83,338.0,0.0,0.15804303,21.56,70.97
1235,261,77,125,11479.95,9.465,20,32,57.259,37.68,32.85,23.49,336.9,0.0,0.1581711,21.54,70.83
1236,262,79,125,11491.58,9.469,20,32,57.368,37.68,32.9,23.49,335.8,0.0,0.15829918,21.53,70.69
1237,261,79,125,11502.51,9.469,20,32,57.383,37.68,32.85,23.49,334.6,0.0,0.15842725,21.51,70.55
1238,260,79,125,11511.62,9.466,20,31,57.38,37.68,32.9,23.49,333.2,0.0,0.15855533,21.51,70.42
1239,260,79,123,11519.95,9.463,20,31,57.402,37.69,32.9,23.49,331.6,0.0,0.1586834,21.51,70.29
1240,260,79,124,11529.87,9.467,20,31,57.371,37.69,32.9,23.93,330.2,0.0,0.15881148,21.5,70.09
1241,259,79,123,11539.0,9.465,20,31,57.294,37.69,32.9,23.93,329.1,0.0,0.15893956,21.49,69.76
1242,259,78,123,11548.52,9.467,20,32,57.545,37.69,32.9,23.93,327.9,0.0,0.15906762,21.47,69.43
1243,259,78,125,11556.48,9.466,20,32,57.834,37.69,32.9,23.93,326.6,0.0,0.15919569,21.47,69.18
1244,259,78,124,11566.25,9.464,20,32,57.701,37.69,32.9,23.93,325.4,0.0,0.15932377,21.46,68.94
1245,260,79,124,11578.33,9.464,20,31,57.309,37.69,32.9,22.64,324.1,0.0,0.15945184,21.45,68.69
1246,261,79,125,11587.85,9.467,20,32,57.306,37.69,32.9,22.64,325.0,0.0,0.15957992,21.44,68.8
1247,260,80,125,11596.51,9.466,20,31,57.549,37.7,32.9,22.64,326.1,0.0,0.159708,21.44,68.96
1248,261,81,124,11604.87,9.463,20,31,57.901,37.7,32.9,22.64,326.8,0.0,0.15983607,21.44,69.05
1249,261,81,124,11613.52,9.463,20,31,58.318,37.7,32.9,22.64,327.1,0.0,0.15996414,21.45,69.08
1250,259,80,125,11624.28,9.465,20,31,58.548,37.7,32.85,21.79,327.4,0.0,0.16009222,21.45,69.11
1251,259,79,123,11634.03,9.468,20,31,58.718,37.7,32.9,21.79,327.6,0.0,0.16022028,21.46,69.15
1252,259,78,123,11643.15,9.467,20,32,58.888,37.7,32.9,21.79,327.6,0.0,0.16034836,21.43,69.31
1253,260,79,123,11654.09,9.467,20,31,59.075,37.7,32.9,21.79,327.5,0.0,0.16047643,21.4,69.47
1254,260,79,122,11663.2,9.465,20,31,59.333,37.7,32.9,21.79,327.4,0.0,0.1606045,21.37,69.56
1255,260,79,123,11671.48,9.463,20,31,59.744446,37.7,32.85,21.61,327.1,0.0,0.16073258,21.33,69.37
1256,260,78,123,11679.57,9.466,20,32,60.164547,37.7,32.9,21.61,326.8,0.0,0.16086066,21.29,69.18
1257,261,78,125,11689.57,9.469,20,32,60.605,37.7,32.9,21.61,326.5,0.0,0.16098873,21.25,69.01
1258,261,79,125,11701.7,9.469,20,32,61.174,37.7,32.9,21.61,327.3,0.0,0.16111681,21.21,69.32
1259,260,80,124,11710.36,9.466,20,31,61.667,37.7,32.85,21.61,328.1,0.0,0.16124488,21.17,69.63
1260,259,79,124,11719.87,9.466,20,31,61.646,37.7,32.9,21.89,327.6,0.0,0.16137294,21.18,69.62
1261,259,78,124,11729.44,9.465,20,32,61.412,37.7,32.85,21.89,327.2,0.0,0.16150102,21.19,69.61
1262,260,78,124,11737.72,9.463,20,32,61.75,37.7,32.9,21.89,326.8,0.0,0.1616291,21.2,69.6
1263,260,78,124,11747.24,9.467,20,32,62.248,37.7,32.85,21.89,326.1,0.0,0.16175717,21.21,69.52
1264,260,78,124,11757.59,9.469,20,32,62.703,37.7,32.85,21.89,325.3,0.0,0.16188525,21.22,69.42
1265,259,77,123,11766.25,9.466,20,32,62.997,37.7,32.85,21.68,324.5,0.0,0.16201332,21.23,69.33
1266,259,76,123,11775.77,9.466,20,33,63.1,37.7,32.85,21.68,323.7,0.0,0.1621414,21.26,69.44
1267,260,75,123,11785.32,9.465,20,33,62.84,37.7,32.85,21.68,322.9,0.0,0.16226947,21.3,69.64
1268,260,76,123,11794.85,9.467,20,33,62.624,37.7,32.85,21.68,322.1,0.0,0.16239753,21.35,69.83
1269,261,77,124,11803.96,9.465,20,32,62.69,37.7,32.85,21.68,323.8,0.0,0.16252561,21.38,70.3
1270,261,77,124,11813.49,9.467,20,32,62.839,37.7,32.85,21.54,325.6,0.0,0.16265368,21.41,70.79
1271,260,76,124,11822.59,9.465,20,33,62.879,37.71,32.85,21.54,327.4,0.0,0.16278176,21.44,71.27
1272,259,76,124,11832.68,9.465,20,33,62.773,37.71,32.85,21.54,327.8,0.0,0.16290984,21.46,71.36
1273,260,77,123,11844.07,9.468,20,32,62.537,37.71,32.85,21.54,328.3,0.0,0.16303791,21.48,71.44
1274,260,77,123,11853.64,9.465,20,32,62.009,37.71,32.85,21.54,328.7,0.0,0.16316599,21.51,71.53
1275,260,76,123,11863.16,9.467,20,33,61.565,37.71,32.9,21.44,328.9,0.0,0.16329406,21.52,71.66
1276,260,76,122,11872.27,9.465,20,33,61.472,37.71,32.85,21.44,328.9,0.0,0.16342214,21.54,71.82
1277,261,77,122,11881.79,9.467,20,32,61.47,37.71,32.85,21.44,328.9,0.0,0.1635502,21.56,71.97
1278,261,77,123,11890.9,9.465,20,32,61.415,37.71,32.85,21.44,328.2,0.0,0.16367827,21.6,71.9
1279,259,77,124,11900.43,9.467,20,32,61.281,37.71,32.85,21.44,327.0,0.0,0.16380635,21.65,71.68
1280,259,76,125,11909.53,9.465,20,33,61.061,37.71,32.85,22.17,326.9,0.0,0.16393442,21.69,71.83
1281,260,75,124,11918.49,9.466,20,33,60.892,37.71,32.9,22.17,328.1,0.0,0.1640625,21.71,72.41
1282,261,76,123,11927.8,9.466,20,33,60.709,37.71,32.85,22.17,329.4,0.0,0.16419058,21.74,72.91
1283,261,77,123,11936.44,9.463,20,32,60.17,37.71,32.85,22.17,331.8,0.0,0.16431865,21.78,73.13
1284,261,78,123,11945.96,9.467,20,32,59.798,37.71,32.85,22.17,334.1,0.0,0.16444673,21.83,73.35
1285,260,78,123,11956.32,9.469,20,32,59.523,37.71,32.85,22.26,335.6,0.0,0.1645748,21.88,73.48
1286,259,76,123,11965.43,9.465,20,33,59.326,37.71,32.85,22.26,335.2,0.0,0.16470286,21.93,73.43
1287,259,75,123,11974.95,9.467,20,33,59.389,37.71,32.85,22.26,334.7,0.0,0.16483094,21.99,73.38
1288,259,75,123,11984.06,9.465,20,33,59.379,37.71,32.85,22.26,334.9,0.0,0.16495901,22.05,73.38
1289,260,75,124,11993.58,9.467,20,33,59.289,37.71,32.85,22.26,335.4,0.0,0.16508709,22.11,73.41
1290,261,75,124,12002.69,9.465,20,33,59.335,37.71,32.85,21.93,335.8,0.0,0.16521516,22.18,73.43
1291,261,76,124,12012.21,9.467,20,33,59.414,37.71,32.85,21.93,335.2,0.0,0.16534324,22.25,73.41
1292,261,76,124,12021.32,9.465,20,33,59.236,37.71,32.85,21.93,334.5,0.0,0.16547132,22.33,73.38
1293,261,77,123,12030.84,9.467,20,32,59.007,37.71,32.85,21.93,333.9,0.0,0.16559939,22.41,73.44
1294,261,78,123,12039.95,9.465,20,32,58.717,37.71,32.85,21.93,333.4,0.0,0.16572747,22.5,73.7
1295,260,78,123,12050.71,9.465,20,32,58.49,37.71,32.85,21.7,332.8,0.0,0.16585553,22.59,73.95
1296,259,77,123,12061.89,9.468,20,32,58.058,37.71,32.85,21.7,332.2,0.0,0.1659836,22.68,74.15
1297,260,77,123,12071.0,9.465,20,32,57.52,37.71,32.85,21.7,331.4,0.0,0.16611168,22.8,74.05
1298,260,77,123,12079.09,9.466,20,32,57.4,37.71,32.85,21.7,330.7,0.0,0.16623975,22.91,73.96
1299,260,77,123,12088.22,9.467,20,32,57.362,37.71,32.85,21.7,330.0,0.0,0.16636783,23.03,73.9
1300,259,77,124,12098.59,9.466,20,32,56.965,37.72,32.85,21.16,331.2,0.0,0.1664959,23.14,74.59
1301,260,76,124,12107.89,9.466,20,33,56.769,37.72,32.85,21.16,332.5,0.0,0.16662398,23.24,75.28
1302,260,76,123,12117.79,9.467,20,33,56.861,37.72,32.85,21.16,333.4,0.0,0.16675206,23.32,75.79
1303,261,77,123,12126.89,9.465,20,32,57.053,37.72,32.85,21.16,333.7,0.0,0.16688012,23.34,75.88
1304,262,79,123,12135.17,9.463,20,32,57.173,37.72,32.85,21.16,333.9,0.0,0.16700819,23.36,75.97
1305,261,79,123,12144.69,9.467,20,32,57.26,37.72,32.85,21.19,334.3,0.0,0.16713627,23.35,76.11
1306,260,79,124,12153.8,9.465,20,31,57.253,37.72,32.85,21.19,334.7,0.0,0.16726434,23.32,76.28
1307,259,78,123,12163.33,9.467,20,32,57.1,37.73,32.85,21.19,334.5,0.0,0.16739242,23.28,76.32
1308,259,77,124,12174.92,9.468,20,32,56.989,37.73,32.85,21.19,332.7,0.0,0.1675205,23.21,76.05
1309,259,77,125,12184.85,9.464,20,32,56.88,37.73,32.85,21.19,331.0,0.0,0.16764857,23.14,75.79
1310,260,77,124,12194.38,9.467,20,32,56.768,37.73,32.85,21.19,329.6,0.0,0.16777664,23.08,75.58
1311,260,77,124,12203.49,9.465,20,32,56.746,37.73,32.85,20.82,328.1,0.0,0.16790472,23.02,75.37
1312,260,77,124,12211.77,9.463,20,32,56.649,37.73,32.85,20.82,327.2,0.0,0.16803278,22.98,75.9
1313,261,77,123,12221.27,9.467,20,32,56.589,37.73,32.85,20.82,326.3,0.0,0.16816086,22.96,76.57
1314,261,78,123,12230.39,9.465,20,32,56.765,37.73,32.85,20.82,325.7,0.0,0.16828893,22.93,77.18
1315,259,78,122,12239.92,9.467,20,32,57.034,37.73,32.85,20.97,326.5,0.0,0.168417,22.93,77.47
1316,259,78,122,12249.03,9.465,20,32,57.279,37.73,32.85,20.97,327.2,0.0,0.16854508,22.93,77.73
1317,260,77,123,12258.55,9.467,20,32,57.681,37.73,32.85,20.97,326.9,0.0,0.16867316,22.93,77.72
1318,260,77,123,12267.66,9.465,20,32,58.12,37.73,32.85,20.97,326.7,0.0,0.16880123,22.94,77.71
1319,260,77,124,12276.61,9.466,20,32,58.513,37.73,32.85,20.97,326.7,0.0,0.16892931,22.97,77.91
1320,259,77,124,12284.77,9.467,20,32,58.712,37.73,32.85,22.24,327.4,0.0,0.16905738,23.04,78.68
1321,259,76,124,12294.04,9.466,20,33,59.056,37.73,32.85,22.24,328.2,0.0,0.16918544,23.12,79.44
1322,260,76,125,12304.91,9.465,20,33,59.399,37.73,32.85,22.24,329.1,0.0,0.16931352,23.18,79.96
1323,260,76,124,12315.68,9.465,20,33,59.788,37.73,32.85,22.24,330.4,0.0,0.1694416,23.24,80.22
1324,261,77,124,12326.86,9.468,20,32,60.31,37.73,32.85,22.24,331.7,0.0,0.16956967,23.29,80.48
1325,260,78,124,12335.97,9.465,20,32,60.684,37.73,32.85,22.31,332.9,0.0,0.16969775,23.35,80.75
1326,260,78,123,12344.25,9.463,20,32,60.907,37.73,32.85,22.31,331.9,0.6,0.16982582,23.41,80.65
1327,260,78,123,12353.76,9.467,20,32,60.983,37.73,32.85,22.31,330.2,0.6,0.1699539,23.47,80.46
1328,260,78,123,12364.12,9.469,20,32,60.966,37.73,32.85,22.31,328.7,0.6,0.17008197,23.52,80.28
1329,259,77,122,12373.23,9.465,20,32,60.85,37.74,32.85,22.31,327.9,0.6,0.17021003,23.5,80.19
1330,260,77,122,12382.17,9.466,20,32,60.759,37.74,32.85,21.96,327.0,0.6,0.17033811,23.49,80.09
1331,260,76,123,12391.47,9.466,20,33,60.703,37.74,32.85,21.96,326.0,0.6,0.17046618,23.47,79.96
1332,260,76,122,12400.82,9.466,20,33,60.471,37.74,32.85,21.96,324.5,0.6,0.17059426,23.45,79.77
1333,260,76,123,12410.12,9.466,20,33,60.293,37.74,32.85,21.96,323.0,0.6,0.17072234,23.43,79.58
1334,260,76,124,12420.01,9.467,20,33,60.3,37.74,32.85,21.96,321.3,0.6,0.17085041,23.41,79.38
1335,260,76,124,12429.12,9.465,20,33,60.258,37.74,32.8,21.33,319.6,0.6,0.17097849,23.38,79.21
1336,260,75,124,12438.64,9.467,20,33,60.046,37.74,32.8,21.33,319.7,0.6,0.17110656,23.33,79.4
1337,259,75,124,12447.3,9.466,20,33,60.033,37.74,32.8,21.33,319.7,0.6,0.17123464,23.29,79.58
1338,260,74,123,12456.82,9.466,20,34,59.997,37.74,32.85,21.33,319.8,0.6,0.1713627,23.25,79.76
1339,261,75,123,12467.63,9.469,20,33,60.01,37.74,32.85,21.33,316.0,0.6,0.17149077,23.27,78.98
1340,260,76,122,12476.73,9.465,20,33,60.13,37.74,32.85,21.31,314.4,0.6,0.17161885,23.35,78.62
1341,259,76,121,12485.66,9.466,20,33,60.171,37.74,32.85,21.31,314.8,0.6,0.17174692,23.48,78.65
1342,260,75,120,12494.97,9.466,20,33,60.181,37.74,32.8,21.31,315.3,0.6,0.171875,23.61,78.68
1343,260,75,120,12504.89,9.467,20,33,60.152,37.74,32.8,21.31,315.6,0.6,0.17200308,23.75,78.61
1344,261,76,121,12513.98,9.465,20,33,60.077,37.74,32.85,21.31,315.9,0.6,0.17213115,23.91,78.4
1345,261,76,121,12523.51,9.467,20,33,60.011,37.74,32.85,21.29,316.2,0.6,0.17225923,24.07,78.18
1346,260,75,122,12533.86,9.469,20,33,59.837,37.74,32.85,21.29,316.4,0.6,0.1723873,24.22,77.86
1347,259,75,122,12542.96,9.465,20,33,59.625,37.74,32.85,21.29,316.7,0.6,0.17251536,24.36,77.46
1348,260,75,122,12552.49,9.467,20,33,59.58,37.74,32.8,21.29,316.8,0.6,0.17264344,24.5,77.02
1349,261,76,121,12561.6,9.465,20,33,59.525,37.74,32.8,21.29,316.2,0.6,0.17277151,24.71,76.33
1350,261,77,121,12569.88,9.463,20,32,59.531,37.74,32.8,23.25,315.5,0.6,0.17289959,24.92,75.63
1351,260,77,121,12579.41,9.467,20,32,59.53,37.74,32.85,23.25,317.3,0.6,0.17302766,25.17,75.89
1352,261,78,121,12591.01,9.468,20,32,59.412,37.74,32.85,23.25,318.7,0.6,0.17315574,25.37,76.03
1353,260,78,121,12600.93,9.464,20,32,59.308,37.74,32.85,23.25,318.7,0.6,0.17328382,25.46,75.79
1354,260,77,121,12610.46,9.467,20,32,59.432,37.74,32.85,23.25,318.8,0.6,0.17341189,25.54,75.55
1355,260,77,121,12619.11,9.466,20,32,59.6,37.74,32.8,23.37,318.2,0.6,0.17353997,25.65,75.22
1356,260,77,121,12628.63,9.466,20,32,59.742,37.74,32.8,23.37,315.4,0.6,0.17366803,25.8,74.56
1357,261,78,121,12638.2,9.465,20,32,59.944,37.74,32.8,23.37,312.4,0.6,0.1737961,25.88,74.06
1358,262,80,121,12646.48,9.463,20,31,60.351,37.75,32.8,23.37,309.3,0.6,0.17392418,25.89,73.73
1359,261,80,121,12656.01,9.467,20,31,60.684,37.75,32.8,23.37,307.5,0.6,0.17405225,25.87,73.75
1360,259,79,122,12665.1,9.465,20,31,60.699,37.75,32.8,22.27,305.7,0.6,0.17418033,25.84,73.76
1361,258,79,122,12675.87,9.465,20,31,60.648,37.75,32.85,22.27,304.0,0.6,0.1743084,25.8,73.75
1362,260,78,122,12685.8,9.464,20,32,60.81,37.75,32.8,22.27,302.4,0.6,0.17443648,25.72,73.69
1363,261,78,124,12695.33,9.467,20,32,60.998,37.75,32.8,22.27,300.8,0.6,0.17456456,25.65,73.62
1364,260,78,123,12704.44,9.465,20,32,61.096,37.75,32.8,22.27,298.6,0.6,0.17469262,25.61,73.51
1365,259,78,123,12713.97,9.467,20,32,61.202,37.75,32.8,22.33,296.5,0.6,0.17482069,25.57,73.4
1366,259,77,123,12723.07,9.465,20,32,61.148,37.75,32.8,22.33,297.0,0.6,0.17494877,25.46,73.45
1367,261,77,121,12731.35,9.463,20,32,61.041,37.76,32.8,22.33,297.7,0.6,0.17507684,25.33,73.51
1368,262,78,121,12740.31,9.466,20,32,60.925,37.76,32.85,22.33,297.2,0.6,0.17520492,25.2,73.34
1369,260,78,122,12749.61,9.466,20,32,60.804,37.76,32.8,22.33,296.0,0.6,0.175333,25.07,73.0
1370,259,78,121,12760.76,9.465,20,32,60.702,37.76,32.8,22.36,294.7,0.6,0.17546107,24.94,72.82
1371,260,78,121,12771.36,9.468,20,32,60.553,37.76,32.8,22.36,293.0,0.6,0.17558914,24.83,72.88
1372,261,78,121,12779.5,9.467,20,32,60.449,37.76,32.85,22.36,291.4,0.6,0.17571722,24.72,72.93
1373,259,78,122,12788.79,9.466,20,32,60.401,37.76,32.85,22.36,290.0,0.6,0.17584528,24.59,72.63
1374,258,76,120,12799.65,9.465,20,32,60.417,37.76,32.85,22.36,288.8,0.6,0.17597336,24.41,71.85
1375,260,76,120,12807.93,9.463,20,33,60.42,37.76,32.8,23.96,288.0,0.6,0.17610143,24.24,71.22
1376,262,77,119,12817.47,9.467,20,32,60.342,37.76,32.8,23.96,288.6,0.6,0.1762295,24.06,71.35
1377,262,79,120,12826.57,9.465,20,32,60.181,37.76,32.8,23.96,289.2,0.6,0.17635758,23.89,71.47
1378,261,79,120,12834.85,9.463,20,32,60.079,37.76,32.8,23.96,289.8,0.6,0.17648566,23.71,71.59
1379,260,79,120,12845.63,9.465,20,31,60.002,37.76,32.85,23.96,288.3,0.6,0.17661373,23.61,71.33
1380,259,79,120,12856.8,9.468,20,31,59.974,37.76,32.85,26.61,286.7,0.6,0.17674181,23.51,71.03
