time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,respiration,tidal_volume,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
5089,298,78,144,51112.92,10.197,19,36,63.075,424:56:0,38.14,28.35,36.03,295.8,0.2,0.43687826,34.29,97.78
5090,300,78,144,51125.64,10.197,19,37,63.646,423:2:51,38.14,28.35,36.03,296.5,0.2,0.4369967,34.46,98.92
5091,302,78,144,51135.81,10.197,19,37,63.871,425:54:0,38.14,28.35,36.03,295.5,0.2,0.4369967,34.49,98.57
5092,300,80,144,51146.01,10.197,19,36,64.049,422:56:0,38.14,28.35,36.03,294.4,0.2,0.4371151,34.52,98.22
5093,299,80,144,51156.39,10.197,19,36,64.383,839:56:0,38.14,28.35,36.03,290.8,0.2,0.43723354,34.51,97.56
5094,300,79,144,51164.98,10.197,19,36,64.928,425:1:1,38.14,28.35,36.22,287.5,0.2,0.43735197,34.47,96.85
5095,301,80,144,51176.77,10.197,19,36,65.517,422:58:0,38.14,28.35,36.22,285.3,0.2,0.43735197,34.36,96.06
5096,300,81,144,51187.44,10.197,19,35,65.896,422:54:0,38.14,28.35,36.22,283.5,0.2,0.4374704,34.28,95.74
5097,298,80,144,51197.79,10.197,19,36,66.085,844:1:0,38.14,28.3,36.22,281.2,0.2,0.4375888,34.29,95.4
5098,299,78,144,51208.14,10.197,19,37,66.224,422:56:0,38.14,28.3,36.22,278.6,0.2,0.43770725,34.34,95.05
5099,300,78,144,51216.1,10.197,19,37,66.145,423:4:58,38.14,28.35,35.17,277.4,0.2,0.43782568,34.36,95.49
5100,300,78,144,51226.57,10.197,19,37,66.159,414,38.14,28.35,35.17,277.3,0.2,0.4379441,34.37,96.51
5101,301,79,144,51237.11,10.197,19,36,66.343,835:1:0,38.14,28.3,35.17,276.7,0.2,0.4379441,34.47,96.74
5102,300,79,144,51247.47,10.197,19,36,66.45,425:2:54,38.14,28.35,35.17,275.8,0.2,0.43806252,34.62,96.61
5103,299,78,143,51256.06,10.197,19,37,66.427,425:56:0,38.14,28.35,35.17,274.5,0.2,0.43818095,34.8,96.49
5104,300,78,144,51269.61,10.197,19,37,66.009,422:56:0,38.14,28.3,34.08,273.0,0.2,0.4382994,34.99,96.38
5105,300,79,144,51278.84,10.197,19,36,65.8,425:4:54,38.14,28.3,34.08,272.5,0.2,0.43841782,35.09,96.6
5106,300,79,144,51288.88,10.197,19,36,65.641,425:56:0,38.14,28.3,34.08,272.1,0.2,0.43853623,35.18,96.89
5107,302,79,144,51296.83,10.197,19,37,65.509,425:4:56,38.14,28.3,34.08,271.8,0.2,0.43853623,35.26,97.17
5108,301,80,144,51307.33,10.197,19,36,65.191,422:58:0,38.14,28.3,34.08,273.8,0.2,0.43853623,35.36,98.3
5109,299,80,144,51317.83,10.197,19,36,64.668,414,38.14,28.3,33.74,275.4,0.2,0.43865466,35.41,99.26
5110,299,80,144,51329.93,10.197,19,36,64.368,437:3:58,38.14,28.3,33.74,276.0,0.2,0.4387731,35.31,99.81
5111,298,79,144,51340.62,10.197,19,36,64.281,428:4:59,38.14,28.3,33.74,276.7,0.2,0.43889153,35.18,100.3
5112,299,78,144,51350.18,10.197,19,37,64.208,427:58:0,38.14,28.3,33.74,277.6,0.2,0.43900993,34.94,100.7
5113,300,77,144,51361.16,10.197,19,37,64.113,430:1:0,38.14,28.3,33.74,280.7,0.2,0.43912837,34.78,102.2
5114,300,77,143,51369.93,10.197,19,37,63.985,428:8:3,38.14,28.3,34.7,284.7,0.2,0.4392468,34.74,103.7
5115,300,78,143,51379.96,10.197,19,37,63.834,427:59:0,38.14,28.3,34.7,287.8,0.2,0.43936524,34.85,103.9
5116,300,78,143,51390.3,10.197,19,37,63.797,432:5:0,38.14,28.3,34.7,287.4,0.2,0.43948364,35.03,102.8
5117,300,78,143,51400.66,10.197,19,37,63.876,426:6:0,38.14,28.3,34.7,286.7,0.2,0.43960208,35.27,101.9
5118,299,78,143,51409.25,10.197,19,37,64.058,430:10:5,38.14,28.3,34.7,286.1,0.2,0.4397205,35.55,101.7
5119,300,78,142,51419.29,10.197,19,37,64.392,430:5:0,38.14,28.3,34.94,286.5,0.2,0.43983895,35.91,101.9
5120,301,79,142,51431.39,10.197,19,36,64.694,440:12:0,38.14,28.3,34.94,288.6,0.2,0.43983895,36.39,102.7
5121,299,79,142,51441.24,10.197,19,36,65.058,432:6:0,38.14,28.25,34.94,290.1,0.2,0.43995738,36.87,103.1
5122,299,78,142,51452.21,10.197,19,37,65.411,425,38.14,28.25,34.94,290.9,0.2,0.44007578,37.35,103.0
5123,300,78,141,51462.73,10.197,19,37,65.652,859:8:0,38.13,28.25,34.94,289.4,0.2,0.44019422,37.73,101.5
5124,301,78,141,51471.32,10.197,19,37,65.366,437:12:59,38.13,28.25,35.5,287.6,0.2,0.44019422,38.06,99.75
5125,301,79,141,51481.38,10.197,19,36,65.08,439:5:0,38.13,28.25,35.5,287.3,0.2,0.44019422,38.35,98.79
5126,299,79,141,51491.73,10.197,19,36,65.037,433:15:5,38.13,28.25,35.5,288.2,0.2,0.44031265,38.67,99.1
5127,299,77,141,51502.09,10.197,19,37,65.345,437:6:0,38.13,28.25,35.5,289.4,0.2,0.4404311,38.71,99.69
5128,301,77,140,51512.3,10.197,19,37,65.663,435:8:0,38.13,28.25,35.5,290.6,0.2,0.4404311,38.63,100.3
5129,302,79,140,51524.45,10.197,19,37,65.865,435:13:8,38.13,28.25,34.69,292.5,0.2,0.4404311,38.3,100.8
5130,300,80,141,51533.42,10.197,19,36,66.014,428:12:0,38.13,28.25,34.69,294.1,0.2,0.4405495,37.86,101.4
5131,299,80,140,51543.48,10.197,19,36,66.058,433:8:0,38.13,28.25,34.69,294.8,0.2,0.44066793,37.43,101.9
5132,300,79,140,51553.04,10.197,19,36,66.046,432:19:6,38.13,28.25,34.69,294.8,0.2,0.44078636,37.17,101.8
5133,299,79,140,51563.15,10.197,19,36,65.509,430,38.13,28.25,34.69,293.2,0.2,0.4409048,36.98,101.7
5134,299,78,140,51572.64,10.197,19,37,64.787,435:8:12,38.13,28.25,33.75,290.9,0.2,0.4410232,36.84,101.8
5135,300,78,140,51582.79,10.197,19,37,64.631,432:15:3,38.13,28.25,33.75,291.0,0.2,0.44114164,36.74,102.4
5136,300,78,140,51593.15,10.197,19,37,65.102,439:8:0,38.13,28.25,33.75,292.1,0.2,0.44126007,36.66,103.2
5137,300,77,140,51603.52,10.197,19,37,65.611,432:3:0,38.13,28.25,33.75,295.6,0.2,0.4413785,36.52,103.5
5138,302,79,140,51614.67,10.197,19,37,65.933,437:3:0,38.13,28.25,33.75,300.1,0.2,0.4413785,36.33,103.6
5139,301,80,140,51624.4,10.197,19,36,66.158,432:12:1,38.13,28.25,33.92,302.7,0.2,0.4413785,36.1,104.1
5140,299,80,141,51634.57,10.197,19,36,66.22,855,38.13,28.25,33.92,305.3,0.2,0.4414969,35.87,104.6
5141,299,79,140,51644.89,10.197,19,36,66.14,430:6:0,38.13,28.25,33.92,309.5,0.2,0.44161534,35.54,103.9
5142,300,78,141,51655.27,10.197,19,37,66.028,425:15:10,38.13,28.25,33.92,311.7,0.2,0.44173378,35.2,103.3
5143,300,78,141,51665.59,10.197,19,37,65.992,430:10:3,38.13,28.25,33.92,310.8,0.2,0.4418522,34.86,103.1
5144,300,78,141,51674.21,10.197,19,37,66.11,428:3:0,38.13,28.25,33.63,310.1,0.2,0.44197062,34.43,103.1
5145,300,78,141,51684.25,10.197,19,37,66.331,429:58:0,38.13,28.25,33.63,310.1,0.2,0.44208905,33.78,103.6
5146,300,78,141,51694.61,10.197,19,37,66.554,428:11:59,38.13,28.25,33.63,310.8,0.2,0.4422075,33.3,103.6
5147,300,78,141,51706.71,10.197,19,37,66.652,428:1:0,38.13,28.25,33.63,311.9,0.2,0.44232592,32.87,103.5
5148,301,78,141,51716.58,10.197,19,37,66.704,426:5:0,38.13,28.25,33.63,315.8,0.2,0.44232592,32.6,104.3
5149,300,78,142,51727.55,10.197,19,37,66.872,426:6:3,38.13,28.25,33.05,320.3,0.2,0.44244432,32.36,105.4
5150,300,78,142,51735.68,10.197,19,37,67.081,423:3:0,38.13,28.25,33.05,323.2,0.2,0.44256276,32.26,105.5
5151,300,78,142,51746.18,10.197,19,37,67.161,430:1:0,38.13,28.25,33.05,325.8,0.2,0.4426812,32.19,105.3
5152,299,77,142,51756.66,10.197,19,37,67.091,423:9:35,38.13,28.25,33.05,328.3,0.2,0.44279963,32.12,105.1
5153,299,77,143,51767.05,10.197,19,37,67.234,430:26:0,38.13,28.2,33.05,329.2,0.2,0.44291806,31.97,104.2
5154,300,77,143,51776.61,10.197,19,37,67.418,425:59:0,38.13,28.2,33.06,330.2,0.2,0.44303647,31.87,103.6
5155,301,78,142,51785.86,10.197,19,37,67.46,426:2:59,38.13,28.25,33.06,331.8,0.2,0.44303647,31.9,103.6
5156,301,79,142,51796.04,10.197,19,36,67.312,420:54:0,38.13,28.25,33.06,333.9,0.2,0.44303647,31.92,104.0
5157,300,79,143,51808.14,10.197,19,36,67.098,421:0:56,38.13,28.2,33.06,336.5,0.2,0.4431549,31.93,104.8
5158,300,79,143,51818.81,10.197,19,36,66.945,420:52:0,38.13,28.25,33.06,338.7,0.2,0.44327334,31.92,105.2
5159,301,79,143,51829.16,10.197,19,36,66.874,420:58:56,38.13,28.2,32.67,340.0,0.2,0.44327334,31.86,104.7
5160,301,81,143,51837.75,10.197,19,35,66.783,417:58:0,38.13,28.25,32.67,341.1,0.2,0.44327334,31.78,104.0
5161,300,81,143,51847.79,10.197,19,35,66.613,418:58:52,38.13,28.2,32.67,340.5,0.2,0.44339177,31.64,102.4
5162,301,81,145,51859.87,10.197,19,35,66.469,413:58:0,38.13,28.2,32.67,339.7,0.2,0.44339177,31.5,100.9
5163,300,82,145,51870.54,10.197,19,35,66.245,418:52:0,38.13,28.2,32.67,338.4,0.2,0.44351017,31.35,99.77
5164,298,81,145,51879.11,10.197,19,35,66.025,420:58:56,38.13,28.2,33.2,336.7,0.2,0.4436286,31.22,99.1
5165,299,80,145,51889.12,10.197,19,36,65.845,418:52:0,38.13,28.2,33.2,336.5,0.2,0.44374704,31.14,98.83
5166,301,80,145,51897.74,10.197,19,36,65.646,421:0:54,38.13,28.2,33.2,337.1,0.2,0.44374704,31.09,98.81
5167,299,80,145,51907.8,10.197,19,36,65.346,417:49:0,38.13,28.2,33.2,337.6,0.2,0.44386548,31.05,98.8
5168,299,80,146,51919.66,10.197,19,36,64.84,422:56:0,38.13,28.2,33.2,338.5,0.2,0.44398388,30.93,98.99
5169,301,79,145,51930.58,10.197,19,36,64.465,423:0:52,38.13,28.2,33.15,339.3,0.2,0.44398388,30.81,99.19
5170,300,79,145,51940.95,10.197,19,36,64.3,422:51:0,38.13,28.2,33.15,338.7,0.2,0.44410232,30.7,98.92
5171,300,79,145,51949.54,10.197,19,36,64.229,420:51:0,38.13,28.2,33.15,338.1,0.2,0.44422075,30.6,98.65
5172,300,79,145,51959.53,10.197,19,36,64.179,415:24:0,38.13,28.2,33.15,337.4,0.2,0.4443392,30.49,98.38
5173,298,79,145,51969.08,10.197,19,36,64.172,833:56:0,38.13,28.2,33.15,335.8,0.2,0.4444576,30.43,98.27
5174,298,78,145,51980.02,10.197,19,36,64.171,419:12:3,38.13,28.2,33.91,335.4,0.2,0.44457603,30.37,98.48
5175,300,77,145,51990.61,10.197,19,37,64.112,430:7:0,38.13,28.2,33.91,337.1,0.2,0.44469446,30.32,99.31
5176,300,77,145,52000.93,10.197,19,37,63.961,437:1:0,38.13,28.2,33.91,337.4,0.2,0.4448129,30.27,99.52
5177,301,77,146,52012.1,10.197,19,37,63.819,432:1:0,38.13,28.2,33.91,337.1,0.2,0.4448129,30.21,99.46
5178,302,78,145,52022.71,10.197,19,37,63.849,432:1:0,38.13,28.2,33.91,336.7,0.2,0.4448129,30.15,99.4
5179,302,79,144,52032.2,10.197,19,37,63.946,428:9:58,38.13,28.2,34.42,336.2,0.2,0.4448129,30.09,99.24
5180,302,80,143,52040.62,10.197,19,36,63.691,426:3:0,38.13,28.2,34.42,335.8,0.2,0.4448129,30.03,99.09
5181,302,82,142,52052.41,10.197,19,35,63.735,425:5:56,38.13,28.2,34.42,335.3,0.2,0.4448129,29.97,98.94
5182,300,83,142,52062.27,10.197,19,35,63.944,427:56:0,38.13,28.15,34.42,334.8,0.2,0.4449313,29.9,98.79
5183,299,83,142,52073.24,10.197,19,34,64.192,418:52:0,38.13,28.15,34.42,334.4,0.2,0.44504973,29.84,98.63
5184,299,82,142,52081.98,10.197,19,35,64.41,446:0:58,38.13,28.15,35.54,333.3,0.2,0.44516817,29.66,98.59
5185,299,81,142,52093.74,10.197,19,35,64.468,413:52:0,38.13,28.15,35.54,331.6,0.2,0.4452866,29.39,98.64
5186,300,81,143,52103.64,10.197,19,35,64.031,415:53:47,38.13,28.15,35.54,330.9,0.2,0.44540504,29.1,99.11
5187,301,80,144,52112.89,10.197,19,36,62.573,413:52:0,38.13,28.15,35.54,331.9,0.2,0.44540504,28.79,100.4
5188,301,81,145,52123.05,10.197,19,35,61.081,411:47:0,38.13,28.15,35.54,332.4,0.2,0.44540504,28.51,100.9
5189,300,82,145,52133.41,10.197,19,35,60.522,411:48:37,38.13,28.15,35.11,332.7,0.2,0.44552344,28.25,100.6
5190,298,81,145,52145.55,10.197,19,35,61.573,418:51:42,38.13,28.15,35.11,332.5,0.2,0.44564188,28.02,100.2
5191,298,80,146,52156.17,10.197,19,36,63.24,411:40:0,38.13,28.15,35.11,331.2,0.2,0.4457603,27.88,99.66
5192,299,79,147,52164.82,10.197,19,36,64.454,411:57:47,38.13,28.15,35.11,330.0,0.2,0.44587874,27.86,99.13
5193,301,78,147,52174.86,10.197,19,37,65.777,411:45:0,38.13,28.15,35.11,328.9,0.2,0.44587874,27.95,98.61
5194,303,80,148,52183.41,10.197,19,36,67.05,410:51:44,38.13,28.15,35.22,328.0,0.2,0.44587874,28.04,98.21
5195,302,82,148,52195.24,10.197,19,35,67.734,402,38.13,28.15,35.22,327.9,0.2,0.44587874,28.16,98.29
5196,300,83,148,52205.86,10.197,19,35,67.974,408:53:47,38.13,28.15,35.22,327.8,0.2,0.44599715,28.28,98.36
5197,298,83,148,52216.25,10.197,19,34,68.219,408:48:40,38.13,28.15,35.22,327.6,0.2,0.44611558,28.4,98.43
5198,298,81,148,52224.85,10.197,19,35,68.42,417:42:0,38.12,28.15,35.22,328.9,0.2,0.44623402,28.53,98.38
5199,299,80,148,52234.89,10.197,19,36,68.66,408:50:47,38.12,28.15,34.11,330.2,0.2,0.44635245,28.67,98.33
5200,300,80,148,52247.0,10.197,19,36,68.88,411:44:0,38.12,28.15,34.11,331.4,0.2,0.44647086,28.82,98.17
5201,303,81,148,52255.9,10.197,19,36,68.955,406:55:40,38.12,28.15,34.11,332.5,0.2,0.44647086,28.96,97.93
5202,303,83,149,52265.89,10.197,19,35,69.045,408:42:0,38.12,28.15,34.11,333.5,0.2,0.44647086,29.11,97.7
5203,299,84,149,52278.04,10.197,19,34,69.187,413:44:0,38.12,28.15,34.11,332.0,0.2,0.4465893,29.45,97.65
5204,298,82,149,52288.71,10.197,19,35,69.184,806,38.12,28.15,34.15,331.3,0.2,0.44670773,29.76,97.79
5205,300,80,148,52297.26,10.197,19,36,68.825,408:48:45,38.12,28.15,34.15,331.3,0.2,0.44682616,30.03,98.1
5206,300,80,149,52307.27,10.197,19,36,68.467,410:50:44,38.12,28.15,34.15,329.7,0.2,0.44694456,30.3,98.17
5207,300,80,149,52315.93,10.197,19,36,68.339,408:50:42,38.12,28.15,34.15,324.4,0.2,0.447063,30.56,97.78
5208,301,80,149,52329.5,10.197,19,36,68.262,406:44:0,38.12,28.15,34.15,321.4,0.2,0.447063,30.75,97.5
5209,300,81,149,52338.71,10.197,19,35,68.119,404:55:37,38.12,28.15,34.58,320.7,0.2,0.44718143,30.85,97.37
5210,301,81,149,52348.75,10.197,19,35,67.935,417:40:0,38.12,28.15,34.58,322.7,0.2,0.44718143,30.95,98.2
5211,303,82,148,52359.09,10.197,19,35,67.713,408:45:0,38.12,28.1,34.58,323.1,0.2,0.44718143,31.02,98.67
5212,302,84,148,52368.64,10.197,19,34,67.358,410:53:42,38.12,28.1,34.58,321.6,0.2,0.44718143,31.05,98.69
5213,299,85,149,52377.9,10.197,19,34,67.088,411:42:0,38.12,28.1,34.58,319.7,0.2,0.44729987,31.11,98.56
5214,296,83,149,52388.03,10.197,19,34,66.934,408:46:47,38.12,28.15,37.62,317.4,0.2,0.44741827,31.2,98.28
5215,298,80,148,52398.42,10.197,19,36,66.862,411:42:0,38.12,28.1,37.62,315.6,0.2,0.4475367,31.34,98.62
5216,300,79,149,52409.57,10.197,19,36,66.625,410:48:42,38.12,28.1,37.62,314.0,0.2,0.44765514,31.55,99.34
5217,301,80,148,52419.3,10.197,19,36,66.432,811,38.12,28.1,37.62,309.0,0.2,0.44765514,31.76,98.06
5218,301,81,148,52429.48,10.197,19,35,65.891,408:48:49,38.12,28.15,37.62,309.3,0.2,0.44765514,31.91,98.94
5219,301,82,149,52438.02,10.197,19,35,65.39,408:44:0,38.12,28.15,38.07,310.2,0.2,0.44765514,32.06,100.1
5220,300,82,148,52450.49,10.197,19,35,65.205,410:42:0,38.12,28.1,38.07,310.8,0.2,0.44777358,32.19,100.6
5221,299,82,148,52460.66,10.197,19,35,65.223,417:53:45,38.12,28.1,38.07,311.0,0.2,0.44789198,32.29,100.5
5222,298,80,149,52470.87,10.197,19,36,65.262,411:47:0,38.12,28.1,38.07,310.9,0.2,0.4480104,32.38,100.4
5223,299,79,149,52481.23,10.197,19,36,65.17,411:55:45,38.12,28.1,38.07,309.7,0.1,0.44812885,32.4,100.5
5224,301,80,149,52489.82,10.197,19,36,65.08,411:51:49,38.12,28.1,36.01,308.5,0.2,0.44812885,32.42,100.6
5225,299,79,149,52499.86,10.197,19,36,64.931,410:47:0,38.12,28.1,36.01,308.4,0.2,0.44824728,32.44,101.6
5226,298,78,147,52510.21,10.197,19,36,64.704,413:55:47,38.12,28.1,36.01,309.3,0.1,0.44836572,32.47,103.4
5227,300,78,148,52522.3,10.197,19,37,64.228,413:45:0,38.12,28.1,36.01,310.3,0.1,0.44848412,32.5,104.1
5228,301,79,147,52532.17,10.197,19,36,63.428,822,38.12,28.05,36.01,311.3,0.1,0.44848412,32.54,104.5
5229,301,80,147,52541.43,10.197,19,36,63.035,413:55:49,38.12,28.1,34.24,310.0,0.1,0.44848412,32.57,104.3
5230,301,80,148,52551.61,10.197,19,36,63.026,418:47:0,38.12,28.1,34.24,308.4,0.1,0.44848412,32.6,104.1
5231,300,80,147,52561.96,10.197,19,36,63.145,413:57:49,38.12,28.1,34.24,305.6,0.1,0.44860256,32.58,103.3
5232,298,79,147,52572.32,10.197,19,36,63.244,417:47:0,38.12,28.1,34.24,302.1,0.1,0.448721,32.55,102.2
5233,301,79,147,52582.66,10.197,19,36,63.236,418:49:0,38.12,28.1,34.24,299.3,0.1,0.448721,32.5,101.8
5234,305,82,146,52593.02,10.197,19,36,63.205,417:53:45,38.12,28.1,34.24,297.1,0.1,0.448721,32.44,101.9
5235,303,85,146,52601.61,10.197,19,34,63.198,828,38.12,28.1,34.24,299.3,0.1,0.448721,32.51,102.8
5236,298,84,147,52613.41,10.197,19,34,63.262,417:49:0,38.12,28.1,34.24,301.5,0.1,0.44883943,32.58,103.6
5237,298,83,146,52623.27,10.197,19,34,63.373,418:55:49,38.12,28.1,34.24,304.1,0.1,0.44895783,32.71,104.1
5238,299,81,146,52631.83,10.197,19,35,63.018,415:52:0,38.12,28.1,34.24,304.9,0.1,0.44907627,32.89,103.6
5239,299,81,146,52642.52,10.197,19,35,63.065,415:55:42,38.12,28.1,34.25,302.7,0.1,0.4491947,33.15,102.0
5240,300,81,147,52654.81,10.197,19,35,63.434,420:58:47,38.12,28.1,34.25,302.3,0.1,0.44931313,33.52,101.8
5241,302,83,146,52663.06,10.197,19,35,63.8,417:52:0,38.12,28.1,34.25,302.9,0.1,0.44931313,33.89,102.0
5242,300,83,146,52671.42,10.197,19,35,63.935,415:55:45,38.12,28.05,34.25,307.0,0.1,0.44943154,34.24,104.3
5243,298,82,147,52682.42,10.197,19,35,63.878,418:47:0,38.12,28.05,34.25,310.7,0.1,0.44954997,34.44,105.6
5244,300,82,147,52693.41,10.197,19,35,63.953,415:52:0,38.12,28.05,34.64,314.2,0.1,0.4496684,34.56,106.2
5245,302,83,146,52703.76,10.197,19,35,64.146,409:4:51,38.12,28.05,34.64,314.9,0.1,0.4496684,34.77,105.8
5246,301,84,146,52712.55,10.197,19,34,64.326,822,38.12,28.1,34.64,312.7,0.1,0.4496684,35.08,104.2
5247,299,84,146,52723.95,10.197,19,34,64.536,416:2:51,38.12,28.05,34.64,309.4,0.1,0.44978684,35.29,103.8
5248,299,83,147,52733.52,10.197,19,34,64.747,417:52:0,38.12,28.1,34.64,308.1,0.1,0.44990525,35.42,103.8
5249,299,82,146,52743.09,10.197,19,35,64.966,418:49:0,38.12,28.05,34.51,308.0,0.1,0.45002368,35.51,104.0
5250,299,82,146,52753.44,10.197,19,35,65.033,418:2:49,38.12,28.05,34.51,307.7,0.1,0.45014212,35.6,104.0
5251,301,81,146,52765.34,10.197,19,35,64.718,417:52:0,38.12,28.1,34.51,306.8,0.1,0.45014212,35.67,103.7
5252,302,81,146,52775.35,10.197,19,36,64.705,418:58:52,38.12,28.05,34.51,304.9,0.1,0.45014212,35.63,103.1
5253,302,82,146,52785.53,10.197,19,35,65.045,418:51:0,38.12,28.1,34.51,304.5,0.1,0.45014212,35.56,103.0
5254,300,84,146,52797.57,10.197,19,34,65.266,420:52:0,38.12,28.05,34.82,305.3,0.1,0.45026055,35.46,103.3
5255,297,84,146,52808.29,10.197,19,34,65.347,417:55:52,38.12,28.05,34.82,306.1,0.1,0.45037895,35.35,103.6
5256,299,82,146,52816.88,10.197,19,35,65.537,416:0:52,38.12,28.05,34.82,307.1,0.1,0.4504974,35.21,104.0
5257,302,81,145,52825.16,10.197,19,36,65.867,418:51:0,38.12,28.1,34.82,306.5,0.1,0.4504974,35.0,104.1
5258,302,82,145,52836.98,10.197,19,35,66.167,420:52:0,38.12,28.05,34.82,304.1,0.1,0.4504974,34.72,103.9
5259,301,83,145,52847.64,10.197,19,35,66.162,418:55:54,38.12,28.05,35.81,302.3,0.1,0.4504974,34.55,103.4
5260,299,84,146,52856.18,10.197,19,34,66.221,418:49:0,38.12,28.05,35.81,300.6,0.1,0.45061582,34.47,102.9
5261,297,83,146,52866.26,10.197,19,34,66.495,417:49:0,38.12,28.05,35.81,299.0,0.1,0.45073426,34.45,102.4
5262,296,81,146,52876.62,10.197,19,35,66.791,423:0:52,38.12,28.05,35.81,298.3,0.1,0.45085266,34.46,102.5
5263,299,79,146,52888.66,10.197,19,36,67.083,418:54:0,38.12,28.05,35.81,298.0,0.1,0.4509711,34.49,102.8
5264,303,78,146,52899.37,10.197,19,37,67.237,418:57:49,38.12,28.05,34.5,296.7,0.1,0.4509711,34.42,102.6
5265,303,81,145,52907.97,10.197,19,36,67.436,417:54:0,38.12,28.05,34.5,294.6,0.1,0.4509711,34.29,102.0
5266,300,83,146,52917.96,10.197,19,35,67.592,412,38.12,28.05,34.5,294.2,0.1,0.45108953,34.14,102.1
5267,297,82,146,52930.12,10.197,19,35,67.752,825:4:52,38.12,28.05,34.5,296.9,0.1,0.45120797,33.96,103.3
5268,299,80,145,52940.79,10.197,19,36,67.935,418:49:0,38.12,28.05,34.5,298.6,0.1,0.4513264,33.76,103.9
5269,301,79,146,52949.37,10.197,19,36,68.3,418:2:54,38.12,28.05,34.02,299.1,0.1,0.4513264,33.59,103.9
5270,302,81,146,52959.41,10.197,19,36,68.661,420:52:0,38.12,28.05,34.02,298.0,0.1,0.4513264,33.55,103.6
5271,299,81,145,52968.0,10.197,19,35,69.082,418:54:0,38.12,28.05,34.02,297.0,0.1,0.4514448,33.5,103.4
5272,299,81,145,52979.81,10.197,19,35,69.493,414:411:411:411,38.12,28.05,34.02,300.9,0.1,0.45156324,33.35,103.4
5273,301,81,145,52990.46,10.197,19,35,69.83,424:52:0,38.12,28.0,34.02,303.8,0.1,0.45156324,33.21,102.8
5274,301,81,146,53000.82,10.197,19,35,70.157,418:52:0,38.12,28.05,32.92,301.9,0.1,0.45156324,33.15,101.4
5275,300,82,145,53011.17,10.197,19,35,70.434,415:58:0,38.11,28.05,32.92,299.5,0.1,0.45168167,33.14,100.3
5276,301,82,145,53021.52,10.197,19,35,70.624,421:0:51,38.11,28.05,32.92,296.7,0.1,0.45168167,33.16,99.63
5277,300,84,145,53030.1,10.197,19,34,70.72,427:54:0,38.11,28.0,32.92,294.9,0.1,0.4518001,33.21,99.0
5278,298,83,146,53040.14,10.197,19,34,70.91,422:58:58,38.11,28.05,32.92,293.7,0.1,0.4519185,33.27,98.43
5279,299,82,145,53052.26,10.197,19,35,71.108,420:54:0,38.11,28.05,32.18,292.5,0.1,0.45203695,33.32,97.86
5280,299,82,145,53062.92,10.197,19,35,71.249,420:58:0,38.11,28.05,32.18,291.7,0.1,0.45215538,33.51,97.73
5281,298,81,145,53071.5,10.197,19,35,71.361,421:2:56,38.11,28.05,32.18,291.0,0.1,0.45227382,33.73,97.7
5282,300,80,145,53081.49,10.197,19,36,71.407,830,38.11,28.05,32.18,290.3,0.1,0.45239222,34.06,97.72
5283,303,81,144,53093.65,10.197,19,36,71.338,426:4:56,38.11,28.05,32.18,289.6,0.1,0.45239222,34.37,97.72
5284,302,84,144,53102.55,10.197,19,34,70.94,422:58:0,38.11,28.05,32.08,289.3,0.1,0.45239222,34.64,97.69
5285,298,84,145,53112.6,10.197,19,34,70.323,424:58:0,38.11,28.05,32.08,289.8,0.1,0.45251065,34.95,97.91
5286,298,82,144,53121.18,10.197,19,35,70.094,419:9:59,38.11,28.05,32.08,292.7,0.1,0.4526291,35.38,98.89
5287,298,81,144,53130.38,10.197,19,35,70.047,427:56:0,38.11,28.05,32.08,293.9,0.1,0.45274752,35.59,98.93
5288,298,80,144,53143.12,10.197,19,36,70.055,428:8:1,38.11,28.05,32.08,294.5,0.1,0.45286593,35.69,98.62
5289,301,79,144,53154.0,10.197,19,36,70.088,428:3:0,38.11,28.05,31.62,294.9,0.1,0.45286593,35.57,98.5
5290,303,80,144,53162.58,10.197,19,36,70.197,428:1:0,38.11,28.05,31.62,295.1,0.1,0.45286593,35.43,98.36
5291,301,82,143,53172.63,10.197,19,35,70.269,426:5:31,38.11,28.05,31.62,294.3,0.1,0.45286593,35.34,98.27
5292,299,82,143,53184.74,10.197,19,35,70.349,432:1:0,38.11,28.05,31.62,292.5,0.1,0.45298436,35.39,98.27
5293,298,80,143,53195.39,10.197,19,36,70.28,432:10:8,38.11,28.05,31.62,293.1,0.1,0.4531028,35.41,98.83
5294,299,78,142,53205.7,10.197,19,37,70.164,432:5:0,38.11,28.05,31.32,293.2,0.1,0.45322123,35.44,98.9
5295,301,78,142,53214.29,10.197,19,37,70.041,430:36:0,38.11,28.05,31.32,292.0,0.1,0.45322123,35.48,98.13
5296,301,79,143,53224.32,10.197,19,36,69.979,432:5:0,38.11,28.05,31.32,290.5,0.1,0.45322123,35.56,97.46
5297,300,79,143,53234.73,10.197,19,36,69.998,433:5:0,38.11,28.05,31.32,288.3,0.1,0.45333964,35.7,96.92
5298,301,79,141,53246.85,10.197,19,36,70.144,432:10:8,38.11,28.05,31.32,288.0,0.1,0.45333964,35.78,96.75
5299,302,81,141,53255.74,10.197,19,36,70.188,430:1:0,38.11,28.0,33.48,288.5,0.1,0.45333964,35.83,96.72
