time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,tidal_volume,tidal_volume_min,heat_strain_index,HeatStrainIndex,PercentageinZ2,TymeBreathRate,TymeVentilation
2032,308,76,131,20031.09,10.189,20,39,449:479,37.97,30.8,33.6,232.0,92.0,0.5,0.5,0.11216247,33.6,92.0
2033,311,76,132,20041.29,10.189,20,39,456:437:453,37.97,30.8,33.6,232.0,92.0,0.5,0.5,0.11216247,33.6,92.0
2034,314,76,131,20051.47,10.189,20,39,456:472,37.97,30.8,33.6,260.0,108.0,0.5,0.5,0.11216247,33.6,108.0
2035,307,77,131,20061.66,10.189,20,38,460,37.97,30.8,33.6,274.0,81.0,0.5,0.5,0.11216247,33.6,81.0
2036,305,75,132,20071.85,10.189,20,39,890:456,37.97,30.8,33.6,274.0,81.0,0.5,0.5,0.11216247,33.6,81.0
2037,311,73,132,20082.04,10.189,20,41,460:451,37.97,30.8,31.5,318.0,75.0,0.5,0.5,0.11216247,31.5,75.0
2038,319,74,132,20092.23,10.189,20,41,456:456,37.97,30.8,31.5,318.0,75.0,0.5,0.5,0.11216247,31.5,75.0
2039,312,78,131,20102.42,10.189,20,38,453:479,37.97,30.8,29.8,328.0,85.0,0.5,0.5,0.11216247,29.8,85.0
2040,308,79,131,20112.61,10.189,20,37,898:456,37.97,30.8,29.8,349.0,91.0,0.5,0.5,0.11216247,29.8,91.0
2041,313,79,131,20122.8,10.189,20,38,456,37.97,30.8,28.3,362.0,99.0,0.5,0.5,0.11216247,28.3,99.0
2042,309,80,131,20132.99,10.189,20,37,456:456:460,37.97,30.8,28.3,370.0,110.0,0.5,0.5,0.11216247,28.3,110.0
2043,306,80,131,20143.17,10.189,20,37,453:460,37.97,30.8,28.3,333.0,101.0,0.5,0.5,0.11216247,28.3,101.0
2044,311,78,131,20153.36,10.189,20,38,456:451,37.97,30.8,30.4,296.0,96.0,0.5,0.5,0.11216247,30.4,96.0
2045,308,78,131,20163.55,10.189,20,38,456:453,37.98,30.8,30.4,296.0,96.0,0.5,0.5,0.11216247,30.4,96.0
2046,305,76,131,20173.75,10.189,20,38,453:460:456,37.98,30.8,33.1,269.0,97.0,0.5,0.5,0.11216247,33.1,97.0
2047,314,75,131,20183.93,10.189,20,40,453:456,37.98,30.8,33.1,269.0,97.0,0.5,0.5,0.11216247,33.1,97.0
2048,315,78,132,20194.12,10.189,20,39,472:430,37.98,30.75,33.1,296.0,103.0,0.5,0.5,0.11216247,33.1,103.0
2049,305,78,132,20204.31,10.189,20,37,910,37.98,30.8,33.1,325.0,111.0,0.5,0.5,0.11216247,33.1,111.0
2050,308,76,132,20214.5,10.189,20,39,453:476:428,37.98,30.8,33.1,325.0,111.0,0.5,0.5,0.11216247,33.1,111.0
2051,309,75,132,20224.69,10.189,20,39,453:453,37.98,30.8,33.1,303.0,82.0,0.5,0.5,0.11216247,33.1,82.0
2052,311,75,133,20234.91,10.189,20,40,472:430,37.98,30.8,33.1,303.0,82.0,0.5,0.5,0.11216247,33.1,82.0
2053,315,77,132,20245.08,10.189,20,39,453:456,37.98,30.8,31.4,255.0,64.0,0.5,0.5,0.11216247,31.4,64.0
2054,311,78,133,20255.26,10.189,20,38,448:453,37.98,30.8,30.3,303.0,88.0,0.5,0.5,0.11216247,30.3,88.0
2055,309,78,132,20265.46,10.189,20,38,456:456:456,37.98,30.8,30.3,303.0,88.0,0.5,0.5,0.11216247,30.3,88.0
2056,308,77,132,20275.64,10.189,20,38,472:437,37.98,30.8,30.3,323.0,101.0,0.5,0.5,0.11216247,30.3,101.0
2057,310,76,132,20285.83,10.189,20,39,451:453,37.98,30.8,28.4,365.0,110.0,0.5,0.5,0.11216247,28.4,110.0
2058,312,76,132,20296.02,10.189,20,39,472:433,37.98,30.8,29.7,389.0,129.0,0.5,0.5,0.11216247,29.7,129.0
2059,310,78,132,20306.2,10.189,20,38,456:469,37.98,30.8,29.7,384.0,126.0,0.5,0.5,0.11216247,29.7,126.0
2060,308,77,133,20316.4,10.189,20,38,430:453,37.98,30.8,33.0,361.0,123.0,0.5,0.5,0.11216247,33.0,123.0
2061,312,77,133,20326.58,10.189,20,39,472:433:453,37.98,30.8,36.7,365.0,132.0,0.5,0.5,0.11216247,36.7,132.0
2062,310,78,133,20336.77,10.189,20,38,453:444,37.98,30.8,36.7,336.0,134.0,0.5,0.5,0.11216247,36.7,134.0
2063,307,78,133,20346.96,10.189,20,38,453:449,37.98,30.8,36.0,355.0,132.0,0.5,0.5,0.11216247,36.0,132.0
2064,308,77,133,20357.15,10.189,20,38,451:453,37.98,30.8,36.0,355.0,132.0,0.5,0.5,0.11216247,36.0,132.0
2065,309,75,132,20367.35,10.189,20,39,472:430:469,37.98,30.8,36.0,374.0,140.0,0.5,0.5,0.11216247,36.0,140.0
2066,315,76,133,20377.53,10.189,20,40,430:449,37.98,30.8,36.0,356.0,102.0,0.5,0.5,0.11216247,36.0,102.0
2067,310,77,133,20387.72,10.189,20,38,448:453,37.98,30.8,36.0,356.0,102.0,0.5,0.5,0.11216247,36.0,102.0
2068,309,78,133,20397.92,10.189,20,38,456:449:449,37.98,30.8,32.1,380.0,101.0,0.5,0.5,0.11216247,32.1,101.0
2069,311,79,133,20408.1,10.189,20,38,444:449,37.98,30.8,32.1,380.0,101.0,0.5,0.5,0.11216247,32.1,101.0
2070,308,78,133,20418.3,10.189,20,38,451,37.98,30.8,30.1,351.0,97.0,0.5,0.5,0.11216247,30.1,97.0
2071,308,77,134,20428.48,10.189,20,38,444:444:449,37.98,30.8,30.1,349.0,106.0,0.5,0.5,0.11216247,30.1,106.0
2072,306,76,133,20438.67,10.189,20,38,449:456,37.98,30.8,30.1,349.0,106.0,0.5,0.5,0.11216247,30.1,106.0
2073,307,74,133,20448.86,10.189,20,40,449:449:448,37.98,30.8,30.1,312.0,101.0,0.5,0.5,0.11216247,30.1,101.0
2074,312,74,133,20459.05,10.189,20,40,453,37.98,30.8,27.8,338.0,98.0,0.5,0.5,0.11216247,27.8,98.0
2075,318,74,133,20469.24,10.189,20,41,444:453:469,37.98,30.8,27.8,361.0,103.0,0.5,0.5,0.11216247,27.8,103.0
2076,315,78,134,20479.42,10.189,20,39,430:444,37.98,30.8,28.4,365.0,92.0,0.5,0.5,0.11216247,28.4,92.0
2077,308,79,133,20489.61,10.189,20,37,451:465,37.98,30.8,28.4,365.0,92.0,0.5,0.5,0.11216247,28.4,92.0
2078,310,79,134,20499.8,10.189,20,37,433:449,37.98,30.8,30.5,348.0,100.0,0.5,0.5,0.11216247,30.5,100.0
2079,308,79,134,20509.99,10.189,20,37,449:453:444,37.98,30.8,32.5,316.0,105.0,0.5,0.5,0.11216247,32.5,105.0
2080,312,78,134,20520.18,10.189,20,38,448:449,37.98,30.8,32.5,316.0,105.0,0.5,0.5,0.11216247,32.5,105.0
2081,310,79,134,20530.38,10.189,20,37,444:456:444,37.98,30.8,33.3,282.0,104.0,0.5,0.5,0.11216247,33.3,104.0
2082,305,78,134,20540.56,10.189,20,37,449:449,37.98,30.8,33.3,282.0,104.0,0.5,0.5,0.11216247,33.3,104.0
2083,309,76,134,20550.75,10.189,20,39,448:444,37.98,30.8,34.4,266.0,91.0,0.5,0.5,0.11216247,34.4,91.0
2084,316,77,134,20560.94,10.189,20,39,469:421,37.98,30.8,34.4,251.0,83.0,0.5,0.5,0.11216247,34.4,83.0
2085,306,79,134,20571.13,10.189,20,37,472:430,37.98,30.8,35.3,279.0,92.0,0.5,0.5,0.11216247,35.3,92.0
2086,304,79,134,20581.32,10.189,20,37,444:449:439,37.98,30.8,35.3,300.0,94.0,0.5,0.5,0.11216247,35.3,94.0
2087,309,77,133,20591.51,10.189,20,38,472,37.98,30.8,34.4,313.0,101.0,0.5,0.5,0.11216247,34.4,101.0
2088,307,76,134,20601.7,10.189,20,39,879:444,37.98,30.75,34.4,337.0,112.0,0.5,0.5,0.11216247,34.4,112.0
2089,307,76,134,20611.89,10.189,20,39,449:449,37.98,30.8,32.2,331.0,103.0,0.5,0.5,0.11216247,32.2,103.0
2090,309,74,134,20622.08,10.189,20,40,444,37.98,30.8,31.7,299.0,93.0,0.5,0.5,0.11216247,31.7,93.0
2091,314,74,134,20632.27,10.189,20,41,898:444:449,37.98,30.75,31.7,299.0,93.0,0.5,0.5,0.11216247,31.7,93.0
2092,310,75,134,20642.46,10.189,20,39,453:437,37.98,30.8,32.9,292.0,90.0,0.5,0.5,0.11216247,32.9,90.0
2093,311,75,134,20652.65,10.189,20,40,460:449,37.98,30.75,32.9,292.0,90.0,0.5,0.5,0.11216247,32.9,90.0
2094,316,78,135,20662.84,10.189,20,39,449:421,37.98,30.75,32.9,278.0,92.0,0.5,0.5,0.11216247,32.9,92.0
2095,311,78,134,20673.09,10.189,20,38,495:430,37.98,30.75,30.9,351.0,104.0,0.5,0.5,0.11216247,30.9,104.0
2096,307,80,134,20683.21,10.189,20,37,449:449,37.98,30.75,30.9,351.0,104.0,0.5,0.5,0.11216247,30.9,104.0
2097,309,79,134,20693.4,10.189,20,37,444:441:453,37.98,30.75,28.6,358.0,92.0,0.5,0.5,0.11216247,28.6,92.0
2098,309,77,134,20703.59,10.189,20,38,469:425:444,37.98,30.7,28.6,358.0,92.0,0.5,0.5,0.11216247,28.6,92.0
2099,310,77,134,20713.78,10.189,20,38,469:425,37.98,30.7,28.6,358.0,92.0,0.5,0.5,0.11216247,28.6,92.0
2100,311,77,135,20723.97,10.189,20,39,441:444,37.98,30.75,27.8,292.0,72.0,0.5,0.5,0.11216247,27.8,72.0
2101,311,77,135,20734.16,10.189,20,39,444:444,37.98,30.7,27.8,292.0,72.0,0.5,0.5,0.11216247,27.8,72.0
2102,312,78,135,20744.35,10.189,20,38,444:441,37.98,30.7,27.4,273.0,76.0,0.5,0.5,0.11216247,27.4,76.0
2103,309,78,134,20754.54,10.189,20,38,460,37.98,30.7,27.4,283.0,87.0,0.5,0.5,0.11216247,27.4,87.0
2104,307,78,135,20764.73,10.189,20,38,870:444:444,37.98,30.7,27.4,283.0,87.0,0.5,0.5,0.11216247,27.4,87.0
2105,310,76,135,20774.92,10.189,20,39,441:449,37.99,30.7,30.2,300.0,102.0,0.5,0.5,0.11216247,30.2,102.0
2106,310,75,135,20785.11,10.189,20,39,441:448,37.99,30.7,30.2,300.0,102.0,0.5,0.5,0.11216247,30.2,102.0
2107,309,75,135,20795.3,10.189,20,39,883,37.99,30.7,31.1,291.0,96.0,0.5,0.5,0.11216247,31.1,96.0
2108,312,75,135,20805.49,10.189,20,40,444:441,37.99,30.65,31.1,285.0,90.0,0.5,0.5,0.11216247,31.1,90.0
2109,313,76,135,20815.67,10.189,20,39,449:444:444,37.99,30.7,33.9,291.0,96.0,0.5,0.5,0.11216247,33.9,96.0
2110,308,77,135,20825.87,10.189,20,38,441:449,37.99,30.65,33.9,285.0,91.0,0.5,0.5,0.11216247,33.9,91.0
2111,312,77,135,20836.05,10.189,20,39,449:441,37.99,30.65,35.4,296.0,99.0,0.5,0.5,0.11216247,35.4,99.0
2112,310,77,135,20846.24,10.189,20,38,449:441:444,37.99,30.65,35.4,310.0,112.0,0.5,0.5,0.11216247,35.4,112.0
2113,309,77,135,20856.43,10.189,20,38,449:449,37.99,30.65,33.0,317.0,106.0,0.5,0.5,0.11216247,33.0,106.0
2114,309,76,135,20866.63,10.189,20,39,444:441,37.99,30.65,33.0,324.0,105.0,0.5,0.5,0.11216247,33.0,105.0
2115,311,76,134,20876.81,10.189,20,39,453:453:449,37.99,30.65,30.4,329.0,100.0,0.5,0.5,0.11216247,30.4,100.0
2116,312,77,134,20887.01,10.189,20,39,448:453,37.99,30.65,30.4,336.0,93.0,0.5,0.5,0.11216247,30.4,93.0
2117,310,78,134,20897.19,10.189,20,38,449:453,37.99,30.6,30.3,357.0,97.0,0.5,0.5,0.11216247,30.3,97.0
2118,308,78,133,20907.38,10.189,20,38,453:453,37.99,30.65,30.3,371.0,98.0,0.5,0.5,0.11216247,30.3,98.0
2119,305,76,133,20917.57,10.189,20,38,449:451,37.99,30.65,30.3,327.0,94.0,0.5,0.5,0.11216247,30.3,94.0
2120,309,76,133,20927.76,10.189,20,39,906:444,37.99,30.6,30.3,290.0,95.0,0.5,0.5,0.11216247,30.3,95.0
2121,314,76,133,20937.95,10.189,20,39,453:449,37.99,30.6,30.3,290.0,95.0,0.5,0.5,0.11216247,30.3,95.0
2122,308,78,133,20948.14,10.189,20,38,449:451,37.99,30.6,32.2,253.0,92.0,0.5,0.5,0.11216247,32.2,92.0
2123,308,76,133,20958.33,10.189,20,39,898,37.99,30.6,32.2,253.0,92.0,0.5,0.5,0.11216247,32.2,92.0
2124,310,76,133,20968.52,10.189,20,39,444:449,37.99,30.55,33.3,271.0,93.0,0.5,0.5,0.11216247,33.3,93.0
2125,309,75,132,20978.71,10.189,20,39,462,37.99,30.6,33.3,293.0,94.0,0.5,0.5,0.11216247,33.3,94.0
2126,312,75,134,20988.91,10.189,20,40,444:444:433,37.99,30.55,33.5,309.0,97.0,0.5,0.5,0.11216247,33.5,97.0
2127,309,75,134,20999.09,10.189,20,39,449:449,37.99,30.55,33.5,319.0,97.0,0.5,0.5,0.11216247,33.5,97.0
2128,307,75,134,21009.27,10.189,20,39,444:449,37.99,30.55,31.6,327.0,95.0,0.5,0.5,0.11216247,31.6,95.0
2129,307,75,134,21019.46,10.189,20,0,453:444,37.99,30.55,31.6,342.0,98.0,0.5,0.5,0.11216247,31.6,98.0
2130,307,75,134,21029.69,10.189,20,0,449:444:449,37.99,30.55,31.6,342.0,98.0,0.5,0.5,0.11216247,31.6,98.0
2131,0,0,133,21039.84,10.189,20,0,453:453,37.99,30.55,29.1,298.0,78.0,0.5,0.5,0.11216247,29.1,78.0
2132,310,75,133,21050.03,10.189,20,39,449:451,37.99,30.55,29.1,298.0,78.0,0.4,0.4,0.11216247,29.1,78.0
2133,312,75,133,21060.22,10.189,20,40,449:453:453,37.99,30.55,28.2,293.0,78.0,0.4,0.4,0.11216247,28.2,78.0
2134,312,75,133,21070.42,10.189,20,40,449:453,37.99,30.55,28.2,293.0,78.0,0.4,0.4,0.11216247,28.2,78.0
2135,311,76,133,21080.61,10.189,20,39,449:456,37.99,30.55,27.8,310.0,85.0,0.4,0.4,0.11216247,27.8,85.0
2136,319,78,133,21090.79,10.189,20,39,449:449,37.99,30.55,27.8,339.0,96.0,0.4,0.4,0.11216247,27.8,96.0
2137,313,82,133,21100.99,10.189,20,36,453:453,37.99,30.5,27.4,326.0,92.0,0.4,0.4,0.11216247,27.4,92.0
2138,303,81,133,21111.17,10.189,20,36,453:453,37.99,30.5,27.4,323.0,92.0,0.4,0.4,0.11216247,27.4,92.0
2139,309,79,133,21121.37,10.189,20,37,904:449,37.99,30.5,27.4,312.0,87.0,0.4,0.4,0.11216247,27.4,87.0
2140,312,78,133,21131.55,10.189,20,38,449:453,37.99,30.5,27.4,296.0,81.0,0.4,0.4,0.11216247,27.4,81.0
2141,305,77,133,21141.74,10.189,20,38,441:456,37.99,30.5,28.1,284.0,81.0,0.4,0.4,0.11216247,28.1,81.0
2142,308,75,133,21151.93,10.189,20,39,448:449,37.99,30.5,28.1,276.0,80.0,0.4,0.4,0.11216247,28.1,80.0
2143,312,75,132,21162.12,10.189,20,40,449:472,37.99,30.5,29.3,283.0,85.0,0.4,0.4,0.11216247,29.3,85.0
2144,311,76,133,21172.31,10.189,20,39,437:910,37.99,30.5,29.3,279.0,88.0,0.4,0.4,0.11216247,29.3,88.0
2145,312,77,133,21182.5,10.189,20,39,449:451,37.99,30.5,29.3,279.0,88.0,0.4,0.4,0.11216247,29.3,88.0
2146,306,77,133,21192.68,10.189,20,38,456:449,37.99,30.45,29.3,323.0,98.0,0.4,0.4,0.11216247,29.3,98.0
2147,309,77,132,21202.88,10.189,20,38,460:449:456,37.99,30.5,29.3,323.0,98.0,0.4,0.4,0.11216247,29.3,98.0
2148,310,75,132,21213.06,10.189,20,39,453:456,37.99,30.5,29.0,299.0,83.0,0.4,0.4,0.11216247,29.0,83.0
2149,310,75,132,21223.25,10.189,20,39,456:449,37.99,30.45,30.7,282.0,85.0,0.4,0.4,0.11216247,30.7,85.0
2150,311,75,132,21233.44,10.189,20,40,913,37.99,30.45,30.7,282.0,85.0,0.4,0.4,0.11216247,30.7,85.0
2151,310,75,132,21243.63,10.189,20,39,453:460,37.99,30.45,32.4,267.0,90.0,0.4,0.4,0.11216247,32.4,90.0
2152,312,76,132,21253.82,10.189,20,39,456:456,37.99,30.45,32.4,267.0,90.0,0.4,0.4,0.11216247,32.4,90.0
2153,310,76,132,21264.01,10.189,20,39,453:460:453,37.99,30.45,31.2,307.0,103.0,0.4,0.4,0.11216247,31.2,103.0
2154,307,76,131,21274.2,10.189,20,39,456:476,37.99,30.45,31.2,336.0,109.0,0.4,0.4,0.11216247,31.2,109.0
2155,312,76,132,21284.39,10.189,20,39,428:460,37.99,30.45,31.8,328.0,105.0,0.4,0.4,0.11216247,31.8,105.0
2156,312,77,132,21294.58,10.189,20,39,453:453,37.99,30.45,31.8,341.0,100.0,0.4,0.4,0.11216247,31.8,100.0
2157,311,79,132,21304.77,10.189,20,38,453:456,37.99,30.45,31.8,361.0,104.0,0.4,0.4,0.11216247,31.8,104.0
2158,314,79,132,21314.96,10.189,20,38,453:456,37.99,30.45,31.8,358.0,104.0,0.4,0.4,0.11216247,31.8,104.0
2159,308,80,132,21325.15,10.189,20,37,449:456:453,37.99,30.4,31.8,358.0,104.0,0.4,0.4,0.11216247,31.8,104.0
2160,313,80,132,21335.34,10.189,20,37,453:449,37.99,30.45,28.9,359.0,93.0,0.4,0.4,0.11216247,28.9,93.0
2161,310,82,132,21345.53,10.189,20,36,453:453,37.99,30.4,28.9,316.0,91.0,0.4,0.4,0.11216247,28.9,91.0
2162,307,81,133,21355.73,10.189,20,36,448:449,37.99,30.4,28.9,273.0,80.0,0.4,0.4,0.11216247,28.9,80.0
2163,305,79,132,21365.92,10.189,20,37,453:453:456,37.99,30.4,32.0,278.0,91.0,0.4,0.4,0.11216247,32.0,91.0
2164,305,76,132,21376.1,10.189,20,38,449:456,37.99,30.4,32.0,278.0,91.0,0.4,0.4,0.11216247,32.0,91.0
2165,309,75,133,21386.28,10.189,20,39,451:449,37.99,30.4,30.4,304.0,101.0,0.4,0.4,0.11216247,30.4,101.0
2166,310,75,132,21396.47,10.189,20,39,456:453,37.99,30.4,30.4,341.0,108.0,0.4,0.4,0.11216247,30.4,108.0
2167,312,74,132,21406.66,10.189,20,40,453:453:456,37.99,30.4,30.4,341.0,108.0,0.4,0.4,0.11216247,30.4,108.0
2168,312,74,132,21416.86,10.189,20,40,451,37.99,30.4,29.7,373.0,97.0,0.4,0.4,0.11216247,29.7,97.0
2169,313,75,132,21427.04,10.189,20,40,456:453,37.99,30.4,29.7,373.0,97.0,0.4,0.4,0.11216247,29.7,97.0
2170,315,80,132,21437.23,10.189,20,38,456:456:456,37.99,30.4,31.1,317.0,88.0,0.4,0.4,0.11216247,31.1,88.0
2171,314,83,132,21447.42,10.189,20,36,453:451,37.99,30.35,29.3,298.0,86.0,0.4,0.4,0.11216247,29.3,86.0
2172,306,83,132,21457.61,10.189,20,35,456:460,37.99,30.35,29.3,298.0,86.0,0.4,0.4,0.11216247,29.3,86.0
2173,306,82,132,21467.8,10.189,20,36,453:453:453,37.99,30.35,29.3,270.0,84.0,0.4,0.4,0.11216247,29.3,84.0
2174,306,79,132,21477.99,10.189,20,37,453:451,37.99,30.35,27.2,311.0,87.0,0.4,0.4,0.11216247,27.2,87.0
2175,311,77,132,21488.18,10.189,20,39,453:453,37.99,30.3,27.2,327.0,89.0,0.4,0.4,0.11216247,27.2,89.0
2176,311,77,132,21498.37,10.189,20,39,453,37.99,30.3,26.7,334.0,81.0,0.4,0.4,0.11216247,26.7,81.0
2177,306,77,132,21508.56,10.189,20,38,902:453,37.99,30.3,26.7,334.0,81.0,0.4,0.4,0.11216247,26.7,81.0
2178,312,76,132,21518.75,10.189,20,39,453:451,37.99,30.3,27.7,326.0,83.0,0.4,0.4,0.11216247,27.7,83.0
2179,312,76,132,21528.94,10.189,20,39,456:449:453,37.99,30.3,27.7,292.0,78.0,0.4,0.4,0.11216247,27.7,78.0
2180,311,77,132,21539.13,10.189,20,39,453:451,37.99,30.3,27.7,292.0,78.0,0.4,0.4,0.11216247,27.7,78.0
2181,308,79,132,21549.32,10.189,20,37,460:448,37.99,30.3,27.7,334.0,99.0,0.4,0.4,0.11216247,27.7,99.0
2182,310,77,132,21559.51,10.189,20,38,453:453:453,37.99,30.3,27.7,334.0,99.0,0.4,0.4,0.11216247,27.7,99.0
2183,310,77,132,21569.7,10.189,20,38,460:449,37.99,30.3,27.1,333.0,98.0,0.4,0.4,0.11216247,27.1,98.0
2184,307,77,131,21579.88,10.189,20,38,453:476,37.99,30.3,27.1,333.0,98.0,0.4,0.4,0.11216247,27.1,98.0
2185,312,76,132,21590.07,10.189,20,39,456:430,37.99,30.25,28.5,334.0,97.0,0.4,0.4,0.11216247,28.5,97.0
2186,311,76,132,21600.26,10.189,20,39,456:453,37.99,30.25,28.5,323.0,91.0,0.4,0.4,0.11216247,28.5,91.0
2187,309,76,132,21610.45,10.189,20,39,453:476,37.99,30.25,28.9,296.0,85.0,0.4,0.4,0.11216247,28.9,85.0
2188,311,76,132,21620.64,10.189,20,39,885:453,37.99,30.25,28.9,291.0,84.0,0.4,0.4,0.11216247,28.9,84.0
2189,308,75,132,21630.84,10.189,20,39,453,37.99,30.25,28.7,288.0,82.0,0.4,0.4,0.11216247,28.7,82.0
2190,311,75,132,21641.02,10.189,20,40,460:449:453,37.99,30.2,28.7,264.0,76.0,0.4,0.4,0.11216247,28.7,76.0
2191,312,76,132,21651.21,10.189,20,39,444:456,37.99,30.25,28.1,267.0,74.0,0.4,0.4,0.11216247,28.1,74.0
2192,311,77,132,21661.4,10.189,20,39,449:460,37.99,30.2,28.1,279.0,76.0,0.4,0.4,0.11216247,28.1,76.0
2193,311,78,132,21671.59,10.189,20,38,456:453,37.99,30.2,28.1,279.0,76.0,0.4,0.4,0.11216247,28.1,76.0
2194,308,77,132,21681.79,10.189,20,38,453:456:451,37.99,30.2,27.5,346.0,84.0,0.4,0.4,0.11216247,27.5,84.0
2195,314,78,132,21691.97,10.189,20,38,456:453,37.99,30.2,27.5,346.0,84.0,0.4,0.4,0.11216247,27.5,84.0
2196,310,79,132,21702.17,10.189,20,37,453:906,37.99,30.2,27.8,326.0,82.0,0.4,0.4,0.11216247,27.8,82.0
2197,308,79,132,21712.35,10.189,20,37,453:448,37.99,30.2,27.8,304.0,87.0,0.4,0.4,0.11216247,27.8,87.0
2198,308,78,133,21722.54,10.189,20,38,472:430,37.99,30.15,27.8,304.0,87.0,0.4,0.4,0.11216247,27.8,87.0
2199,310,77,133,21732.73,10.189,20,38,902,37.99,30.15,27.8,247.0,83.0,0.4,0.4,0.11216247,27.8,83.0
2200,309,77,133,21742.92,10.189,20,38,444:453,37.99,30.15,27.3,263.0,81.0,0.4,0.4,0.11216247,27.3,81.0
2201,308,77,133,21753.1,10.189,20,38,448:444,37.99,30.15,27.3,278.0,88.0,0.4,0.4,0.11216247,27.3,88.0
2202,308,75,133,21763.29,10.189,20,39,453:444,37.99,30.15,27.2,283.0,74.0,0.4,0.4,0.11216247,27.2,74.0
2203,313,75,133,21773.48,10.189,20,40,453:449:444,37.99,30.15,27.2,283.0,74.0,0.4,0.4,0.11216247,27.2,74.0
2204,311,76,133,21783.67,10.189,20,39,456:453,37.99,30.15,30.5,307.0,91.0,0.4,0.4,0.11216247,30.5,91.0
2205,309,76,133,21793.86,10.189,20,39,453:449,37.99,30.1,30.5,314.0,99.0,0.4,0.4,0.11216247,30.5,99.0
2206,313,77,133,21804.05,10.189,20,39,453:453,37.99,30.1,31.3,330.0,104.0,0.4,0.4,0.11216247,31.3,104.0
2207,308,78,133,21814.24,10.189,20,38,453:453:451,37.99,30.1,31.3,359.0,122.0,0.4,0.4,0.11216247,31.3,122.0
2208,310,78,133,21824.43,10.189,20,38,456,37.99,30.1,28.2,326.0,104.0,0.4,0.4,0.11216247,28.2,104.0
2209,315,80,133,21834.62,10.189,20,38,453:449:453,37.99,30.1,28.2,311.0,92.0,0.4,0.4,0.11216247,28.2,92.0
2210,308,81,133,21844.81,10.189,20,36,444:460,37.99,30.05,30.3,306.0,94.0,0.4,0.4,0.11216247,30.3,94.0
2211,307,79,133,21855.01,10.189,20,37,451:453,37.99,30.05,30.3,279.0,83.0,0.4,0.4,0.11216247,30.3,83.0
2212,308,77,133,21865.23,10.189,20,38,453:449:453,37.99,30.05,30.9,300.0,87.0,0.4,0.4,0.11216247,30.9,87.0
2213,308,76,133,21875.39,10.189,20,39,453:449,37.99,30.05,30.9,321.0,97.0,0.4,0.4,0.11216247,30.9,97.0
2214,310,76,134,21885.57,10.189,20,39,451,37.99,30.05,28.8,309.0,89.0,0.4,0.4,0.11216247,28.8,89.0
2215,311,77,131,21895.76,10.189,20,39,565:449,37.99,30.05,28.8,315.0,85.0,0.4,0.4,0.11216247,28.8,85.0
2216,312,78,131,21905.94,10.189,20,38,444:465:453,37.99,30.05,29.1,327.0,100.0,0.3,0.3,0.11216247,29.1,100.0
2217,313,78,132,21916.13,10.189,20,38,448:449,37.99,30.05,29.1,320.0,102.0,0.3,0.3,0.11216247,29.1,102.0
2218,309,80,132,21926.33,10.189,20,37,453:453,37.99,30.05,30.3,339.0,106.0,0.3,0.3,0.11216247,30.3,106.0
2219,309,78,132,21936.51,10.189,20,38,453:453,37.99,30.0,30.3,365.0,123.0,0.3,0.3,0.11216247,30.3,123.0
2220,310,78,132,21946.7,10.189,20,38,449:448,37.99,30.0,27.8,349.0,107.0,0.3,0.3,0.11216247,27.8,107.0
2221,308,77,133,21956.9,10.189,20,38,453:453:449,37.99,30.0,27.8,348.0,94.0,0.3,0.3,0.11216247,27.8,94.0
2222,308,75,132,21967.09,10.189,20,39,449:456,37.99,30.0,28.7,328.0,93.0,0.3,0.3,0.11216247,28.7,93.0
2223,312,75,133,21977.27,10.189,20,40,449,37.99,29.95,28.7,303.0,83.0,0.3,0.3,0.11216247,28.7,83.0
2224,307,74,133,21987.47,10.189,20,40,904:449,37.99,29.95,30.4,287.0,81.0,0.3,0.3,0.11216247,30.4,81.0
2225,311,74,133,21997.65,10.189,20,40,472:430,37.99,30.0,30.4,273.0,84.0,0.3,0.3,0.11216247,30.4,84.0
2226,316,76,133,22007.84,10.189,20,40,453:449,37.99,29.95,30.4,273.0,84.0,0.3,0.3,0.11216247,30.4,84.0
2227,311,78,133,22018.03,10.189,20,38,456:448:456,37.99,29.95,29.3,300.0,86.0,0.3,0.3,0.11216247,29.3,86.0
2228,311,79,132,22028.22,10.189,20,38,453:456,37.99,29.95,29.7,299.0,88.0,0.3,0.3,0.11216247,29.7,88.0
2229,309,79,133,22038.42,10.189,20,37,449:453:449,37.99,29.95,29.7,321.0,94.0,0.3,0.3,0.11216247,29.7,94.0
2230,307,78,132,22048.6,10.189,20,38,451:456,37.99,29.95,30.8,323.0,97.0,0.3,0.3,0.11216247,30.8,97.0
2231,310,77,133,22058.79,10.189,20,38,449:453,37.99,29.95,30.8,323.0,97.0,0.3,0.3,0.11216247,30.8,97.0
2232,313,77,133,22068.98,10.189,20,39,453:449,37.99,29.9,30.8,313.0,99.0,0.3,0.3,0.11216247,30.8,99.0
2233,311,78,133,22079.17,10.189,20,38,453:448,37.99,29.9,29.7,349.0,104.0,0.3,0.3,0.11216247,29.7,104.0
2234,308,78,133,22089.35,10.189,20,38,449:453:444,37.99,29.9,29.7,349.0,104.0,0.3,0.3,0.11216247,29.7,104.0
