time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
946.0,279.0,78.0,122.0,8906.26,9.531,18.0,34.0,61.8,37.42,0.17419237,71.511,29.52,264.8,71.12,30.25,0.0,505:19:00
947.0,280.0,78.0,121.0,8916.42,10.057,18.0,34.0,61.9,37.42,0.17437592,70.91900000000001,29.24,266.2,71.46,30.25,0.0,508:21:00
948.0,281.0,79.0,120.0,8924.93,10.197,18.0,34.0,61.3,37.42,0.17455947,70.501,28.84,269.0,71.68,30.25,0.0,505:20:00
949.0,281.0,80.0,120.0,8935.52,10.115,18.0,34.0,61.7,37.42,0.17474303,70.377,28.44,270.9,71.76,30.25,0.0,508:20:00
950.0,280.0,79.0,120.0,8947.66,9.481,18.0,34.0,60.2,37.42,0.17492658,70.724,28.06,271.7,71.65,30.25,0.0,507:15:00
951.0,279.0,79.0,120.0,8957.7,9.605,18.0,34.0,60.0,37.42,0.17511013,70.762,27.71,272.7,71.63,30.25,0.0,507:20:00
952.0,279.0,78.0,120.0,8965.27,9.639,18.0,34.0,61.6,37.42,0.17529368,70.577,27.4,273.9,71.69,30.25,0.0,503
953.0,280.0,78.0,120.0,8976.64,9.666,18.0,34.0,61.4,37.42,0.17547724,70.497,27.12,274.9,71.73,30.25,0.0,505:20:00
954.0,281.0,78.0,120.0,8986.8,10.197,18.0,34.0,62.0,37.42,0.17566079,70.408,26.92,275.3,71.7,30.25,0.0,505:15:00
955.0,282.0,80.0,120.0,8995.26,10.197,18.0,34.0,61.6,37.43,0.17584434,70.775,26.72,275.8,71.67,30.25,0.0,508:24:00
956.0,282.0,81.0,120.0,9005.43,10.134,18.0,33.0,62.4,37.43,0.1760279,70.601,26.52,277.6,72.04,30.3,0.0,508:21:00
957.0,280.0,81.0,120.0,9013.94,9.62,18.0,33.0,61.6,37.43,0.17621145,70.836,26.33,279.6,72.5,30.25,0.0,505:20:00
958.0,278.0,80.0,120.0,9024.04,9.469,18.0,33.0,61.6,37.43,0.17639501,70.638,26.23,281.6,72.62,30.25,0.0,509:31:17
959.0,278.0,78.0,120.0,9033.03,9.532,18.0,34.0,61.5,37.43,0.17657857,70.51599999999999,26.16,283.7,72.66,30.25,0.0,508:20:00
960.0,280.0,78.0,120.0,9046.83,10.096,18.0,34.0,61.9,37.43,0.17676212,70.66900000000001,26.09,285.8,72.69,30.25,0.0,511:20:00
961.0,281.0,79.0,120.0,9055.32,10.117,18.0,34.0,61.6,37.43,0.17694567,70.79299999999999,25.99,286.8,72.45,30.25,0.0,505:19:00
962.0,280.0,79.0,120.0,9065.31,9.469,18.0,34.0,61.4,37.43,0.17712922,69.89,25.87,287.0,72.05,30.25,0.0,508:21:00
963.0,279.0,78.0,120.0,9072.19,9.463,18.0,34.0,61.9,37.43,0.17731278,68.502,25.75,287.3,71.68,30.25,0.0,505:19:00
964.0,280.0,78.0,120.0,9084.29,10.023,18.0,34.0,61.4,37.43,0.17749633,70.394,25.74,288.9,72.25,30.25,0.0,505:17:00
965.0,280.0,79.0,120.0,9094.44,9.887,18.0,34.0,61.6,37.43,0.17767988,71.114,25.72,290.4,72.83,30.25,0.0,507:13:00
966.0,281.0,79.0,120.0,9102.95,9.864,18.0,34.0,62.2,37.43,0.17786343,71.22888888888889,25.69,291.6,73.39,30.25,0.0,494:13:00
967.0,282.0,79.0,120.0,9113.54,10.168,18.0,34.0,61.3,37.43,0.17804699,71.23454545454545,25.62,292.3,73.92,30.3,0.0,500:13:00
968.0,282.0,81.0,120.0,9125.46,9.964,18.0,33.0,61.3,37.43,0.17823054,71.545,25.56,292.8,74.22,30.3,0.0,496:08:00
969.0,281.0,82.0,121.0,9133.97,10.18,18.0,33.0,61.4,37.43,0.17841409,71.574,25.48,292.5,73.93,30.3,0.0,498:10:00
970.0,281.0,83.0,121.0,9144.1,9.976,18.0,32.0,61.0,37.43,0.17859764,72.08200000000001,25.41,292.3,73.65,30.3,0.0,496:03:00
971.0,279.0,84.0,122.0,9152.74,9.463,18.0,32.0,61.1,37.43,0.17878121,72.351,25.3,292.1,73.43,30.25,0.0,489:05:00
972.0,279.0,84.0,122.0,9163.97,9.47,18.0,32.0,59.6,37.43,0.17896476,71.851,25.19,292.0,73.23,30.3,0.0,485
973.0,280.0,83.0,122.0,9173.07,9.863,18.0,32.0,59.6,37.44,0.17914832,72.277,25.08,292.1,73.14,30.3,0.0,964
974.0,282.0,82.0,123.0,9181.58,10.164,18.0,33.0,60.4,37.44,0.17933187,72.458,24.98,292.4,73.15,30.3,0.0,487:11:01
975.0,281.0,83.0,123.0,9191.93,9.848,18.0,32.0,60.0,37.44,0.17951542,72.893,24.87,292.7,73.16,30.3,0.0,486:57:00
976.0,280.0,84.0,124.0,9202.32,9.469,18.0,32.0,60.1,37.44,0.17969897,72.683,24.72,292.8,73.12,30.3,0.0,486:57:00
977.0,279.0,83.0,124.0,9212.43,9.469,18.0,32.0,60.3,37.44,0.17988253,73.279,24.56,292.8,73.07,30.3,0.0,486:59:00
978.0,279.0,82.0,124.0,9220.91,9.526,18.0,32.0,59.8,37.44,0.18006608,73.164,24.42,292.2,72.98,30.3,0.0,487:04:54
979.0,280.0,81.0,125.0,9231.03,10.056,18.0,33.0,60.2,37.44,0.18024963,73.295,24.33,290.8,72.87,30.3,0.0,483:57:00
980.0,280.0,81.0,125.0,9239.77,10.156,18.0,33.0,60.0,37.44,0.18043318,73.178,24.23,289.4,72.75,30.3,0.0,486:56:00
981.0,280.0,82.0,125.0,9251.75,9.798,18.0,33.0,59.3,37.44,0.18061674,72.84,24.17,288.4,72.77,30.3,0.0,483:50:00
982.0,281.0,82.0,125.0,9260.24,9.7,18.0,33.0,59.5,37.44,0.18080029,72.741,24.12,287.7,72.88,30.3,0.0,486:59:00
983.0,282.0,83.0,126.0,9270.29,10.141,18.0,32.0,59.6,37.44,0.18098384,72.414,24.12,287.7,72.99,30.3,0.0,486:56:00
984.0,280.0,84.0,126.0,9277.92,9.642,18.0,32.0,59.2,37.46,0.1811674,72.438,24.16,288.3,73.09,30.3,0.0,483:59:00
985.0,279.0,83.0,126.0,9291.06,9.859,18.0,32.0,59.1,37.46,0.18135096,70.563,24.2,288.9,73.19,30.3,0.0,487:01:00
986.0,280.0,83.0,126.0,9299.56,10.148,18.0,32.0,58.7,37.46,0.18153451,72.352,24.24,289.8,73.25,30.3,0.0,488:59:00
987.0,280.0,84.0,125.0,9310.19,9.797,18.0,32.0,58.7,37.46,0.18171807,72.15299999999999,24.3,291.0,73.27,30.3,0.0,494:05:00
988.0,280.0,84.0,126.0,9322.14,10.134,18.0,32.0,58.8,37.46,0.18190162,72.49,24.35,292.1,73.3,30.3,0.0,488:59:00
989.0,279.0,84.0,125.0,9330.41,9.62,18.0,32.0,58.2,37.46,0.18208517,72.184,24.39,294.4,73.59,30.3,0.0,491:05:00
990.0,278.0,83.0,125.0,9338.8,9.491,18.0,32.0,58.8,37.46,0.18226872,71.825,24.44,296.7,73.88,30.3,0.0,491:03:00
991.0,278.0,81.0,124.0,9348.28,9.75,18.0,33.0,58.2,37.46,0.18245228,71.491,24.49,298.6,74.12,30.3,0.0,494:09:03
992.0,280.0,81.0,124.0,9359.41,10.057,18.0,33.0,58.0,37.46,0.18263583,71.107,24.54,299.5,74.22,30.3,0.0,489:06:00
993.0,281.0,81.0,125.0,9368.04,10.197,18.0,33.0,56.6,37.46,0.18281938,70.89,24.59,300.5,74.31,30.3,0.0,494:03:00
994.0,281.0,82.0,124.0,9379.33,10.188,18.0,33.0,57.4,37.46,0.18300293,70.39099999999999,24.66,301.2,74.35,30.3,0.0,498:08:00
995.0,280.0,82.0,124.0,9390.46,9.605,18.0,33.0,58.2,37.46,0.18318649,70.563,24.73,301.8,74.36,30.3,0.0,498:03:00
996.0,279.0,82.0,124.0,9398.98,9.703,18.0,32.0,60.0,37.46,0.18337004,70.022,24.75,303.0,74.42,30.3,0.0,493:10:00
997.0,280.0,81.0,124.0,9409.1,10.154,18.0,33.0,59.9,37.46,0.18355359,69.615,24.77,304.3,74.48,30.35,0.0,496:08:00
998.0,280.0,81.0,123.0,9417.8,9.796,18.0,33.0,60.6,37.46,0.18373714,69.829,24.79,305.7,74.55,30.35,0.0,496:05:00
999.0,280.0,81.0,123.0,9429.78,9.63,18.0,33.0,60.3,37.46,0.18392071,69.976,24.81,306.6,74.57,30.35,0.0,498:12:00
1000.0,280.0,81.0,123.0,9438.26,9.988,18.0,33.0,59.5,37.47,0.18410426,69.807,24.89,305.6,74.4,30.3,0.0,496:06:00
1001.0,280.0,81.0,123.0,9448.39,9.84,18.0,33.0,61.0,37.47,0.18428782,70.03399999999999,24.97,304.7,74.23,30.35,0.0,496:15:00
1002.0,280.0,81.0,123.0,9456.94,9.556,18.0,33.0,61.5,37.47,0.18447137,70.251,25.04,303.1,74.0,30.35,0.0,503:13:00
1003.0,281.0,81.0,123.0,9467.29,10.172,18.0,33.0,61.4,37.47,0.18465492,70.205,25.11,301.7,73.77,30.35,0.0,498:15:00
1004.0,281.0,82.0,123.0,9477.63,9.955,18.0,33.0,62.3,37.47,0.18483847,71.11800000000001,25.18,300.7,73.55,30.35,0.0,995
1005.0,280.0,82.0,123.0,9487.99,9.464,18.0,33.0,62.3,37.47,0.18502203,73.17699999999999,25.25,299.7,73.33,30.3,0.0,503:13:00
1006.0,278.0,80.0,122.0,9498.09,9.469,18.0,33.0,62.2,37.47,0.18520558,73.976,25.33,300.7,73.39,30.3,0.0,505:17:00
1007.0,279.0,78.0,122.0,9506.58,9.544,18.0,34.0,62.8,37.47,0.18538913,73.022,25.42,302.5,73.56,30.35,0.0,508:15:00
1008.0,280.0,78.0,121.0,9516.97,10.197,18.0,34.0,63.0,37.47,0.18557268,72.253,25.51,303.4,73.38,30.35,0.0,505:19:00
1009.0,280.0,79.0,121.0,9527.08,10.197,18.0,34.0,63.0,37.47,0.18575624,71.812,25.61,304.1,73.09,30.35,0.0,509:15:00
1010.0,281.0,80.0,121.0,9535.46,10.197,18.0,34.0,63.4,37.47,0.18593979,72.451,25.68,303.7,72.88,30.35,0.0,503:15:00
1011.0,281.0,80.0,121.0,9544.91,10.188,18.0,34.0,63.3,37.47,0.18612334,72.186,25.7,302.2,72.77,30.35,0.0,505:17:00
1012.0,281.0,81.0,121.0,9554.47,9.619,18.0,33.0,63.8,37.47,0.18630691,72.15299999999999,25.72,300.7,72.64,30.35,0.0,501:15:00
1013.0,279.0,81.0,120.0,9566.65,9.498,18.0,33.0,63.7,37.47,0.18649046,72.881,25.74,299.3,72.35,30.35,0.0,503:15:00
1014.0,280.0,80.0,121.0,9577.01,9.798,18.0,33.0,64.1,37.47,0.18667401,72.303,25.77,297.8,72.06,30.35,0.0,505:10:00
1015.0,281.0,80.0,121.0,9587.11,10.154,18.0,34.0,64.4,37.47,0.18685757,71.995,25.76,299.0,72.44,30.35,0.0,505:17:00
1016.0,280.0,80.0,121.0,9595.64,9.782,18.0,33.0,64.6,37.47,0.18704112,72.578,25.75,301.4,73.11,30.35,0.0,505:13:00
1017.0,278.0,80.0,121.0,9605.74,9.509,18.0,33.0,65.1,37.47,0.18722467,72.475,25.67,302.4,73.21,30.35,0.0,501:08:00
1018.0,279.0,79.0,121.0,9614.22,9.863,18.0,34.0,64.8,37.48,0.18740822,72.012,25.56,302.6,72.95,30.35,0.0,501:13:00
1019.0,281.0,79.0,121.0,9624.85,10.197,18.0,34.0,62.9,37.48,0.18759178,72.259,25.44,302.3,72.64,30.35,0.0,503:10:00
1020.0,282.0,80.0,121.0,9636.8,10.197,18.0,34.0,64.9,37.48,0.18777533,71.93100000000001,25.28,298.7,71.95,30.35,0.0,496:06:00
1021.0,281.0,82.0,121.0,9645.32,10.197,18.0,33.0,64.7,37.48,0.18795888,72.091,25.13,295.4,71.34,30.35,0.0,494:08:00
1022.0,281.0,83.0,122.0,9655.77,10.197,18.0,32.0,65.4,37.48,0.18814243,72.14,25.03,294.0,71.17,30.35,0.0,491:01:00
1023.0,281.0,83.0,122.0,9667.04,10.197,18.0,32.0,64.9,37.48,0.18832599,72.032,24.92,292.6,71.01,30.35,0.0,489:01:00
1024.0,282.0,85.0,122.0,9676.12,10.197,18.0,32.0,65.7,37.48,0.18850954,71.179,24.82,292.0,70.95,30.35,0.0,491:03:54
1025.0,281.0,87.0,123.0,9684.89,10.113,18.0,31.0,65.2,37.48,0.18869309,72.019,24.72,291.9,70.98,30.35,0.0,481:54:00
1026.0,279.0,87.0,123.0,9696.83,9.466,18.0,31.0,65.2,37.48,0.18887666,71.779,24.62,291.9,71.01,30.35,0.0,483:59:00
1027.0,279.0,85.0,124.0,9705.12,9.548,18.0,31.0,63.6,37.48,0.18906021,71.529,24.5,292.3,71.14,30.35,0.0,488:59:00
1028.0,280.0,84.0,124.0,9713.87,10.153,18.0,32.0,64.7,37.48,0.18924376,72.4388888888889,24.36,293.2,71.42,30.35,0.0,483:54:00
1029.0,281.0,85.0,126.0,9725.81,9.777,18.0,32.0,64.4,37.48,0.18942732,72.22999999999999,24.22,294.2,71.71,30.35,0.0,483:56:00
1030.0,279.0,85.0,126.0,9734.21,9.522,18.0,31.0,64.1,37.48,0.18961087,72.083,24.14,294.5,71.8,30.35,0.0,483:52:00
1031.0,280.0,84.0,126.0,9743.7,10.039,18.0,32.0,64.4,37.48,0.18979442,71.951,24.08,294.5,71.84,30.35,0.0,479:47:00
1032.0,280.0,84.0,125.0,9756.85,9.996,18.0,32.0,64.1,37.48,0.18997797,72.289,24.04,294.3,71.99,30.35,0.0,489:45:00
1033.0,280.0,84.0,126.0,9765.13,9.524,18.0,32.0,62.9,37.48,0.19016153,72.326,24.02,293.7,72.22,30.35,0.0,479:47:00
1034.0,280.0,84.0,126.0,9773.66,10.004,18.0,32.0,63.2,37.48,0.19034508,72.486,24.01,293.1,72.46,30.35,0.0,477
1035.0,281.0,85.0,127.0,9784.01,9.973,18.0,32.0,62.7,37.48,0.19052863,71.639,23.99,292.6,72.7,30.35,0.0,486:57:00
1036.0,279.0,84.0,127.0,9794.36,9.469,18.0,32.0,62.9,37.48,0.19071218,70.809,23.95,292.1,72.79,30.35,0.0,484:04:54
1037.0,279.0,83.0,127.0,9804.47,9.51,18.0,32.0,62.5,37.49,0.19089574,70.473,23.89,291.6,72.76,30.4,0.0,481
1038.0,280.0,81.0,127.0,9812.99,9.865,18.0,33.0,62.5,37.49,0.19107929,70.465,23.82,291.1,72.74,30.4,0.0,493:09:01
1039.0,281.0,82.0,126.0,9823.34,10.145,18.0,33.0,61.8,37.49,0.19126286,68.625,23.76,290.1,72.15,30.35,0.0,489:03:00
1040.0,280.0,83.0,126.0,9833.69,9.746,18.0,32.0,60.8,37.49,0.19144641,69.069,23.69,288.8,71.41,30.35,0.0,488:56:00
1041.0,279.0,82.0,125.0,9843.72,9.735,18.0,32.0,60.1,37.49,0.19162996,69.86800000000001,23.66,287.0,70.8,30.35,0.0,489:06:59
1042.0,279.0,81.0,125.0,9851.29,9.645,18.0,33.0,59.9,37.49,0.19181351,69.675,23.66,284.8,70.27,30.4,0.0,486:56:00
1043.0,281.0,82.0,124.0,9862.92,10.042,18.0,33.0,60.0,37.49,0.19199707,68.256,23.66,283.4,69.94,30.35,0.0,484:57:00
1044.0,282.0,84.0,125.0,9874.7,10.176,18.0,32.0,59.8,37.51,0.19218062,69.672,23.65,283.5,69.95,30.4,0.0,481:49:00
1045.0,281.0,85.0,125.0,9881.6,9.849,18.0,32.0,60.0,37.51,0.19236417,69.646,23.65,283.5,69.96,30.4,0.0,486:57:00
1046.0,279.0,84.0,125.0,9890.59,9.468,18.0,32.0,59.3,37.51,0.19254772,69.003,23.64,283.6,70.0,30.4,0.0,479:59:00
1047.0,279.0,84.0,125.0,9900.16,9.865,18.0,32.0,60.3,37.51,0.19273128,69.506,23.62,283.6,70.24,30.4,0.0,480:03:00
1048.0,280.0,85.0,126.0,9912.36,10.113,18.0,31.0,59.7,37.51,0.19291483,69.561,23.59,283.6,70.48,30.4,0.0,493:08:00
1049.0,280.0,84.0,126.0,9922.47,9.469,18.0,32.0,59.5,37.51,0.19309838,69.366,23.57,283.7,70.72,30.35,0.0,493:03:00
1050.0,279.0,83.0,126.0,9930.75,9.463,18.0,32.0,59.4,37.51,0.19328193,69.172,23.58,284.2,70.84,30.4,0.0,489:05:00
1051.0,279.0,82.0,126.0,9939.51,9.49,18.0,32.0,58.7,37.51,0.19346549,69.503,23.62,285.0,70.91,30.4,0.0,493:05:00
1052.0,280.0,82.0,124.0,9951.36,9.748,18.0,33.0,58.1,37.51,0.19364904,69.881,23.68,285.8,70.97,30.4,0.0,488:56:00
1053.0,282.0,84.0,124.0,9958.99,10.195,18.0,32.0,58.2,37.51,0.1938326,68.169,23.75,286.4,71.03,30.4,0.0,493:01:00
1054.0,283.0,86.0,124.0,9971.98,10.008,18.0,31.0,58.1,37.51,0.19401616,67.99600000000001,23.84,286.7,71.1,30.4,0.0,488:59:00
1055.0,281.0,87.0,124.0,9978.88,9.506,18.0,31.0,57.7,37.51,0.19419971,69.00899999999999,23.97,286.5,71.17,30.4,0.0,486:59:00
1056.0,278.0,85.0,124.0,9988.7,9.463,18.0,31.0,57.4,37.51,0.19438326,70.203,24.09,286.3,71.24,30.4,0.0,488:59:00
1057.0,278.0,83.0,124.0,9997.48,9.49,18.0,32.0,57.7,37.52,0.19456682,70.44399999999999,24.26,286.0,71.22,30.4,0.0,485:02:03
1058.0,279.0,83.0,124.0,10009.41,9.689,18.0,32.0,57.1,37.52,0.19475037,70.071,24.46,285.7,71.15,30.4,0.0,486:57:00
1059.0,280.0,82.0,125.0,10017.93,9.704,18.0,33.0,57.2,37.52,0.19493392,70.69,24.65,285.3,71.08,30.4,0.0,488:56:00
1060.0,281.0,83.0,125.0,10028.19,10.152,18.0,32.0,57.1,37.52,0.19511747,70.88199999999999,24.86,285.6,71.07,30.4,0.0,491:06:00
1061.0,281.0,84.0,125.0,10037.73,9.767,18.0,32.0,56.6,37.52,0.19530103,71.899,25.08,286.0,71.07,30.4,0.0,493:01:00
1062.0,280.0,85.0,125.0,10048.74,9.463,18.0,31.0,55.1,37.52,0.19548458,72.5411111111111,25.27,285.2,70.87,30.4,0.0,498:10:00
1063.0,279.0,84.0,125.0,10057.26,9.548,18.0,32.0,56.4,37.52,0.19566813,72.24454545454545,25.45,283.7,70.56,30.4,0.0,498:10:00
1064.0,280.0,83.0,125.0,10067.61,10.196,18.0,32.0,56.5,37.52,0.19585168,71.94800000000001,25.62,281.7,70.23,30.4,0.0,501:13:00
1065.0,280.0,83.0,124.0,10077.94,10.171,18.0,32.0,57.1,37.52,0.19603524,72.05499999999999,25.79,279.1,69.88,30.4,0.0,501:08:00
1066.0,280.0,83.0,123.0,10088.07,10.066,18.0,32.0,56.9,37.52,0.19621879,70.839,25.95,276.6,69.54,30.4,0.0,986
1067.0,280.0,84.0,123.0,10096.56,10.179,18.0,32.0,57.5,37.52,0.19640236,71.424,26.13,276.8,69.6,30.4,0.0,500:10:00
1068.0,280.0,84.0,122.0,10107.18,9.972,18.0,32.0,57.9,37.52,0.19658591,71.397,26.32,277.5,69.7,30.4,0.0,501:15:00
1069.0,279.0,83.0,122.0,10119.12,9.466,18.0,32.0,57.9,37.52,0.19676946,72.149,26.45,277.4,69.67,30.4,0.0,503:13:00
1070.0,278.0,82.0,122.0,10127.59,9.478,18.0,32.0,58.3,37.52,0.19695301,71.661,26.53,276.2,69.45,30.4,0.0,496:13:00
1071.0,279.0,80.0,122.0,10137.74,9.605,18.0,33.0,59.7,37.52,0.19713657,71.048,26.57,273.9,69.31,30.4,0.0,501:17:00
1072.0,280.0,80.0,122.0,10146.27,9.704,18.0,33.0,59.9,37.52,0.19732012,71.821,26.58,270.9,69.23,30.4,0.0,500:13:00
1073.0,281.0,80.0,121.0,10156.39,10.153,18.0,34.0,60.9,37.52,0.19750367,71.854,26.65,271.3,69.63,30.4,0.0,503:21:10
1074.0,280.0,81.0,122.0,10164.9,9.813,18.0,33.0,61.6,37.52,0.19768722,72.993,26.75,273.3,70.23,30.4,0.0,501:12:00
1075.0,279.0,81.0,122.0,10175.45,9.797,18.0,33.0,60.8,37.53,0.19787078,73.38300000000001,26.83,273.6,70.35,30.4,0.0,492
1076.0,281.0,81.0,121.0,10187.34,10.197,18.0,33.0,63.3,37.53,0.19805433,73.274,26.9,273.0,70.22,30.4,0.0,498:10:00
1077.0,281.0,81.0,121.0,10194.94,10.186,18.0,33.0,64.5,37.53,0.19823788,73.291,26.94,272.5,70.11,30.4,0.0,501:23:19
1078.0,280.0,82.0,121.0,10206.05,9.585,18.0,33.0,64.8,37.53,0.19842143,73.065,26.91,272.1,70.05,30.4,0.0,501:10:00
1079.0,280.0,83.0,122.0,10214.35,9.463,18.0,32.0,65.6,37.53,0.19860499,73.164,26.88,271.5,70.0,30.4,0.0,501:12:00
1080.0,279.0,82.0,122.0,10222.87,9.464,18.0,32.0,65.5,37.53,0.19878855,73.41900000000001,26.89,269.8,69.98,30.4,0.0,493
1081.0,278.0,80.0,122.0,10233.46,9.539,18.0,33.0,65.2,37.53,0.1989721,73.33,26.9,268.2,69.98,30.4,0.0,500:13:00
1082.0,281.0,80.0,121.0,10245.29,10.079,18.0,34.0,67.3,37.53,0.19915566,74.21799999999999,26.98,268.3,70.26,30.45,0.0,501:20:13
1083.0,282.0,81.0,121.0,10252.89,10.187,18.0,33.0,66.6,37.53,0.19933921,74.047,27.03,268.6,70.42,30.4,0.0,496:10:00
1084.0,281.0,83.0,122.0,10263.22,9.599,18.0,32.0,66.1,37.53,0.19952276,74.261,27.05,269.1,70.47,30.4,0.0,493
1085.0,278.0,82.0,122.0,10272.55,9.464,18.0,32.0,66.7,37.53,0.19970632,75.366,27.08,269.5,70.52,30.4,0.0,505:13:00
1086.0,278.0,80.0,122.0,10282.65,9.469,18.0,33.0,66.9,37.53,0.19988987,75.76500000000001,27.09,270.3,70.81,30.45,0.0,501:17:00
1087.0,279.0,79.0,122.0,10291.19,9.479,18.0,34.0,66.4,37.53,0.20007342,75.84400000000001,27.09,271.2,71.23,30.45,0.0,505:20:00
1088.0,279.0,78.0,122.0,10301.64,9.664,18.0,34.0,66.7,37.53,0.20025697,76.202,27.09,271.9,71.62,30.45,0.0,503:15:00
1089.0,280.0,78.0,122.0,10312.9,10.197,18.0,34.0,66.2,37.53,0.20044053,75.36,27.06,269.5,71.23,30.45,0.0,505:27:13
1090.0,281.0,79.0,122.0,10322.22,10.197,18.0,34.0,65.8,37.53,0.20062408,74.418,27.02,267.4,70.99,30.4,0.0,501:13:00
1091.0,281.0,81.0,121.0,10332.58,10.179,18.0,33.0,66.3,37.53,0.20080763,75.386,26.93,266.5,71.24,30.45,0.0,500:13:00
1092.0,281.0,82.0,121.0,10342.69,9.971,18.0,33.0,65.9,37.53,0.20099118,75.432,26.85,265.6,71.48,30.45,0.0,498:10:00
1093.0,280.0,82.0,121.0,10351.45,9.518,18.0,33.0,65.3,37.54,0.20117474,74.799,26.75,267.2,71.73,30.45,0.0,498:10:00
1094.0,279.0,82.0,121.0,10363.39,9.901,18.0,32.0,65.7,37.54,0.2013583,74.40700000000001,26.65,269.1,71.98,30.45,0.0,501:13:00
1095.0,279.0,81.0,122.0,10371.88,9.62,18.0,33.0,64.7,37.54,0.20154186,74.08500000000001,26.58,270.3,72.19,30.45,0.0,490
1096.0,279.0,80.0,122.0,10382.02,9.469,18.0,33.0,64.3,37.54,0.20172541,73.946,26.53,271.1,72.37,30.45,0.0,501:21:13
1097.0,279.0,79.0,122.0,10390.34,9.49,18.0,34.0,64.5,37.54,0.20190896,74.398,26.5,271.4,72.59,30.45,0.0,495
1098.0,279.0,79.0,122.0,10398.96,9.726,18.0,34.0,64.3,37.54,0.20209251,74.287,26.5,270.5,72.91,30.45,0.0,501:21:15
1099.0,280.0,79.0,122.0,10411.0,10.153,18.0,34.0,63.7,37.54,0.20227607,74.316,26.5,269.7,73.23,30.45,0.0,501:13:00
1100.0,280.0,79.0,121.0,10419.53,9.848,18.0,34.0,63.4,37.54,0.20245962,74.267,26.45,268.9,73.13,30.45,0.0,500:15:00
1101.0,280.0,79.0,121.0,10429.63,9.992,18.0,34.0,63.1,37.54,0.20264317,74.03099999999999,26.4,268.2,73.04,30.45,0.0,503:19:00
1102.0,280.0,79.0,121.0,10438.16,9.635,18.0,34.0,63.2,37.54,0.20282672,73.3,26.35,267.5,72.94,30.45,0.0,497
1103.0,280.0,79.0,121.0,10448.5,9.622,18.0,34.0,62.3,37.54,0.20301028,72.69800000000001,26.37,267.1,72.66,30.45,0.0,505:25:17
1104.0,280.0,79.0,122.0,10458.85,9.803,18.0,34.0,62.1,37.56,0.20319383,72.61699999999999,26.39,266.6,72.38,30.45,0.0,503:15:00
1105.0,280.0,79.0,121.0,10470.23,9.48,18.0,34.0,62.0,37.56,0.20337738,72.70899999999999,26.45,266.4,72.01,30.5,0.0,501:17:00
1106.0,280.0,79.0,121.0,10479.56,10.005,18.0,34.0,62.1,37.56,0.20356093,72.328,26.53,266.2,71.64,30.45,0.0,501:08:00
1107.0,281.0,80.0,121.0,10489.67,9.971,18.0,34.0,61.3,37.56,0.20374449,72.78200000000001,26.54,266.7,71.85,30.5,0.0,503:15:00
1108.0,280.0,79.0,121.0,10498.18,9.53,18.0,34.0,61.5,37.56,0.20392805,72.97200000000001,26.54,267.2,72.14,30.5,0.0,500:10:00
1109.0,280.0,79.0,121.0,10508.53,10.057,18.0,34.0,61.7,37.56,0.2041116,72.489,26.55,267.8,72.41,30.5,0.0,489:08:00
1110.0,281.0,80.0,121.0,10518.56,10.176,18.0,34.0,61.3,37.56,0.20429516,72.327,26.6,268.3,72.55,30.45,0.0,496:06:00
1111.0,281.0,80.0,121.0,10526.18,10.004,18.0,34.0,60.9,37.56,0.20447871,72.2,26.66,268.7,72.69,30.45,0.0,491:03:00
1112.0,281.0,81.0,122.0,10539.54,10.179,18.0,33.0,61.2,37.56,0.20466226,72.475,26.77,270.9,72.83,30.45,0.0,487:09:01
1113.0,281.0,82.0,122.0,10549.58,10.035,18.0,33.0,60.7,37.56,0.20484582,72.66,26.88,273.2,72.96,30.5,0.0,479
1114.0,280.0,83.0,123.0,10557.21,10.004,18.0,32.0,60.5,37.56,0.20502937,72.463,26.95,274.0,72.73,30.5,0.0,489:13:03
1115.0,280.0,83.0,123.0,10568.55,10.138,18.0,32.0,60.5,37.56,0.20521292,72.524,27.02,274.7,72.47,30.5,0.0,486:56:00
1116.0,280.0,83.0,124.0,10578.87,9.628,18.0,32.0,60.1,37.56,0.20539647,72.462,27.07,275.1,72.29,30.45,0.0,493:05:00
1117.0,279.0,82.0,124.0,10589.03,9.505,18.0,32.0,60.2,37.56,0.20558003,72.385,27.11,275.5,72.14,30.45,0.0,493:03:00
1118.0,280.0,82.0,124.0,10597.55,9.866,18.0,33.0,59.7,37.56,0.20576358,72.311,27.16,275.8,71.99,30.5,0.0,493:06:00
1119.0,282.0,83.0,125.0,10608.15,10.166,18.0,32.0,59.9,37.56,0.20594713,72.541,27.22,275.8,71.93,30.5,0.0,493:01:00
1120.0,281.0,85.0,125.0,10620.08,9.88,18.0,32.0,60.0,37.56,0.20613068,71.80699999999999,27.3,275.3,72.0,30.5,0.0,481
1121.0,279.0,85.0,124.0,10628.27,9.463,18.0,31.0,59.8,37.56,0.20631425,71.936,27.34,274.4,72.18,30.5,0.0,494:16:08
1122.0,278.0,83.0,124.0,10635.83,9.463,18.0,32.0,59.8,37.57,0.2064978,72.231,27.35,273.2,72.43,30.5,0.0,496:03:00
