time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,temp,torque,left_right_balance,left_pedal_smoothness,right_pedal_smoothness,left_torque_effectiveness,right_torque_effectiveness,core_temperature
1054,195,94,137,9233.01,111.0,52.24553,20.848577,10.536,15,20,65,9.0,22.5,36.0,73.5,37.8
1055,79,72,137,9242.98,110.8,52.245617,20.848534,10.437,15,10,59,4.0,16.5,11.0,54.5,37.8
1056,42,54,137,9253.08,110.8,52.2457,20.84849,10.281,15,7,31,14.0,12.0,28.5,58.5,37.8
1057,12,39,137,9263.04,110.6,52.24579,20.848446,9.757,15,3,3,24.0,7.0,45.5,63.0,37.8
1058,10,27,136,9271.48,110.6,52.24586,20.848408,8.483,15,4,0,33.5,2.5,62.5,67.0,37.8
1059,8,14,136,9278.59,110.8,52.245922,20.848377,7.154,15,5,0,38.0,0.0,74.5,71.0,37.8
1060,0,1,136,9285.39,110.8,52.24598,20.848347,6.628,15,0,0,35.0,0.0,78.5,75.0,37.8
1061,0,10,134,9291.72,111.0,52.246033,20.848318,6.323,15,0,0,32.0,0.0,83.0,79.0,37.8
1062,33,28,133,9298.12,111.0,52.246086,20.848282,6.301,15,11,0,28.5,0.0,87.5,83.0,37.8
1063,111,69,132,9304.82,111.0,52.246143,20.848246,6.752,15,15,34,27.0,0.0,89.5,87.0,37.8
1064,348,74,132,9311.71,111.0,52.2462,20.848213,7.262,15,45,50,26.5,10.5,88.5,91.0,37.8
1065,444,79,133,9319.48,111.0,52.24627,20.84818,7.676,15,54,55,25.0,31.5,85.5,93.5,37.8
1066,390,81,133,9327.71,111.0,52.246338,20.848146,7.937,15,46,58,23.0,29.0,81.0,87.5,37.8
1067,327,73,133,9335.6,110.8,52.246407,20.848112,8.053,15,43,60,21.0,27.0,76.5,81.0,37.8
1068,285,51,134,9343.82,110.8,52.246475,20.848076,8.019,15,53,65,20.0,25.0,73.5,76.5,37.8
1069,243,29,132,9351.66,110.8,52.246544,20.84804,7.733,15,80,71,21.0,24.0,73.0,73.5,37.8
1070,201,7,132,9358.78,110.8,52.246605,20.848003,7.3,15,274,78,22.0,23.0,72.5,71.0,37.8
1071,0,0,132,9365.71,110.8,52.246662,20.847967,6.954,15,0,84,23.0,22.0,72.0,68.5,37.8
1072,0,0,132,9372.69,110.8,52.24672,20.847927,6.75,15,0,90,24.0,21.0,71.0,66.0,37.8
1073,4,61,131,9379.27,110.8,52.246777,20.84789,6.658,15,1,96,24.5,20.5,70.5,63.0,37.8
1074,196,74,130,9386.09,110.8,52.246834,20.84786,6.818,15,25,84,26.0,20.5,72.0,63.5,37.8
1075,389,74,130,9393.25,110.8,52.246895,20.84783,7.273,15,50,53,28.0,25.5,82.5,78.5,37.8
1076,489,78,131,9400.47,110.8,52.246956,20.8478,7.644,15,60,51,30.0,30.5,93.0,93.5,37.8
1077,474,82,132,9408.42,110.8,52.247025,20.847765,7.904,15,55,58,26.0,32.5,87.5,96.5,37.8
1078,365,83,132,9416.92,110.8,52.247097,20.847727,7.995,15,42,65,19.5,29.5,71.5,91.0,37.8
1079,256,82,133,9424.43,110.6,52.24716,20.847694,7.917,15,30,65,14.5,22.5,53.0,80.0,37.8
1080,94,63,133,9427.93,110.8,52.24722,20.84767,7.232,15,14,,10.5,16.0,38.5,59.0,37.81
1131,0,0,112,9429.64,111.4,52.247616,20.847488,2.436,15,0,,,,,,37.83
1132,51,20,112,9433.29,111.4,52.247646,20.847488,3.607,15,24,,,,,,37.83
1133,223,49,113,9437.75,111.2,52.247684,20.847507,4.533,15,43,,31.0,0.0,97.0,0.0,37.83
1134,391,67,114,9443.25,111.2,52.247734,20.847527,5.397,15,56,51,32.5,22.5,96.5,65.0,37.83
1135,499,78,116,9449.26,111.2,52.247784,20.847525,6.021,15,61,54,30.5,33.5,94.0,96.0,37.83
1136,556,85,117,9455.57,111.2,52.247837,20.84749,6.469,15,62,56,25.5,32.5,90.0,94.0,37.83
1137,481,84,117,9462.61,111.2,52.24789,20.847427,6.969,15,55,56,24.5,27.5,85.5,89.5,37.83
1138,450,88,118,9470.27,111.2,52.247936,20.847347,7.547,15,49,48,25.5,26.5,87.5,88.5,37.83
1139,433,93,119,9478.04,111.0,52.24799,20.847275,8.035,15,44,49,24.0,27.5,85.0,85.0,37.83
1140,399,93,119,9486.33,110.8,52.248055,20.84721,8.349,15,41,55,28.0,28.0,86.5,82.5,37.84
1141,283,88,120,9495.24,110.6,52.24812,20.847143,8.588,15,31,63,32.0,29.5,87.5,86.0,37.84
1142,260,90,120,9504.12,110.4,52.248188,20.847076,8.892,15,28,66,18.5,39.5,72.0,99.0,37.84
1143,253,94,123,9513.09,110.4,52.24826,20.847012,9.19,15,26,55,19.5,28.5,74.5,83.5,37.84
1144,268,97,124,9522.51,110.2,52.248337,20.846947,9.339,15,26,48,21.0,22.0,79.5,75.5,37.84
1145,246,97,124,9532.0,110.0,52.24841,20.846882,9.445,15,24,49,21.5,21.0,83.0,72.0,37.84
1146,246,91,125,9541.6,109.8,52.248486,20.846815,9.573,15,26,54,19.0,20.0,73.5,66.5,37.84
1147,256,89,125,9551.24,109.8,52.24856,20.84675,9.647,15,27,52,20.0,24.0,78.5,79.0,37.84
1148,248,90,125,9560.92,109.6,52.24864,20.846685,9.699,15,26,54,20.5,22.5,80.5,76.0,37.84
1149,244,90,127,9570.87,109.4,52.24872,20.846617,9.723,15,26,51,20.5,21.0,79.5,71.5,37.84
1150,230,91,128,9580.73,109.4,52.2488,20.84655,9.752,15,24,50,19.5,21.0,76.0,70.0,37.84
1151,230,90,128,9590.19,109.2,52.248875,20.846483,9.72,15,24,52,18.5,20.0,73.5,69.0,37.84
1152,229,90,128,9600.0,109.0,52.248947,20.846413,9.644,15,24,52,19.5,19.5,75.5,70.0,37.84
1153,226,90,130,9609.81,109.0,52.249027,20.846344,9.649,15,24,50,19.0,19.0,74.5,70.0,37.84
1154,218,90,130,9619.31,109.0,52.249104,20.846277,9.672,15,23,48,23.5,20.0,81.5,71.5,37.84
1155,215,90,130,9629.1,109.0,52.24918,20.84621,9.672,15,23,52,28.5,24.0,90.0,79.0,37.84
1156,230,90,130,9638.88,109.0,52.249256,20.846142,9.615,15,24,56,22.5,33.0,81.0,97.5,37.84
1157,230,90,130,9648.54,108.8,52.249332,20.846073,9.653,15,24,51,20.5,20.5,80.5,71.0,37.84
1158,247,90,130,9658.4,108.8,52.249413,20.846006,9.751,15,26,53,19.5,17.5,78.5,65.0,37.84
1159,271,91,130,9668.24,108.8,52.24949,20.84594,9.746,15,28,56,19.0,18.5,76.0,69.5,37.84
1160,298,90,130,9677.99,108.8,52.249565,20.845871,9.751,15,32,56,22.0,20.5,80.5,75.0,37.84
1161,258,91,130,9687.85,109.0,52.249645,20.8458,9.746,15,27,54,31.0,20.0,99.0,74.5,37.84
1162,267,91,130,9698.03,109.0,52.249725,20.84573,9.783,15,28,52,24.5,27.0,87.5,81.5,37.84
1163,274,91,130,9707.48,109.2,52.249798,20.845665,9.854,15,29,52,21.5,26.5,80.5,80.0,37.84
1164,262,92,130,9717.21,109.2,52.249878,20.845598,9.904,15,27,52,21.5,22.0,78.0,74.0,37.84
1165,245,92,130,9727.35,109.2,52.249958,20.845531,9.901,15,25,51,22.5,21.0,80.0,73.5,37.84
1166,234,92,130,9736.97,109.2,52.250034,20.845467,9.85,15,24,51,18.5,17.0,72.0,63.0,37.84
1167,225,91,130,9746.77,109.2,52.250114,20.8454,9.799,15,24,48,18.5,18.0,72.0,64.0,37.84
1168,214,91,130,9756.82,109.2,52.25019,20.845327,9.746,15,22,51,19.0,19.0,71.5,65.0,37.85
1169,199,90,130,9766.53,109.4,52.25027,20.84526,9.695,15,21,51,19.5,18.5,69.5,63.0,37.85
1170,200,90,129,9776.19,109.6,52.25035,20.845207,9.672,15,21,48,20.0,18.0,68.5,61.5,37.85
1171,232,90,128,9785.82,109.6,52.25043,20.845182,9.755,15,25,50,22.5,16.0,76.5,57.0,37.85
1172,252,90,129,9795.43,109.4,52.25052,20.845186,9.772,15,27,56,20.5,18.0,75.5,64.0,37.85
1173,246,92,129,9805.1,109.4,52.250607,20.845201,9.696,15,26,61,17.5,19.0,68.0,68.5,37.85
1174,210,96,130,9815.14,109.4,52.250694,20.845215,9.643,15,21,66,14.5,19.5,56.0,69.5,37.85
1175,177,85,130,9824.76,109.4,52.250782,20.845228,9.534,15,20,60,12.0,19.5,44.0,70.5,37.85
1176,46,76,130,9833.79,109.6,52.250862,20.845257,9.093,15,6,33,10.0,11.5,37.0,71.0,37.85
1177,29,62,130,9842.08,109.6,52.250927,20.845306,8.2,15,4,5,8.5,3.5,29.5,71.5,37.86
1178,23,42,130,9849.46,109.6,52.250973,20.84538,7.625,15,5,0,8.5,0.0,31.5,71.5,37.86
1179,16,23,130,9856.7,109.6,52.251,20.845476,7.428,15,7,0,10.5,0.0,40.0,72.0,37.86
1180,0,4,130,9864.15,109.6,52.251003,20.845585,7.357,15,0,0,13.0,0.0,48.5,72.5,37.86
1181,0,0,130,9871.36,109.6,52.25101,20.84569,7.213,15,0,0,15.0,0.0,57.0,73.0,37.86
1182,0,19,131,9878.37,109.6,52.251038,20.845778,7.013,15,0,0,17.0,0.0,66.0,73.5,37.86
1183,1,26,130,9885.37,109.6,52.251087,20.845833,7.056,15,0,8,19.0,0.0,74.5,73.5,37.86
1184,144,59,129,9892.86,109.4,52.251152,20.845863,7.455,15,23,22,21.5,1.0,83.0,74.0,37.86
1185,282,71,129,9900.94,109.4,52.25122,20.845901,7.892,15,38,36,28.5,14.0,88.0,74.5,37.86
1186,386,75,129,9909.2,109.2,52.251286,20.845955,8.229,15,49,50,28.5,19.0,87.5,77.0,37.86
1187,405,79,129,9917.5,109.0,52.251354,20.846012,8.549,15,49,52,26.5,21.5,86.0,79.5,37.86
1188,378,82,128,9926.5,108.8,52.251423,20.846077,8.78,15,44,52,24.5,23.5,84.5,81.5,37.86
1189,349,83,129,9935.71,108.6,52.251495,20.84614,8.969,15,40,52,23.5,23.5,83.0,81.0,37.86
1190,308,84,129,9944.31,108.6,52.251564,20.846197,9.136,15,35,50,22.0,21.0,82.5,77.5,37.86
1191,301,86,129,9953.67,108.6,52.25164,20.846262,9.263,15,33,58,18.5,21.0,76.5,74.0,37.86
1192,298,87,130,9963.71,108.6,52.25172,20.846327,9.373,15,33,60,24.0,19.5,85.5,73.0,37.86
1193,297,88,130,9972.78,108.6,52.251793,20.846386,9.527,15,32,59,30.5,18.5,97.0,74.0,37.86
1194,297,89,131,9982.28,108.6,52.25187,20.846449,9.702,15,32,57,27.0,19.0,91.0,74.5,37.86
1195,289,91,131,9992.34,108.4,52.25195,20.846516,9.803,15,30,57,23.0,20.0,85.5,75.0,37.86
1196,278,92,131,10001.91,108.2,52.252026,20.846579,9.88,15,29,66,17.0,20.5,74.0,73.5,37.86
1197,279,92,131,10011.94,108.2,52.252106,20.846645,9.901,15,29,46,17.5,26.5,73.0,84.5,37.86
1198,270,92,131,10022.5,108.2,52.25219,20.846714,9.969,15,28,47,21.5,32.5,78.0,97.5,37.86
1199,252,92,132,10032.33,108.2,52.25227,20.846779,10.032,15,26,62,21.0,31.5,77.0,96.0,37.86
1200,271,92,132,10042.34,108.2,52.25235,20.846848,10.032,15,28,65,23.0,22.5,86.0,79.0,37.86
1201,268,93,132,10052.33,108.2,52.25243,20.846914,9.908,15,28,58,23.0,20.5,89.0,74.5,37.86
1202,276,93,133,10062.04,108.2,52.252506,20.84698,9.886,15,28,52,22.0,22.5,85.5,78.0,37.86
1203,257,92,133,10071.82,108.2,52.252583,20.847044,9.87,15,27,51,20.5,23.0,78.5,80.0,37.86
1204,248,92,134,10081.81,108.2,52.252663,20.84711,9.856,15,26,54,20.5,23.0,79.0,80.0,37.86
1205,263,92,134,10091.68,108.2,52.252743,20.847176,9.937,15,27,57,21.0,21.5,82.5,76.5,37.86
1206,281,92,134,10101.62,108.2,52.252823,20.847242,9.92,15,29,58,21.0,21.0,83.0,75.0,37.86
1207,286,92,134,10111.57,108.2,52.252903,20.847313,9.877,15,30,58,20.5,20.5,81.0,75.0,37.86
1208,241,91,133,10120.9,108.2,52.252975,20.84738,9.849,15,25,62,20.0,20.5,78.0,75.5,37.86
1209,248,91,133,10130.68,108.0,52.25305,20.847448,9.769,15,26,71,19.0,22.5,69.5,81.0,37.87
1210,267,91,133,10140.63,108.0,52.25313,20.847515,9.694,15,28,48,20.0,22.0,77.5,75.0,37.87
1211,289,90,133,10149.81,108.0,52.253204,20.847576,9.698,15,31,46,21.0,22.5,81.0,72.0,37.87
1212,286,90,134,10159.53,108.0,52.253284,20.847641,9.723,15,30,47,22.5,23.5,81.0,72.0,37.87
1213,293,90,134,10169.47,107.8,52.25336,20.847708,9.696,15,31,47,23.5,24.0,83.0,71.5,37.87
1214,306,90,134,10178.84,107.8,52.253437,20.84777,9.672,15,32,44,25.0,24.0,85.0,70.5,37.87
1215,318,90,134,10188.82,107.8,52.253517,20.847836,9.672,15,34,45,25.0,25.0,86.0,72.0,37.87
1216,325,90,134,10198.57,107.6,52.253593,20.8479,9.645,15,34,47,24.0,25.5,86.5,75.0,37.87
1217,329,89,134,10207.97,107.6,52.25367,20.847961,9.645,15,35,50,22.5,25.5,85.0,77.0,37.87
1218,310,90,135,10218.07,107.8,52.253754,20.848026,9.645,15,33,51,23.0,24.5,82.0,76.0,37.87
1219,292,90,135,10228.04,107.8,52.253834,20.848093,9.62,15,31,48,22.5,24.5,81.0,76.0,37.87
1220,280,90,136,10237.75,107.8,52.25391,20.848156,9.706,15,30,49,22.5,24.5,80.0,76.0,37.87
1221,274,90,137,10247.62,107.8,52.25399,20.848223,9.685,15,29,53,21.5,23.5,79.0,74.0,37.87
1222,263,90,138,10257.38,107.8,52.254066,20.84829,9.59,15,28,59,21.0,21.0,80.5,69.5,37.87
1223,269,89,138,10266.33,107.8,52.25414,20.84835,9.541,15,29,61,28.5,23.0,91.0,75.0,37.87
1224,284,89,138,10275.99,107.6,52.254215,20.848417,9.517,15,30,65,26.5,23.0,88.5,76.5,37.87
1225,303,89,138,10285.82,107.6,52.254295,20.84848,9.547,15,33,57,22.5,22.5,83.5,77.5,37.87
1226,314,88,138,10294.67,107.8,52.254364,20.848537,9.543,15,34,58,25.0,22.0,83.5,78.0,37.87
1227,292,88,138,10304.24,107.8,52.25444,20.8486,9.491,15,32,64,34.0,22.0,90.0,78.5,37.87
1228,295,88,138,10314.31,107.8,52.254524,20.848667,9.496,15,32,70,24.0,25.5,83.5,81.5,37.88
1229,294,88,139,10323.72,108.0,52.254597,20.84873,9.517,15,32,58,20.5,32.5,80.5,94.5,37.88
1230,288,89,138,10333.23,108.0,52.254673,20.848795,9.517,15,31,61,19.5,31.5,78.0,95.0,37.88
1231,311,89,140,10342.78,108.0,52.25475,20.848858,9.517,15,33,65,19.5,26.0,75.0,87.0,37.88
1232,297,88,140,10352.24,108.0,52.254826,20.84892,9.458,15,32,65,19.5,21.0,73.0,80.0,37.88
1233,301,88,141,10361.59,108.0,52.2549,20.848984,9.414,15,33,58,21.5,21.0,81.0,80.0,37.88
1234,301,87,141,10371.08,108.2,52.25498,20.849047,9.384,15,33,53,21.5,25.5,83.0,88.0,37.88
1235,294,87,141,10380.34,108.2,52.25505,20.849108,9.333,15,32,56,21.5,23.0,82.0,83.5,37.88
1236,286,87,141,10389.54,108.2,52.255127,20.849169,9.282,15,31,58,21.0,20.0,80.0,76.5,37.88
1237,283,86,140,10398.77,108.2,52.2552,20.84923,9.23,15,31,59,20.5,22.0,78.0,80.5,37.88
1238,309,86,140,10407.89,108.2,52.255272,20.84929,9.15,15,34,60,22.0,27.0,80.5,91.5,37.88
1239,317,85,140,10417.05,108.2,52.255344,20.849354,9.106,15,36,56,29.5,25.0,91.0,86.0,37.88
1240,316,85,140,10426.27,108.2,52.255417,20.849417,9.075,15,36,50,32.5,28.0,96.5,84.0,37.88
1241,310,85,140,10435.06,108.2,52.25549,20.849476,9.083,15,35,52,24.5,39.0,88.5,98.0,37.88
1242,314,85,140,10444.15,108.2,52.25556,20.849537,9.106,15,35,63,23.5,28.0,86.5,93.0,37.88
1243,313,85,140,10453.33,108.2,52.255634,20.849596,9.163,15,35,61,22.0,27.5,84.5,94.5,37.88
1244,310,85,140,10462.0,108.2,52.255703,20.849653,9.183,15,35,63,25.0,28.0,92.0,95.0,37.88
1245,314,85,139,10471.23,108.4,52.25578,20.849714,9.131,15,35,58,26.5,29.5,95.0,95.5,37.88
1246,317,85,140,10480.88,108.4,52.255856,20.849777,9.077,15,36,50,22.5,30.5,85.0,94.0,37.88
1247,285,85,139,10489.91,108.4,52.255928,20.849836,9.083,15,32,47,20.5,20.0,83.0,75.0,37.88
1248,279,85,139,10499.07,108.6,52.256,20.849897,9.106,15,31,58,20.5,19.0,82.0,73.0,37.88
1249,266,85,139,10507.81,108.6,52.256073,20.849955,9.185,15,30,60,20.5,19.5,81.0,73.5,37.88
1250,281,85,139,10516.96,108.6,52.256145,20.850016,9.208,15,32,58,20.0,19.5,79.5,75.0,37.88
1251,295,85,139,10526.74,108.6,52.25622,20.85008,9.157,15,33,56,19.5,20.0,77.0,77.0,37.88
1252,313,85,139,10536.12,108.6,52.256298,20.850145,9.217,15,35,54,21.5,19.0,75.5,75.5,37.88
1253,323,86,139,10545.05,108.6,52.25637,20.850206,9.231,15,36,49,22.0,19.5,79.0,73.0,37.88
1254,316,86,139,10554.46,108.6,52.256443,20.850267,9.267,15,35,47,22.0,21.0,82.0,73.5,37.88
1255,300,86,139,10563.74,108.6,52.25652,20.85033,9.221,15,33,51,27.0,20.5,86.5,72.0,37.88
1256,262,86,138,10572.8,108.8,52.25659,20.85039,9.216,15,29,55,36.5,19.5,92.5,69.0,37.88
1257,263,86,139,10581.65,108.8,52.25666,20.850447,9.232,15,29,55,30.5,26.0,89.5,81.0,37.88
1258,272,86,139,10590.93,108.8,52.256737,20.850508,9.237,15,30,53,25.0,32.5,86.5,92.5,37.88
1259,289,86,139,10600.07,108.8,52.256813,20.850567,9.231,15,32,57,21.5,36.0,82.5,99.5,37.88
1260,320,86,140,10609.25,108.8,52.256886,20.850626,9.179,15,36,58,22.5,34.5,80.0,97.5,37.88
1261,314,86,141,10618.3,108.8,52.256958,20.850685,9.186,15,35,55,24.5,24.5,87.5,85.0,37.88
1262,306,86,141,10627.23,108.8,52.25703,20.850742,9.209,15,34,61,24.0,22.5,90.0,84.0,37.88
1263,298,85,141,10636.55,108.6,52.257107,20.850805,9.18,15,33,61,24.5,22.0,91.0,83.0,37.88
1264,315,85,141,10645.98,108.6,52.25718,20.850866,9.187,15,35,56,24.5,22.0,89.0,82.0,37.88
1265,333,85,141,10654.98,108.6,52.25725,20.850924,9.209,15,37,52,24.0,22.5,84.5,82.0,37.88
1266,356,86,141,10664.3,108.8,52.257328,20.850985,9.266,15,40,55,22.5,24.0,83.0,83.0,37.89
1267,347,86,141,10673.74,109.0,52.257404,20.851048,9.193,15,39,58,26.0,24.0,88.5,84.5,37.89
1268,336,86,140,10682.87,109.0,52.257477,20.851109,9.194,15,37,56,27.0,26.0,92.0,88.5,37.89
1269,331,86,140,10692.27,109.2,52.257553,20.85117,9.29,15,37,57,28.0,28.0,93.5,90.5,37.89
1270,327,86,140,10701.89,109.2,52.25763,20.851233,9.343,15,36,59,29.0,28.5,92.0,89.5,37.89
1271,303,86,140,10711.0,109.4,52.257706,20.851292,9.333,15,34,59,25.5,27.0,88.0,89.5,37.89
1272,298,87,140,10720.11,109.4,52.25778,20.85135,9.34,15,33,50,26.0,24.5,97.0,86.0,37.89
1273,289,87,140,10729.5,109.4,52.25785,20.851412,9.391,15,32,52,23.5,24.5,89.5,85.0,37.89
1274,286,87,140,10738.83,109.4,52.257927,20.851475,9.414,15,31,50,22.0,29.0,81.5,88.5,37.89
1275,279,88,140,10748.38,109.4,52.258003,20.85154,9.386,15,30,49,23.5,33.5,82.5,91.0,37.89
1276,274,88,140,10757.97,109.2,52.25808,20.851603,9.421,15,30,51,22.5,21.0,81.0,72.0,37.89
1277,270,88,140,10767.35,109.2,52.258156,20.851664,9.466,15,29,52,24.0,19.0,86.0,69.5,37.89
1278,278,88,140,10776.95,109.2,52.258232,20.851727,9.408,15,30,54,24.0,18.5,88.0,69.0,37.89
1279,287,88,140,10786.6,109.0,52.25831,20.851788,9.422,15,31,56,21.5,18.5,84.5,69.0,37.89
1280,282,88,140,10795.75,109.0,52.258385,20.851849,9.438,15,31,60,20.0,18.5,75.0,69.0,37.89
1281,291,87,140,10805.2,108.8,52.25846,20.85191,9.428,15,32,64,25.0,19.5,87.0,74.5,37.89
1282,311,87,140,10815.21,108.8,52.25854,20.851976,9.455,15,34,56,24.0,23.5,88.5,83.5,37.89
1283,282,87,140,10824.23,108.8,52.258614,20.852036,9.381,15,31,55,21.5,23.0,83.0,81.0,37.89
1284,256,86,140,10833.23,108.6,52.258686,20.852095,9.298,15,28,55,21.0,18.0,78.5,67.5,37.89
1285,262,86,140,10842.87,108.6,52.258762,20.852156,9.272,15,29,54,26.0,18.0,87.0,67.5,37.89
1286,276,86,141,10852.29,108.8,52.25884,20.852219,9.26,15,31,57,22.0,24.0,80.0,81.0,37.89
1287,288,86,141,10861.66,108.8,52.258915,20.85228,9.289,15,32,55,21.0,26.0,79.5,85.0,37.89
1288,293,86,139,10871.01,108.8,52.258987,20.852343,9.282,15,33,60,23.0,26.0,83.5,85.5,37.9
1289,311,86,139,10880.35,108.6,52.259064,20.852404,9.245,15,35,60,25.5,26.0,88.5,87.0,37.9
1290,300,86,139,10889.76,108.6,52.25914,20.852465,9.219,15,33,55,25.0,27.0,94.0,90.5,37.9
1291,285,87,139,10898.94,108.8,52.259212,20.852526,9.325,15,31,71,24.5,27.0,81.0,90.5,37.9
1292,308,87,139,10908.25,108.8,52.25929,20.852585,9.442,15,34,63,25.0,28.5,87.5,95.5,37.9
1293,303,88,139,10917.92,109.0,52.259365,20.85265,9.48,15,33,54,23.5,30.0,89.5,99.5,37.9
1294,296,88,139,10927.68,109.0,52.259445,20.852715,9.507,15,32,49,20.5,28.5,81.0,95.5,37.9
1295,270,88,139,10936.7,108.8,52.259514,20.852776,9.489,15,29,47,22.0,21.0,86.5,77.5,37.9
1296,281,88,140,10946.02,108.8,52.25959,20.852837,9.466,15,30,43,21.0,21.0,84.5,77.0,37.9
1297,283,88,140,10955.71,108.8,52.259666,20.852901,9.437,15,31,52,20.0,20.0,80.0,76.0,37.9
1298,279,87,140,10964.92,108.8,52.259743,20.85296,9.387,15,31,52,20.5,19.5,79.0,74.5,37.9
1299,278,87,140,10974.41,108.8,52.25982,20.853022,9.377,15,31,52,20.5,20.5,81.0,73.0,37.9
1300,283,87,140,10984.27,109.0,52.2599,20.853085,9.404,15,31,54,19.5,20.0,76.0,74.0,37.9
1301,294,87,141,10993.81,109.2,52.259975,20.853148,9.461,15,32,56,19.5,20.0,77.5,77.5,37.9
1302,300,88,141,11003.16,109.2,52.26005,20.853209,9.537,15,33,47,18.5,26.5,77.0,90.5,37.9
1303,288,88,142,11012.45,109.2,52.260124,20.853268,9.597,15,31,49,18.5,31.0,75.0,99.5,37.9
1304,275,89,142,11021.98,109.2,52.2602,20.85333,9.62,15,30,53,19.0,29.0,73.0,95.0,37.9
1305,270,89,141,11031.66,109.2,52.26028,20.853394,9.62,15,29,53,19.0,21.0,72.5,74.0,37.9
1306,268,90,141,11041.3,109.4,52.260357,20.853458,9.677,15,28,51,20.0,22.0,77.5,74.0,37.9
1307,269,90,141,11051.16,109.4,52.260437,20.853525,9.723,15,29,51,19.5,21.0,77.5,73.5,37.9
1308,278,91,141,11061.2,109.4,52.260517,20.85359,9.723,15,29,56,19.0,20.0,75.0,73.5,37.9
1309,249,90,141,11070.78,109.2,52.260593,20.853653,9.781,15,26,54,19.0,20.0,74.0,73.5,37.9
1310,247,90,140,11080.29,109.0,52.26067,20.853714,9.77,15,26,47,20.0,20.0,78.0,74.0,37.9
1311,253,90,140,11090.23,108.8,52.260754,20.853777,9.795,15,27,45,21.0,22.5,76.5,70.0,37.9
1312,268,91,139,11100.37,108.8,52.260834,20.85384,9.929,15,28,45,20.5,21.0,77.0,69.5,37.9
1313,282,91,139,11109.95,108.6,52.26091,20.853903,9.951,15,30,54,24.0,22.0,80.0,72.0,37.91
1314,287,91,139,11119.57,108.6,52.26099,20.853966,9.872,15,30,60,28.0,26.5,83.0,80.0,37.91
1315,249,91,138,11129.42,108.6,52.261066,20.85403,9.883,14,26,58,21.5,34.5,82.0,95.0,37.91
1316,242,91,139,11139.35,108.6,52.261147,20.854095,9.958,14,25,50,19.5,26.5,79.5,85.0,37.91
1317,236,92,138,11149.42,108.6,52.26123,20.854158,10.01,14,24,46,20.5,20.0,79.0,75.5,37.91
1318,231,92,138,11159.42,108.6,52.26131,20.854221,9.972,14,24,47,20.5,20.5,78.5,75.5,37.91
1319,256,92,138,11169.32,108.6,52.26139,20.854286,9.959,14,27,51,17.0,23.5,68.5,76.5,37.91
1320,257,93,137,11179.2,108.6,52.261467,20.854351,10.01,14,26,50,19.0,19.5,75.5,67.0,37.91
1321,252,93,138,11189.16,108.6,52.26155,20.854416,10.061,14,26,52,19.0,18.5,76.5,66.5,37.91
1322,248,93,138,11198.72,108.4,52.261627,20.854477,10.028,14,25,55,18.5,19.0,74.5,70.0,37.91
1323,262,93,139,11208.65,108.4,52.261703,20.85454,10.034,14,27,53,18.5,20.0,74.0,72.5,37.91
1324,260,90,140,11218.89,108.6,52.261787,20.854605,10.083,14,28,48,19.5,23.0,77.0,73.5,37.91
1325,283,88,140,11228.71,108.4,52.261868,20.854668,10.162,14,31,53,21.5,21.5,78.0,69.5,37.91
1326,314,88,140,11238.97,108.4,52.26195,20.854736,10.211,14,34,49,24.0,23.5,84.5,80.5,37.91
1327,328,89,140,11249.3,108.4,52.262035,20.854803,10.213,14,35,50,23.0,23.0,82.5,82.0,37.91
1328,280,89,140,11259.43,108.2,52.262115,20.854868,10.21,14,30,53,20.5,20.0,76.5,72.0,37.91
1329,279,89,140,11269.91,108.2,52.2622,20.854935,10.186,14,30,57,22.5,18.5,85.5,72.5,37.91
1330,275,89,139,11280.57,108.2,52.262287,20.855003,10.186,14,30,59,33.5,20.5,93.0,73.5,37.91
1331,270,89,138,11290.87,108.2,52.26237,20.85507,10.201,14,29,61,26.0,27.5,81.0,88.0,37.91
1332,262,89,139,11300.93,108.2,52.26245,20.855137,10.227,14,28,60,19.5,26.5,73.5,87.5,37.91
1333,290,89,139,11310.98,108.2,52.26253,20.855202,10.208,14,31,57,19.5,20.5,75.5,75.5,37.91
1334,284,90,139,11321.05,108.2,52.26261,20.855268,10.242,14,30,54,18.5,23.0,75.0,83.5,37.91
1335,258,90,139,11331.16,108.2,52.262695,20.855335,10.234,14,27,51,19.0,20.5,74.0,76.5,37.91
1336,227,90,140,11341.37,108.2,52.262775,20.855402,10.24,14,24,48,21.0,16.0,74.0,62.5,37.91
1337,222,90,139,11351.83,108.2,52.26286,20.85547,10.289,14,24,44,21.5,21.5,76.5,69.0,37.91
1338,233,90,139,11362.45,108.2,52.262943,20.855543,10.289,14,25,45,21.0,17.5,77.5,57.0,37.91
1339,269,91,139,11372.8,108.2,52.263027,20.855612,10.289,14,28,52,20.0,17.5,77.0,61.0,37.91
1340,259,91,139,11382.99,108.0,52.263107,20.855679,10.289,14,27,55,19.0,18.5,78.0,66.5,37.91
1341,237,91,138,11393.13,108.0,52.26319,20.855745,10.319,14,25,59,23.0,18.0,83.5,68.0,37.91
1342,246,91,138,11403.63,108.0,52.263275,20.855814,10.402,14,26,64,38.0,18.5,97.0,69.0,37.91
1343,257,92,138,11413.56,107.8,52.263355,20.85588,10.554,14,27,71,24.0,26.5,94.0,92.5,37.91
