time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,core_temperature,PercentageinZ2
4307,263,80,122,40553.13,9.465,17,31,71.9,37.89,0.5650177
4308,263,80,123,40563.14,9.464,17,31,71.1,37.89,0.56514895
4309,265,80,123,40572.85,9.467,17,32,70.2,37.89,0.56528014
4310,265,79,123,40581.8,9.465,17,32,70.8,37.89,0.5654114
4311,264,78,124,40590.84,9.467,17,32,70.3,37.89,0.5655426
4312,264,77,124,40600.14,9.465,17,33,68.0,37.89,0.56567377
4313,263,76,124,40610.13,9.467,17,33,65.8,37.89,0.565805
4314,263,75,124,40620.48,9.469,17,33,68.1,37.89,0.5659362
4315,264,76,124,40629.41,9.465,17,33,68.1,37.89,0.56606746
4316,267,77,124,40637.69,9.463,17,33,66.6,37.89,0.56619865
4317,268,79,123,40647.38,9.467,17,32,66.2,37.89,0.5663299
4318,266,79,123,40656.28,9.465,17,32,66.7,37.89,0.5664611
4319,265,79,123,40667.41,9.465,17,32,67.3,37.89,0.56659234
4320,265,80,122,40676.07,9.464,17,32,66.9,37.89,0.5667235
4321,265,81,122,40684.64,9.463,17,31,65.5,37.89,0.5668547
4322,265,80,123,40695.0,9.467,17,32,65.5,37.89,0.56698596
4323,265,80,123,40703.9,9.465,17,32,65.6,37.89,0.56711715
4324,264,79,123,40713.6,9.467,17,32,64.3,37.89,0.5672484
4325,263,78,123,40722.55,9.465,17,32,65.1,37.89,0.5673796
4326,264,78,123,40733.67,9.465,17,32,65.6,37.89,0.56751084
4327,266,79,123,40743.26,9.464,17,32,65.4,37.89,0.56764203
4328,265,79,123,40752.91,9.467,17,32,66.6,37.89,0.5677733
4329,264,78,123,40760.55,9.466,17,32,67.0,37.89,0.5679045
4330,265,78,124,40770.14,9.466,17,32,66.5,37.89,0.56803566
4331,265,78,124,40780.49,9.465,17,32,65.1,37.89,0.5681669
4332,265,78,125,40790.2,9.467,17,32,67.2,37.89,0.5682981
4333,265,78,124,40799.15,9.465,17,32,66.4,37.89,0.56842935
4334,264,77,123,40808.85,9.467,17,33,65.7,37.89,0.56856054
4335,264,77,123,40817.75,9.465,17,33,66.0,37.89,0.5686918
4336,264,77,123,40827.46,9.467,17,33,66.4,37.89,0.568823
4337,266,77,123,40836.42,9.465,17,33,64.6,37.89,0.5689542
4338,266,78,123,40844.7,9.463,17,33,64.4,37.89,0.5690854
4339,266,79,123,40855.82,9.465,17,32,63.7,37.89,0.5692166
4340,266,79,122,40865.39,9.464,17,32,64.2,37.89,0.56934786
4341,265,80,123,40875.09,9.467,17,32,63.9,37.89,0.56947905
4342,265,80,122,40884.03,9.465,17,32,66.0,37.89,0.5696103
4343,265,80,123,40893.73,9.467,17,32,66.6,37.89,0.5697415
4344,265,80,123,40902.66,9.465,17,32,66.1,37.89,0.56987274
4345,265,79,123,40913.77,9.465,17,32,67.1,37.89,0.5700039
4346,265,79,123,40922.41,9.464,17,32,66.5,37.89,0.5701352
4347,263,79,123,40930.98,9.466,17,32,67.8,37.89,0.57026637
4348,263,79,123,40941.33,9.465,17,32,67.4,37.89,0.57039756
4349,263,77,123,40951.68,9.467,17,33,67.7,37.89,0.5705288
4350,264,76,123,40960.56,9.465,17,33,65.8,37.89,0.57066
4351,264,76,123,40970.28,9.467,17,33,66.9,37.89,0.57079124
4352,266,76,123,40979.17,9.465,17,33,68.1,37.89,0.57092243
4353,266,77,124,40988.9,9.467,17,33,67.5,37.89,0.5710537
4354,265,78,123,40997.88,9.465,17,32,66.1,37.89,0.5711849
4355,266,78,123,41006.16,9.463,17,33,68.4,37.89,0.5713161
4356,266,79,123,41014.68,9.467,17,32,65.2,37.89,0.5714473
4357,265,79,123,41025.39,9.469,17,32,66.2,37.89,0.57157856
4358,266,80,122,41036.56,9.469,17,32,68.0,37.89,0.57170975
4359,266,81,122,41044.55,9.466,17,31,70.2,37.89,0.57184094
4360,264,81,122,41053.07,9.463,17,31,70.2,37.89,0.5719722
4361,264,80,123,41063.45,9.467,17,32,71.8,37.89,0.5721034
4362,264,79,123,41072.39,9.465,17,32,71.5,37.89,0.57223463
4363,264,78,124,41082.09,9.467,17,32,71.9,37.89,0.5723658
4364,264,77,124,41091.03,9.465,17,33,71.2,37.89,0.57249707
4365,264,77,125,41099.51,9.467,17,33,71.0,37.89,0.57262826
4366,264,77,125,41108.98,9.465,17,33,70.7,37.89,0.5727595
4367,264,76,125,41119.36,9.467,17,33,68.8,37.89,0.5728907
4368,265,76,126,41129.71,9.469,17,33,69.3,37.89,0.5730219
4369,265,77,127,41140.06,9.469,17,33,66.7,37.89,0.57315314
4370,266,78,127,41150.41,9.469,17,33,63.7,37.89,0.5732843
4371,266,79,126,41159.35,9.465,17,32,65.6,37.89,0.5734156
4372,265,78,126,41169.04,9.467,17,32,66.9,37.89,0.57354677
4373,263,77,125,41179.39,9.469,17,33,68.2,37.89,0.573678
4374,263,75,125,41188.32,9.465,17,33,63.9,37.89,0.5738092
4375,264,74,125,41196.6,9.463,17,34,63.9,37.89,0.57394046
4376,263,72,125,41206.3,9.467,17,35,66.3,37.89,0.57407165
4377,261,70,125,41216.66,9.469,17,36,66.5,37.89,0.57420284
4378,261,69,125,41224.16,9.467,17,36,65.7,37.89,0.5743341
4379,262,67,125,41234.63,9.466,17,37,65.6,37.89,0.5744653
4380,264,66,125,41242.79,9.466,17,38,65.6,37.89,0.5745965
4381,263,65,126,41253.25,9.466,17,39,65.7,37.89,0.5747277
4382,263,65,127,41264.25,9.468,17,39,66.2,37.89,0.57485896
4383,265,65,127,41271.78,9.467,17,39,67.1,37.89,0.57499015
4384,266,65,128,41282.25,9.466,17,39,65.2,37.89,0.5751214
4385,265,65,128,41290.4,9.466,17,39,61.7,37.89,0.5752526
4386,263,65,129,41300.74,9.466,17,39,60.2,37.89,0.5753838
4387,264,65,129,41308.97,9.466,17,39,57.5,37.89,0.57551503
4388,264,64,130,41319.47,9.466,17,39,54.4,37.89,0.5756462
4389,263,64,130,41327.66,9.466,17,39,49.5,37.89,0.5757775
4390,263,64,130,41338.13,9.466,17,39,45.0,37.89,0.57590866
4391,265,66,130,41347.72,9.464,17,38,43.6,37.89,0.5760399
4392,271,70,130,41357.41,9.467,17,37,41.7,37.89,0.5761711
4393,274,76,130,41366.35,9.465,17,34,41.6,37.89,0.57630235
4394,271,79,129,41374.62,9.463,17,33,41.0,37.89,0.57643354
4395,267,80,130,41385.75,9.465,17,32,42.8,37.89,0.5765647
4396,265,80,130,41396.75,9.468,17,32,40.8,37.89,0.576696
4397,265,79,130,41404.73,9.466,17,32,41.1,37.89,0.57682717
4398,264,78,131,41414.5,9.467,17,32,41.5,37.89,0.5769584
4399,265,78,132,41424.29,9.465,17,32,40.1,37.89,0.5770896
4400,265,78,133,41432.59,9.463,17,32,39.8,37.89,0.57722086
4401,264,78,133,41442.29,9.467,17,32,41.6,37.89,0.57735205
4402,264,78,134,41452.64,9.469,17,32,41.5,37.89,0.5774833
4403,264,77,134,41461.57,9.465,17,33,41.2,37.89,0.5776145
4404,265,76,134,41471.27,9.467,17,33,42.7,37.89,0.5777457
4405,267,77,134,41480.2,9.465,17,33,43.3,37.89,0.5778769
4406,268,79,134,41489.9,9.467,17,32,46.3,37.89,0.5780081
4407,267,81,134,41500.25,9.469,17,31,50.3,37.89,0.57813936
4408,265,81,134,41509.18,9.465,17,31,51.7,37.89,0.57827055
4409,266,82,134,41518.87,9.467,17,31,54.0,37.89,0.5784018
4410,268,84,134,41527.81,9.465,17,30,56.7,37.89,0.578533
4411,266,86,134,41537.51,9.467,17,30,57.2,37.89,0.57866424
4412,263,85,134,41546.45,9.465,17,30,56.6,37.89,0.57879543
4413,262,82,135,41557.56,9.465,17,31,60.1,37.89,0.5789266
4414,264,80,135,41567.13,9.464,17,32,60.8,37.89,0.5790579
4415,264,79,135,41575.41,9.463,17,32,61.1,37.89,0.57918906
4416,264,79,135,41585.13,9.467,17,32,63.7,37.89,0.5793203
4417,266,79,135,41594.05,9.465,17,32,63.3,37.89,0.5794515
4418,266,80,135,41602.34,9.463,17,32,63.8,37.89,0.57958275
4419,265,81,135,41613.42,9.465,17,31,63.7,37.89,0.57971394
4420,267,83,135,41623.02,9.464,17,31,62.6,37.89,0.5798452
4421,266,85,134,41631.31,9.463,17,30,62.7,37.89,0.5799764
4422,263,84,133,41641.02,9.467,17,30,60.8,37.89,0.58010757
4423,262,81,133,41649.93,9.465,17,31,60.5,37.89,0.5802388
4424,262,79,133,41658.42,9.467,17,32,61.6,37.89,0.58037
4425,264,78,133,41669.14,9.469,17,32,59.4,37.89,0.58050126
4426,265,78,133,41680.34,9.469,17,32,58.0,37.89,0.58063245
4427,266,78,132,41689.27,9.465,17,33,57.6,37.89,0.5807637
4428,265,79,132,41698.98,9.467,17,32,57.3,37.89,0.5808949
4429,265,79,132,41707.85,9.465,17,32,57.9,37.89,0.58102614
4430,266,80,131,41716.16,9.463,17,32,57.3,37.89,0.5811573
4431,265,79,131,41727.31,9.465,17,32,55.7,37.89,0.5812885
4432,265,80,131,41736.88,9.464,17,32,53.8,37.89,0.58141977
4433,266,81,131,41745.16,9.463,17,31,56.3,37.89,0.58155096
4434,265,81,131,41754.86,9.467,17,31,56.1,37.89,0.5816822
4435,264,80,131,41763.79,9.465,17,32,57.9,37.89,0.5818134
4436,264,79,132,41773.49,9.467,17,32,58.1,37.89,0.58194464
4437,264,79,131,41782.37,9.465,17,32,58.8,37.89,0.58207583
4438,265,79,131,41793.51,9.465,17,32,60.2,37.89,0.5822071
4439,265,80,131,41803.13,9.464,17,32,61.0,37.89,0.5823383
4440,266,80,131,41811.41,9.463,17,32,61.4,37.89,0.58246946
4441,267,81,130,41819.92,9.467,17,31,63.2,37.89,0.5826007
4442,264,80,131,41829.39,9.465,17,32,64.9,37.89,0.5827319
4443,264,80,130,41838.52,9.467,17,32,64.1,37.89,0.58286315
4444,264,79,129,41849.23,9.469,17,32,63.4,37.89,0.58299434
4445,264,79,129,41860.43,9.469,17,32,65.6,37.89,0.5831256
4446,265,79,129,41869.36,9.465,17,32,65.5,37.89,0.5832568
4447,265,80,128,41877.64,9.463,17,32,64.0,37.89,0.58338803
4448,266,80,128,41887.34,9.467,17,32,65.3,37.89,0.5835192
4449,265,79,128,41896.27,9.465,17,32,66.1,37.89,0.5836504
4450,264,78,128,41905.98,9.467,17,32,65.5,37.89,0.58378166
4451,263,77,127,41914.91,9.465,17,33,66.4,37.89,0.58391285
4452,264,77,127,41924.54,9.467,17,33,63.5,37.89,0.5840441
4453,266,78,127,41933.5,9.465,17,33,64.5,37.89,0.5841753
4454,266,79,127,41944.66,9.465,17,32,64.7,37.89,0.58430654
4455,266,80,126,41954.24,9.464,17,32,64.1,37.89,0.5844377
4456,267,81,126,41962.51,9.463,17,31,64.2,37.89,0.584569
4457,267,83,126,41972.21,9.467,17,31,62.9,37.89,0.58470017
4458,265,82,126,41981.15,9.465,17,31,62.2,37.89,0.5848314
4459,263,80,125,41992.27,9.465,17,31,62.2,37.89,0.5849626
4460,264,79,124,42001.85,9.464,17,32,61.6,37.89,0.5850938
4461,264,79,125,42011.54,9.467,17,32,62.2,37.89,0.58522505
4462,264,79,126,42020.47,9.465,17,32,62.0,37.89,0.58535624
4463,265,79,126,42028.75,9.463,17,32,62.0,37.89,0.5854875
4464,265,79,126,42038.46,9.467,17,32,61.0,37.89,0.5856187
4465,265,79,127,42046.44,9.466,17,32,61.6,37.89,0.5857499
4466,265,80,127,42057.55,9.465,17,32,62.3,37.88,0.5858811
4467,266,81,127,42068.09,9.464,17,31,60.8,37.88,0.58601236
4468,265,80,128,42077.79,9.467,17,32,61.6,37.88,0.58614355
4469,264,79,127,42086.71,9.465,17,32,62.6,37.88,0.58627474
4470,264,80,126,42093.68,9.463,17,32,59.9,37.88,0.586406
4471,265,80,126,42103.31,9.466,17,32,59.9,37.88,0.5865372
4472,264,79,126,42113.63,9.465,17,32,59.7,37.88,0.58666843
4473,264,79,125,42123.33,9.467,17,32,60.2,37.88,0.5867996
4474,265,79,125,42133.68,9.469,17,32,60.7,37.88,0.5869309
4475,266,79,124,42144.03,9.469,17,32,61.6,37.88,0.58706206
4476,265,80,125,42152.95,9.465,17,32,60.9,37.88,0.5871933
4477,264,79,125,42161.23,9.463,17,32,59.9,37.88,0.5873245
4478,264,79,124,42170.94,9.467,17,32,61.1,37.88,0.5874557
4479,265,79,125,42179.87,9.465,17,32,60.5,37.88,0.58758694
4480,265,80,125,42189.57,9.467,17,32,60.1,37.88,0.5877181
4481,265,80,124,42199.93,9.469,17,32,62.6,37.88,0.5878494
4482,265,79,124,42210.2,9.469,17,32,61.3,37.88,0.58798057
4483,264,79,125,42219.18,9.465,17,32,61.3,37.88,0.5881118
4484,264,78,125,42228.91,9.467,17,32,62.3,37.88,0.588243
4485,265,78,124,42237.84,9.465,17,32,61.4,37.88,0.58837426
4486,266,78,125,42247.54,9.467,17,33,58.7,37.88,0.58850545
4487,266,79,125,42256.46,9.465,17,32,62.5,37.88,0.58863664
4488,265,79,125,42263.8,9.463,17,32,61.2,37.88,0.5887679
4489,265,79,125,42272.38,9.466,17,32,59.7,37.88,0.5888991
4490,265,80,125,42283.71,9.468,17,32,63.2,37.88,0.5890303
4491,265,80,125,42294.11,9.465,17,32,62.5,37.88,0.5891615
4492,265,79,125,42302.42,9.463,17,32,62.1,37.88,0.58929276
4493,265,79,125,42311.71,9.466,17,32,64.1,37.88,0.58942395
4494,265,79,125,42321.05,9.466,17,32,63.4,37.88,0.5895552
4495,264,79,125,42330.34,9.466,17,32,62.8,37.88,0.5896864
4496,264,78,125,42339.32,9.466,17,32,62.7,37.88,0.5898176
4497,265,78,125,42348.39,9.466,17,32,63.2,37.88,0.58994883
4498,265,78,126,42359.32,9.465,17,32,62.3,37.88,0.59008
4499,266,78,125,42368.25,9.463,17,33,60.3,37.88,0.5902113
4500,267,79,125,42379.38,9.465,17,32,62.6,37.88,0.59034246
4501,267,81,125,42388.95,9.464,17,31,63.5,37.88,0.5904737
4502,265,80,125,42398.65,9.467,17,32,62.5,37.88,0.5906049
4503,265,80,125,42407.57,9.465,17,32,62.8,37.88,0.59073615
4504,266,81,125,42415.86,9.463,17,31,62.6,37.88,0.59086734
4505,265,80,125,42426.99,9.465,17,32,63.6,37.88,0.59099853
4506,263,79,124,42437.97,9.468,17,32,64.5,37.88,0.5911298
4507,264,79,125,42445.95,9.466,17,32,63.5,37.88,0.59126097
4508,266,79,125,42454.54,9.463,17,32,64.5,37.88,0.5913922
4509,265,79,125,42464.89,9.467,17,32,64.3,37.88,0.5915234
4510,265,79,126,42473.82,9.465,17,32,63.3,37.88,0.59165466
4511,265,79,126,42483.54,9.467,17,32,65.1,37.88,0.59178585
4512,265,79,127,42491.5,9.466,17,32,65.7,37.88,0.5919171
4513,266,80,127,42502.62,9.465,17,32,63.6,37.88,0.5920483
4514,266,80,127,42513.16,9.464,17,32,63.8,37.88,0.5921795
4515,266,81,127,42521.44,9.463,17,31,64.6,37.88,0.5923107
4516,265,80,127,42531.14,9.467,17,32,64.3,37.88,0.5924419
4517,264,79,127,42540.06,9.465,17,32,64.7,37.88,0.59257317
4518,264,79,126,42549.78,9.467,17,32,64.5,37.88,0.59270436
4519,264,78,126,42558.69,9.465,17,32,64.6,37.88,0.5928356
4520,263,77,126,42568.39,9.467,17,33,64.5,37.88,0.5929668
4521,265,77,125,42577.33,9.465,17,33,65.1,37.88,0.59309804
4522,266,78,126,42587.04,9.465,17,33,63.3,37.88,0.59322923
4523,265,77,126,42597.39,9.464,17,33,62.6,37.88,0.5933604
4524,265,78,126,42606.55,9.467,17,32,64.5,37.88,0.5934917
4525,267,79,126,42616.01,9.465,17,32,63.4,37.88,0.59362286
4526,266,80,126,42624.94,9.463,17,32,63.7,37.88,0.5937541
4527,264,79,126,42634.64,9.467,17,32,64.9,37.88,0.5938853
4528,264,79,126,42642.25,9.466,17,32,64.3,37.88,0.59401655
4529,264,78,126,42651.91,9.466,17,32,64.5,37.88,0.59414774
4530,264,76,126,42662.19,9.465,17,33,65.8,37.88,0.594279
4531,264,76,126,42671.9,9.467,17,33,65.2,37.88,0.5944102
4532,264,76,126,42682.26,9.469,17,33,63.2,37.88,0.5945414
4533,265,76,127,42691.18,9.465,17,33,63.7,37.88,0.5946726
4534,265,77,127,42699.46,9.463,17,33,62.6,37.88,0.5948038
4535,267,78,127,42709.15,9.467,17,33,62.3,37.88,0.59493506
4536,267,78,128,42719.5,9.468,17,33,62.4,37.88,0.59506625
4537,265,78,128,42728.84,9.465,17,32,64.7,37.88,0.5951975
4538,265,78,128,42739.41,9.467,17,32,63.2,37.88,0.5953287
4539,264,77,129,42749.14,9.465,17,33,62.8,37.88,0.59545994
4540,264,76,128,42758.82,9.467,17,33,63.2,37.88,0.5955911
4541,265,76,129,42769.19,9.469,17,33,62.7,37.88,0.5957223
4542,266,77,130,42778.12,9.465,17,33,61.5,37.88,0.59585357
4543,267,79,130,42786.4,9.463,17,32,61.2,37.88,0.59598476
4544,266,78,130,42796.11,9.467,17,33,61.4,37.88,0.596116
4545,264,77,131,42806.46,9.469,17,33,60.8,37.88,0.5962472
4546,263,75,131,42814.43,9.466,17,33,59.8,37.88,0.59637845
4547,264,75,132,42824.29,9.467,17,34,60.0,37.88,0.59650964
4548,264,74,131,42835.43,9.469,17,34,61.1,37.88,0.5966409
4549,265,74,132,42843.4,9.466,17,34,58.3,37.88,0.5967721
4550,267,74,132,42853.26,9.467,17,34,57.9,37.88,0.59690326
4551,267,75,133,42862.98,9.465,17,34,58.5,37.88,0.5970345
4552,267,77,133,42871.25,9.463,17,33,59.0,37.88,0.5971657
4553,267,79,132,42880.95,9.467,17,32,59.0,37.88,0.59729695
4554,266,80,132,42888.95,9.466,17,32,61.5,37.88,0.59742814
4555,265,79,132,42897.52,9.463,17,32,61.5,37.88,0.5975594
4556,264,79,132,42907.88,9.467,17,32,59.9,37.88,0.5976906
4557,264,78,133,42919.67,9.467,17,32,61.0,37.88,0.59782183
4558,265,77,132,42929.23,9.464,17,33,61.9,37.88,0.597953
4559,267,78,132,42938.84,9.467,17,33,60.6,37.88,0.5980842
4560,266,79,133,42947.81,9.465,17,32,62.3,37.88,0.59821546
4561,263,78,133,42957.55,9.467,17,32,63.2,37.88,0.59834665
4562,263,77,133,42966.49,9.465,17,33,61.6,37.88,0.5984779
4563,266,77,133,42974.78,9.463,17,33,61.7,37.88,0.5986091
4564,267,78,133,42983.3,9.467,17,33,63.6,37.88,0.59874034
4565,265,78,133,42992.77,9.465,17,32,62.8,37.88,0.5988715
4566,264,77,132,43003.12,9.467,17,33,62.3,37.88,0.5990028
4567,263,76,132,43013.47,9.469,17,33,63.2,37.88,0.59913397
4568,264,76,132,43022.39,9.465,17,33,64.9,37.88,0.5992652
4569,266,77,132,43033.53,9.465,17,33,62.5,37.88,0.5993964
4570,266,79,132,43043.03,9.464,17,32,63.4,37.88,0.5995276
4571,265,78,133,43052.77,9.467,17,32,60.6,37.88,0.59965885
4572,265,78,132,43061.73,9.465,17,32,63.2,37.88,0.59979004
4573,265,78,132,43070.24,9.467,17,32,63.7,37.88,0.5999213
4574,265,78,132,43079.71,9.465,17,32,64.5,37.88,0.6000525
4575,264,78,132,43088.87,9.467,17,32,62.5,37.88,0.6001837
4576,263,76,133,43098.34,9.465,17,33,63.0,37.88,0.6003149
4577,264,76,133,43108.69,9.467,17,33,63.7,37.88,0.60044616
4578,266,77,132,43117.61,9.465,17,33,64.9,37.88,0.60057735
4579,267,78,133,43126.13,9.467,17,33,62.2,37.88,0.60070854
4580,265,78,132,43134.57,9.466,17,32,62.8,37.88,0.6008398
4581,264,78,131,43145.11,9.467,17,32,62.5,37.88,0.600971
4582,265,78,132,43153.91,9.466,17,32,62.6,37.88,0.60110223
4583,265,77,133,43163.76,9.467,17,33,61.7,37.88,0.6012334
4584,265,77,132,43173.5,9.465,17,33,63.3,37.88,0.6013647
4585,266,78,133,43184.64,9.465,17,33,63.1,37.88,0.60149586
4586,266,79,132,43194.2,9.464,17,32,62.1,37.88,0.6016271
4587,266,79,133,43202.72,9.467,17,32,63.1,37.88,0.6017583
4588,265,79,133,43212.2,9.465,17,32,62.3,37.88,0.6018895
4589,265,79,133,43222.55,9.467,17,32,60.5,37.88,0.60202074
4590,265,78,133,43231.46,9.465,17,32,61.6,37.88,0.60215193
4591,264,78,134,43239.98,9.467,17,32,62.2,37.88,0.6022832
4592,265,78,133,43248.44,9.466,17,32,60.7,37.88,0.60241437
4593,265,77,134,43259.01,9.467,17,33,61.3,37.88,0.6025456
4594,264,76,134,43268.73,9.465,17,33,62.2,37.88,0.6026768
4595,264,76,134,43278.44,9.467,17,33,60.9,37.88,0.60280806
4596,264,75,133,43287.35,9.465,17,34,59.8,37.88,0.60293925
4597,264,75,133,43295.88,9.467,17,34,60.4,37.88,0.60307044
4598,265,75,134,43306.63,9.469,17,34,60.6,37.88,0.6032017
4599,266,76,133,43316.34,9.465,17,33,57.0,37.88,0.6033329
4600,267,77,133,43323.66,9.463,17,33,60.6,37.88,0.6034641
4601,267,79,133,43333.54,9.467,17,32,62.2,37.88,0.6035953
4602,266,79,133,43344.68,9.469,17,32,59.8,37.88,0.60372657
4603,266,80,134,43355.03,9.469,17,32,60.2,37.88,0.60385776
4604,265,80,134,43363.95,9.465,17,32,61.3,37.88,0.603989
4605,264,79,134,43373.66,9.467,17,32,60.4,37.88,0.6041202
4606,264,78,134,43382.58,9.465,17,32,60.5,37.88,0.6042514
4607,264,78,134,43392.3,9.467,17,32,61.9,37.88,0.60438263
4608,264,78,134,43401.21,9.465,17,32,61.1,37.88,0.6045138
4609,265,78,134,43409.25,9.466,17,32,59.8,37.88,0.6046451
4610,266,78,134,43418.72,9.466,17,33,60.4,37.88,0.60477626
4611,265,78,134,43429.56,9.467,17,32,61.2,37.88,0.6049075
4612,264,77,134,43438.48,9.465,17,33,59.6,37.88,0.6050387
4613,264,77,135,43448.19,9.467,17,33,61.0,37.88,0.60516995
4614,265,77,134,43459.96,9.467,17,33,62.2,37.88,0.60530114
4615,266,77,133,43469.52,9.464,17,33,60.2,37.88,0.60543233
4616,267,78,133,43477.8,9.463,17,33,61.4,37.88,0.6055636
4617,266,79,132,43487.52,9.467,17,32,62.7,37.88,0.6056948
4618,265,79,132,43495.48,9.466,17,32,61.4,37.88,0.605826
4619,264,79,132,43505.36,9.467,17,32,62.4,37.88,0.6059572
4620,264,77,132,43515.07,9.465,17,33,63.0,37.88,0.60608846
4621,263,76,132,43524.78,9.467,17,33,63.3,37.88,0.60621965
4622,265,76,133,43533.7,9.465,17,33,62.7,37.88,0.6063509
4623,266,76,132,43543.41,9.467,17,33,63.4,37.88,0.6064821
4624,266,77,132,43552.33,9.465,17,33,64.3,37.88,0.6066133
4625,266,77,132,43562.04,9.467,17,33,63.5,37.88,0.6067445
4626,266,78,132,43570.95,9.465,17,33,63.7,37.88,0.6068757
4627,266,79,131,43580.67,9.465,17,32,63.7,37.88,0.60700697
4628,266,79,131,43591.02,9.464,17,32,63.2,37.88,0.60713816
4629,266,80,131,43601.37,9.467,17,32,64.3,37.88,0.6072694
4630,265,80,131,43610.29,9.465,17,32,65.4,37.88,0.6074006
4631,264,79,131,43618.57,9.463,17,32,63.5,37.88,0.60753185
4632,264,78,131,43628.28,9.467,17,32,63.3,37.88,0.60766304
4633,264,77,131,43637.2,9.465,17,33,65.1,37.88,0.6077942
4634,263,77,131,43646.91,9.467,17,33,64.1,37.88,0.6079255
4635,265,78,130,43658.7,9.467,17,32,63.6,37.88,0.60805666
4636,267,79,131,43668.25,9.464,17,32,64.2,37.88,0.6081879
4637,266,80,130,43676.53,9.463,17,32,63.0,37.88,0.6083191
4638,263,79,131,43686.24,9.467,17,32,60.6,37.88,0.60845035
4639,263,78,131,43695.13,9.465,17,32,63.2,37.88,0.60858154
4640,265,78,131,43704.82,9.467,17,32,64.1,37.88,0.6087128
4641,266,79,131,43713.78,9.465,17,32,63.8,37.88,0.608844
4642,265,78,130,43723.51,9.467,17,32,63.9,37.88,0.6089752
4643,265,78,131,43731.1,9.466,17,32,62.5,37.88,0.6091064
4644,264,78,130,43739.49,9.466,17,32,63.2,37.88,0.6092376
4645,264,77,130,43749.39,9.466,17,33,63.5,37.88,0.60936886
4646,265,77,129,43758.7,9.466,17,33,65.7,37.87,0.60950005
4647,267,78,129,43768.03,9.466,17,33,64.9,37.87,0.6096313
4648,266,79,130,43778.35,9.465,17,32,66.0,37.87,0.6097625
4649,265,80,130,43788.71,9.465,17,32,66.0,37.87,0.60989374
4650,264,80,131,43798.01,9.466,17,32,65.2,37.87,0.6100249
4651,264,80,130,43807.36,9.466,17,32,66.0,37.87,0.6101561
4652,265,79,130,43814.27,9.463,17,32,66.2,37.87,0.61028737
4653,267,79,130,43819.79,9.463,17,32,65.3,37.87,0.61041856
4654,264,79,129,43834.27,9.466,17,32,64.2,37.87,0.6105498
4655,263,78,129,43843.57,9.466,17,32,65.9,37.87,0.610681
4656,265,77,129,43852.9,9.466,17,33,67.2,37.87,0.61081225
4657,266,78,129,43861.35,9.466,17,33,65.5,37.87,0.61094344
4658,266,78,129,43870.48,9.467,17,33,65.6,37.87,0.6110747
4659,265,78,129,43880.83,9.466,17,32,66.3,37.87,0.6112059
4660,264,77,129,43890.16,9.466,17,33,63.9,37.87,0.61133707
4661,264,77,130,43899.93,9.464,17,33,65.6,37.87,0.6114683
4662,265,77,129,43911.3,9.468,17,33,64.7,37.87,0.6115995
4663,263,77,129,43920.19,9.468,17,33,64.0,37.87,0.61173075
4664,263,76,129,43929.46,9.466,17,33,63.0,37.87,0.61186194
4665,265,76,129,43940.87,9.468,17,33,64.2,37.87,0.6119932
4666,266,77,130,43950.19,9.466,17,33,63.9,37.87,0.6121244
4667,265,77,129,43959.5,9.466,17,33,61.1,37.87,0.61225563
4668,265,76,128,43968.83,9.466,17,33,62.3,37.87,0.6123868
4669,266,76,128,43978.13,9.466,17,33,63.0,37.87,0.612518
4670,267,77,127,43987.08,9.466,17,33,62.2,37.87,0.61264926
4671,266,78,127,43995.23,9.463,17,33,60.7,37.87,0.61278045
4672,265,79,128,44005.0,9.462,17,32,61.6,37.87,0.6129117
4673,265,79,126,44014.36,9.467,17,32,62.6,37.87,0.6130429
4674,266,80,126,44024.68,9.47,17,32,60.8,37.87,0.61317414
4675,265,80,125,44034.69,9.465,17,32,62.8,37.87,0.61330533
4676,263,81,125,44043.77,9.466,17,31,64.0,37.87,0.6134366
4677,263,79,125,44053.69,9.466,17,32,64.1,37.87,0.61356777
4678,264,78,126,44063.0,9.466,17,32,66.5,37.87,0.613699
4679,266,77,125,44072.32,9.466,17,33,68.2,37.87,0.6138302
4680,265,77,125,44081.63,9.466,17,33,67.5,37.87,0.6139614
4681,265,77,126,44090.96,9.466,17,33,69.1,37.87,0.61409265
4682,266,77,126,44100.18,9.466,17,33,70.8,37.87,0.61422384
4683,265,77,126,44109.52,9.466,17,33,70.7,37.87,0.6143551
4684,264,77,125,44118.89,9.466,17,33,70.6,37.87,0.6144863
4685,264,77,125,44128.21,9.466,17,33,70.3,37.87,0.6146175
4686,265,76,125,44137.52,9.466,17,33,72.5,37.87,0.6147487
4687,265,77,124,44147.87,9.469,17,33,70.7,37.87,0.61487997
4688,265,77,124,44157.19,9.466,17,33,70.8,37.87,0.61501116
4689,265,77,124,44165.47,9.463,17,33,72.4,37.87,0.61514235
4690,265,77,124,44174.78,9.466,17,33,70.7,37.87,0.6152736
4691,264,77,125,44185.13,9.469,17,33,69.7,37.87,0.6154048
4692,264,77,125,44194.45,9.466,17,33,69.0,37.87,0.61553603
4693,265,76,125,44203.75,9.466,17,33,68.4,37.87,0.6156672
4694,266,77,125,44213.08,9.466,17,33,69.7,37.87,0.6157985
