time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,smo2,hrv,core_temperature,skin_temperature,tidal_volume,HeatStrainIndex,PercentageinZ2,THb,TymeBreathRate,TymeVentilation
2009,239,76,114,18373.31,8.93,20,30,60.933,540:540,37.87,32.85,222.3,0.7,0.3987304,72.664,27.25,61.7
2010,240,76,113,18383.24,9.437,20,30,61.273,537:535,37.87,32.85,220.6,0.7,0.3989288,73.066,27.17,60.89
2011,241,76,112,18392.7,9.349,20,30,61.671,537:538,37.87,32.8,218.9,0.7,0.39912716,74.281,27.09,60.09
2012,241,77,111,18401.92,8.859,20,30,61.952,538:536,37.87,32.85,217.0,0.7,0.39932552,75.891,27.04,59.7
2013,239,77,111,18410.25,9.127,20,30,62.06,537,37.87,32.8,214.9,0.7,0.3995239,77.628,27.0,59.46
2014,240,77,112,18420.52,9.456,20,30,62.426,536:535,37.87,32.85,212.9,0.7,0.39972228,76.908,26.97,59.22
2015,240,77,112,18428.88,9.009,20,30,62.912,537:536,37.87,32.85,212.9,0.7,0.39992064,77.003,26.88,59.34
2016,239,76,112,18439.13,8.955,20,30,63.506,537:536,37.87,32.85,213.3,0.7,0.40011904,77.087,26.8,59.49
2017,239,75,112,18446.79,9.259,20,30,64.123,537:540,37.87,32.8,212.9,0.7,0.4003174,77.084,26.85,59.04
2018,240,75,112,18453.76,9.052,20,31,64.587,544:546,37.87,32.85,212.4,0.7,0.40051576,76.614,26.91,58.59
2019,240,75,112,18463.97,9.193,20,31,64.94,545:550,37.87,32.85,209.3,0.7,0.40071413,76.401,27.14,58.05
2020,239,74,112,18472.35,9.142,20,31,65.162,554,37.87,32.85,205.5,0.7,0.40091252,76.529,27.44,57.51
2021,240,74,111,18482.61,9.456,20,31,65.448,555:547:547,37.87,32.85,205.8,0.7,0.4011109,75.822,27.76,57.77
2022,241,75,110,18492.96,9.469,20,31,65.726,546,37.87,32.85,206.1,0.7,0.40130925,75.131,28.08,58.03
2023,241,75,110,18501.31,9.463,20,31,65.864,550:550,37.87,32.85,205.1,0.7,0.40150765,75.221,28.39,57.78
2024,242,76,109,18509.6,9.463,20,30,65.953,549:545,37.87,32.8,203.7,0.7,0.401706,75.699,28.68,57.35
2025,240,77,109,18519.87,8.974,20,30,66.002,546:546,37.87,32.8,202.9,0.7,0.40190437,75.227,28.89,57.04
2026,239,76,109,18528.22,9.441,20,30,66.084,546:544,37.87,32.8,202.7,0.7,0.40210277,74.749,29.0,56.86
2027,240,76,109,18538.5,8.974,20,30,66.012,540,37.87,32.85,202.5,0.7,0.40230113,73.943,29.11,56.68
2028,240,76,110,18546.87,9.289,20,30,65.607,541:541,37.87,32.8,202.3,0.7,0.4024995,74.052,29.22,56.5
2029,240,76,110,18557.13,9.332,20,30,65.44,537:537,37.87,32.85,201.9,0.7,0.4026979,73.817,29.3,56.46
2030,240,76,110,18565.43,8.861,20,30,65.43,537,37.87,32.8,201.5,0.7,0.40289626,72.567,29.38,56.43
2031,238,75,111,18575.75,8.839,20,30,65.323,537:533:535,37.87,32.8,200.6,0.7,0.40309462,73.984,29.5,56.33
2032,238,73,111,18584.12,9.127,20,31,65.326,535:537,37.87,32.85,198.8,0.7,0.40329298,74.9,29.74,56.16
2033,240,73,112,18594.38,9.456,20,31,64.837,532,37.87,32.8,199.0,0.7,0.40349138,75.584,29.93,56.48
2034,241,74,112,18604.73,9.338,20,31,64.389,532:532,37.87,32.8,197.7,0.7,0.40368974,74.082,30.05,56.28
2035,240,75,112,18613.0,8.863,20,31,64.45,538:544,37.87,32.8,197.4,0.7,0.4038881,73.73,30.15,56.19
2036,240,75,112,18623.32,9.441,20,31,64.608,542:541,37.87,32.8,202.8,0.7,0.4040865,72.776,30.18,57.15
2037,240,75,112,18631.0,9.052,20,31,64.754,546:546,37.87,32.8,207.3,0.7,0.40428486,71.932,30.23,58.02
2038,239,74,112,18637.9,9.239,20,31,64.86,544:545,37.87,32.8,208.2,0.7,0.40448323,72.241,30.28,58.6
2039,240,74,111,18648.21,9.461,20,31,64.867,542:541,37.87,32.8,209.0,0.7,0.40468162,72.705,30.34,59.17
2040,242,75,111,18656.52,9.463,20,31,64.802,542:542,37.87,32.8,209.7,0.7,0.40488,71.935,30.41,59.88
2041,242,76,110,18666.84,9.338,20,30,64.659,538,37.87,32.8,210.3,0.7,0.40507835,71.634,30.47,60.58
2042,241,77,110,18675.2,8.857,20,30,64.39,538:536,37.87,32.8,211.0,0.7,0.40527675,71.472,30.54,61.29
2043,239,76,110,18683.49,8.984,20,30,64.094,538:538,37.87,32.8,211.4,0.7,0.4054751,71.699,30.56,61.72
2044,239,76,111,18692.84,9.068,20,30,63.775,541:537,37.87,32.8,211.7,0.7,0.40567347,71.902,30.58,62.13
2045,240,76,111,18704.06,9.452,20,30,63.484,542:542,37.87,32.8,210.4,0.7,0.40587184,71.556,30.71,61.98
2046,240,75,111,18711.75,9.464,20,31,63.22,546:545,37.87,32.8,209.4,0.7,0.40607023,71.567,30.87,61.87
2047,239,74,111,18722.62,8.87,20,31,62.957,546,37.87,32.8,209.6,0.7,0.4062686,71.846,31.12,61.87
2048,240,74,111,18731.1,9.285,20,31,62.702,549:546,37.87,32.8,209.4,0.7,0.40646696,70.936,31.26,61.82
2049,241,75,111,18741.32,9.331,20,31,62.501,545:544,37.87,32.8,208.8,0.7,0.40666535,71.044,31.29,61.74
2050,240,74,110,18749.73,8.857,20,31,62.381,541:538,37.87,32.8,208.1,0.7,0.40686372,71.185,31.32,61.65
2051,239,74,110,18760.0,9.321,20,31,62.192,542:544,37.87,32.8,206.7,0.7,0.40706208,72.151,31.22,61.43
2052,240,74,110,18770.3,9.455,20,31,61.902,544,37.87,32.8,205.2,0.7,0.40726048,71.563,31.08,61.19
2053,241,74,110,18778.71,9.152,20,31,61.694,541:540,37.87,32.8,205.2,0.7,0.40745884,70.932,30.82,61.72
2054,240,74,110,18788.06,9.087,20,31,61.515,542:537:537,37.87,32.8,206.1,0.7,0.4076572,72.159,30.49,62.65
2055,240,74,110,18794.73,9.412,20,31,61.394,540,37.87,32.8,209.2,0.7,0.40785557,72.582,30.21,63.02
2056,240,74,111,18803.51,9.011,20,31,61.34,535:537,37.87,32.8,211.3,0.7,0.40805396,72.352,30.08,63.58
2057,240,74,111,18813.82,9.319,20,31,61.312,540:538,37.87,32.8,212.9,0.7,0.40825233,72.429,30.05,64.24
2058,240,74,111,18824.18,9.464,20,31,61.261,537:541,37.87,32.8,214.4,0.7,0.4084507,72.577,30.01,64.9
2059,240,74,112,18834.45,9.469,20,31,61.234,544:545,37.87,32.8,217.0,0.7,0.4086491,73.264,30.04,66.8
2060,240,74,111,18842.88,9.463,20,31,61.244,541,37.87,32.8,219.9,0.7,0.40884745,72.982,30.1,69.02
2061,240,74,111,18853.15,9.094,20,31,61.181,540,37.87,32.8,223.7,0.7,0.40904582,71.626,30.14,70.19
2062,239,73,111,18863.48,9.453,20,31,61.015,1097:551,37.87,32.8,226.5,0.7,0.4092442,71.588,30.18,70.89
2063,240,73,111,18871.81,9.463,20,31,61.061,549:550,37.87,32.8,226.9,0.7,0.40944257,72.834,30.24,70.65
2064,240,74,111,18882.05,9.097,20,31,61.116,546:546,37.87,32.8,227.0,0.7,0.40964094,71.196,30.3,70.42
2065,241,74,109,18890.49,9.447,20,31,61.06333,546,37.87,32.8,226.8,0.7,0.40983933,71.865555,30.39,70.22
2066,242,74,109,18900.76,9.469,20,31,61.20909,547:545,37.87,32.8,226.5,0.7,0.4100377,71.55,30.47,70.01
2067,242,76,110,18909.12,9.463,20,30,61.45,544:545,37.87,32.8,226.0,0.7,0.41023606,72.355,30.55,69.74
2068,241,78,110,18919.39,9.21,20,30,61.628,544:541,37.87,32.8,225.5,0.7,0.41043442,72.936,30.63,69.47
2069,239,78,110,18927.75,8.851,20,29,61.823,540:540,37.87,32.8,225.1,0.7,0.41063282,73.037,30.73,69.31
2070,239,77,110,18936.0,9.126,20,30,62.012,540:538,37.87,32.8,225.0,0.7,0.41083118,72.895,30.88,69.35
2071,240,76,110,18946.3,9.456,20,30,62.174,535:537,37.87,32.8,223.3,0.7,0.41102955,73.121,31.0,69.2
2072,240,76,111,18956.66,9.469,20,30,62.131,541:538,37.87,32.8,220.4,0.7,0.41122794,72.95,31.1,68.9
2073,240,76,111,18965.02,9.009,20,30,61.956,540,37.87,32.8,219.5,0.7,0.4114263,72.876,31.29,68.83
2074,239,76,111,18973.3,8.843,20,30,61.968,541:537,37.87,32.8,219.2,0.7,0.41162467,72.915,31.5,68.83
2075,239,75,111,18983.57,9.313,20,30,61.977,537:540,37.87,32.8,219.6,0.7,0.41182306,76.459,31.7,69.09
2076,240,75,111,18989.94,9.461,20,31,61.766,536:536,37.87,32.8,220.2,0.7,0.41202143,76.651,31.89,69.39
2077,240,75,111,19000.08,9.339,20,31,61.557,536:529,37.87,32.8,220.3,0.7,0.4122198,76.141,32.03,69.35
2078,240,75,111,19008.45,9.457,20,31,61.308,533:533,37.87,32.8,219.9,0.7,0.41241816,75.778,32.09,68.82
2079,240,75,111,19018.75,9.338,20,31,61.315,541,37.87,32.8,219.5,0.7,0.41261655,75.793,32.15,68.31
2080,239,74,112,19027.12,8.856,20,31,61.463,537:541,37.87,32.8,219.3,0.7,0.41281492,76.181,32.14,67.92
2081,239,74,112,19037.39,9.07,20,31,61.6,537:538,37.87,32.8,220.0,0.7,0.41301328,75.504,32.25,67.98
2082,240,74,112,19047.74,9.454,20,31,61.732,544:541,37.87,32.8,221.3,0.7,0.41321167,74.87,32.41,68.38
2083,240,74,111,19056.1,9.009,20,31,61.938,544:542,37.87,32.8,224.3,0.7,0.41341004,75.399,32.58,69.36
2084,239,74,111,19065.47,8.858,20,31,62.125,542:541,37.87,32.8,226.3,0.7,0.4136084,75.614,32.63,69.7
2085,239,73,111,19073.86,9.237,20,31,62.214,545,37.87,32.8,227.9,0.7,0.4138068,75.633,32.64,69.84
2086,241,73,111,19083.96,9.446,20,32,62.208,538:538,37.87,32.8,229.6,0.7,0.41400516,75.199,32.64,69.98
2087,241,75,111,19093.32,9.463,20,31,62.23,538:536:537,37.87,32.8,230.5,0.7,0.41420352,74.109,32.64,70.13
2088,240,76,111,19102.68,9.02,20,30,62.172,538,37.87,32.8,230.9,0.7,0.41440192,73.955,32.62,70.3
2089,240,75,111,19111.16,9.392,20,31,62.18,538:536,37.87,32.8,231.7,0.7,0.41460028,74.121,32.59,70.8
2090,239,75,111,19117.66,8.92,20,30,62.291,537:537,37.87,32.8,232.7,0.7,0.41479865,74.512,32.6,71.2
2091,240,75,112,19127.44,9.264,20,31,62.384,538:536,37.87,32.8,233.6,0.7,0.414997,75.169,32.62,71.42
2092,240,75,111,19135.98,9.158,20,31,62.382,537,37.87,32.8,234.4,0.7,0.4151954,75.017,32.63,71.68
2093,239,74,112,19146.06,8.885,20,31,62.226,1072,37.87,32.8,235.1,0.7,0.41539377,74.779,32.63,71.99
2094,238,72,112,19154.64,8.838,20,32,62.117,535:537,37.87,32.8,237.9,0.7,0.41559213,74.28,32.54,72.64
2095,239,72,112,19165.63,9.309,20,32,62.127,541:540,37.87,32.8,241.0,0.7,0.41579053,75.244,32.42,73.32
2096,243,74,112,19176.08,9.464,20,31,62.081,540:541,37.87,32.8,237.8,0.7,0.4159889,74.621,32.27,72.88
2097,242,75,112,19182.17,9.14,20,31,62.004444,541:540,37.87,32.8,233.4,0.7,0.41618726,73.454445,32.11,72.23
2098,239,74,111,19194.45,9.073,20,31,62.04,541:541,37.87,32.8,228.7,0.7,0.41638565,72.807274,31.87,71.09
2099,239,74,111,19203.06,9.448,20,31,62.194,536,37.87,32.8,223.9,0.7,0.416584,73.262,31.58,69.68
2100,240,74,111,19209.36,8.858,20,31,62.31,537:537,37.88,32.8,219.7,0.7,0.41678238,73.073,31.27,68.5
2101,239,74,111,19219.56,9.07,20,31,62.366,537:537,37.88,32.8,215.5,0.7,0.41698074,72.472,30.97,67.36
2102,240,73,111,19228.95,9.419,20,31,62.388,535:533,37.88,32.8,213.8,0.7,0.41717914,72.175,30.65,67.22
2103,240,73,111,19238.17,9.014,20,31,62.323,531:527,37.88,32.8,213.9,0.7,0.4173775,72.202,30.32,67.85
2104,240,74,111,19247.62,9.409,20,31,62.218,528:531,37.88,32.8,215.0,0.7,0.41757587,72.179,30.02,68.05
2105,242,75,112,19256.8,9.155,20,31,62.221,532:529,37.88,32.8,216.3,0.7,0.41777426,71.295,29.78,68.23
2106,240,75,113,19267.1,8.852,20,31,62.243,533:535,37.88,32.8,218.2,0.7,0.41797262,70.943,29.71,68.51
2107,239,74,113,19275.51,8.837,20,31,62.192,535:535,37.88,32.8,220.0,0.7,0.418171,71.753,29.65,68.79
2108,239,73,113,19285.79,9.07,20,31,62.122,537:535,37.88,32.8,221.9,0.7,0.41836938,72.242,29.58,69.07
2109,239,73,113,19294.11,9.136,20,31,62.049,535,37.88,32.8,224.2,0.7,0.41856775,71.106,29.53,69.53
2110,240,73,112,19304.42,9.333,20,31,61.826,535:538,37.88,32.8,227.4,0.7,0.4187661,71.389,29.51,70.27
2111,242,75,112,19314.74,9.464,20,31,61.497,545:545,37.88,32.8,230.5,0.7,0.4189645,69.316,29.48,71.02
2112,241,75,112,19321.14,9.056,20,31,61.1,541:545,37.88,32.8,232.8,0.7,0.41916287,72.232,29.42,71.61
2113,239,74,112,19329.35,8.992,20,31,60.89,544,37.88,32.75,234.5,0.7,0.41936123,71.12,29.34,72.13
2114,239,74,112,19339.62,9.451,20,31,60.592,544:546,37.88,32.8,235.3,0.7,0.4195596,71.542,29.3,71.97
2115,240,74,110,19347.98,9.151,20,31,60.586,546:545,37.88,32.8,235.0,0.7,0.419758,72.417,29.3,71.08
2116,240,75,110,19358.21,9.456,20,31,60.804,544:542,37.88,32.8,233.6,0.7,0.41995636,73.349,29.34,70.73
2117,241,75,110,19366.6,9.463,20,31,60.999,542:542,37.88,32.8,231.9,0.7,0.42015472,73.517,29.39,70.51
2118,241,76,110,19376.88,9.469,20,30,61.064,541:538,37.88,32.8,230.2,0.7,0.4203531,73.053,29.44,70.28
2119,240,75,110,19385.23,9.008,20,31,61.074,537,37.88,32.8,227.9,0.7,0.42055148,72.571,29.68,69.88
2120,239,75,110,19395.52,9.076,20,30,61.076,536:535,37.88,32.8,225.5,0.7,0.42074984,73.235,29.93,69.34
2121,239,74,110,19403.87,8.994,20,31,60.875,537:536:533,37.88,32.8,221.8,0.7,0.42094824,74.846,30.41,66.58
2122,239,74,111,19414.14,8.844,20,31,60.681,537,37.88,32.8,219.3,0.7,0.4211466,73.558,30.72,64.98
2123,239,73,112,19422.44,8.837,20,31,60.593,536:536,37.88,32.8,217.7,0.7,0.42134497,73.28,30.92,64.21
2124,240,73,112,19430.76,9.127,20,31,60.58,531:536,37.88,32.8,216.1,0.7,0.42154333,73.658,31.11,63.44
2125,240,73,112,19439.06,8.996,20,31,60.595,537:532,37.88,32.8,214.4,0.7,0.42174172,73.981,31.31,62.68
2126,240,73,112,19449.34,9.452,20,31,60.618,536:532,37.88,32.8,216.8,0.7,0.4219401,73.279,31.49,62.77
2127,241,73,112,19457.69,9.463,20,32,60.69889,532:533,37.88,32.8,219.1,0.7,0.42213845,73.51667,31.66,62.87
2128,241,74,112,19467.97,9.093,20,31,60.76818,531,37.88,32.8,219.8,0.7,0.42233685,73.28091,31.79,62.63
2129,240,74,112,19478.32,9.323,20,31,60.771,531:531,37.88,32.8,219.9,0.7,0.4225352,73.722,31.91,62.24
2130,239,73,113,19486.67,8.855,20,31,60.791,523:522,37.88,32.8,220.3,0.7,0.42273358,73.86,32.01,62.03
2131,239,73,113,19496.95,9.187,20,31,60.743,535:536,37.88,32.8,222.2,0.7,0.42293197,73.799,32.11,62.46
2132,239,72,113,19503.3,9.456,20,32,60.787,537:531,37.88,32.8,223.9,0.7,0.42313033,74.961,32.12,62.77
2133,240,72,114,19513.51,9.338,20,32,60.884,532:532,37.88,32.8,225.5,0.7,0.4233287,75.736,32.11,62.97
2134,241,72,113,19523.86,9.464,20,32,60.895,536,37.88,32.8,227.1,0.7,0.4235271,76.369,32.26,63.18
2135,242,74,112,19532.21,9.463,20,31,60.741,533:533,37.88,32.8,228.7,0.7,0.42372546,75.515,32.37,63.4
2136,242,76,112,19542.49,9.469,20,30,60.667,532:532:533,37.88,32.8,229.4,0.7,0.42392382,74.828,32.4,63.34
2137,241,76,112,19550.8,9.01,20,30,60.685,532:533,37.88,32.8,229.6,0.7,0.42412218,74.375,32.39,63.16
2138,240,76,112,19559.12,9.143,20,30,60.741,536,37.88,32.8,229.7,0.7,0.42432058,73.468,32.37,62.97
2139,240,76,112,19569.4,9.326,20,30,60.837,532:529,37.88,32.75,230.3,0.7,0.42451894,72.565,32.3,63.2
2140,240,76,113,19577.75,8.855,20,30,60.95,535:537,37.88,32.8,231.2,0.7,0.4247173,72.41778,32.19,63.66
2141,239,75,112,19587.97,8.948,20,30,61.045456,537:537,37.88,32.75,232.1,0.7,0.4249157,73.27454,32.08,64.13
2142,239,75,112,19596.38,9.444,20,30,61.044,537:536,37.88,32.8,233.3,0.7,0.42511407,74.193,31.91,64.75
2143,239,74,112,19606.61,8.865,20,31,60.773,537:533,37.88,32.75,234.7,0.7,0.42531243,74.621,31.73,65.45
2144,239,73,112,19614.28,9.101,20,31,60.408,535:535,37.88,32.75,234.1,0.7,0.42551082,76.187,31.42,65.53
2145,240,73,112,19625.24,9.456,20,31,60.13,536,37.88,32.8,232.7,0.8,0.4257092,77.326,31.07,65.26
2146,242,74,112,19635.64,9.338,20,31,59.666,533:532,37.88,32.75,231.0,0.7,0.42590755,77.095,30.8,64.71
2147,240,74,112,19643.99,8.855,20,31,59.255,533:533,37.88,32.8,229.3,0.7,0.42610592,76.04,30.53,64.17
2148,240,74,112,19654.27,9.446,20,31,59.12,533:531,37.88,32.75,227.0,0.7,0.4263043,76.029,30.21,63.69
2149,241,75,112,19662.62,9.151,20,31,59.245,532:532,37.88,32.75,224.0,0.7,0.42650267,76.228,29.84,63.28
2150,240,75,112,19668.37,8.872,20,31,59.513,532:529,37.88,32.75,222.6,0.7,0.42670104,76.513,29.43,63.13
2151,239,74,112,19679.06,8.948,20,31,59.719,527,37.88,32.8,222.2,0.7,0.42689943,75.736,29.01,63.13
2152,239,73,113,19687.46,8.841,20,31,59.903,527:537,37.88,32.75,221.9,0.7,0.4270978,75.768,28.58,63.19
2153,238,72,113,19696.82,8.939,20,32,60.037,533:532:532,37.88,32.75,222.0,0.7,0.42729616,75.685,28.16,63.31
2154,239,72,113,19708.04,9.448,20,32,60.256,528,37.88,32.75,222.1,0.7,0.42749456,75.359,27.73,63.43
2155,241,73,113,19716.45,9.463,20,32,60.635,527:532,37.88,32.8,221.9,0.7,0.42769292,74.459,27.28,63.41
2156,241,74,113,19726.68,8.974,20,31,60.993,526:527,37.88,32.75,221.8,0.7,0.42789128,74.575,26.83,63.38
2157,239,73,113,19735.08,8.841,20,31,61.213,531:531,37.88,32.75,221.2,0.7,0.42808968,74.872,26.54,63.23
2158,240,73,113,19741.34,9.441,20,31,61.391,529:532,37.88,32.8,220.4,0.7,0.42828804,75.59,26.34,63.02
2159,240,72,114,19751.56,8.972,20,32,61.611,536:535,37.88,32.75,219.6,0.7,0.4284864,75.328,26.13,62.8
2160,240,72,114,19761.92,9.074,20,32,61.905,535:538,37.88,32.75,218.7,0.7,0.42868477,75.249,25.94,62.6
2161,240,72,113,19769.54,9.415,20,32,62.185555,540,37.88,32.75,217.7,0.7,0.42888317,75.23778,25.83,62.56
2162,241,73,112,19780.5,9.469,20,32,62.355453,540:540,37.88,32.75,216.7,0.7,0.42908153,75.42364,25.72,62.52
2163,240,74,112,19790.9,9.469,20,31,62.527,542:544,37.88,32.75,215.7,0.7,0.4292799,75.116,25.62,62.48
2164,240,74,112,19799.25,9.151,20,31,62.601,544:541,37.88,32.75,216.6,0.7,0.4294783,74.328,25.56,62.69
2165,239,73,111,19809.53,8.96,20,31,62.404,538:541,37.88,32.75,218.9,0.7,0.42967665,74.732,25.53,63.08
2166,240,73,111,19817.88,9.445,20,31,62.394,541:542,37.88,32.75,220.3,0.7,0.42987502,73.576,25.55,63.21
2167,241,74,111,19826.11,9.463,20,31,62.563,540:541,37.88,32.75,219.9,0.7,0.4300734,74.001,25.67,62.85
2168,241,74,111,19834.39,9.01,20,31,62.772,541:541,37.88,32.75,219.6,0.7,0.43027177,73.55,25.79,62.49
2169,239,73,111,19844.71,8.844,20,31,62.8,540,37.88,32.75,219.8,0.7,0.43047014,73.196,25.95,62.48
2170,239,72,111,19853.07,9.287,20,32,62.849,541:537,37.88,32.75,220.1,0.7,0.43066853,73.184,26.1,62.49
2171,240,72,111,19863.31,9.204,20,32,62.835,536:536,37.88,32.75,220.1,0.7,0.4308669,73.412,26.23,62.35
2172,240,74,111,19873.7,9.46,20,31,62.724,536:532,37.88,32.75,220.0,0.7,0.43106526,73.469,26.34,62.11
2173,241,75,111,19882.05,9.463,20,31,62.522,536:532,37.88,32.75,219.7,0.7,0.43126363,73.25,26.46,61.88
2174,241,75,111,19892.27,9.095,20,31,62.346,537:538,37.88,32.75,219.0,0.7,0.43146202,73.203,26.64,61.76
2175,240,75,112,19900.68,9.449,20,31,62.212,535,37.88,32.75,218.3,0.7,0.43166038,72.934,26.82,61.63
2176,240,75,112,19910.9,8.975,20,31,61.988,540:540,37.88,32.75,216.5,0.7,0.43185875,72.093,27.11,61.42
2177,240,75,112,19917.28,9.242,20,31,61.807,537:541,37.88,32.75,214.4,0.7,0.43205714,72.872,27.43,61.18
2178,239,74,112,19925.52,9.0,20,31,61.736,545:542,37.88,32.75,212.4,0.7,0.4322555,72.93,27.73,60.91
2179,240,74,111,19935.8,9.32,20,31,61.688,547:547,37.88,32.75,210.4,0.7,0.43245387,72.738,28.03,60.63
2180,240,74,111,19946.15,9.205,20,31,61.584,550,37.88,32.75,209.4,0.7,0.43265226,72.792,28.44,60.3
2181,239,73,111,19954.5,8.85,20,31,61.416,552:554,37.88,32.75,209.3,0.7,0.43285063,73.225,28.94,59.94
2182,238,72,110,19964.72,9.312,20,32,61.289,550:551,37.88,32.75,208.0,0.7,0.433049,72.937,29.39,59.58
2183,240,72,110,19974.21,9.333,20,32,61.279,552:554,37.88,32.75,206.4,0.7,0.43324736,72.716,29.84,59.23
2184,240,72,109,19981.43,9.46,20,32,61.285,552:554,37.88,32.75,205.5,0.7,0.43344575,72.776,30.25,59.23
2185,240,72,109,19991.63,9.338,20,32,61.287,551:549,37.88,32.75,205.2,0.7,0.43364412,72.853,30.62,59.09
2186,240,72,109,20002.04,9.464,20,32,61.339,1103,37.88,32.75,205.1,0.7,0.43384248,72.447,30.98,58.85
2187,240,72,108,20010.35,9.463,20,32,61.32,547,37.88,32.75,204.1,0.7,0.43404087,71.631,31.36,58.66
2188,241,72,108,20020.61,9.469,20,32,61.237,547:549,37.88,32.75,202.7,0.7,0.43423924,72.263,31.72,58.52
2189,240,73,109,20031.01,8.972,20,31,61.077778,549:551,37.89,32.75,201.8,0.7,0.4344376,72.433334,31.91,58.41
2190,239,72,109,20037.33,9.036,20,32,60.945454,549:551,37.89,32.75,200.9,0.7,0.434636,72.02,32.1,58.58
2191,239,72,109,20047.54,9.453,20,32,60.816,555:551,37.89,32.75,199.7,0.7,0.43483436,71.651,32.33,59.71
2192,240,72,109,20057.94,9.338,20,32,60.731,552,37.89,32.75,202.3,0.7,0.43503273,71.468,32.58,60.72
2193,240,72,109,20065.56,8.898,20,32,60.718887,552:554,37.89,32.75,205.8,0.7,0.43523112,71.776665,32.83,61.69
2194,239,72,109,20076.52,9.313,20,32,60.70727,555:552,37.89,32.75,206.7,0.7,0.43542948,72.41909,32.9,61.71
2195,239,71,109,20082.92,9.462,20,32,60.663,550:547,37.89,32.75,207.2,0.7,0.43562785,72.143,32.95,61.61
2196,240,71,109,20093.13,9.209,20,32,60.696,550,37.89,32.75,207.6,0.7,0.4358262,72.055,32.97,61.52
2197,240,70,108,20103.48,9.46,20,33,60.787,551:550,37.89,32.75,207.5,0.7,0.4360246,72.41,32.86,61.46
2198,241,70,109,20113.75,9.469,20,33,60.928,546:550,37.89,32.75,209.5,0.7,0.43622297,73.132,32.75,61.93
2199,241,71,109,20124.11,9.469,20,32,61.161,596:504,37.89,32.75,213.3,0.7,0.43642133,73.442,32.64,62.91
2200,240,71,109,20130.53,9.262,20,32,61.366,549:550,37.89,32.75,217.5,0.7,0.43661973,73.165,32.51,64.6
2201,239,71,109,20140.68,9.202,20,32,61.455,546:546,37.89,32.75,220.8,0.7,0.4368181,73.104,32.37,66.07
2202,240,71,109,20151.04,9.459,20,32,61.497,546:545,37.89,32.75,223.2,0.7,0.43701646,72.865,32.24,67.28
2203,241,71,109,20161.38,9.469,20,32,61.575,546:545,37.89,32.75,225.6,0.7,0.43721485,74.128,32.11,68.48
2204,242,72,109,20169.75,9.463,20,32,61.628,542,37.89,32.75,227.7,0.7,0.43741322,74.032,31.97,69.25
2205,241,73,110,20180.02,8.974,20,32,61.706,544:546,37.89,32.75,229.6,0.7,0.43761158,73.662,31.83,69.73
2206,240,72,110,20186.38,8.838,20,32,61.752,542:545,37.89,32.75,231.2,0.7,0.43780994,73.668,31.66,70.02
2207,239,72,110,20196.57,9.185,20,32,61.748,546:541,37.89,32.75,231.6,0.7,0.43800834,73.308,31.44,69.85
2208,240,72,110,20204.98,9.454,20,32,61.714,541:546,37.89,32.75,231.6,0.7,0.4382067,73.743,31.27,69.77
2209,241,72,110,20215.26,9.209,20,32,61.662,547,37.89,32.75,231.6,0.7,0.43840507,73.837,31.11,69.71
2210,240,72,110,20223.91,9.416,20,32,61.651,550:546,37.89,32.75,231.5,0.7,0.43860346,73.225,30.91,69.67
2211,240,72,110,20233.88,9.075,20,32,61.714,546:546,37.89,32.75,231.3,0.7,0.43880183,73.198,30.65,69.67
2212,240,72,110,20242.22,9.035,20,32,61.804,537:550,37.89,32.75,232.2,0.7,0.4390002,73.004,30.41,69.99
2213,239,71,110,20250.48,8.845,20,32,61.787,540:537,37.89,32.75,234.1,0.7,0.43919858,72.686,30.19,70.69
2214,240,71,110,20260.75,9.313,20,32,61.691,537,37.89,32.75,236.0,0.8,0.43939695,73.228,29.94,71.14
2215,241,72,110,20271.1,9.464,20,32,61.629,537:529,37.89,32.75,237.9,0.7,0.4395953,72.828,29.68,71.42
2216,242,73,111,20279.47,9.009,20,32,61.64,527:532:535,37.89,32.75,239.5,0.7,0.4397937,72.569,29.4,71.62
2217,241,74,111,20289.71,9.45,20,31,61.567,535,37.89,32.75,239.1,0.7,0.43999207,72.205,29.02,71.23
2218,242,76,112,20298.09,9.463,20,30,61.469,1067,37.89,32.75,238.7,0.7,0.44019043,72.381,28.73,70.93
2219,241,77,113,20308.36,9.211,20,30,61.437,528:526,37.89,32.75,238.1,0.7,0.4403888,73.056,28.63,70.8
2220,239,75,113,20316.72,8.851,20,30,61.363,532:532,37.89,32.75,238.1,0.7,0.4405872,73.369,28.53,70.83
2221,238,73,113,20327.03,8.839,20,31,61.155,532,37.89,32.75,238.8,0.7,0.44078556,73.372,28.45,71.05
2222,239,73,113,20333.38,8.834,20,31,60.974,528:532:532,37.89,32.75,238.3,0.7,0.44098392,72.97,28.36,70.86
2223,240,73,113,20341.6,9.287,20,31,60.812,532:528,37.89,32.75,237.6,0.7,0.44118232,73.221,28.28,70.63
2224,241,73,113,20351.88,9.464,20,32,60.61,527:535,37.89,32.75,236.9,0.7,0.44138068,73.492,28.19,70.4
2225,240,73,113,20362.23,8.971,20,31,60.382,532,37.89,32.75,237.0,0.7,0.44157904,73.245,28.16,70.74
2226,239,73,113,20370.58,9.133,20,31,60.267,537:532,37.89,32.75,237.7,0.7,0.44177744,72.843,28.16,71.51
